CONTROLLER_FLAG,SL_PWM,U,SL_position,SL_speed,ARM_position,Distance,Sprung_acceleration_x
100,815.94,90.00,89.43,0.00,-2.52000,0.00000,10.06
100,-75.05,84.36,91.37,0.40,-0.09000,14.02160,-0.06
100,-815.94,82.26,91.01,2.10,-0.09000,14.02160,0.24
100,815.94,84.34,87.83,-3.01,-0.09000,14.02160,-0.52
100,815.94,83.83,87.44,-3.01,-0.09000,14.02160,-0.52
100,-815.94,83.83,89.12,-0.93,-0.09000,14.02160,0.45
100,-815.94,83.27,87.79,1.57,-0.09000,14.02160,-0.15
100,815.94,83.46,86.15,-2.52,-0.09000,14.02160,-0.13
100,815.94,83.98,86.98,0.25,-0.09000,14.02160,-0.03
100,-815.94,83.98,86.97,0.25,-0.09000,1.50000,-0.03
100,815.94,84.21,85.67,-0.29,-0.09000,14.02160,-0.39
100,-815.94,84.89,86.79,-0.23,-0.09000,14.02160,0.28
100,815.94,85.04,85.64,-0.26,-0.09000,14.02160,-0.58
100,200.00,85.72,85.84,-0.26,-0.09000,14.02160,-0.58
100,200.00,85.72,85.75,-0.01,-0.09000,14.02160,0.39
100,200.00,86.00,85.58,-0.13,-0.09000,14.02160,-0.32
100,200.00,86.16,85.87,-0.14,-0.09000,14.02160,0.06
100,200.00,86.76,86.14,0.57,-0.09000,14.02160,0.50
100,815.94,86.14,85.90,0.57,0.00000,14.02160,0.50
100,200.00,86.14,86.77,-0.15,0.09000,13.66040,1.02
100,815.94,84.79,85.73,0.60,0.27000,15.08800,0.85
100,815.94,83.76,86.05,-0.87,0.36000,14.72680,0.86
100,815.94,82.79,85.47,-0.87,0.54000,14.72680,0.86
100,815.94,82.79,85.43,-0.27,0.63000,14.02160,0.59
100,815.94,81.97,84.62,0.16,0.72000,13.67760,0.89
100,-815.94,80.93,84.92,-0.96,0.90000,14.72680,0.47
100,815.94,80.20,83.74,-0.58,0.99000,14.72680,0.64
100,-684.13,79.67,83.94,-0.58,0.99000,1.50000,0.64
100,815.94,79.67,82.92,0.03,1.08000,16.49840,0.28
100,-815.94,79.30,83.25,-0.85,1.08000,15.79320,0.08
