CONTROLLER_FLAG,SL_PWM,U,SL_position,SL_speed,ARM_position,Distance,Sprung_acceleration_x
100,200.00,90.81,91.11,-1.30,0.00000,5.26680,0.16
100,200.00,90.81,91.43,1.50,-0.09000,18.83760,-0.06
100,815.94,90.26,89.76,-0.21,0.00000,18.83760,-0.25
100,815.94,90.87,88.67,-2.16,0.00000,18.83760,0.15
100,815.94,90.76,89.80,-2.16,0.00000,18.83760,0.15
100,-815.94,90.22,91.90,1.04,-0.09000,18.83760,0.17
100,815.94,90.22,90.24,1.76,-0.09000,18.83760,0.17
100,815.94,90.11,88.75,-2.44,0.00000,18.83760,-1.36
100,815.94,91.84,89.53,0.08,0.00000,18.83760,1.15
100,-815.94,90.96,91.80,0.08,-0.09000,4.38960,1.15
100,200.00,90.96,90.58,2.32,-0.09000,18.83760,-0.05
100,815.94,89.70,88.36,-2.13,0.00000,18.83760,-1.18
100,815.94,92.21,88.51,-1.32,0.00000,18.83760,0.53
100,815.94,91.86,90.75,-1.32,0.00000,18.83760,0.53
100,-815.94,90.19,92.93,2.40,-0.09000,18.83760,0.39
100,815.94,90.19,90.82,1.61,-0.09000,18.88920,0.11
100,815.94,90.61,89.58,-2.52,-0.09000,18.85480,-1.77
100,815.94,92.95,90.50,0.29,-0.09000,18.85480,1.07
100,-815.94,92.14,92.64,0.29,-0.18000,5.06040,1.07
100,-815.94,90.61,92.25,2.16,-0.18000,18.83760,0.06
100,815.94,90.61,91.02,-1.08,-0.09000,18.83760,-0.61
100,815.94,92.33,91.92,-0.02,-0.09000,18.85480,0.94
100,815.94,91.25,91.64,-0.02,-0.18000,18.85480,0.94
100,200.00,91.18,90.58,0.06,-0.09000,18.83760,-0.80
100,815.94,91.47,90.09,-1.14,-0.09000,18.83760,0.67
100,815.94,91.47,91.53,0.33,-0.09000,18.83760,0.04
100,-815.94,90.34,92.37,1.73,-0.09000,18.83760,0.56
100,815.94,89.92,90.65,1.73,0.00000,4.61320,0.56
100,815.94,90.11,91.25,-1.67,0.00000,19.81800,-0.33
100,415.30,90.11,91.29,1.07,0.09000,19.81800,2.27
100,815.94,87.31,91.00,-0.93,0.18000,19.54280,1.55
100,815.94,83.94,90.06,-0.93,0.27000,19.54280,1.55
100,815.94,82.13,89.39,-0.74,0.36000,19.81800,1.76
100,-12.89,80.49,88.52,-0.32,0.36000,20.45440,0.88
100,815.94,80.49,87.46,-1.85,0.54000,19.81800,0.19
100,-815.94,80.18,86.97,-0.24,0.54000,19.81800,0.58
100,815.94,79.55,85.89,-0.24,0.63000,5.14640,0.58
100,-754.82,78.73,85.40,-1.19,0.63000,20.45440,0.35
100,815.94,79.69,84.55,-1.14,0.63000,22.07120,-0.46
100,815.94,79.69,84.00,-0.19,0.54000,21.43480,-1.35
100,-815.94,82.04,84.16,-0.19,0.54000,21.43480,-1.35
100,815.94,86.60,83.51,-0.27,0.45000,22.07120,-3.04
100,-741.20,92.04,84.80,-0.46,0.36000,22.07120,-3.21
100,815.94,92.92,85.01,1.12,0.27000,22.07120,-0.17
100,-815.94,92.92,86.61,1.41,-0.09000,22.07120,-0.68
100,815.94,93.36,86.56,1.41,-0.18000,8.67240,-0.68
100,-815.94,101.04,88.54,0.30,-0.45000,22.72480,-4.67
100,815.94,108.79,89.29,1.81,-0.54000,21.48640,-4.25
100,815.94,108.79,92.17,2.17,-0.54000,20.14480,-3.19
100,815.94,112.56,93.89,2.17,-0.81000,20.14480,-3.19
100,815.94,114.82,95.88,2.47,-0.72000,20.45440,-1.32
100,-815.94,110.54,99.05,2.65,-0.99000,19.49120,3.34
100,815.94,105.11,98.97,2.21,-0.90000,19.49120,2.73
100,815.94,105.11,100.16,0.57,-0.90000,19.49120,5.55
100,-815.94,98.38,100.15,0.57,-0.90000,4.88840,5.55
100,815.94,88.88,98.87,-0.08,-0.81000,19.49120,5.24
100,-815.94,85.79,98.06,-0.69,-0.81000,19.16440,1.43
100,815.94,86.72,95.81,-2.63,-0.54000,19.16440,-0.60
100,-815.94,86.72,95.98,-2.63,-0.54000,19.16440,-0.60
100,815.94,85.18,93.64,-0.19,-0.36000,18.83760,0.08
100,-815.94,82.53,93.54,-2.38,-0.18000,18.85480,0.99
100,815.94,78.63,91.52,-0.45,0.00000,19.52560,2.60
100,815.94,76.84,90.06,-2.51,0.09000,19.52560,0.66
100,-815.94,76.84,89.15,-2.51,0.18000,6.47080,0.66
100,815.94,75.87,86.95,-1.27,0.27000,19.16440,1.37
100,-815.94,75.88,86.80,-1.56,0.36000,19.81800,-0.63
100,815.94,76.59,84.36,-1.78,0.63000,20.12760,0.20
100,815.94,76.59,84.26,-1.78,0.72000,20.12760,0.20
100,-815.94,76.04,83.30,-0.61,0.81000,20.78120,0.40
100,815.94,75.94,81.98,-1.64,0.81000,21.12520,0.73
100,-815.94,75.55,82.21,-0.14,0.90000,21.43480,-0.15
100,815.94,76.00,80.69,-1.49,0.90000,21.43480,-1.09
100,-815.94,76.00,80.93,-1.49,0.81000,9.49800,-1.09
100,815.94,78.43,79.97,-0.06,0.81000,21.43480,-2.63
100,-815.94,82.71,80.62,-0.25,0.81000,22.39800,-3.56
100,815.94,88.59,80.53,-0.10,0.72000,22.39800,-2.09
100,-815.94,92.50,82.25,-0.10,0.54000,22.39800,-2.09
100,815.94,92.50,82.79,1.75,0.18000,22.72480,-0.36
100,-815.94,93.27,84.62,0.97,0.00000,21.74440,-3.36
100,815.94,98.25,84.75,1.00,-0.18000,21.10800,-4.87
100,815.94,107.07,87.22,2.01,-0.27000,21.10800,-3.89
100,-815.94,112.93,89.92,2.01,-0.45000,3.82200,-3.89
100,815.94,112.93,90.75,2.88,-0.36000,20.14480,-1.74
100,815.94,115.30,93.48,1.64,-0.54000,19.18160,1.94
100,-815.94,112.94,97.60,4.17,-0.72000,19.50840,2.69
100,517.53,108.38,98.52,4.17,-0.90000,19.50840,2.69
100,815.94,108.38,98.36,1.90,-0.72000,19.16440,4.57
100,815.94,102.26,100.03,0.21,-0.81000,19.49120,6.51
100,-815.94,91.95,100.43,1.98,-0.90000,19.49120,2.98
100,815.94,85.82,97.42,-2.74,-0.72000,19.49120,0.21
100,815.94,85.72,96.72,-2.74,-0.63000,4.33800,0.21
100,-815.94,85.72,96.00,-0.90,-0.54000,18.85480,0.39
100,815.94,84.02,93.78,-1.97,-0.36000,19.81800,-0.17
100,-815.94,82.48,93.78,-0.67,-0.18000,19.49120,1.56
100,815.94,80.37,91.31,-0.67,-0.09000,19.49120,1.56
100,-760.48,75.95,90.81,-2.41,0.09000,19.16440,2.45
100,-815.94,75.95,89.04,-0.44,0.18000,19.49120,1.33
100,815.94,73.84,86.51,-3.24,0.27000,19.86960,0.06
100,-815.94,74.32,86.48,-0.56,0.45000,19.86960,-0.83
100,815.94,75.54,83.99,-0.56,0.63000,5.98920,-0.83
100,815.94,76.13,83.21,-2.55,0.81000,19.81800,-0.16
100,-815.94,76.13,83.27,-0.16,0.90000,20.45440,0.96
100,815.94,74.97,81.79,-1.41,0.90000,20.78120,0.55
100,-815.94,74.45,81.51,-1.41,0.90000,20.78120,0.55
100,815.94,76.06,80.23,-0.47,0.90000,21.10800,-0.49
100,-815.94,76.06,80.32,-0.96,0.81000,21.72720,-2.61
100,200.00,80.35,79.72,-0.60,0.81000,22.39800,-3.08
100,815.94,85.79,80.30,0.30,0.81000,22.39800,-3.12
100,-325.23,90.69,81.60,0.30,0.63000,7.58880,-3.12
100,815.94,91.65,82.33,1.33,0.45000,22.39800,0.09
100,-815.94,91.65,83.73,1.57,0.09000,21.41760,-1.89
100,815.94,93.90,84.29,0.49,0.00000,22.07120,-4.69
100,-815.94,102.33,86.69,0.49,-0.27000,22.07120,-4.69
100,815.94,109.73,87.80,2.56,-0.27000,21.74440,-4.41
100,815.94,113.63,91.00,1.67,-0.45000,20.76400,-2.97
100,815.94,113.63,93.36,4.05,-0.63000,19.81800,-0.35
100,815.94,114.60,94.59,1.17,-0.54000,19.81800,1.98
100,815.94,111.72,97.50,1.17,-0.72000,3.97680,1.98
100,-815.94,104.95,99.67,3.40,-0.90000,18.83760,4.66
100,815.94,97.53,98.77,0.92,-0.81000,19.49120,4.57
100,-815.94,97.53,99.85,0.33,-0.81000,19.49120,5.56
100,815.94,89.38,98.19,0.33,-0.81000,19.49120,5.56
100,815.94,86.75,96.93,-1.28,-0.63000,19.18160,0.33
100,-815.94,86.80,96.49,-0.88,-0.63000,19.16440,0.49
100,815.94,86.80,94.47,-1.92,-0.36000,18.83760,0.16
100,-815.94,84.31,94.41,-0.36,-0.27000,18.83760,1.38
100,815.94,81.73,92.05,-0.36,-0.09000,4.61320,1.38
100,-815.94,79.03,91.82,-2.39,0.00000,19.16440,1.51
100,815.94,75.91,89.44,-0.63,0.09000,19.83520,2.07
100,815.94,75.91,88.31,-2.63,0.18000,19.16440,-0.44
100,-815.94,76.08,87.30,-2.63,0.27000,19.16440,-0.44
100,815.94,76.23,84.96,-1.03,0.54000,19.49120,0.66
100,-815.94,75.91,85.42,-2.02,0.63000,20.12760,-0.41
100,815.94,75.55,83.27,-0.33,0.81000,20.45440,0.99
100,815.94,75.55,82.55,-1.93,0.81000,20.45440,0.20
100,-815.94,75.05,82.57,-1.93,0.90000,7.45120,0.20
100,815.94,76.28,80.54,-0.22,0.90000,21.45200,-0.27
100,815.94,79.42,81.05,-1.56,0.90000,21.77880,-1.86
100,815.94,83.29,80.89,0.74,0.81000,22.72480,-2.10
100,815.94,83.29,80.39,0.74,0.81000,22.72480,-2.10
100,815.94,89.09,81.99,-0.76,0.72000,22.39800,-3.86
100,815.94,91.20,82.59,2.06,0.54000,22.39800,-0.28
100,815.94,91.53,83.65,0.27,0.27000,22.39800,-0.84
100,-815.94,91.53,84.84,0.27,-0.09000,22.39800,-0.84
100,815.94,98.07,84.81,1.48,-0.09000,21.74440,-3.65
100,815.94,106.30,87.39,0.48,-0.27000,21.41760,-4.79
100,-815.94,112.13,91.26,4.06,-0.45000,20.14480,-4.09
100,815.94,114.65,92.00,1.92,-0.54000,20.14480,-1.50
100,815.94,114.65,94.12,1.92,-0.54000,5.09480,-1.50
100,815.94,116.46,97.81,2.42,-0.90000,19.45680,3.24
100,-815.94,113.01,100.11,4.48,-0.99000,19.49120,2.86
100,815.94,107.00,99.66,0.07,-0.90000,18.83760,3.50
100,815.94,102.55,100.98,0.07,-0.90000,18.83760,3.50
100,200.00,102.55,102.04,1.32,-1.08000,19.16440,5.52
100,815.94,93.79,100.56,0.99,-0.99000,19.16440,2.10
100,-815.94,88.33,100.37,-1.54,-0.90000,18.85480,0.27
100,815.94,88.34,98.29,-1.23,-0.81000,18.85480,0.25
100,815.94,88.34,96.88,-1.23,-0.63000,3.78760,0.25
100,-815.94,86.58,96.84,-1.67,-0.54000,19.49120,0.44
100,815.94,84.50,94.29,-1.10,-0.36000,19.14720,1.66
100,-815.94,81.93,94.14,-1.59,-0.27000,19.80080,1.53
100,815.94,78.93,92.20,-1.59,-0.18000,19.80080,1.53
100,815.94,78.93,90.69,-1.73,-0.09000,19.16440,1.86
100,-815.94,76.42,89.84,-1.12,0.00000,19.49120,-0.19
100,815.94,76.29,87.23,-2.66,0.27000,20.14480,-0.27
100,-815.94,77.38,87.08,-1.15,0.36000,20.14480,-0.67
100,815.94,78.07,85.33,-1.15,0.54000,7.31360,-0.67
100,815.94,78.07,84.28,-1.77,0.63000,21.10800,0.90
100,-815.94,77.36,84.52,-0.33,0.72000,21.41760,0.38
100,815.94,76.72,82.76,-1.39,0.72000,21.74440,0.16
100,-815.94,77.43,83.14,-1.39,0.63000,21.74440,0.16
100,815.94,81.77,81.52,0.04,0.63000,22.39800,-2.93
100,200.00,81.77,81.83,-1.54,0.63000,22.07120,-4.08
100,815.94,88.91,82.34,0.43,0.54000,22.07120,-2.30
100,-815.94,92.82,83.98,1.83,0.36000,22.07120,-0.42
100,815.94,93.45,84.56,1.83,0.09000,9.85920,-0.42
100,-815.94,93.45,86.02,0.83,-0.18000,22.72480,-2.95
100,815.94,98.02,86.26,0.88,-0.27000,22.07120,-4.48
100,815.94,106.11,88.94,1.90,-0.36000,20.76400,-4.42
100,-815.94,112.73,91.34,1.90,-0.54000,20.76400,-4.42
100,815.94,115.04,92.34,3.01,-0.45000,19.81800,-1.39
100,815.94,115.04,95.20,1.56,-0.72000,18.80320,1.15
100,-815.94,113.11,99.01,4.08,-0.90000,20.14480,2.27
100,815.94,109.82,98.94,1.46,-0.90000,20.14480,4.34
100,815.94,103.73,99.72,1.46,-0.81000,6.04080,4.34
100,-815.94,95.00,101.24,0.81,-0.90000,19.16440,5.30
100,815.94,95.00,99.26,0.61,-0.90000,19.16440,3.81
100,-815.94,88.49,99.11,-1.66,-0.81000,19.16440,0.65
100,-815.94,86.74,97.61,-1.66,-0.72000,19.16440,0.65
100,815.94,85.85,95.76,-1.26,-0.54000,18.83760,0.19
100,-815.94,83.69,95.75,-1.42,-0.45000,19.81800,0.45
