CONTROLLER_FLAG,SL_PWM,U,SL_position,ARM_position,Sprung_acceleration_x
100,564.04,90.61,90.61,0.00314,-0.97
100,578.53,91.26,90.61,0.00314,-0.97
100,597.63,91.08,90.61,0.00314,-1.17
100,585.07,89.63,90.61,0.00000,-1.43
100,532.20,88.82,90.60,-0.00314,-1.24
100,499.17,88.54,90.45,-0.00471,-2.95
100,558.91,89.20,90.08,-0.00785,-2.77
100,512.44,88.07,90.03,-0.01257,-1.36
100,421.67,87.11,89.99,-0.01257,-6.79
100,293.21,86.47,89.98,-0.01257,-4.41
100,266.78,89.36,89.95,-0.01100,-2.33
100,153.52,84.32,89.85,-0.00628,-1.11
100,-0.90,86.76,89.69,-0.00628,1.16
100,-71.42,89.49,89.59,-0.00314,5.12
100,7.03,90.84,89.32,-0.00157,6.15
100,380.58,93.40,88.33,-0.00157,2.90
100,787.85,95.95,87.85,0.00000,-0.78
100,466.39,93.27,89.81,0.00000,1.65
100,511.24,92.58,89.92,0.00157,3.08
100,645.63,89.71,89.77,0.00314,2.20
100,569.37,89.35,89.94,0.00314,2.20
100,624.16,92.08,89.86,0.00314,1.49
100,688.02,92.76,89.97,0.00314,-0.87
100,699.68,92.11,90.25,0.00314,0.34
100,572.92,89.47,90.67,0.00314,1.12
100,551.98,89.17,90.56,0.00314,0.92
100,578.26,90.88,90.46,0.00314,0.31
100,609.09,91.50,90.47,0.00314,-0.31
100,628.57,91.22,90.51,0.00157,-1.34
100,621.33,90.52,90.54,-0.00157,-0.89
100,596.23,90.06,90.57,-0.00471,-1.70
100,536.02,88.99,90.57,-0.00628,-2.67
100,492.48,89.25,90.51,-0.00942,-0.11
100,452.13,87.48,90.48,-0.01257,-2.99
100,348.48,89.33,90.47,-0.01414,-3.43
100,301.52,88.90,90.47,-0.01257,-3.21
100,233.00,87.25,90.44,-0.01100,-0.33
100,182.69,86.82,90.17,-0.00785,2.99
100,271.50,86.84,89.47,-0.00314,5.38
100,461.41,88.49,88.61,-0.00157,5.38
