CONTROLLER_FLAG,SL_PWM,U,SL_position,SL_speed,ARM_position,Distance,Sprung_acceleration_x
100,200.00,90.00,90.12,0.00,-4.23000,0.00000,10.03
100,765.56,84.38,90.60,0.40,0.00000,19.81800,0.53
100,648.46,81.57,89.41,0.43,0.00000,19.81800,0.47
100,815.94,83.09,88.40,-2.02,0.00000,19.81800,-0.37
100,-815.94,82.59,88.61,-2.02,0.00000,32.99320,-0.37
100,815.94,82.59,86.98,-0.02,0.09000,19.81800,-1.05
100,-815.94,83.91,87.68,-1.02,0.09000,19.81800,1.70
100,815.94,82.36,86.09,-0.58,0.09000,19.81800,-2.00
100,-815.94,83.65,86.58,-0.58,0.09000,19.81800,-2.00
100,815.94,83.65,85.61,0.05,0.09000,19.81800,1.48
100,614.50,84.18,85.98,-1.11,0.18000,19.81800,-1.57
100,815.94,84.36,85.38,0.62,0.18000,19.81800,1.79
100,815.94,84.10,85.27,-0.88,0.18000,19.81800,-0.48
100,-815.94,83.37,85.43,-0.88,0.18000,5.92040,-0.48
100,815.94,83.37,84.92,0.00,0.18000,19.81800,-0.93
100,200.00,86.04,85.13,0.29,0.18000,19.81800,1.02
100,200.00,85.11,85.23,-0.47,0.18000,19.81800,-0.46
100,200.00,84.73,85.51,-0.47,0.18000,19.81800,-0.46
100,815.94,86.27,85.12,0.49,0.18000,19.81800,0.01
100,-716.10,86.27,85.36,-0.32,0.18000,19.81800,0.47
100,200.00,85.35,85.39,0.03,0.18000,19.81800,-1.88
100,562.59,87.77,85.57,0.24,0.18000,19.81800,0.47
100,815.94,88.75,85.66,0.24,0.18000,6.19560,0.47
100,815.94,87.21,85.96,0.31,0.18000,19.81800,0.19
100,-815.94,87.21,86.37,0.24,0.18000,19.83520,-1.90
100,815.94,90.53,86.33,0.01,0.18000,19.81800,-0.71
100,-530.44,92.75,87.27,0.01,0.18000,19.81800,-0.71
100,815.94,90.05,87.83,1.01,0.09000,19.81800,1.38
100,815.94,90.05,87.65,0.79,0.09000,19.81800,-0.77
100,815.94,90.76,88.42,-0.18,0.09000,19.81800,1.11
100,815.94,90.85,88.20,0.33,0.09000,19.81800,-0.86
100,-815.94,90.57,89.07,0.33,0.09000,7.36520,-0.86
100,815.94,91.19,88.72,0.80,0.09000,19.81800,0.42
100,-815.94,91.19,89.50,-0.13,0.09000,19.81800,0.22
100,815.94,90.16,89.17,0.03,0.09000,19.81800,-1.17
100,815.94,91.72,89.57,0.03,0.09000,19.81800,-1.17
100,-815.94,91.20,90.02,0.40,0.00000,19.81800,1.00
100,815.94,90.58,89.76,0.41,0.00000,19.81800,-0.59
100,200.00,90.58,90.46,0.25,0.00000,19.81800,0.11
100,815.94,91.58,89.74,-0.45,0.00000,19.81800,0.32
100,-815.94,90.63,90.58,-0.45,0.00000,6.96960,0.32
100,200.00,90.29,90.22,0.70,0.00000,19.81800,0.09
100,815.94,91.93,89.57,-0.57,0.00000,19.81800,-1.03
100,815.94,91.93,90.21,-0.14,0.00000,19.81800,0.89
100,200.00,91.04,90.79,-0.14,-0.09000,19.81800,0.89
100,200.00,90.13,89.54,0.82,0.00000,19.81800,-0.11
100,815.94,90.89,88.99,-1.48,0.00000,19.81800,0.03
100,815.94,90.89,90.43,0.43,0.00000,19.81800,0.23
100,-815.94,90.32,91.49,1.86,-0.09000,19.81800,0.49
100,815.94,89.39,89.83,1.86,-0.09000,5.28400,0.49
100,200.00,90.42,89.81,-1.58,0.00000,19.81800,-0.78
100,815.94,91.34,89.58,-0.11,0.00000,19.81800,-0.35
100,815.94,91.34,90.84,0.53,-0.09000,20.78120,1.05
100,-815.94,89.54,91.20,0.53,-0.09000,20.78120,1.05
100,200.00,90.11,89.79,0.72,0.00000,20.78120,-0.83
100,200.00,89.96,89.62,-1.22,0.09000,20.78120,0.98
100,815.94,87.16,89.16,-0.34,0.09000,20.79840,1.17
100,815.94,87.16,89.62,0.04,0.18000,20.79840,2.39
100,-815.94,84.14,90.66,0.04,0.27000,7.21040,2.39
100,815.94,82.31,88.38,0.91,0.27000,20.24800,0.99
100,815.94,82.78,87.85,-2.43,0.27000,20.79840,-0.12
100,-815.94,82.17,88.30,0.58,0.27000,20.17920,0.53
100,815.94,82.17,86.68,0.58,0.18000,20.17920,0.53
100,-815.94,85.33,87.35,-1.58,0.18000,20.78120,-2.90
100,815.94,88.28,86.44,0.63,0.18000,21.76160,-0.80
100,815.94,90.01,86.87,-0.81,0.18000,20.45440,-2.20
100,-815.94,90.01,87.88,1.40,0.18000,20.45440,0.78
100,815.94,90.47,87.46,1.40,0.09000,5.93760,0.78
100,-815.94,90.14,88.43,-0.30,0.00000,20.47160,-0.33
100,815.94,89.79,88.03,0.31,-0.27000,21.76160,1.12
100,-815.94,93.30,88.95,0.91,-0.45000,20.78120,-3.01
100,815.94,93.30,88.91,0.91,-0.45000,20.78120,-3.01
100,-815.94,100.79,90.65,0.02,-0.54000,21.48640,-4.21
