CONTROLLER_FLAG,SL_PWM,U,SL_position,SL_speed,ARM_position,Distance,Sprung_acceleration_x
100,815.94,90.00,89.44,0.00,-6.03000,0.00000,10.06
100,-815.94,84.36,91.05,0.40,-0.09000,18.52800,0.25
100,-815.94,81.88,89.41,0.99,0.00000,18.52800,0.03
100,815.94,84.09,87.56,-2.83,0.00000,18.52800,-0.17
100,-815.94,83.38,88.73,-2.83,0.00000,31.58280,-0.17
100,815.94,83.38,87.51,0.98,0.00000,18.51080,0.25
100,815.94,82.73,86.83,-1.84,0.09000,18.51080,-0.44
100,-815.94,83.61,87.07,0.50,0.09000,18.52800,0.25
100,815.94,83.62,86.18,0.50,0.09000,18.52800,0.25
100,-815.94,83.62,86.39,-1.02,0.09000,19.81800,-0.32
100,815.94,83.89,85.44,-0.36,0.09000,19.80080,0.02
100,-815.94,84.53,86.16,0.21,0.09000,19.80080,0.39
100,815.94,84.09,85.11,-0.85,0.18000,19.80080,-0.57
100,-815.94,84.96,85.84,-0.85,0.18000,5.11200,-0.57
100,200.00,84.96,84.91,0.51,0.18000,18.80320,0.61
100,200.00,85.01,84.71,-0.84,0.18000,18.83760,-0.32
100,200.00,84.95,84.70,-0.08,0.18000,18.83760,0.22
100,815.94,85.54,85.03,-0.08,0.18000,18.83760,0.22
100,200.00,85.49,86.04,0.34,0.18000,18.83760,-0.02
100,200.00,85.49,85.93,0.88,0.18000,18.83760,-0.17
100,-815.94,86.03,85.64,-0.24,0.18000,18.85480,0.17
100,200.00,86.19,85.34,-0.39,0.18000,18.85480,-0.20
100,-368.49,86.42,85.85,-0.39,0.18000,5.74840,-0.20
100,815.94,86.58,85.41,0.55,0.18000,18.83760,0.25
100,75.88,86.58,86.03,-0.51,0.18000,18.83760,-0.07
100,200.00,86.62,85.82,0.53,0.18000,18.83760,-0.00
100,257.01,86.99,86.16,0.53,0.18000,18.83760,-0.00
100,815.94,86.62,85.80,0.18,0.18000,18.83760,0.38
100,200.00,86.62,86.07,-0.31,0.18000,18.83760,-0.64
100,-815.94,87.41,86.47,0.47,0.18000,18.83760,0.17
100,329.81,87.91,86.63,0.05,0.18000,18.83760,0.14
100,815.94,87.33,86.43,0.05,0.18000,5.07760,0.14
100,8.69,88.02,86.74,0.06,0.18000,18.83760,-0.30
100,-690.20,88.02,87.02,0.14,0.18000,19.80080,0.19
100,815.94,88.19,86.93,0.13,0.18000,19.80080,-0.16
100,815.94,88.14,86.98,0.13,0.18000,19.80080,-0.16
100,-815.94,88.48,87.41,0.14,0.09000,18.83760,0.06
100,815.94,88.53,87.42,0.15,0.09000,19.80080,-0.05
100,815.94,88.53,87.31,0.42,0.09000,18.52800,0.08
100,-815.94,88.56,87.77,0.23,0.09000,18.52800,-0.09
100,699.01,88.75,87.85,0.23,0.09000,5.14640,-0.09
100,815.94,88.88,87.61,0.13,0.09000,19.81800,0.01
100,-815.94,88.65,88.09,-0.08,0.09000,18.51080,0.19
100,815.94,88.65,87.71,-0.34,0.09000,18.52800,0.02
100,200.00,88.62,88.37,-0.34,0.09000,18.52800,0.02
100,200.00,88.34,87.93,0.72,0.09000,18.51080,0.34
100,815.94,88.47,87.50,-0.57,0.09000,18.47640,-0.21
100,200.00,88.47,88.69,0.26,0.09000,18.52800,0.20
100,200.00,88.54,89.08,0.97,0.09000,18.52800,-0.01
100,200.00,88.33,88.86,0.97,0.09000,5.28400,-0.01
100,-373.09,88.72,88.15,-0.25,0.09000,18.52800,-0.16
100,815.94,89.13,87.98,-1.04,0.09000,18.51080,-0.21
100,200.00,89.13,88.42,0.93,0.09000,18.52800,0.15
100,815.94,88.96,87.88,0.93,0.09000,18.52800,0.15
100,-815.94,89.25,88.95,-0.68,0.09000,18.56240,-0.26
100,815.94,89.38,88.40,0.84,0.09000,18.51080,0.15
100,-815.94,88.98,88.96,-0.20,0.09000,18.51080,0.16
100,200.00,88.98,88.50,0.00,0.09000,18.51080,-0.20
100,815.94,89.35,88.73,0.00,0.09000,5.38720,-0.20
100,200.00,89.14,89.20,0.29,0.00000,18.51080,0.34
100,200.00,89.08,88.94,0.14,0.00000,18.52800,-0.20
100,200.00,89.48,88.60,-0.33,0.09000,18.52800,-0.00
100,691.81,89.48,89.07,-0.33,0.09000,18.52800,-0.00
100,200.00,88.94,89.44,0.36,0.00000,18.51080,0.31
100,200.00,89.20,88.89,0.15,0.00000,18.52800,-0.30
100,815.94,89.53,88.32,-0.70,0.09000,18.52800,0.07
100,-604.62,89.53,89.35,0.48,0.00000,18.52800,0.05
100,200.00,89.19,89.53,0.48,0.00000,4.25200,0.05
100,200.00,89.29,88.87,0.34,0.00000,18.47640,0.00
100,815.94,89.47,88.43,-0.81,0.00000,18.51080,-0.05
100,200.00,89.38,89.69,0.64,0.00000,18.52800,0.06
100,200.00,89.38,89.85,0.64,0.00000,18.52800,0.06
100,200.00,89.26,89.23,0.51,0.00000,18.51080,0.09
100,815.94,89.55,88.56,-0.80,0.00000,18.51080,-0.20
100,200.00,89.33,89.66,0.03,0.00000,18.51080,0.29
100,200.00,89.34,89.96,0.92,0.00000,18.51080,-0.20
100,200.00,89.34,89.41,0.92,0.00000,5.31840,-0.20
100,815.94,89.93,89.02,-0.63,0.00000,18.45920,0.04
100,200.00,89.84,89.42,0.19,0.00000,18.51080,0.24
100,200.00,89.43,88.82,-0.45,0.00000,18.52800,-0.15
100,815.94,89.66,88.49,-0.45,0.00000,18.52800,-0.15
100,200.00,89.66,89.93,-0.42,0.00000,18.52800,0.13
100,200.00,89.69,90.31,1.57,0.00000,18.51080,0.26
100,-815.94,89.15,89.39,-0.09,0.00000,18.51080,-0.11
100,815.94,89.29,87.79,-2.02,0.00000,18.51080,0.35
100,815.94,89.29,88.53,-2.02,0.00000,5.09480,0.35
100,-815.94,89.04,90.30,0.77,0.00000,18.47640,0.30
100,815.94,88.34,88.67,0.96,0.00000,18.51080,-0.13
100,200.00,88.61,88.34,-1.33,0.09000,18.49360,0.01
100,200.00,88.78,87.97,-1.33,0.18000,18.49360,0.01
100,815.94,88.78,88.23,-0.40,0.27000,18.51080,0.98
100,-815.94,87.32,89.82,0.61,0.27000,19.45680,1.84
100,815.94,84.54,88.49,0.81,0.36000,19.16440,2.14
100,815.94,81.49,88.02,-1.42,0.36000,19.16440,1.12
100,-815.94,79.81,87.74,-1.42,0.36000,5.31840,1.12
100,815.94,79.81,86.45,-0.51,0.36000,19.13000,0.29
100,-815.94,79.63,86.04,-0.64,0.36000,19.49120,0.43
100,815.94,79.05,85.10,-1.47,0.45000,19.16440,-0.57
100,815.94,79.58,84.46,-1.47,0.54000,19.16440,-0.57
100,815.94,79.71,83.85,-0.60,0.63000,19.49120,0.43
100,815.94,79.71,83.47,-0.27,0.72000,20.12760,0.72
100,-815.94,78.45,83.30,-0.89,0.72000,20.40280,0.33
100,815.94,78.40,82.19,-0.77,0.72000,20.40280,-0.29
100,-815.94,79.44,82.31,-0.77,0.72000,8.27680,-0.29
100,815.94,79.44,81.77,-0.17,0.72000,21.74440,-0.96
100,815.94,81.17,81.54,0.03,0.72000,22.39800,-1.10
100,815.94,83.29,81.54,-0.70,0.81000,22.07120,-1.75
100,-815.94,86.13,82.35,-0.70,0.72000,22.07120,-1.75
100,815.94,87.98,82.56,0.84,0.63000,21.74440,-0.70
100,815.94,87.98,83.17,0.62,0.54000,22.72480,-1.99
100,815.94,90.75,83.97,0.40,0.45000,22.70760,-1.24
100,815.94,93.80,84.95,0.40,0.09000,22.70760,-1.24
100,-815.94,94.53,86.40,1.27,-0.09000,21.74440,-0.47
100,815.94,98.59,86.64,1.54,-0.27000,22.07120,-2.90
100,815.94,98.59,88.58,0.73,-0.36000,21.41760,-4.07
100,815.94,105.71,89.74,1.98,-0.54000,21.41760,-3.45
100,815.94,110.67,91.94,1.98,-0.54000,5.67960,-3.45
100,-815.94,110.89,94.89,2.52,-0.81000,20.12760,-0.10
100,815.94,108.89,95.32,2.72,-0.81000,18.83760,0.99
100,815.94,108.89,97.29,1.28,-0.99000,19.81800,2.84
100,-815.94,105.30,98.96,1.28,-1.08000,19.81800,2.84
100,815.94,100.79,98.45,2.11,-1.08000,19.16440,2.58
100,-815.94,96.87,99.51,-0.13,-1.17000,18.83760,2.52
100,815.94,96.87,98.23,-0.11,-1.08000,18.83760,0.97
100,-815.94,94.44,98.77,0.12,-1.17000,18.83760,2.50
100,815.94,90.51,97.08,0.12,-0.99000,5.45600,2.50
100,-815.94,87.26,97.19,-1.62,-0.99000,19.16440,0.95
100,815.94,88.11,95.12,-0.30,-0.81000,19.16440,-0.69
100,815.94,88.11,94.43,-2.12,-0.63000,19.16440,0.34
100,-815.94,87.44,94.38,-2.12,-0.54000,19.16440,0.34
100,815.94,84.07,92.57,-0.04,-0.36000,19.21600,1.54
100,-815.94,82.25,92.48,-1.52,-0.18000,18.83760,1.05
100,815.94,79.84,90.09,-1.53,0.00000,19.74920,2.01
100,-815.94,79.84,90.16,-0.80,0.00000,19.74920,0.99
100,815.94,77.67,88.11,-0.80,0.09000,6.00640,0.99
100,815.94,77.63,86.52,-2.19,0.18000,19.81800,0.37
100,-815.94,78.41,86.73,-0.80,0.27000,19.49120,-0.55
100,815.94,78.25,84.73,-1.41,0.45000,18.83760,0.35
100,-815.94,78.25,85.01,-1.41,0.54000,18.83760,0.35
100,815.94,76.83,83.32,-0.14,0.63000,19.49120,0.97
100,815.94,75.90,82.92,-1.98,0.63000,20.12760,0.91
100,-674.50,76.47,82.19,0.15,0.72000,20.45440,-0.04
100,815.94,76.47,81.21,-1.71,0.72000,20.45440,-1.39
100,-815.94,78.99,81.70,-1.71,0.81000,7.62320,-1.39
100,815.94,79.88,80.53,0.25,0.81000,21.74440,0.01
100,-303.53,81.25,81.37,-0.63,0.81000,22.38080,-1.22
100,-793.86,82.61,81.25,0.61,0.81000,22.07120,0.13
100,815.94,82.61,81.00,0.61,0.72000,22.07120,0.13
100,-815.94,85.58,82.16,-0.36,0.63000,21.76160,-2.35
100,815.94,89.62,81.99,0.91,0.63000,22.70760,-1.64
100,815.94,91.91,83.53,0.67,0.45000,22.72480,-0.44
100,815.94,93.23,84.11,0.67,0.09000,22.72480,-0.44
100,815.94,93.23,85.49,1.10,-0.09000,21.74440,-0.21
100,815.94,93.87,86.20,1.90,-0.27000,22.07120,-2.77
100,815.94,97.95,86.96,0.13,-0.27000,21.41760,-4.51
100,-815.94,105.42,89.22,2.49,-0.45000,21.41760,-2.84
100,815.94,109.81,90.18,2.49,-0.45000,6.64280,-2.84
100,815.94,109.81,93.09,1.32,-0.63000,20.12760,-0.66
100,815.94,110.21,94.53,3.45,-0.72000,18.83760,0.49
100,815.94,109.54,95.47,0.63,-0.81000,18.83760,2.31
100,815.94,106.49,97.99,0.63,-0.90000,18.83760,2.31
100,-815.94,106.49,98.84,2.76,-1.17000,19.49120,3.45
100,815.94,100.86,98.74,0.29,-1.08000,18.83760,1.52
100,-815.94,97.83,99.31,0.93,-1.17000,19.16440,2.29
100,815.94,94.74,98.39,-1.06,-1.08000,19.16440,1.42
100,-815.94,90.87,98.48,-1.06,-1.17000,5.62800,1.42
100,815.94,90.87,96.92,-0.13,-0.99000,19.16440,-0.19
100,-815.94,90.49,97.06,-0.94,-0.90000,19.16440,0.53
100,815.94,89.54,95.39,-1.38,-0.72000,19.16440,-0.10
100,-815.94,88.22,95.69,-1.38,-0.63000,19.16440,-0.10
100,815.94,86.89,93.67,-0.01,-0.45000,19.18160,1.07
100,815.94,86.89,93.60,-2.06,-0.36000,18.83760,1.04
100,815.94,84.64,92.42,0.02,-0.27000,18.54520,1.94
100,815.94,81.94,91.43,-1.89,-0.18000,18.54520,1.02
100,-815.94,80.06,90.68,-1.89,-0.09000,5.90320,1.02
100,815.94,79.55,88.63,-1.04,0.00000,19.81800,0.55
100,-815.94,79.55,88.82,-1.32,0.09000,19.16440,-1.01
100,815.94,80.79,86.67,-1.38,0.27000,19.81800,0.22
100,815.94,81.07,86.53,-1.38,0.36000,19.81800,0.22
100,-815.94,79.74,86.11,-0.60,0.45000,19.49120,0.62
100,815.94,79.74,85.06,-1.01,0.54000,20.12760,1.39
100,-815.94,78.29,84.82,-0.15,0.54000,20.45440,0.34
100,815.94,77.94,83.55,-1.60,0.54000,20.45440,-0.38
100,-815.94,79.16,83.42,-1.60,0.54000,7.89840,-0.38
100,-809.39,81.01,83.12,-0.36,0.54000,21.41760,-1.06
100,815.94,81.01,82.51,-0.29,0.63000,22.07120,-1.13
100,200.00,83.05,82.98,0.13,0.54000,21.74440,-1.18
100,815.94,85.15,82.84,0.13,0.54000,21.74440,-1.18
100,815.94,87.65,83.14,-0.11,0.54000,21.43480,-1.40
100,-815.94,91.54,83.99,0.38,0.45000,21.41760,-2.35
100,815.94,91.54,84.66,0.79,0.27000,21.43480,0.21
100,815.94,92.36,85.27,1.04,0.00000,21.43480,-0.41
100,-815.94,92.26,86.65,1.04,-0.18000,9.46360,-0.41
100,815.94,97.81,86.46,1.35,-0.36000,21.74440,-3.27
100,815.94,105.60,87.84,-0.07,-0.36000,21.41760,-4.75
100,-815.94,105.60,91.04,3.08,-0.54000,21.10800,-2.95
100,815.94,109.91,91.67,3.08,-0.63000,21.10800,-2.95
100,815.94,111.38,93.56,1.41,-0.63000,20.12760,-1.30
100,-815.94,110.12,96.99,2.54,-0.90000,19.85240,1.18
100,815.94,110.12,97.43,3.00,-1.08000,19.81800,3.06
100,815.94,105.45,98.04,0.04,-0.99000,19.81800,2.38
100,-815.94,101.46,99.85,0.04,-1.26000,4.51000,2.38
100,815.94,99.00,98.77,1.80,-1.17000,19.81800,1.68
100,815.94,95.34,98.39,-1.21,-1.17000,18.83760,1.97
100,-815.94,95.34,99.36,0.52,-1.17000,19.16440,1.77
100,815.94,91.54,97.64,0.52,-1.08000,19.16440,1.77
100,815.94,89.72,97.13,-1.37,-0.90000,19.19880,0.71
100,-815.94,87.98,96.56,-0.13,-0.90000,19.16440,0.89
100,815.94,86.26,94.68,-2.09,-0.63000,19.16440,0.46
100,-815.94,86.26,94.83,-0.19,-0.54000,19.16440,0.25
