CONTROLLER_FLAG,SL_PWM,U,SL_position,ARM_position,Sprung_acceleration_x
100,-16.21,90.00,89.98,0.02356,-0.01
100,-9.10,90.00,89.96,0.02356,-0.01
100,-7.82,90.00,89.96,0.02356,-0.04
100,-9.43,90.00,89.97,0.02356,0.00
100,-9.11,90.00,89.97,0.02356,-0.02
100,-8.80,90.00,89.97,0.02356,-0.21
100,-8.48,90.00,89.97,0.02356,-0.21
100,-8.23,90.00,89.97,0.02356,0.08
100,-7.91,90.00,89.97,0.02356,-0.06
100,-7.59,90.00,89.97,0.02356,-0.07
100,-7.28,90.00,89.97,0.02356,-0.04
100,-6.96,90.00,89.97,0.02356,-0.04
100,-6.71,90.00,89.97,0.02356,-0.05
100,-120.81,30.00,89.97,0.02356,0.05
100,-686.68,30.00,89.93,0.02356,-0.05
100,-810.79,30.00,89.67,0.02356,-0.12
100,-810.79,30.00,89.12,0.02356,-0.12
100,-810.79,30.00,88.34,0.02356,0.29
100,-810.79,30.00,87.15,0.02356,0.10
100,-810.79,30.00,85.71,0.02356,-0.11
100,-810.79,30.00,84.14,0.02356,-0.11
100,-810.79,30.00,82.05,0.02356,-0.33
100,-810.79,30.00,79.87,0.02356,0.12
100,-810.79,30.00,77.53,0.02356,1.08
100,-810.79,30.00,75.33,0.02356,1.08
100,-810.79,30.00,72.37,0.02356,-0.18
100,-789.56,30.00,68.81,0.02356,-1.35
100,-179.22,30.00,65.21,0.02356,1.39
100,469.24,30.00,61.76,0.02356,3.53
100,810.79,30.00,58.69,0.02199,-1.42
100,810.79,30.00,56.63,0.02199,-0.93
100,810.79,30.00,55.11,0.02356,-0.93
100,810.79,30.00,53.80,0.02356,1.20
100,810.79,30.00,53.03,0.02356,0.13
100,810.79,30.00,52.68,0.02199,-1.86
100,810.79,30.00,52.66,0.02199,-1.86
100,810.79,30.00,52.90,0.02356,-1.04
100,810.79,30.00,53.51,0.02356,3.23
100,512.10,30.00,54.44,0.02356,0.04
100,-30.95,30.00,55.42,0.02356,0.04
100,-575.20,30.00,56.49,0.02356,-1.76
100,-810.79,30.00,57.21,0.02356,-1.59
100,-810.79,30.00,57.43,0.02356,2.44
100,-810.79,30.00,57.23,0.02356,2.44
100,-810.79,30.00,56.74,0.02356,1.49
100,-810.79,30.00,55.86,0.02356,-1.67
100,-810.79,30.00,54.68,0.02356,-0.65
100,-810.79,30.00,53.35,0.02356,-0.65
100,-810.79,30.00,51.52,0.02356,0.63
100,-810.79,30.00,49.57,0.02356,-0.31
100,-491.85,30.00,47.60,0.02356,0.50
100,-20.76,30.00,45.61,0.02356,0.50
100,465.03,30.00,43.35,0.02356,-1.22
100,810.79,30.00,41.46,0.02356,0.35
100,810.79,30.00,40.06,0.02356,1.52
100,810.79,30.00,39.16,0.02356,1.52
100,810.79,30.00,38.64,0.02356,0.02
100,810.79,30.00,38.47,0.02356,-0.42
100,810.79,30.00,38.72,0.02356,1.08
100,810.79,30.00,39.29,0.02356,1.08
100,810.79,30.00,40.09,0.02356,0.59
100,470.09,30.00,41.28,0.02356,-0.88
100,-8.53,30.00,42.54,0.02356,-0.41
100,-489.30,30.00,43.65,0.02356,-0.41
100,-810.79,30.00,44.67,0.02356,0.35
100,-810.79,30.00,45.17,0.02356,0.51
100,-810.79,30.00,45.17,0.02356,-0.70
100,-810.79,30.00,44.82,0.02356,-0.70
100,-810.79,30.00,44.23,0.02356,-0.55
100,-810.79,30.00,43.22,0.02356,0.54
100,-810.79,30.00,41.94,0.02356,-0.20
100,-726.91,30.00,40.52,0.02356,-0.20
100,-326.78,30.00,38.68,0.02356,0.09
100,104.57,30.00,36.94,0.02356,0.11
100,528.75,30.00,35.49,0.02356,-0.64
100,810.79,30.00,34.24,0.02356,-0.64
100,810.79,30.00,33.22,0.02356,-0.50
100,810.79,30.00,32.72,0.02356,1.26
100,810.79,30.00,32.60,0.02356,0.42
100,810.79,30.00,32.77,0.02356,0.42
100,810.79,30.00,33.19,0.02356,-0.90
100,810.79,30.00,34.00,0.02356,0.63
100,509.08,30.00,35.07,0.02356,0.36
100,114.30,30.00,36.15,0.02356,0.36
100,-290.73,30.00,37.40,0.02356,-0.33
100,-674.25,30.00,38.43,0.02356,0.45
100,-810.79,30.00,39.07,0.02356,0.08
100,-810.79,30.00,39.25,0.02356,0.08
100,-810.79,30.00,39.12,0.02356,0.59
100,-810.79,30.00,38.62,0.02356,-0.44
100,-810.79,30.00,37.79,0.02356,0.17
100,-768.15,30.00,36.76,0.02356,0.17
100,-444.79,30.00,35.32,0.02356,-0.11
100,-82.95,30.00,33.91,0.02356,0.41
100,283.32,30.00,32.57,0.02356,-0.90
100,628.91,30.00,31.46,0.02356,-0.90
100,810.79,30.00,30.48,0.02356,-0.14
100,810.79,30.00,30.00,0.02356,0.81
100,810.79,30.00,29.88,0.02356,0.18
100,810.79,30.00,30.05,0.02356,0.18
100,810.79,30.00,30.46,0.02356,-0.55
100,758.87,30.00,31.27,0.02356,0.09
100,450.67,30.00,32.31,0.02356,-0.07
100,98.98,30.00,33.34,0.02356,-0.07
100,-261.45,30.00,34.52,0.02356,0.19
100,-599.76,30.00,35.49,0.02356,0.14
100,-810.79,30.00,36.14,0.02356,0.35
100,-810.79,30.00,36.31,0.02356,0.35
100,-810.79,30.00,36.15,0.02356,-0.21
100,-810.79,30.00,35.61,0.02356,-1.13
100,-763.33,30.00,34.74,0.02356,0.19
100,-493.69,30.00,33.74,0.02356,0.19
100,-180.99,30.00,32.46,0.02356,0.69
100,145.03,30.00,31.27,0.02356,-0.55
100,462.54,30.00,30.19,0.02356,0.33
100,735.11,30.00,29.38,0.02356,0.33
100,810.79,30.00,28.88,0.02356,0.12
100,810.79,30.00,28.67,0.02356,0.00
100,810.79,30.00,28.79,0.02356,-0.07
100,810.79,30.00,29.21,0.02356,-0.07
100,707.85,30.00,29.88,0.02356,0.01
100,431.46,30.00,30.87,0.02356,0.32
100,111.24,30.00,31.93,0.02356,-0.37
100,-212.13,30.00,32.88,0.02356,-0.37
100,-518.65,30.00,33.86,0.02356,0.30
100,-772.70,30.00,34.53,0.02356,0.59
100,-810.79,30.00,34.75,0.02356,-0.36
100,-810.79,30.00,34.56,0.02356,-0.36
100,-810.79,30.00,34.09,0.02356,-0.53
100,-648.69,30.00,33.27,0.02356,-0.33
100,-393.62,30.00,32.27,0.02356,0.16
100,-108.36,30.00,31.31,0.02356,0.16
100,184.91,30.00,30.22,0.02356,0.36
100,466.21,30.00,29.28,0.02356,-0.32
100,698.14,30.00,28.57,0.02356,0.28
100,810.79,30.00,28.17,0.02356,0.28
100,810.79,30.00,28.13,0.02356,0.52
100,810.79,30.00,28.48,0.02356,-0.29
100,674.22,30.00,29.13,0.02356,-0.06
100,435.74,30.00,30.00,0.02356,-0.15
100,158.37,30.00,30.86,0.02356,-0.15
100,-70.19,30.00,31.68,0.02356,-0.10
100,-349.87,30.00,32.57,0.02356,-0.10
100,-598.45,30.00,33.28,0.02356,0.22
100,-771.87,30.00,33.67,0.02356,0.22
100,-810.79,30.00,33.77,0.02356,0.22
100,-810.79,30.00,33.54,0.02356,-0.33
100,-711.61,30.00,32.96,0.02356,-0.14
100,-509.82,30.00,32.14,0.02356,0.49
100,-260.77,30.00,31.29,0.02356,0.49
100,-47.69,30.00,30.47,0.02356,-0.08
100,217.36,30.00,29.56,0.02356,-0.14
100,467.37,30.00,28.76,0.02356,0.13
100,673.70,30.00,28.19,0.02356,0.13
100,782.29,30.00,27.89,0.02356,0.27
100,810.79,30.00,27.93,0.02356,0.04
100,727.38,30.00,28.36,0.02356,0.03
100,551.46,30.00,29.05,0.02356,-0.35
100,321.60,30.00,29.81,0.02356,-0.35
100,117.82,30.00,30.57,0.02356,-0.31
100,-139.42,30.00,31.43,0.02356,-0.12
100,-385.99,30.00,32.19,0.02356,0.20
100,-595.42,30.00,32.74,0.02356,0.20
100,-712.11,30.00,33.05,0.02356,0.27
100,-764.93,30.00,33.06,0.02356,0.08
100,-719.09,30.00,32.75,0.02356,-0.23
100,-592.29,30.00,32.24,0.02356,-0.23
100,-450.55,30.00,31.64,0.02356,0.08
100,-238.03,30.00,30.84,0.02356,0.15
100,-13.10,30.00,30.05,0.02356,0.05
100,212.42,30.00,29.37,0.02356,0.05
100,380.09,30.00,28.78,0.02356,-0.12
100,561.62,30.00,28.23,0.02356,0.09
100,680.20,30.00,27.95,0.02356,0.45
100,707.70,30.00,27.97,0.02356,0.45
100,665.00,30.00,28.22,0.02356,-0.02
100,541.73,30.00,28.74,0.02356,-0.03
100,369.13,30.00,29.39,0.02356,-0.02
100,164.69,30.00,30.05,0.02356,-0.02
100,-3.40,30.00,30.66,0.02356,0.13
100,-210.17,30.00,31.34,0.02356,0.04
100,-400.66,30.00,31.91,0.02356,-0.08
100,-546.24,30.00,32.28,0.02356,-0.08
100,-622.85,30.00,32.47,0.02356,0.03
100,-654.29,30.00,32.45,0.02356,-0.08
100,-621.35,30.00,32.22,0.02356,0.05
100,-531.93,30.00,31.81,0.02356,0.05
100,-392.20,30.00,31.30,0.02356,0.05
100,-256.10,30.00,30.76,0.02356,0.01
100,-77.66,30.00,30.12,0.02356,-0.10
100,103.81,30.00,29.51,0.02356,0.12
100,275.34,30.00,29.00,0.02356,0.12
100,396.43,30.00,28.60,0.02356,0.01
100,520.43,30.00,28.25,0.02356,0.26
100,586.46,30.00,28.14,0.02356,-0.05
100,576.57,30.00,28.25,0.02356,-0.05
100,522.79,30.00,28.53,0.02356,0.05
100,416.35,30.00,28.96,0.02356,-0.07
100,278.15,30.00,29.48,0.02356,-0.09
100,118.25,30.00,29.99,0.02356,-0.09
100,-8.00,30.00,30.45,0.02356,-0.15
100,-160.46,30.00,30.95,0.02356,0.00
100,-304.83,30.00,31.40,0.02356,0.01
100,-417.85,30.00,31.68,0.02356,0.01
100,-473.13,30.00,31.81,0.02356,0.03
100,-488.43,30.00,31.77,0.02356,-0.10
100,-453.95,30.00,31.56,0.02356,0.00
100,-380.01,30.00,31.24,0.02356,-0.08
100,-278.32,30.00,30.88,0.02356,-0.08
100,-189.36,30.00,30.53,0.02356,0.00
100,-73.93,30.00,30.12,0.02356,-0.00
100,43.41,30.00,29.72,0.02356,0.04
100,156.69,30.00,29.39,0.02356,0.04
100,233.43,30.00,29.13,0.02356,0.16
100,309.88,30.00,28.91,0.02356,-0.01
100,360.73,30.00,28.80,0.02356,0.06
100,380.11,30.00,28.79,0.02356,0.06
100,375.55,30.00,28.85,0.02356,0.01
100,348.02,30.00,28.99,0.02356,-0.04
100,298.35,30.00,29.20,0.02356,0.00
100,232.85,30.00,29.47,0.02356,-0.08
100,149.08,30.00,29.74,0.02356,-0.08
100,77.99,30.00,30.01,0.02356,0.09
100,-0.14,30.00,30.27,0.02356,-0.10
100,-67.86,30.00,30.48,0.02356,0.00
100,-125.77,30.00,30.64,0.02356,0.00
100,-163.23,30.00,30.75,0.02356,0.08
100,-200.06,30.00,30.85,0.02356,0.05
100,-226.92,30.00,30.90,0.02356,-0.08
100,-241.47,30.00,30.92,0.02356,-0.08
100,-246.51,30.00,30.91,0.02356,-0.04
100,-251.23,30.00,30.89,0.02356,-0.07
100,-254.82,30.00,30.88,0.02356,-0.09
100,-256.27,30.00,30.85,0.02356,0.01
100,-256.51,30.00,30.83,0.02356,0.01
100,-253.94,30.00,30.79,0.02356,-0.11
100,-246.67,30.00,30.74,0.02356,-0.02
100,-232.97,30.00,30.66,0.02356,0.01
100,-211.66,30.00,30.57,0.02356,0.01
100,-187.42,30.00,30.47,0.02356,-0.10
100,-152.34,30.00,30.33,0.02356,-0.01
100,-113.01,30.00,30.19,0.02356,0.06
100,-72.31,30.00,30.05,0.02356,0.06
100,-36.20,30.00,29.91,0.02356,0.00
100,11.03,30.00,29.76,0.02356,0.11
100,53.84,30.00,29.63,0.02356,-0.01
100,82.05,30.00,29.56,0.02356,-0.01
100,90.35,30.00,29.55,0.02356,-0.07
