SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z

-60.21547,116.16507,-2.56933,112.12862,-2.56933,-0.10367,0.14280,-0.00513,0.01196,-0.00393,0.02335,-0.00000,-1.084091,0.064661,10.463831

233.78323,116.16507,-2.69408,109.20112,-2.69408,-0.09896,0.21420,-0.00500,0.00572,-0.00343,0.02270,0.00081,-1.076906,0.146091,9.776460

570.94159,116.16507,-2.67019,106.07621,-2.67019,-0.09268,0.28560,-0.00494,0.00269,-0.00287,0.02534,0.00081,-0.051838,0.143696,9.333382

740.31995,116.16507,-1.21566,105.35019,-1.21566,-0.08796,0.21420,-0.00506,-0.00534,-0.00262,0.01166,-0.00081,1.718082,-0.371233,10.542867

630.74683,116.16507,1.77836,107.72230,1.77836,-0.08954,0.00000,-0.00543,-0.01704,-0.00299,-0.01707,-0.00244,2.213851,0.320928,8.899883

625.28003,133.08894,1.88719,109.90706,1.88719,-0.09268,-0.14280,-0.00558,-0.00650,-0.00338,-0.01789,0.00163,0.441536,0.110166,9.520193

679.53094,133.08894,1.88719,111.53309,1.88719,-0.09582,-0.14280,-0.00558,-0.00650,-0.00338,-0.01789,0.00163,0.441536,0.110166,9.520193

673.93842,133.08894,1.38114,113.76803,1.38114,-0.09739,-0.13659,-0.00562,-0.00205,-0.00368,-0.01292,-0.00007,-0.526052,-0.189211,10.171639

635.74536,133.08894,1.86861,116.08327,1.86861,-0.10053,-0.13659,-0.00577,-0.00633,-0.00408,-0.01722,-0.00000,0.027198,0.213152,9.817176

618.68713,81.54081,1.85533,117.66914,1.85533,-0.10367,-0.07140,-0.00601,-0.01106,-0.00445,-0.01681,-0.00074,0.271490,0.074241,9.474688

283.30750,81.54081,1.20769,117.82305,1.20769,-0.10524,-0.14280,-0.00600,0.00059,-0.00468,-0.01077,0.00081,-0.324870,-0.119756,9.623179

67.42932,81.54081,-0.26543,116.67881,-0.26543,-0.10524,-0.07140,-0.00583,0.00798,-0.00463,0.00237,-0.00081,-1.136782,-0.222742,9.759695

-70.40405,81.54081,-1.14930,114.77509,-1.14930,-0.10367,0.07140,-0.00573,0.00454,-0.00441,0.01025,0.00000,0.132579,0.107771,9.678265

-154.01169,81.54081,-1.70669,112.43643,-1.70669,-0.10210,0.07140,-0.00551,0.00975,-0.00407,0.01548,0.00000,-0.432646,0.239497,9.776460

-249.79788,55.76583,-2.05971,109.75985,-2.05971,-0.09896,0.07140,-0.00522,0.01324,-0.00365,0.01898,-0.00000,-1.036191,-0.263457,9.908186

-446.75140,55.76583,-2.35434,106.67175,-2.35434,-0.09425,0.21420,-0.00511,0.00513,-0.00316,0.02213,0.00163,-0.844589,-0.172446,9.800411

-565.07092,55.76583,-2.78167,102.98810,-2.78167,-0.08796,0.21420,-0.00489,0.00964,-0.00257,0.02667,0.00000,-0.229069,0.105376,9.577674

-565.23682,55.76583,-3.45586,98.29740,-3.45586,-0.08168,0.28560,-0.00465,0.01097,-0.00183,0.03370,0.00081,-0.171589,0.079031,10.094998

-485.85672,55.76583,-4.30522,93.19851,-4.30522,-0.07226,0.42840,-0.00452,0.00593,-0.00095,0.04018,0.00163,-0.959550,-0.004795,9.941717

-83.45679,102.88932,-4.73787,87.34015,-4.73787,-0.06283,0.42840,-0.00424,0.01286,0.00009,0.04734,-0.00000,-0.638618,-0.237112,10.432696

535.47498,102.88932,-4.88120,81.87323,-4.88120,-0.05341,0.42840,-0.00393,0.01393,0.00116,0.04872,0.00000,0.489437,0.704131,8.327474

800.78204,102.88932,-3.48240,79.03271,-3.48240,-0.04712,0.42840,-0.00400,-0.00311,0.00187,0.03200,-0.00000,2.242591,-0.555649,10.327315

800.78204,102.88932,0.71400,80.83271,0.71400,-0.04712,0.07140,-0.00429,-0.01287,0.00171,-0.00702,-0.00407,3.631702,0.222732,9.103460

800.78204,102.88932,3.62042,85.67732,3.62042,-0.05027,-0.21420,-0.00469,-0.01828,0.00092,-0.03593,0.00163,2.127630,0.009575,9.788435

611.95941,126.45199,4.94225,91.60260,4.94225,-0.05969,-0.35700,-0.00513,-0.02020,-0.00016,-0.04936,0.00163,1.773167,-0.675400,10.193194

543.40338,126.45199,3.58326,95.64424,3.58326,-0.06754,-0.42840,-0.00515,-0.00105,-0.00095,-0.03574,0.00081,-1.163127,0.481394,8.777737

667.16583,126.45199,3.58326,97.16320,3.58326,-0.07069,-0.42840,-0.00515,-0.00105,-0.00095,-0.03574,0.00081,-1.163127,0.481394,8.777737

719.38940,126.45199,1.57917,99.53866,1.57917,-0.07383,-0.13659,-0.00521,-0.00239,-0.00126,-0.01340,-0.00318,-1.970249,-0.261062,10.437486

660.84485,138.23332,2.03871,102.86766,2.03871,-0.07697,-0.20489,-0.00529,-0.00370,-0.00172,-0.02016,0.00074,-0.875725,0.555640,10.300970

704.21985,138.23332,2.76044,105.82193,2.76044,-0.08168,-0.14280,-0.00564,-0.01559,-0.00232,-0.02703,-0.00071,1.358829,0.538875,9.228001

722.14166,138.23332,2.42069,108.81970,2.42069,-0.08796,-0.21420,-0.00578,-0.00625,-0.00283,-0.02339,0.00081,1.411519,-0.598760,10.150083

704.28882,138.23332,2.55872,111.92119,2.55872,-0.09425,-0.21420,-0.00593,-0.00723,-0.00337,-0.02435,0.00000,0.108628,-0.922087,10.042308

615.99664,138.23332,2.95951,115.48439,2.95951,-0.09896,-0.35700,-0.00586,0.00326,-0.00392,-0.02518,0.00163,-0.312895,0.383198,8.887908

614.05255,144.12308,2.70205,117.80297,2.70205,-0.10367,-0.28560,-0.00590,-0.00178,-0.00446,-0.02450,-0.00081,-0.693703,0.186807,10.636272

699.24121,144.12308,1.54744,119.42565,1.54744,-0.10681,-0.14280,-0.00595,-0.00236,-0.00476,-0.01373,-0.00163,-1.275693,0.263447,10.030332

715.03552,144.12308,1.51824,121.71078,1.51824,-0.10996,-0.14280,-0.00599,-0.00187,-0.00505,-0.01325,-0.00000,-0.276970,-0.270642,9.996802

686.97217,144.12308,2.20835,124.22007,2.20835,-0.11310,-0.14280,-0.00616,-0.00729,-0.00547,-0.01876,0.00000,0.944490,-0.117361,9.745325

635.44495,144.12308,2.28002,126.71933,2.28002,-0.11781,-0.21420,-0.00615,0.00036,-0.00583,-0.01673,0.00081,0.951675,0.155671,9.201656

413.60504,87.05696,1.68015,128.20149,1.68015,-0.12095,-0.14280,-0.00619,-0.00201,-0.00613,-0.01346,-0.00081,-0.478151,-0.292197,10.485386

72.23528,87.05696,0.26808,128.00074,0.26808,-0.12252,-0.14280,-0.00599,0.00911,-0.00618,-0.00211,0.00000,-1.673266,0.241892,9.412417

-194.63786,87.05696,-0.58394,126.96691,-0.58394,-0.12252,0.00000,-0.00589,0.00453,-0.00607,0.00464,-0.00163,-0.633828,0.126931,9.924952

-378.78226,87.05696,-1.38287,125.10669,-1.38287,-0.12095,0.00000,-0.00565,0.01088,-0.00583,0.01111,0.00000,-0.291340,0.119746,9.889026

-484.13559,87.05696,-1.99070,122.53048,-1.99070,-0.11938,0.14280,-0.00554,0.00498,-0.00547,0.01642,0.00163,-0.571557,-0.067065,9.589649

-313.08322,118.53489,-2.60118,119.28848,-2.60118,-0.11467,0.14280,-0.00531,0.01071,-0.00498,0.02220,-0.00000,-1.120017,-0.313752,9.934532

2.17507,118.53489,-3.01790,115.61822,-3.01790,-0.10996,0.28560,-0.00522,0.00400,-0.00439,0.02665,0.00163,-0.722443,-0.040720,9.817176

351.61630,118.53489,-3.06568,111.94126,-3.06568,-0.10367,0.28560,-0.00510,0.00534,-0.00378,0.02797,-0.00000,-0.526052,0.253867,9.541748

651.93475,118.53489,-3.06568,109.30483,-3.06568,-0.09739,0.28560,-0.00510,0.00534,-0.00378,0.02797,-0.00000,-0.526052,0.253867,9.541748

725.28436,118.53489,-2.48809,109.52900,-2.48809,-0.09425,0.27318,-0.00512,-0.00065,-0.00330,0.02099,-0.00014,0.460696,-0.179631,10.466226

