SL_PWM,U,SL_position,SL_speed,ARM_position,Distance,Sprung_acceleration_x
-815.94,98.28,56.62,-6.33,-3.42000,1.50000,-2.09
-815.94,98.28,47.33,-6.33,-4.32000,1.50000,-2.09
-815.94,98.28,37.89,-8.93,-4.68000,18.54520,-3.53
-815.94,87.04,59.40,0.93,0.45000,17.53040,2.93
-815.94,87.04,51.10,-9.20,-0.45000,17.41000,0.64
-815.94,87.04,45.37,-9.20,-1.44000,17.41000,0.64
-815.94,72.52,37.39,-5.93,-2.34000,18.54520,2.27
-815.94,72.52,29.00,-8.43,-3.51000,18.52800,1.76
-815.94,72.52,20.25,-9.33,-4.23000,18.52800,-1.14
815.94,97.26,50.33,-9.33,-0.90000,1.50000,-1.14
815.94,97.26,49.08,3.04,-0.18000,17.87440,-0.01
815.94,97.26,50.21,-0.35,0.18000,17.87440,9.55
815.94,97.26,52.53,2.00,0.09000,17.89160,8.85
815.94,97.26,55.66,3.20,-0.09000,17.89160,1.66
815.94,109.63,59.46,3.20,-0.45000,1.50000,1.66
815.94,109.63,64.01,4.05,-0.90000,17.25520,-0.75
815.94,109.63,68.72,5.25,-1.26000,17.90880,-0.37
815.94,109.63,74.13,5.63,-1.62000,17.59920,0.96
815.94,109.63,79.63,6.18,-2.16000,7.48560,-0.25
815.94,109.63,85.84,6.18,-2.52000,7.48560,-0.25
815.94,109.63,100.76,6.75,-3.69000,18.52800,1.44
815.94,115.82,108.46,7.54,-4.23000,19.09560,-0.33
815.94,115.82,116.50,8.03,-4.68000,18.87200,1.29
815.94,115.82,121.25,8.03,-5.13000,18.87200,1.29
815.94,115.82,111.03,8.03,-5.04000,18.87200,1.29
815.94,72.45,54.58,8.03,4.41000,18.87200,1.29
815.94,72.45,58.99,-2.99,3.42000,16.55000,2.18
815.94,65.22,64.42,7.00,2.88000,16.82520,0.81
815.94,65.22,71.40,7.00,2.25000,16.82520,0.81
815.94,65.22,85.29,7.42,0.99000,16.85960,-0.40
815.94,65.22,91.50,7.00,0.27000,17.20360,1.40
815.94,65.22,97.60,6.69,-0.36000,17.87440,-0.95
815.94,65.22,103.88,6.80,-1.08000,17.87440,0.13
815.94,65.22,110.67,6.80,-1.80000,59.32640,0.13
815.94,61.61,117.39,7.06,-2.43000,18.23560,0.93
815.94,61.61,124.42,7.71,-3.24000,18.23560,-0.79
-815.94,61.61,129.88,7.71,-3.96000,1.50000,-0.79
-815.94,61.61,129.20,5.37,-4.50000,17.90880,-0.74
-815.94,61.61,124.79,-2.07,-4.77000,18.52800,-1.33
-815.94,61.61,118.13,-6.02,-4.59000,19.49120,-4.63
-815.94,61.61,112.81,-6.02,-3.96000,19.49120,-4.63
-815.94,58.90,115.37,-6.02,3.33000,19.49120,-4.63
-815.94,90.45,117.22,0.17,0.45000,16.15440,3.71
-815.94,90.45,107.52,-8.60,-0.81000,17.90880,2.12
-815.94,90.45,99.08,-8.75,-1.71000,18.20120,-1.00
-815.94,90.45,89.83,-8.93,-2.61000,18.54520,-2.54
-815.94,90.45,80.64,-8.74,-3.78000,18.57960,-0.21
-815.94,74.22,95.00,-8.74,-5.40000,18.57960,-0.21
-815.94,78.06,97.53,-8.74,2.79000,18.57960,-0.21
-815.94,78.06,94.32,0.74,0.27000,17.56480,3.47
-815.94,78.06,84.55,-8.93,-0.90000,17.89160,1.39
-815.94,100.03,77.81,-8.93,-1.98000,17.89160,1.39
-815.94,100.03,69.67,-7.06,-2.88000,17.87440,-3.09
-815.94,100.03,62.00,-7.06,-3.96000,17.87440,-3.09
-815.94,63.25,70.20,0.29,2.25000,16.82520,-4.29
-815.94,63.25,64.55,-3.88,0.09000,17.15200,2.10
-815.94,63.25,55.90,-8.24,-1.08000,17.15200,1.87
-815.94,63.25,46.70,-8.24,-1.98000,1.50000,1.87
-815.94,63.25,37.23,-8.62,-2.97000,18.20120,-1.87
-815.94,92.63,29.22,-8.04,-4.14000,18.25280,-0.10
-815.94,82.66,53.36,-8.04,3.24000,18.25280,-0.10
-815.94,102.33,53.74,1.21,0.54000,17.59920,-3.68
-815.94,102.33,44.73,-9.13,-0.36000,17.84000,-1.39
-815.94,102.33,39.01,-9.13,-1.71000,17.84000,-1.39
815.94,102.33,34.59,-5.70,-2.79000,17.54760,0.55
815.94,102.33,35.80,-2.72,-3.06000,18.80320,-3.34
815.94,102.33,40.20,3.41,-2.97000,7.48560,-6.62
815.94,102.33,46.55,6.49,-2.79000,7.48560,-6.55
815.94,80.16,54.43,6.49,-2.07000,1.50000,-6.55
815.94,80.16,42.40,6.49,1.17000,1.50000,-6.55
815.94,69.08,3.00,6.49,4.32000,1.50000,-6.55
815.94,69.08,6.87,-3.04,3.15000,16.17160,0.15
815.94,95.54,14.56,7.72,2.43000,16.84240,0.22
815.94,95.54,21.43,7.56,1.71000,16.13720,1.26
815.94,95.54,25.37,5.59,1.17000,16.84240,-0.82
815.94,95.54,27.35,3.28,0.63000,17.20360,0.68
815.94,95.54,27.36,0.32,-0.90000,17.20360,-0.66
815.94,95.54,27.36,0.32,-0.90000,17.68520,-0.66
815.94,95.54,27.36,0.00,-0.90000,17.54760,-1.43
815.94,95.54,27.36,0.00,-0.90000,17.20360,-1.56
815.94,76.77,27.36,0.00,-0.90000,18.20120,-3.07
815.94,76.77,27.36,0.00,-0.90000,18.20120,-3.07
815.94,76.77,27.36,0.00,-0.90000,18.20120,0.30
815.94,76.77,27.36,0.00,-0.90000,18.20120,-0.06
815.94,76.77,27.36,0.00,-0.90000,18.20120,0.14
815.94,76.77,27.36,0.00,-0.90000,18.20120,-0.02
815.94,76.77,27.36,0.00,-0.90000,3.99400,-0.02
815.94,76.77,27.36,0.00,-0.90000,18.20120,0.00
815.94,76.77,27.36,0.00,-0.90000,18.20120,0.03
815.94,67.38,27.36,0.00,-0.90000,18.20120,0.00
815.94,67.38,27.36,0.00,-0.90000,18.20120,0.00
815.94,67.38,27.36,0.00,-0.90000,18.20120,-0.00
815.94,67.38,27.36,0.00,-0.90000,18.20120,0.02
815.94,67.38,27.36,0.00,-0.90000,18.20120,0.01
815.94,67.38,27.36,0.00,-0.90000,18.20120,0.01
815.94,67.38,27.36,0.00,-0.90000,4.26920,0.01
815.94,67.38,27.36,0.00,-0.90000,18.20120,0.01
815.94,67.38,27.36,0.00,-0.90000,18.20120,0.03
815.94,94.70,27.36,0.00,-0.90000,18.20120,-0.03
815.94,94.70,27.36,0.00,-0.90000,18.20120,-0.03
815.94,94.70,27.36,0.00,-0.90000,18.20120,0.00
815.94,94.70,27.36,0.00,-0.90000,18.20120,-0.01
815.94,94.70,27.36,0.00,-0.90000,18.20120,-0.02
815.94,94.70,27.36,0.00,-0.90000,18.20120,0.01
815.94,94.70,27.36,0.00,-0.90000,4.37240,0.01
815.94,94.70,27.36,0.00,-0.90000,18.20120,-0.00
815.94,76.35,27.36,0.00,-0.90000,18.20120,0.00
815.94,76.35,27.36,0.00,-0.90000,18.20120,-0.02
815.94,76.35,27.36,0.00,-0.90000,18.20120,-0.02
815.94,76.35,27.36,0.00,-0.90000,18.20120,0.00
815.94,76.35,27.36,0.00,-0.90000,18.20120,-0.03
815.94,76.35,27.36,0.00,-0.90000,18.20120,0.04
815.94,76.35,27.36,0.00,-0.90000,18.20120,-0.01
815.94,76.35,27.36,0.00,-0.90000,3.99400,-0.01
815.94,76.35,27.36,0.00,-0.90000,18.20120,-0.00
815.94,99.18,27.36,0.00,-0.90000,18.20120,-0.02
815.94,99.18,27.36,0.00,-0.90000,18.20120,-0.00
815.94,99.18,27.36,0.00,-0.90000,18.20120,-0.00
815.94,99.18,27.36,0.00,-0.90000,18.20120,0.00
815.94,99.18,27.36,0.00,-0.90000,18.20120,-0.01
815.94,99.18,27.36,0.00,-0.90000,18.20120,-0.03
815.94,99.18,27.36,0.00,-0.90000,18.20120,0.01
815.94,99.18,27.36,0.00,-0.90000,4.26920,0.01
815.94,99.18,27.36,0.00,-0.90000,18.20120,-0.01
815.94,78.59,27.36,0.00,-0.90000,18.20120,0.01
815.94,78.59,27.36,0.00,-0.90000,18.20120,-0.00
815.94,78.59,27.36,0.00,-0.90000,18.20120,-0.00
815.94,78.59,27.36,0.00,-0.90000,18.20120,0.01
815.94,78.59,27.36,0.00,-0.90000,18.20120,0.02
815.94,78.59,27.36,0.00,-0.90000,18.20120,-0.02
815.94,78.59,27.36,0.00,-0.90000,18.20120,-0.01
815.94,78.59,27.36,0.00,-0.90000,3.99400,-0.01
815.94,78.59,27.36,0.00,-0.90000,18.20120,-0.01
815.94,100.30,27.36,0.00,-0.90000,18.20120,-0.02
815.94,100.30,27.36,0.00,-0.90000,18.20120,-0.02
815.94,100.30,27.36,0.00,-0.90000,18.20120,-0.02
815.94,100.30,27.36,0.00,-0.90000,18.20120,-0.03
815.94,100.30,27.36,0.00,-0.90000,18.20120,-0.01
815.94,100.30,27.36,0.00,-0.90000,18.20120,-0.00
815.94,100.30,27.36,0.00,-0.90000,18.20120,0.02
815.94,100.30,27.36,0.00,-0.90000,3.71880,0.02
815.94,100.30,27.36,0.00,-0.90000,18.20120,-0.02
815.94,111.15,27.36,0.00,-0.90000,18.20120,0.01
815.94,111.15,27.36,0.00,-0.90000,18.20120,0.01
815.94,111.15,27.36,0.00,-0.90000,18.20120,0.01
815.94,111.15,27.36,0.00,-0.90000,18.20120,0.02
815.94,111.15,27.36,0.00,-0.90000,18.20120,-0.00
815.94,111.15,27.36,0.00,-0.90000,18.20120,-0.02
815.94,111.15,27.36,0.00,-0.90000,18.20120,0.01
815.94,111.15,27.36,0.00,-0.90000,4.26920,0.01
815.94,111.15,27.36,0.00,-0.90000,18.20120,-0.04
815.94,116.58,27.36,0.00,-0.90000,18.20120,0.03
815.94,116.58,27.36,0.00,-0.90000,18.20120,0.02
815.94,116.58,27.36,0.00,-0.90000,18.20120,0.02
815.94,116.58,27.36,0.00,-0.90000,18.20120,0.01
815.94,116.58,27.36,0.00,-0.90000,18.20120,-0.02
815.94,116.58,27.36,0.00,-0.90000,18.20120,0.02
815.94,116.58,27.36,0.00,-0.90000,18.20120,0.01
815.94,116.58,27.36,0.00,-0.90000,4.26920,0.01
815.94,116.58,27.36,0.00,-0.90000,18.20120,-0.01
815.94,87.29,27.36,0.00,-0.90000,18.20120,-0.00
815.94,87.29,27.36,0.00,-0.90000,18.20120,-0.02
815.94,87.29,27.36,0.00,-0.90000,18.20120,-0.02
815.94,87.29,27.36,0.00,-0.90000,18.20120,0.00
815.94,87.29,27.36,0.00,-0.90000,18.20120,-0.02
815.94,87.29,27.36,0.00,-0.90000,18.20120,0.01
815.94,87.29,27.36,0.00,-0.90000,18.20120,-0.00
815.94,87.29,27.36,0.00,-0.90000,3.97680,-0.00
815.94,104.65,27.36,0.00,-0.90000,18.20120,-0.00
815.94,104.65,27.36,0.00,-0.90000,18.20120,-0.02
815.94,104.65,27.36,0.00,-0.90000,18.20120,0.04
815.94,104.65,27.36,0.00,-0.90000,18.20120,0.04
815.94,104.65,27.36,0.00,-0.90000,18.20120,0.01
815.94,104.65,27.36,0.00,-0.90000,18.20120,-0.01
815.94,104.65,27.36,0.00,-0.90000,18.20120,-0.01
815.94,104.65,27.36,0.00,-0.90000,18.20120,0.01
815.94,104.65,27.36,0.00,-0.90000,4.26920,0.01
815.94,81.32,27.36,0.00,-0.90000,18.20120,-0.00
815.94,81.32,27.36,0.00,-0.90000,18.20120,-0.01
815.94,81.32,27.36,0.00,-0.90000,18.20120,0.04
815.94,81.32,27.36,0.00,-0.90000,18.20120,0.04
815.94,81.32,27.36,0.00,-0.90000,18.20120,-0.00
815.94,81.32,27.36,0.00,-0.90000,18.20120,0.03
815.94,81.32,27.36,0.00,-0.90000,18.20120,-0.00
815.94,81.32,27.36,0.00,-0.90000,18.20120,-0.00
815.94,81.32,27.36,0.00,-0.90000,3.97680,-0.00
815.94,69.66,27.36,0.00,-0.90000,18.20120,-0.01
815.94,69.66,27.36,0.00,-0.90000,18.20120,-0.01
815.94,69.66,27.36,0.00,-0.90000,18.20120,0.01
815.94,69.66,27.36,0.00,-0.90000,18.20120,0.01
815.94,69.66,27.36,0.00,-0.90000,18.20120,-0.01
815.94,69.66,27.36,0.00,-0.90000,18.20120,0.00
815.94,69.66,27.36,0.00,-0.90000,18.20120,0.00
815.94,69.66,27.36,0.00,-0.90000,18.20120,-0.00
815.94,69.66,27.36,0.00,-0.90000,3.99400,-0.00
815.94,63.83,27.36,0.00,-0.90000,18.20120,-0.00
815.94,63.83,27.36,0.00,-0.90000,18.20120,0.01
815.94,63.83,27.36,0.00,-0.90000,18.20120,0.01
815.94,63.83,27.36,0.00,-0.90000,18.20120,0.01
815.94,63.83,27.36,0.00,-0.90000,18.20120,-0.00
815.94,63.83,27.36,0.00,-0.90000,18.20120,-0.01
815.94,63.83,27.36,0.00,-0.90000,18.20120,-0.01
815.94,63.83,27.36,0.00,-0.90000,18.20120,0.01
815.94,63.83,27.36,0.00,-0.90000,4.26920,0.01
815.94,60.91,27.36,0.00,-0.90000,18.20120,-0.03
815.94,60.91,27.36,0.00,-0.90000,18.20120,0.00
815.94,60.91,27.36,0.00,-0.90000,18.20120,0.01
815.94,60.91,27.36,0.00,-0.90000,18.20120,0.01
815.94,60.91,27.36,0.00,-0.90000,18.20120,0.00
815.94,60.91,27.36,0.00,-0.90000,18.20120,-0.01
815.94,60.91,27.36,0.00,-0.90000,18.20120,-0.02
815.94,60.91,27.36,0.00,-0.90000,18.20120,-0.00
815.94,60.91,27.36,0.00,-0.90000,4.01120,-0.00
815.94,91.46,27.36,0.00,-0.90000,18.20120,0.02
815.94,91.46,27.36,0.00,-0.90000,18.20120,0.01
815.94,91.46,27.36,0.00,-0.90000,18.20120,0.02
815.94,91.46,27.36,0.00,-0.90000,18.20120,0.02
815.94,91.46,27.36,0.00,-0.90000,18.20120,-0.03
815.94,91.46,27.36,0.00,-0.90000,18.20120,-0.02
815.94,91.46,27.36,0.00,-0.90000,18.20120,0.01
815.94,91.46,27.36,0.00,-0.90000,18.20120,0.02
815.94,91.46,27.36,0.00,-0.90000,4.26920,0.02
815.94,106.73,27.36,0.00,-0.90000,18.20120,0.00
815.94,106.73,27.36,0.00,-0.90000,18.20120,0.02
815.94,106.73,27.36,0.00,-0.90000,18.20120,0.04
815.94,106.73,27.36,0.00,-0.90000,18.20120,0.04
815.94,106.73,27.36,0.00,-0.90000,18.20120,0.01
815.94,106.73,27.36,0.00,-0.90000,18.20120,-0.04
815.94,106.73,27.36,0.00,-0.90000,18.20120,0.04
815.94,106.73,27.36,0.00,-0.90000,18.20120,-0.00
815.94,106.73,27.36,0.00,-0.90000,3.99400,-0.00
815.94,82.36,27.36,0.00,-0.90000,18.20120,0.00
815.94,82.36,27.36,0.00,-0.90000,18.20120,-0.03
815.94,82.36,27.36,0.00,-0.90000,18.20120,-0.01
815.94,82.36,27.36,0.00,-0.90000,18.20120,-0.01
815.94,82.36,27.36,0.00,-0.90000,18.20120,0.02
815.94,82.36,27.36,0.00,-0.90000,18.20120,-0.03
815.94,82.36,27.36,0.00,-0.90000,18.20120,0.01
815.94,82.36,27.36,0.00,-0.90000,18.20120,-0.04
815.94,102.19,27.36,0.00,-0.90000,3.99400,-0.04
815.94,102.19,27.36,0.00,-0.90000,18.20120,0.01
815.94,102.19,27.36,0.00,-0.90000,18.20120,0.01
815.94,102.19,27.36,0.00,-0.90000,18.20120,-0.02
815.94,102.19,27.36,0.00,-0.90000,18.20120,-0.02
815.94,102.19,27.36,0.00,-0.90000,18.20120,-0.01
815.94,102.19,27.36,0.00,-0.90000,18.20120,-0.02
815.94,102.19,27.36,0.00,-0.90000,18.20120,-0.01
815.94,102.19,27.36,0.00,-0.90000,18.20120,0.01
815.94,80.09,27.36,0.00,-0.90000,4.26920,0.01
815.94,80.09,27.36,0.00,-0.90000,18.20120,0.01
815.94,80.09,27.36,0.00,-0.90000,18.20120,-0.02
815.94,80.09,27.36,0.00,-0.90000,18.20120,0.01
815.94,80.09,27.36,0.00,-0.90000,18.20120,0.01
815.94,80.09,27.36,0.00,-0.90000,18.20120,0.01
815.94,80.09,27.36,0.00,-0.90000,18.20120,0.00
815.94,80.09,27.36,0.00,-0.90000,18.20120,-0.00
815.94,80.09,27.36,0.00,-0.90000,18.20120,-0.00
815.94,101.05,27.36,0.00,-0.90000,4.08000,-0.00
815.94,101.05,27.36,0.00,-0.90000,18.20120,0.00
815.94,101.05,27.36,0.00,-0.90000,18.20120,0.00
815.94,101.05,27.36,0.00,-0.90000,18.20120,-0.00
815.94,101.05,27.36,0.00,-0.90000,18.20120,-0.00
815.94,101.05,27.36,0.00,-0.90000,18.20120,-0.00
815.94,101.05,27.36,0.00,-0.90000,18.20120,0.01
815.94,101.05,27.36,0.00,-0.90000,18.20120,-0.04
815.94,101.05,27.36,0.00,-0.90000,18.20120,0.00
815.94,111.53,27.36,0.00,-0.90000,3.71880,0.00
815.94,111.53,27.36,0.00,-0.90000,18.20120,0.02
815.94,111.53,27.36,0.00,-0.90000,18.20120,0.01
815.94,111.53,27.36,0.00,-0.90000,18.20120,0.00
815.94,111.53,27.36,0.00,-0.90000,18.20120,0.00
815.94,111.53,27.36,0.00,-0.90000,18.20120,-0.01
815.94,111.53,27.36,0.00,-0.90000,18.20120,0.00
815.94,111.53,27.36,0.00,-0.90000,18.20120,-0.02
815.94,111.53,27.36,0.00,-0.90000,18.20120,-0.01
815.94,84.76,27.36,0.00,-0.90000,3.97680,-0.01
815.94,84.76,27.36,0.00,-0.90000,18.20120,0.01
815.94,84.76,27.36,0.00,-0.90000,18.20120,0.01
815.94,84.76,27.36,0.00,-0.90000,18.20120,-0.00
815.94,84.76,27.36,0.00,-0.90000,18.20120,-0.00
815.94,84.76,27.36,0.00,-0.90000,18.20120,-0.02
815.94,84.76,27.36,0.00,-0.90000,18.20120,-0.00
815.94,84.76,27.36,0.00,-0.90000,18.20120,0.00
815.94,84.76,27.36,0.00,-0.90000,18.20120,0.01
815.94,71.38,27.36,0.00,-0.90000,4.28640,0.01
815.94,71.38,27.36,0.00,-0.90000,18.20120,-0.02
815.94,71.38,27.36,0.00,-0.90000,18.20120,-0.00
815.94,71.38,27.36,0.00,-0.90000,18.20120,0.03
815.94,71.38,27.36,0.00,-0.90000,18.20120,0.03
815.94,71.38,27.36,0.00,-0.90000,18.20120,-0.02
815.94,71.38,27.36,0.00,-0.90000,18.20120,-0.01
815.94,71.38,27.36,0.00,-0.90000,18.20120,0.00
815.94,71.38,27.36,0.00,-0.90000,18.20120,-0.01
815.94,64.69,27.36,0.00,-0.90000,3.99400,-0.01
815.94,64.69,27.36,0.00,-0.90000,18.20120,-0.02
815.94,64.69,27.36,0.00,-0.90000,18.20120,-0.01
815.94,64.69,27.36,0.00,-0.90000,18.20120,0.00
815.94,64.69,27.36,0.00,-0.90000,18.20120,0.00
815.94,64.69,27.36,0.00,-0.90000,18.20120,0.00
815.94,64.69,27.36,0.00,-0.90000,18.20120,0.00
815.94,64.69,27.36,0.00,-0.90000,18.20120,0.02
815.94,61.34,27.36,0.00,-0.90000,18.20120,-0.01
815.94,61.34,27.36,0.00,-0.90000,3.40920,-0.01
815.94,61.34,27.36,0.00,-0.90000,18.20120,0.01
815.94,61.34,27.36,0.00,-0.90000,18.20120,0.00
815.94,61.34,27.36,0.00,-0.90000,18.20120,-0.00
815.94,61.34,27.36,0.00,-0.90000,18.20120,-0.00
815.94,61.34,27.36,0.00,-0.90000,18.20120,-0.02
815.94,61.34,27.36,0.00,-0.90000,18.20120,0.04
815.94,61.34,27.36,0.00,-0.90000,18.20120,0.01
815.94,59.67,27.36,0.00,-0.90000,18.20120,0.01
815.94,59.67,27.36,0.00,-0.90000,4.21760,0.01
815.94,59.67,27.36,0.00,-0.90000,18.20120,-0.01
815.94,59.67,27.36,0.00,-0.90000,18.20120,-0.01
815.94,59.67,27.36,0.00,-0.90000,18.20120,-0.02
815.94,59.67,27.36,0.00,-0.90000,18.20120,-0.02
815.94,59.67,27.36,0.00,-0.90000,18.20120,-0.02
815.94,59.67,27.36,0.00,-0.90000,18.20120,0.01
815.94,59.67,27.36,0.00,-0.90000,18.20120,-0.01
815.94,90.84,27.36,0.00,-0.90000,18.20120,-0.03
815.94,90.84,27.36,0.00,-0.90000,3.37480,-0.03
815.94,90.84,27.36,0.00,-0.90000,18.20120,-0.02
815.94,90.84,27.36,0.00,-0.90000,18.20120,0.00
815.94,90.84,27.36,0.00,-0.90000,18.20120,-0.01
815.94,90.84,27.36,0.00,-0.90000,18.20120,-0.01
815.94,90.84,27.36,0.00,-0.90000,18.20120,0.00
815.94,90.84,27.36,0.00,-0.90000,18.20120,-0.01
815.94,90.84,27.36,0.00,-0.90000,18.20120,0.01
815.94,106.42,27.36,0.00,-0.90000,18.20120,0.01
815.94,106.42,27.36,0.00,-0.90000,3.65000,0.01
815.94,106.42,27.36,0.00,-0.90000,18.20120,-0.02
815.94,106.42,27.36,0.00,-0.90000,18.20120,-0.03
815.94,106.42,27.36,0.00,-0.90000,18.20120,-0.01
815.94,106.42,27.36,0.00,-0.90000,18.20120,-0.01
815.94,106.42,27.36,0.00,-0.90000,18.20120,0.04
815.94,106.42,27.36,0.00,-0.90000,18.20120,0.01
815.94,106.42,27.36,0.00,-0.90000,18.20120,-0.00
815.94,114.22,27.36,0.00,-0.90000,18.20120,-0.02
815.94,114.22,27.36,0.00,-0.90000,3.99400,-0.02
815.94,114.22,27.36,0.00,-0.90000,18.20120,-0.02
815.94,114.22,27.36,0.00,-0.90000,18.20120,0.00
815.94,114.22,27.36,0.00,-0.90000,18.20120,-0.02
815.94,114.22,27.36,0.00,-0.90000,18.20120,-0.02
815.94,114.22,27.36,0.00,-0.90000,18.20120,0.01
815.94,114.22,27.36,0.00,-0.90000,18.20120,0.01
815.94,114.22,27.36,0.00,-0.90000,18.20120,0.02
815.94,118.11,27.36,0.00,-0.90000,18.20120,-0.01
815.94,118.11,27.36,0.00,-0.90000,3.99400,-0.01
815.94,118.11,27.36,0.00,-0.90000,18.20120,-0.00
815.94,118.11,27.36,0.00,-0.90000,18.20120,-0.00
815.94,118.11,27.36,0.00,-0.90000,18.20120,0.01
815.94,118.11,27.36,0.00,-0.90000,18.20120,0.01
815.94,118.11,27.36,0.00,-0.90000,18.20120,0.01
815.94,118.11,27.36,0.00,-0.90000,18.20120,-0.00
815.94,118.11,27.36,0.00,-0.90000,18.20120,0.01
815.94,120.06,27.36,0.00,-0.90000,18.20120,-0.00
815.94,120.06,27.36,0.00,-0.90000,3.99400,-0.00
815.94,120.06,27.36,0.00,-0.90000,18.20120,-0.01
815.94,120.06,27.36,0.00,-0.90000,18.20120,-0.02
815.94,120.06,27.36,0.00,-0.90000,18.20120,-0.02
815.94,120.06,27.36,0.00,-0.90000,18.20120,-0.02
815.94,120.06,27.36,0.00,-0.90000,18.20120,-0.01
815.94,120.06,27.36,0.00,-0.90000,18.20120,-0.01
815.94,120.06,27.36,0.00,-0.90000,18.20120,0.05
815.94,121.03,27.36,0.00,-0.90000,18.20120,-0.00
815.94,121.03,27.36,0.00,-0.90000,3.99400,-0.00
815.94,121.03,27.36,0.00,-0.90000,18.20120,0.01
815.94,121.03,27.36,0.00,-0.90000,18.20120,-0.02
815.94,121.03,27.36,0.00,-0.90000,18.20120,-0.00
815.94,121.03,27.36,0.00,-0.90000,18.20120,-0.00
815.94,121.03,27.36,0.00,-0.90000,18.20120,0.01
815.94,121.03,27.36,0.00,-0.90000,18.20120,-0.02
815.94,121.52,27.36,0.00,-0.90000,18.20120,0.01
815.94,121.52,27.36,0.00,-0.90000,18.20120,0.02
815.94,121.52,27.36,0.00,-0.90000,4.28640,0.02
815.94,121.52,27.36,0.00,-0.90000,18.20120,-0.01
815.94,121.52,27.36,0.00,-0.90000,18.20120,-0.03
815.94,121.52,27.36,0.00,-0.90000,18.20120,0.02
815.94,121.52,27.36,0.00,-0.90000,18.20120,0.02
815.94,121.52,27.36,0.00,-0.90000,18.20120,0.02
815.94,121.52,27.36,0.00,-0.90000,18.20120,-0.01
815.94,121.76,27.36,0.00,-0.90000,18.20120,-0.00
815.94,121.76,27.36,0.00,-0.90000,18.20120,-0.02
815.94,121.76,27.36,0.00,-0.90000,4.01120,-0.02
815.94,121.76,27.36,0.00,-0.90000,18.20120,0.01
815.94,121.76,27.36,0.00,-0.90000,18.20120,0.00
815.94,121.76,27.36,0.00,-0.90000,18.20120,0.04
815.94,121.76,27.36,0.00,-0.90000,18.20120,0.04
815.94,121.76,27.36,0.00,-0.90000,18.20120,-0.04
815.94,121.76,27.36,0.00,-0.90000,18.20120,0.00
815.94,121.89,27.36,0.00,-0.90000,18.20120,0.01
815.94,121.89,27.36,0.00,-0.90000,18.20120,-0.01
815.94,121.89,27.36,0.00,-0.90000,3.99400,-0.01
815.94,121.89,27.36,0.00,-0.90000,18.20120,-0.01
815.94,121.89,27.36,0.00,-0.90000,18.20120,-0.01
815.94,121.89,27.36,0.00,-0.90000,18.20120,0.02
815.94,121.89,27.36,0.00,-0.90000,18.20120,0.02
