SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
59.89472,145.70172,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.01000,0.00395,0.00004,0.040633,0.032812,9.762086
800.78204,145.70172,10.31904,40.00483,10.31904,-0.01100,-0.22440,-0.00151,-0.04298,0.00759,-0.06396,0.00000,1.530336,2.751159,8.052042
800.78204,145.70172,8.96764,98.82602,8.96764,-0.05184,-0.67320,-0.00693,-0.03135,-0.00158,-0.08628,0.00804,1.357894,-1.715552,11.474525
800.78204,145.70172,1.54327,116.35428,1.54327,-0.12566,-0.44880,-0.00410,0.02107,-0.00438,-0.01391,-0.00804,-0.459926,0.327399,8.605291
681.56464,145.70172,1.33472,128.86059,1.33472,-0.15237,0.00000,-0.00374,-0.01012,-0.00623,-0.01048,-0.00804,-0.653922,0.011257,9.393253
639.79968,147.85727,0.96767,135.84647,0.96767,-0.15865,0.00000,-0.00411,-0.00824,-0.00718,-0.00869,0.00000,0.026263,0.042392,9.716580
571.13885,147.85727,1.00938,141.22305,1.00938,-0.16493,-0.22440,-0.00425,0.01116,-0.00777,-0.00638,0.00804,0.038238,0.104662,9.659100
604.21014,147.85727,1.12617,143.58513,1.12617,-0.16650,0.00000,-0.00438,-0.00620,-0.00804,-0.00673,0.00000,0.165174,-0.022274,9.920157
605.87067,147.85727,0.05005,145.04052,0.05005,-0.16808,0.00000,-0.00440,-0.00026,-0.00819,-0.00029,0.00000,0.002313,0.025627,9.776456
558.09955,147.85727,0.00000,146.61301,0.00000,-0.16965,0.00000,-0.00442,0.00000,-0.00835,0.00000,0.00000,-0.098278,-0.062989,9.903392
-322.86768,88.92497,-0.32534,145.89033,-0.32534,-0.16965,0.00000,-0.00436,0.00165,-0.00829,0.00182,0.00000,-0.038402,0.068737,9.793221
471.90778,88.92497,-6.83209,112.86803,-6.83209,-0.13980,0.67320,-0.00238,0.00943,-0.00410,0.06170,-0.00804,-1.904122,-1.344324,12.269671
283.58105,88.92497,-1.10114,106.03941,-1.10114,-0.12095,0.00000,-0.00277,0.01049,-0.00279,0.01056,-0.00804,0.222655,-0.994652,10.255460
384.58267,88.92497,-1.24296,98.29740,-1.24296,-0.11153,0.00000,-0.00210,0.01225,-0.00151,0.01228,-0.00804,-0.845524,0.408830,9.498633
494.45203,88.92497,0.11679,93.75390,0.11679,-0.10210,0.00000,-0.00211,-0.00117,-0.00066,-0.00117,0.00000,0.656153,-0.115679,9.592039
-379.53165,59.45791,-0.05839,93.70037,-0.05839,-0.10210,0.00000,-0.00210,0.00058,-0.00065,0.00058,0.00000,0.014288,0.071132,9.642335
131.35457,59.45791,-4.61312,73.72639,-4.61312,-0.07069,0.67320,-0.00116,-0.00910,0.00254,0.04450,-0.00000,1.427350,0.435175,10.188399
387.89462,59.45791,-0.10845,67.03494,-0.10845,-0.05498,0.00000,-0.00135,0.00100,0.00389,0.00100,0.00000,-0.680267,-0.161185,9.843516
464.60864,59.45791,-0.68404,63.13717,-0.68404,-0.05184,0.22440,-0.00100,-0.01229,0.00450,0.00619,0.00804,-0.122228,0.037602,9.912972
407.97638,59.45791,0.00000,62.36431,0.00000,-0.05184,0.00000,-0.00086,0.00000,0.00464,0.00000,0.00000,-0.004872,-0.027064,9.819566
-119.12661,44.72438,-0.23358,62.03309,-0.23358,-0.05027,0.00000,-0.00095,0.00205,0.00467,0.00207,0.00000,-0.007267,-0.022274,9.869861
-301.53735,44.72438,-1.77684,56.13123,-1.77684,-0.04398,0.00000,-0.00058,0.01464,0.00557,0.01475,-0.00804,-0.637157,0.013652,9.872256
472.12305,44.72438,-1.77684,44.29071,-1.77684,-0.02827,0.00000,-0.00023,0.01239,0.00716,0.00631,0.00804,0.203495,0.044787,9.936922
510.65131,44.72438,0.00000,44.35762,0.00000,-0.02670,0.00000,-0.00047,0.00000,0.00715,0.00000,0.00000,-0.045587,-0.051014,9.965662
525.96606,44.72438,0.00000,44.36097,0.00000,-0.02670,0.00000,-0.00047,0.00000,0.00715,0.00000,0.00000,0.050214,-0.019879,9.687840
411.58841,97.36951,4.17934,66.36580,4.17934,-0.04398,-0.22440,-0.00218,-0.01908,0.00409,-0.03795,-0.00804,-0.210844,-1.018602,10.193189
544.38635,97.36951,3.24503,78.75836,3.24503,-0.06126,-0.22440,-0.00265,-0.01336,0.00206,-0.03167,0.00804,0.174755,0.164538,10.106968
