SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
-253.56,57.22,-2.24,105.92,-2.24,-0.10,0.13,-0.00,0.01,-0.00,0.02,-0.00,-0.59,0.24,10.00
-508.79,57.22,-3.11,99.47,-3.11,-0.09,0.39,-0.00,-0.00,-0.00,0.03,0.00,-0.42,-0.28,9.58
-423.92,57.22,-3.80,90.87,-3.80,-0.08,0.39,-0.00,0.01,-0.00,0.04,-0.00,-0.63,-0.17,9.15
462.75,103.61,-4.37,80.31,-4.37,-0.06,0.39,-0.00,0.01,0.00,0.04,-0.00,-0.08,-0.16,10.17
800.78,103.61,1.19,79.90,1.19,-0.05,0.13,-0.00,-0.02,0.00,-0.01,-0.01,3.53,0.20,10.31
474.34,103.61,3.97,89.73,3.97,-0.06,-0.26,-0.00,-0.02,0.00,-0.04,-0.00,0.94,0.15,9.11
800.78,126.81,0.12,92.05,0.12,-0.07,-0.26,-0.00,0.02,-0.00,-0.00,0.00,-2.08,-0.41,8.68
644.88,126.81,4.34,100.62,4.34,-0.08,-0.13,-0.01,-0.03,-0.00,-0.04,-0.00,0.38,0.20,10.32
661.10,126.81,1.13,104.97,1.13,-0.09,-0.13,-0.01,0.00,-0.00,-0.01,-0.00,-0.07,0.18,9.68
792.82,138.41,3.14,110.01,3.14,-0.10,-0.26,-0.01,-0.01,-0.00,-0.03,-0.00,0.32,-0.35,9.52
535.57,138.41,3.00,117.88,3.00,-0.11,-0.26,-0.01,-0.01,-0.00,-0.03,0.00,0.73,0.07,9.37
628.87,84.20,1.27,119.80,1.27,-0.12,-0.13,-0.01,-0.00,-0.00,-0.01,-0.00,-1.06,0.32,9.86
4.26,84.20,-0.70,119.64,-0.70,-0.12,0.00,-0.00,0.01,-0.01,0.01,-0.00,-1.21,0.31,9.86
-243.19,84.20,-1.97,115.59,-1.97,-0.12,0.13,-0.00,0.01,-0.00,0.02,0.00,-0.42,-0.24,9.68
-353.71,57.10,-2.56,109.65,-2.56,-0.11,0.13,-0.00,0.01,-0.00,0.02,-0.00,-1.10,-0.39,9.80
-600.35,57.10,-3.46,102.37,-3.46,-0.10,0.26,-0.00,0.01,-0.00,0.03,-0.00,-0.23,0.55,10.05
-355.42,57.10,-4.81,91.13,-4.81,-0.08,0.52,-0.00,0.01,-0.00,0.05,0.00,-0.97,-0.16,9.66
