SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
256.12469,100.00,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.01000,0.00393,0.00004,0.002815,-0.002067,1.015255
512.24939,100.00,0.01668,0.02677,0.01668,0.00000,0.00000,-0.00000,-0.00000,0.01000,-0.00000,0.00000,-0.006462,0.005257,0.993770
758.35114,100.00,1.55161,0.93346,1.55161,0.00000,0.00000,-0.00000,-0.00015,0.01000,-0.00015,0.00000,0.021126,0.004769,1.012081
836.90283,100.00,5.46400,6.06245,5.46400,-0.00157,-0.22440,0.00009,0.01563,0.00995,-0.00457,0.00804,-0.019401,-0.030387,1.013546
582.10486,100.00,6.88214,15.51413,6.88214,-0.00157,0.00000,-0.00015,-0.01471,0.00970,-0.01523,0.00000,0.011116,0.056527,0.972042
195.90567,100.00,4.99685,23.38327,4.99685,-0.00471,0.00000,-0.00038,-0.01854,0.00917,-0.01911,-0.00804,0.060189,0.119515,0.842159
-237.69977,100.00,3.09488,28.25465,3.09488,-0.00471,0.00000,-0.00070,-0.01373,0.00885,-0.01414,0.00000,-0.069206,-0.025749,1.006466
-235.98882,100.00,0.45881,30.06468,0.45881,-0.00471,0.00000,-0.00089,-0.00219,0.00865,-0.00225,0.00000,-0.001823,-0.008170,1.003536
-74.09858,100.00,-0.62565,29.47918,-0.62565,-0.00471,0.00000,-0.00084,0.00301,0.00870,0.00310,0.00000,0.004280,0.015267,0.988399
161.05357,100.00,-0.80917,28.52565,-0.80917,-0.00471,0.00000,-0.00077,0.00379,0.00877,0.00390,0.00000,-0.005974,0.001595,1.020870
418.58743,100.00,-0.69238,27.50520,-0.69238,-0.00471,0.00000,-0.00069,0.00314,0.00886,0.00323,0.00000,0.016243,-0.008903,1.002315
