CONTROLLER_FLAG,SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
100,-92.87,34.20,-0.59,44.98,-0.59,-0.02356,0.11494,-0.00090,-0.00556,0.00698,0.00425,-0.00021,2.32,0.28,9.55
100,-495.57,34.20,-0.31,43.50,-0.31,-0.02199,0.00000,-0.00081,0.00218,0.00708,0.00221,-0.00069,-0.11,-0.08,10.09
100,-179.45,34.20,-0.67,40.23,-0.67,-0.02042,0.03740,-0.00075,0.00142,0.00727,0.00468,0.00022,-0.10,-0.11,9.92
100,382.04,34.20,-1.39,37.12,-1.39,-0.01728,0.03740,-0.00050,0.00590,0.00766,0.00926,0.00000,-0.38,-0.03,9.98
100,800.78,92.11,-1.25,36.69,-1.25,-0.01571,0.07480,-0.00045,0.00126,0.00799,0.00798,0.00024,0.02,-0.05,9.92
100,800.78,92.11,0.01,48.28,0.01,-0.02042,0.03740,-0.00059,-0.00329,0.00799,-0.00008,-0.00023,0.51,-0.00,9.49
100,-112.19,92.11,5.15,65.55,5.15,-0.03770,-0.14612,-0.00154,-0.02215,0.00647,-0.03528,0.00067,1.90,0.13,8.71
100,233.50,92.11,6.91,70.31,6.91,-0.05498,-0.40183,-0.00254,-0.02321,0.00399,-0.05758,0.00147,2.98,0.28,10.27
100,-53.33,61.05,1.61,73.77,1.61,-0.05812,-0.38312,-0.00185,0.01667,0.00338,-0.01498,-0.00011,-4.65,-0.12,9.96
100,67.08,61.05,1.60,69.61,1.60,-0.05498,-0.07480,-0.00223,-0.00907,0.00274,-0.01523,-0.00181,0.42,1.11,8.11
100,410.26,61.05,-2.09,67.19,-2.09,-0.05184,0.07306,-0.00164,0.01415,0.00359,0.02033,0.00001,-0.77,-0.60,10.57
100,-303.72,61.05,-0.63,67.60,-0.63,-0.05184,0.07662,-0.00166,-0.00044,0.00383,0.00587,0.00001,1.66,0.16,11.68
100,800.78,105.53,0.01,66.38,0.01,-0.05027,0.00000,-0.00166,-0.00006,0.00383,-0.00006,-0.00047,-0.16,-0.58,10.75
100,800.78,105.53,-0.31,76.48,-0.31,-0.05655,0.03740,-0.00167,-0.00028,0.00395,0.00280,0.00021,0.65,0.31,10.34
100,-169.75,105.53,4.52,88.91,4.52,-0.07383,-0.18265,-0.00282,-0.02675,0.00215,-0.04185,0.00090,1.95,0.12,8.23
100,800.78,105.53,4.87,89.60,4.87,-0.08482,-0.41140,-0.00340,-0.01378,0.00017,-0.04706,0.00134,-0.11,0.23,9.50
100,800.78,127.77,0.33,97.22,0.33,-0.09111,-0.22987,-0.00278,0.01504,0.00004,-0.00332,-0.00111,-2.85,-0.31,10.39
100,354.37,127.77,3.37,106.77,3.37,-0.10524,-0.14612,-0.00373,-0.02199,-0.00141,-0.03360,-0.00049,1.95,-0.14,8.75
100,769.88,127.77,3.94,110.86,3.94,-0.11467,-0.34481,-0.00413,-0.00984,-0.00293,-0.03709,0.00122,-0.65,-0.27,9.65
100,607.12,127.77,1.82,115.01,1.82,-0.12095,-0.21918,-0.00413,0.00009,-0.00367,-0.01715,-0.00072,-0.65,-0.21,11.87
100,800.78,138.89,1.50,120.12,1.50,-0.12723,-0.15325,-0.00420,-0.00176,-0.00423,-0.01381,-0.00044,-0.62,-0.23,8.57
100,196.55,138.89,2.51,126.51,2.51,-0.13823,-0.14612,-0.00460,-0.00940,-0.00514,-0.02103,-0.00004,1.31,0.80,9.45
100,741.35,138.89,2.38,128.23,2.38,-0.14451,-0.26818,-0.00455,0.00138,-0.00595,-0.01977,0.00075,-0.87,-0.38,10.91
100,-259.79,84.44,0.92,131.26,0.92,-0.14765,-0.14612,-0.00437,0.00416,-0.00626,-0.00729,-0.00071,-0.08,0.26,9.90
100,-226.62,84.44,1.16,118.71,1.16,-0.14137,-0.07662,-0.00444,-0.00165,-0.00658,-0.00779,-0.00043,-0.37,-0.35,9.86
100,800.78,84.44,-5.66,108.01,-5.66,-0.11938,0.17850,-0.00303,0.03201,-0.00452,0.04688,0.00058,-1.68,-0.32,10.50
100,-645.04,84.44,-3.77,106.34,-3.77,-0.11467,0.53637,-0.00335,-0.00785,-0.00313,0.03387,0.00219,2.06,-0.65,12.62
100,406.79,57.22,-1.11,95.37,-1.11,-0.10367,0.07306,-0.00314,0.00494,-0.00267,0.01068,-0.00276,-1.03,-0.53,10.63
100,184.24,57.22,-4.62,86.87,-4.62,-0.08325,0.26180,-0.00214,0.02371,-0.00081,0.04426,0.00112,-3.23,0.13,10.48
100,584.94,57.22,-3.63,78.59,-3.63,-0.07069,0.52360,-0.00241,-0.00648,0.00066,0.03492,0.00156,2.47,-0.51,9.68
100,-11.92,57.22,-3.32,75.29,-3.32,-0.06597,0.26180,-0.00192,0.01181,0.00203,0.03282,-0.00156,0.90,0.58,10.56
100,800.78,103.61,-1.35,73.35,-1.35,-0.06126,0.11494,-0.00176,0.00388,0.00258,0.01318,-0.00090,-0.16,-0.24,8.50
100,612.52,103.61,-0.70,83.50,-0.70,-0.06754,0.10959,-0.00191,-0.00346,0.00281,0.00544,-0.00002,0.65,0.15,10.24
100,336.27,103.61,4.48,88.53,4.48,-0.08011,-0.18700,-0.00311,-0.02869,0.00097,-0.04389,0.00045,1.63,-0.58,10.20
100,574.05,103.61,1.70,91.91,1.70,-0.08482,-0.26818,-0.00293,0.00454,0.00027,-0.01698,0.00050,-2.38,0.16,9.42
100,800.78,126.81,1.74,96.78,1.74,-0.08954,-0.10959,-0.00324,-0.00738,-0.00042,-0.01612,-0.00093,0.87,0.66,11.02
100,579.65,126.81,2.02,106.53,2.02,-0.10681,-0.14960,-0.00359,-0.00828,-0.00127,-0.02016,0.00024,1.31,-0.79,11.31
100,460.85,126.81,4.32,111.26,4.32,-0.12095,-0.41140,-0.00394,-0.00837,-0.00299,-0.04084,0.00156,1.38,0.70,10.09
100,425.48,126.81,1.65,115.48,1.65,-0.12566,-0.34481,-0.00348,0.01139,-0.00362,-0.01555,-0.00041,-3.91,-0.28,9.49
100,643.53,138.41,1.87,120.41,1.87,-0.13038,-0.07306,-0.00391,-0.01017,-0.00431,-0.01600,-0.00159,0.17,0.78,8.27
100,767.57,138.41,2.24,124.21,2.24,-0.13823,-0.11220,-0.00437,-0.01079,-0.00514,-0.01976,0.00023,1.26,-0.45,11.12
100,587.96,138.41,1.53,127.98,1.53,-0.14451,-0.22987,-0.00416,0.00511,-0.00567,-0.01288,0.00072,-0.79,0.01,10.57
100,-200.74,84.20,1.44,131.21,1.44,-0.14765,-0.11220,-0.00427,-0.00265,-0.00616,-0.01159,-0.00070,-0.74,0.24,8.05
100,-800.78,84.20,1.55,120.65,1.55,-0.14294,-0.07480,-0.00447,-0.00479,-0.00661,-0.01090,-0.00022,0.01,0.06,8.99
100,800.78,84.20,-5.11,104.98,-5.11,-0.11781,0.14280,-0.00316,0.02977,-0.00477,0.04184,0.00039,-2.29,-0.12,11.06
100,-745.79,84.20,-5.86,107.04,-5.86,-0.11153,0.61299,-0.00292,0.00584,-0.00257,0.05365,0.00288,-0.82,-1.37,12.07
100,67.85,57.10,0.73,96.37,0.73,-0.10524,0.11220,-0.00358,-0.01574,-0.00287,-0.00704,-0.00294,3.26,1.54,6.22
100,475.27,57.10,-4.66,85.71,-4.66,-0.08325,0.14612,-0.00216,0.03379,-0.00095,0.04561,0.00024,-3.70,-0.08,10.64
100,289.55,57.10,-4.48,79.55,-4.48,-0.06912,0.56100,-0.00220,-0.00095,0.00087,0.04339,0.00246,0.25,-0.27,10.89
100,212.43,57.10,-2.42,74.34,-2.42,-0.06440,0.29920,-0.00220,-0.00004,0.00188,0.02398,-0.00156,4.04,-0.21,8.00
100,-23.68,43.54,-2.31,69.09,-2.31,-0.05655,0.11220,-0.00170,0.01202,0.00276,0.02113,-0.00112,-1.40,0.63,10.33
100,-264.19,43.54,-2.17,63.59,-2.17,-0.04869,0.18700,-0.00148,0.00524,0.00363,0.02053,0.00045,0.06,-0.82,9.67
100,105.36,43.54,-2.32,57.56,-2.32,-0.04084,0.22440,-0.00137,0.00260,0.00451,0.02114,0.00022,0.52,0.45,10.10
100,518.20,43.54,-2.65,53.23,-2.65,-0.03299,0.14960,-0.00098,0.00928,0.00543,0.02185,-0.00045,-0.79,0.01,10.16
100,-646.99,36.77,-1.64,53.14,-1.64,-0.03299,0.19156,-0.00109,-0.00269,0.00598,0.01345,0.00026,1.93,-0.04,9.94
100,299.14,36.77,-0.11,46.03,-0.11,-0.02827,0.00000,-0.00105,0.00084,0.00602,0.00085,-0.00114,-0.12,0.07,10.38
100,71.81,36.77,-3.20,45.01,-3.20,-0.02356,0.14612,-0.00060,0.01061,0.00702,0.02324,0.00085,-1.13,-0.31,10.24
100,-557.96,36.77,-0.13,44.75,-0.13,-0.02199,0.07662,-0.00083,-0.00559,0.00706,0.00093,-0.00043,2.14,0.48,8.53
100,-31.88,33.38,-0.23,40.36,-0.23,-0.02042,0.03740,-0.00089,-0.00157,0.00712,0.00164,-0.00023,-0.49,-0.33,10.48
100,586.42,33.38,-1.84,37.02,-1.84,-0.01728,0.03653,-0.00051,0.00903,0.00766,0.01236,-0.00001,-0.28,0.06,10.56
100,218.71,33.38,-1.26,37.18,-1.26,-0.01728,0.07662,-0.00046,0.00112,0.00798,0.00784,0.00025,0.02,-0.13,9.72
100,-78.12,31.69,0.03,37.12,0.03,-0.01728,0.00000,-0.00047,-0.00017,0.00797,-0.00018,-0.00046,0.17,0.14,9.59
100,-511.56,31.69,-0.01,37.12,-0.01,-0.01728,0.00000,-0.00046,0.00007,0.00797,0.00007,0.00000,0.03,0.05,9.49
100,-252.17,31.69,-0.01,34.89,-0.01,-0.01571,0.00000,-0.00046,0.00007,0.00798,0.00007,0.00000,0.01,0.03,9.65
100,516.38,31.69,-1.15,31.84,-1.15,-0.01414,0.03740,-0.00035,0.00263,0.00823,0.00597,0.00021,-0.24,-0.11,9.92
100,800.78,90.85,-1.21,33.25,-1.21,-0.01257,0.03740,-0.00021,0.00333,0.00850,0.00678,0.00001,-0.14,-0.01,9.84
100,800.78,90.85,0.80,46.17,0.80,-0.01728,0.03653,-0.00053,-0.00741,0.00832,-0.00435,-0.00001,0.55,-0.13,9.68
100,-157.47,90.85,5.81,64.02,5.81,-0.03613,-0.14960,-0.00155,-0.02419,0.00673,-0.03780,0.00068,1.26,-0.51,10.41
100,377.26,90.85,7.24,68.20,7.24,-0.05184,-0.40183,-0.00257,-0.02372,0.00422,-0.05829,0.00156,0.93,0.30,7.24
100,-272.54,60.42,1.33,72.02,1.33,-0.05498,-0.38312,-0.00177,0.01956,0.00372,-0.01219,-0.00017,-4.78,-0.56,9.57
100,119.41,60.42,1.69,67.48,1.69,-0.05341,-0.07480,-0.00217,-0.00971,0.00306,-0.01590,-0.00184,-0.06,1.02,7.65
100,370.50,60.42,-2.16,65.62,-2.16,-0.04869,0.07306,-0.00156,0.01418,0.00393,0.02025,-0.00001,-0.85,-1.06,10.25
100,-85.27,60.42,-0.44,65.49,-0.44,-0.04869,0.07662,-0.00166,-0.00233,0.00409,0.00399,0.00002,1.52,0.41,11.19
100,800.78,105.22,-0.20,66.26,-0.20,-0.04869,0.00000,-0.00158,0.00186,0.00417,0.00187,-0.00047,-0.38,-0.69,10.31
100,800.78,105.22,0.60,77.96,0.60,-0.05812,0.00000,-0.00182,-0.00549,0.00393,-0.00552,0.00000,0.70,0.46,10.50
100,-152.92,105.22,5.21,88.51,5.21,-0.07540,-0.22440,-0.00308,-0.03005,0.00189,-0.04860,0.00134,3.34,0.26,10.44
100,800.78,105.22,4.09,88.89,4.09,-0.08325,-0.42143,-0.00335,-0.00650,0.00023,-0.04058,0.00121,-1.08,-0.27,10.37
100,-757.15,67.60,0.35,89.32,0.35,-0.08482,-0.18700,-0.00281,0.01275,0.00013,-0.00220,-0.00139,-1.71,0.06,10.20
100,800.78,67.60,-0.35,78.90,-0.35,-0.07383,0.00000,-0.00266,0.00363,0.00029,0.00363,-0.00109,-0.40,-0.17,9.41
100,-459.65,67.60,-4.04,80.88,-4.04,-0.07226,0.22987,-0.00177,0.02166,0.00193,0.04007,0.00141,-1.34,0.58,10.08
100,304.17,108.81,0.80,76.06,0.80,-0.06912,0.03740,-0.00223,-0.01084,0.00160,-0.00784,-0.00115,1.22,0.27,7.38
100,800.78,108.81,-2.09,79.91,-2.09,-0.06754,0.10959,-0.00173,0.01162,0.00248,0.02048,0.00042,-0.87,0.11,9.73
100,147.55,108.81,2.00,92.30,2.00,-0.08011,-0.03740,-0.00248,-0.01787,0.00160,-0.02091,-0.00043,1.26,0.14,9.37
100,510.59,108.81,5.18,94.72,5.18,-0.09268,-0.26180,-0.00371,-0.02930,-0.00051,-0.05033,0.00134,2.11,-0.56,10.46
100,-434.83,69.40,0.74,98.50,0.74,-0.09582,-0.30650,-0.00301,0.01700,-0.00081,-0.00736,0.00027,-2.50,-0.00,10.44
100,396.83,69.40,1.65,88.00,1.65,-0.08954,-0.11220,-0.00333,-0.00753,-0.00150,-0.01640,-0.00116,0.60,0.48,8.84
100,393.83,69.40,-4.81,84.52,-4.81,-0.07854,0.21918,-0.00201,0.03065,0.00056,0.04800,0.00062,-1.94,0.29,9.72
100,-415.25,69.40,-0.84,82.65,-0.84,-0.07697,0.22987,-0.00242,-0.00977,0.00090,0.00811,0.00003,3.16,0.38,11.13
100,330.96,49.70,-1.14,75.10,-1.14,-0.06754,0.07306,-0.00218,0.00558,0.00139,0.01157,-0.00089,-1.88,-1.18,10.94
100,64.04,49.70,-3.16,69.73,-3.16,-0.05655,0.18700,-0.00157,0.01458,0.00263,0.02967,0.00067,-1.43,0.65,9.83
100,367.15,49.70,-2.24,63.96,-2.24,-0.05027,0.26180,-0.00157,-0.00004,0.00353,0.02130,0.00045,1.79,-0.35,9.05
100,381.53,49.70,-2.39,60.60,-2.39,-0.04398,0.18700,-0.00130,0.00643,0.00445,0.02189,-0.00045,-0.70,0.19,10.31
100,-187.32,39.84,-1.48,58.07,-1.48,-0.04084,0.11494,-0.00121,0.00229,0.00494,0.01187,-0.00044,0.30,-0.11,9.79
100,-455.48,39.84,-1.06,54.38,-1.06,-0.03613,0.11220,-0.00122,-0.00030,0.00532,0.00909,-0.00002,0.38,-0.01,9.96
100,8.10,39.84,-1.55,49.43,-1.55,-0.02985,0.07306,-0.00094,0.00658,0.00587,0.01281,-0.00022,-0.81,0.18,9.81
100,611.16,39.84,-2.12,45.37,-2.12,-0.02513,0.15325,-0.00079,0.00356,0.00655,0.01663,0.00045,0.29,-0.12,9.93
100,800.78,94.93,-1.72,51.71,-1.72,-0.02670,0.11220,-0.00071,0.00201,0.00704,0.01191,-0.00021,0.54,0.04,9.86
100,452.34,94.93,3.05,67.32,3.05,-0.03927,-0.07306,-0.00142,-0.01649,0.00605,-0.02300,-0.00024,0.99,0.21,10.20
100,-58.01,94.93,6.66,74.84,6.66,-0.05812,-0.29920,-0.00273,-0.03127,0.00366,-0.05681,0.00135,2.90,-0.16,10.59
100,800.78,122.47,2.70,76.91,2.70,-0.06283,-0.45975,-0.00223,0.01226,0.00261,-0.02560,0.00098,-3.13,-0.33,10.15
100,800.78,122.47,1.20,88.57,1.20,-0.07226,-0.07306,-0.00243,-0.00455,0.00216,-0.01051,-0.00226,1.14,0.63,10.61
100,390.81,122.47,5.03,98.11,5.03,-0.09111,-0.22440,-0.00371,-0.03046,0.00012,-0.04863,0.00090,2.71,-0.17,9.67
100,793.85,122.47,3.83,103.11,3.83,-0.10053,-0.45975,-0.00377,-0.00146,-0.00144,-0.03815,0.00144,-1.82,0.53,8.45
100,-298.26,76.23,2.38,107.91,2.38,-0.10838,-0.21918,-0.00397,-0.00474,-0.00239,-0.02207,-0.00140,-0.32,0.18,11.23
100,268.10,76.23,1.68,97.84,1.68,-0.10367,-0.19156,-0.00401,-0.00106,-0.00306,-0.01615,-0.00017,-0.06,-0.58,9.63
100,191.68,76.23,-4.51,93.70,-4.51,-0.09425,0.10959,-0.00250,0.03530,-0.00116,0.04400,-0.00048,-1.46,0.80,7.85
100,-468.57,76.23,-1.22,91.02,-1.22,-0.09111,0.22987,-0.00274,-0.00598,-0.00067,0.01211,0.00074,3.05,-1.10,12.57
100,800.78,113.12,-1.35,85.17,-1.35,-0.08325,0.07306,-0.00241,0.00772,-0.00009,0.01350,-0.00091,-0.96,-0.53,10.37
100,800.78,113.12,-2.34,93.71,-2.34,-0.08639,0.19156,-0.00213,0.00688,0.00082,0.02210,0.00073,-0.76,0.43,10.43
100,-178.73,113.12,3.82,102.16,3.82,-0.10210,-0.10959,-0.00340,-0.02951,-0.00082,-0.03823,-0.00048,2.13,-0.08,8.60
100,800.78,113.12,3.18,101.92,3.18,-0.10681,-0.38312,-0.00344,-0.00110,-0.00211,-0.03136,0.00167,-1.58,-0.08,9.03
100,-800.78,71.56,0.03,104.27,0.03,-0.10996,-0.07480,-0.00321,0.00556,-0.00212,-0.00030,-0.00181,0.17,-0.23,11.97
100,800.78,71.56,0.64,88.74,0.64,-0.09425,-0.03653,-0.00330,-0.00217,-0.00234,-0.00511,-0.00021,-0.56,-0.55,9.22
100,-51.12,71.56,-6.54,88.89,-6.54,-0.08325,0.37400,-0.00186,0.03418,0.00034,0.06364,0.00201,-3.83,0.81,10.11
100,-228.12,71.56,0.38,84.74,0.38,-0.08011,0.22987,-0.00277,-0.02206,0.00018,-0.00382,-0.00088,5.09,1.85,6.50
100,118.63,50.78,-1.96,76.41,-1.96,-0.07069,0.07306,-0.00218,0.01374,0.00102,0.01957,-0.00091,-3.11,-1.38,11.15
100,535.96,50.78,-3.45,68.95,-3.45,-0.05498,0.26180,-0.00163,0.01295,0.00245,0.03399,0.00113,-1.50,1.10,9.29
100,132.05,50.78,-3.18,65.97,-3.18,-0.05027,0.33660,-0.00157,0.00150,0.00366,0.02894,0.00045,1.44,-0.72,9.06
100,-275.52,100.39,-1.14,63.48,-1.14,-0.04869,0.11494,-0.00153,0.00102,0.00409,0.01050,-0.00136,0.18,0.31,10.26
100,800.78,100.39,-1.06,66.35,-1.06,-0.04869,0.03740,-0.00126,0.00640,0.00449,0.00953,-0.00046,-0.44,-0.24,9.66
100,316.00,100.39,1.57,79.68,1.57,-0.05969,0.00000,-0.00187,-0.01418,0.00388,-0.01426,-0.00022,1.00,0.19,10.19
100,382.94,100.39,5.56,83.86,5.56,-0.07383,-0.26180,-0.00320,-0.03170,0.00164,-0.05330,0.00156,2.90,0.20,10.11
100,19.93,65.19,1.37,87.76,1.37,-0.07854,-0.34481,-0.00261,0.01430,0.00109,-0.01357,0.00051,-3.32,-0.50,10.04
100,21.86,65.19,1.82,81.21,1.82,-0.07383,-0.10959,-0.00300,-0.00897,0.00032,-0.01775,-0.00137,0.47,1.20,9.79
100,800.78,65.19,-3.38,75.87,-3.38,-0.06440,0.11220,-0.00196,0.02465,0.00174,0.03366,0.00002,-0.63,-1.18,10.14
100,-572.66,65.19,-1.55,77.01,-1.55,-0.06440,0.22440,-0.00209,-0.00299,0.00237,0.01514,0.00067,1.69,0.09,11.78
100,226.07,47.59,0.13,70.04,0.13,-0.05969,0.00000,-0.00214,-0.00125,0.00232,-0.00126,-0.00134,-0.02,-0.40,10.50
100,510.24,47.59,-2.93,63.85,-2.93,-0.04869,0.14960,-0.00148,0.01577,0.00350,0.02801,0.00089,-1.25,0.22,9.56
100,132.42,47.59,-2.54,61.11,-2.54,-0.04398,0.22987,-0.00130,0.00430,0.00445,0.02326,0.00045,0.54,-0.21,10.09
100,142.06,47.59,-1.24,57.78,-1.24,-0.04084,0.14960,-0.00141,-0.00267,0.00486,0.01007,-0.00044,0.97,-0.08,9.70
100,800.78,98.80,-1.40,57.33,-1.40,-0.03770,0.03740,-0.00104,0.00882,0.00537,0.01203,-0.00069,-0.63,0.14,9.70
100,800.78,98.80,0.14,69.66,0.14,-0.04555,0.07306,-0.00135,-0.00742,0.00532,-0.00120,0.00022,1.41,-0.37,9.84
100,-130.16,98.80,5.41,80.71,5.41,-0.06597,-0.22440,-0.00261,-0.02980,0.00327,-0.04874,0.00089,2.85,-0.13,11.46
100,800.78,98.80,4.41,82.02,4.41,-0.07226,-0.45975,-0.00276,-0.00378,0.00157,-0.04141,0.00144,-1.28,-0.45,9.39
100,-800.78,64.40,0.60,84.66,0.60,-0.07540,-0.14960,-0.00250,0.00614,0.00132,-0.00593,-0.00183,-0.18,-0.28,11.93
100,800.78,64.40,0.61,73.51,0.61,-0.06440,-0.07306,-0.00251,-0.00015,0.00106,-0.00616,-0.00043,-0.16,-0.43,9.37
100,-436.50,64.40,-4.47,76.38,-4.47,-0.06283,0.26818,-0.00160,0.02207,0.00286,0.04374,0.00118,-1.37,0.21,10.80
100,83.59,64.40,1.23,71.59,1.23,-0.05969,0.03740,-0.00223,-0.01489,0.00236,-0.01188,-0.00138,1.08,0.31,7.43
100,800.78,107.21,-2.13,73.37,-2.13,-0.05812,0.07306,-0.00161,0.01444,0.00324,0.02043,0.00021,-1.01,-0.18,9.51
100,800.78,107.21,1.26,86.64,1.26,-0.07069,0.00000,-0.00211,-0.01200,0.00273,-0.01203,-0.00044,1.04,0.09,10.33
100,-61.39,107.21,5.66,93.76,5.66,-0.08954,-0.29920,-0.00344,-0.03155,0.00039,-0.05582,0.00179,2.99,-0.33,8.92
100,333.09,68.60,2.68,94.67,2.68,-0.09268,-0.42143,-0.00310,0.00815,-0.00066,-0.02549,0.00075,-3.20,0.03,9.82
100,-311.45,68.60,0.46,89.44,0.46,-0.08954,-0.07480,-0.00305,0.00138,-0.00085,-0.00455,-0.00207,0.77,0.13,11.59
100,783.84,68.60,-2.63,81.85,-2.63,-0.07697,0.07306,-0.00217,0.02048,0.00028,0.02627,-0.00001,-1.43,-0.64,9.92
100,-494.30,68.60,-2.70,82.25,-2.70,-0.07383,0.34481,-0.00219,-0.00059,0.00138,0.02691,0.00166,0.57,0.65,10.87
100,800.78,109.31,0.01,77.59,0.01,-0.07069,0.03740,-0.00232,-0.00304,0.00138,-0.00004,-0.00184,0.47,-0.53,9.98
100,800.78,109.31,-1.91,83.55,-1.91,-0.07226,0.07480,-0.00178,0.01272,0.00217,0.01875,0.00022,-0.70,0.47,8.72
