SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
461.02444,180.00,0.00000,0.00335,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.01000,0.00393,0.00004,0.007270,0.003494,1.003178
917.30121,180.00,0.26694,0.55204,0.26694,0.00000,0.00000,-0.00000,-0.00000,0.01000,-0.00000,0.00000,0.014105,0.006668,1.000249
957.00934,180.00,5.60582,7.37063,5.60582,-0.00157,0.00000,0.00006,-0.00733,0.00991,-0.00756,-0.00804,0.012885,-0.028977,0.975346
904.60663,180.00,11.12821,24.62119,11.12821,-0.00471,-0.22440,-0.00040,-0.02708,0.00882,-0.04808,0.00000,0.280219,0.339188,0.860112
-183.41183,180.00,9.59329,42.56431,9.59329,-0.00785,0.00000,-0.00174,-0.05798,0.00764,-0.05954,0.00000,0.076361,0.081131,0.685551
-613.89294,180.00,3.63711,50.75465,3.63711,-0.00785,0.00000,-0.00288,-0.02725,0.00633,-0.02786,-0.00804,-0.040338,0.050125,1.007084
-659.39001,180.00,-1.93534,49.59033,-1.93534,-0.00785,0.00000,-0.00283,0.01467,0.00638,0.01499,0.00000,-0.038629,0.029373,0.958745
438.52228,180.00,-3.65379,44.81599,-3.65379,-0.00785,0.00000,-0.00212,0.02673,0.00710,0.02737,0.00000,-0.028131,0.000809,1.025639
957.00934,180.00,-3.33680,40.20223,-3.33680,-0.00785,-0.22440,-0.00161,0.04074,0.00763,0.02191,0.00804,0.039740,-0.036057,1.078374
957.00934,180.00,1.99374,40.82119,1.99374,-0.00785,0.00000,-0.00166,-0.01264,0.00758,-0.01296,0.00000,0.010199,0.048660,0.932133
957.00934,180.00,5.48903,46.20112,5.48903,-0.00785,0.00000,-0.00228,-0.03796,0.00694,-0.03888,0.00000,-0.020807,0.011795,0.959721
957.00934,180.00,8.51717,58.65725,8.51717,-0.00785,0.00000,-0.00401,-0.07724,0.00457,-0.08682,0.00000,-0.017877,-0.037277,1.011967
242.79591,180.00,11.68713,77.41004,11.68713,-0.00942,0.00000,-0.00665,-0.11142,0.00236,-0.11254,0.00000,0.216010,-0.193771,1.330571
-408.50409,180.00,8.74240,90.72937,8.74240,-0.01257,-0.22440,-0.00889,-0.05499,-0.00015,-0.07398,0.00804,0.119086,-0.099777,1.103520
