CONTROLLER_FLAG,SL_PWM,U,SL_position,ARM_position,Sprung_acceleration_x
100,810.79,91.37,82.37,-0.06754,0.38
100,810.79,81.76,85.93,-0.06912,1.99
100,-310.12,75.70,91.18,-0.07069,3.35
100,-810.79,79.92,91.13,-0.06912,3.06
100,450.23,84.45,85.18,-0.06754,0.87
100,810.79,89.95,81.52,-0.06283,-0.98
100,810.79,92.89,82.50,-0.05812,1.38
100,810.79,82.46,85.94,-0.05498,2.92
100,-380.15,76.48,89.51,-0.05498,2.10
100,-478.71,83.40,88.55,-0.05655,2.10
100,636.02,93.18,85.02,-0.05812,0.22
100,810.79,93.79,83.89,-0.05969,-0.57
100,810.79,91.64,86.35,-0.06440,-1.22
100,58.23,90.73,89.88,-0.07069,-0.95
100,-201.73,91.27,90.73,-0.07697,-2.17
100,170.42,97.00,90.21,-0.08011,-2.55
100,668.62,100.98,89.67,-0.08325,-3.73
100,561.17,98.90,91.60,-0.08639,-3.38
100,-50.50,93.05,94.33,-0.08954,-1.75
100,-510.65,95.73,95.60,-0.09111,-2.15
100,-356.57,95.23,95.04,-0.09111,-1.26
100,-116.58,83.85,93.92,-0.08796,1.93
100,-79.75,83.23,92.52,-0.08325,2.17
100,130.73,85.28,90.76,-0.08011,3.02
100,498.27,82.53,88.76,-0.07540,4.30
100,510.43,76.84,87.76,-0.07383,3.31
100,154.54,80.08,87.76,-0.07226,0.04
100,161.78,92.87,87.64,-0.07069,0.12
100,498.73,92.18,87.13,-0.06754,0.12
100,550.66,80.02,86.69,-0.06597,2.52
100,331.44,78.56,86.43,-0.06597,2.69
100,451.11,87.04,85.78,-0.06597,1.24
100,714.07,88.15,85.27,-0.06597,-0.47
100,632.80,91.30,86.24,-0.06597,-0.35
100,573.87,90.12,86.85,-0.06597,1.12
100,539.64,84.42,86.73,-0.06597,0.88
100,522.38,90.31,86.64,-0.06754,0.01
100,662.99,97.94,86.70,-0.06912,-2.23
100,765.46,98.60,87.89,-0.06912,-2.79
100,397.24,89.75,90.17,-0.07383,-0.83
100,324.01,98.14,90.48,-0.07697,-3.29
100,656.88,100.48,90.46,-0.07854,-3.04
100,544.36,98.49,92.08,-0.08639,0.11
100,29.26,86.97,93.98,-0.09111,-3.47
100,-305.97,99.99,94.79,-0.09268,-4.41
100,8.46,107.48,94.81,-0.09268,-2.58
100,321.12,98.30,94.80,-0.08954,0.02
100,212.25,86.45,94.78,-0.08796,0.02
100,-94.20,84.67,94.66,-0.08482,1.14
100,-531.20,76.78,94.22,-0.08325,4.60
100,-523.54,73.51,91.59,-0.08011,5.79
100,439.71,86.68,87.37,-0.07540,2.49
100,810.79,87.17,85.47,-0.07226,-0.49
100,656.87,92.07,87.80,-0.07069,0.42
100,-99.59,87.82,90.14,-0.07069,1.85
100,-204.82,82.14,89.44,-0.06754,2.69
100,147.69,86.61,87.21,-0.06754,1.57
100,810.79,92.91,84.87,-0.06597,-0.26
100,779.95,88.54,86.37,-0.06440,0.34
100,168.60,81.52,88.35,-0.06440,1.80
100,144.34,85.40,87.58,-0.06440,1.12
100,618.48,87.84,85.83,-0.06440,-0.74
100,810.79,92.93,85.79,-0.06597,-1.60
100,465.71,94.71,87.90,-0.06912,-0.36
100,547.86,89.38,88.10,-0.07069,-2.43
100,706.33,95.99,88.17,-0.07383,-4.95
100,732.89,106.27,89.74,-0.07697,-4.95
100,188.08,92.22,92.61,-0.08325,-1.18
100,-370.88,89.79,94.12,-0.08954,-1.31
100,-193.74,105.88,94.14,-0.09268,-4.72
100,381.47,107.64,93.87,-0.09425,-4.60
100,693.34,103.06,94.27,-0.09111,-3.53
100,273.83,98.00,96.23,-0.08954,0.31
100,-184.77,86.33,96.68,-0.08796,3.54
100,-562.79,77.41,95.62,-0.08639,6.01
100,-472.58,72.59,92.39,-0.08011,5.34
100,352.19,83.13,87.82,-0.07697,3.90
100,810.79,94.03,85.29,-0.07226,-0.11
100,810.79,87.55,87.22,-0.07226,0.98
100,-170.69,79.92,90.27,-0.07226,2.23
100,-587.93,80.47,90.18,-0.06912,2.76
100,-95.22,83.47,87.37,-0.06754,0.89
100,810.79,89.52,83.98,-0.06597,-1.27
100,810.79,94.95,84.34,-0.06283,0.13
100,491.79,87.77,87.48,-0.06126,2.20
100,-177.71,79.29,89.02,-0.06126,2.20
100,-185.21,83.88,88.06,-0.06126,1.65
100,508.19,93.74,85.86,-0.06440,-0.33
100,810.79,93.79,85.37,-0.06597,-0.69
100,492.93,91.70,88.10,-0.06912,-1.22
100,12.05,86.39,89.50,-0.07383,0.25
100,88.92,87.79,88.95,-0.07697,-2.35
100,637.60,98.72,88.04,-0.07697,-5.62
100,810.79,109.80,89.38,-0.08325,-1.07
100,-164.15,91.02,93.88,-0.08796,-2.90
100,-810.79,93.52,95.61,-0.09268,-1.87
100,139.49,103.28,92.50,-0.08954,-3.55
100,810.79,98.05,90.74,-0.08482,-2.50
