SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.946516,0.179626,-0.967588
800.78204,145.70172,0.00000,0.49851,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.01000,0.00395,0.00004,0.014533,0.044298,9.904493
800.78204,145.70172,0.86795,4.87472,0.86795,-0.00157,0.00000,-0.00000,-0.00008,0.01000,-0.00008,-0.00451,0.203739,-0.065873,9.954789
800.78204,145.70172,4.34238,12.31561,4.34238,-0.00471,-0.07140,0.00008,0.00357,0.00993,-0.00291,0.00081,0.622868,-0.219154,10.067355
800.78204,145.70172,6.69141,22.11859,6.69141,-0.01257,-0.21420,0.00023,0.00681,0.00966,-0.01254,0.00163,2.701745,1.203488,8.905770
800.78204,147.85727,7.98139,32.50372,7.98139,-0.02199,-0.35700,0.00033,0.00454,0.00906,-0.02734,0.00163,1.288683,-0.705343,10.167945
800.78204,147.85727,8.46181,43.05948,8.46181,-0.03456,-0.49980,0.00036,0.00175,0.00813,-0.04207,0.00163,-0.493211,-2.563878,12.280353
800.78204,147.85727,8.51755,53.48810,8.51755,-0.04869,-0.57120,0.00024,-0.00572,0.00693,-0.05478,0.00081,0.488747,1.284918,9.930839
800.78204,147.85727,8.35564,63.86320,8.35564,-0.06126,-0.64260,0.00001,-0.01024,0.00551,-0.06421,0.00081,0.706693,2.784201,5.926366
800.78204,147.85727,8.10348,73.78327,8.10348,-0.07540,-0.64260,-0.00036,-0.01708,0.00398,-0.06993,0.00000,-0.428546,-0.669418,8.809969
800.78204,88.92497,7.99200,83.66320,7.99200,-0.09268,-0.64260,-0.00089,-0.02392,0.00231,-0.07577,-0.00000,0.098358,-1.711251,13.520973
800.78204,88.92497,7.96546,93.56989,7.96546,-0.10838,-0.71400,-0.00136,-0.02135,0.00059,-0.07803,0.00081,-0.160304,0.884950,10.826576
740.94104,88.92497,8.05305,103.92825,8.05305,-0.12252,-0.71400,-0.00185,-0.02258,-0.00114,-0.07855,-0.00000,-0.560272,2.951852,7.028075
-179.06570,88.92497,8.15922,112.65390,8.15922,-0.13352,-0.64260,-0.00248,-0.02856,-0.00287,-0.07866,-0.00081,-1.290753,0.393971,7.772926
-800.78204,59.45791,6.33043,117.24424,6.33043,-0.14608,-0.57120,-0.00281,-0.01470,-0.00417,-0.05919,-0.00081,-1.266803,-2.178280,12.697086
