CONTROLLER_FLAG,SL_PWM,U,SL_position,ARM_position,Sprung_acceleration_x
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,0.01
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.01
0,810.79,90.00,89.66,-0.10053,0.01
0,810.79,90.00,89.66,-0.10053,0.01
0,810.79,90.00,89.66,-0.10053,0.01
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.01
0,810.79,90.00,89.66,-0.10053,0.01
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,0.01
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.01
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,0.01
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.00
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,-0.01
0,810.79,90.00,89.66,-0.10053,0.00
