CONTROLLER_FLAG,SL_PWM,U,SL_position,SL_speed,ARM_position,Distance,Sprung_acceleration_x
100,200.00,90.00,89.93,0.00,-2.79000,0.00000,10.04
100,815.94,84.37,90.16,0.40,0.00000,13.67760,-0.18
100,-815.94,82.42,90.45,0.89,-0.09000,15.43200,0.14
100,815.94,84.67,88.20,-1.90,0.00000,15.48360,-0.30
100,815.94,83.87,88.66,-1.90,-0.09000,15.48360,-0.30
100,-815.94,83.87,88.28,0.08,-0.09000,15.38040,0.14
100,815.94,83.57,87.13,-1.05,-0.09000,15.43200,-0.32
100,-815.94,84.27,87.70,0.06,-0.09000,15.39760,0.04
100,815.94,84.42,86.64,-0.95,-0.09000,15.39760,-0.29
100,-815.94,84.42,87.08,-0.95,-0.09000,2.25680,-0.29
100,815.94,84.86,86.11,0.21,-0.09000,15.43200,0.25
100,-815.94,85.02,86.74,-0.49,-0.09000,15.43200,0.08
100,815.94,84.90,85.86,-0.39,-0.09000,15.43200,-0.29
100,-815.94,85.68,86.34,-0.39,-0.09000,15.43200,-0.29
100,200.00,85.68,85.54,0.34,-0.09000,15.44920,0.04
100,815.94,86.05,85.11,-0.86,-0.09000,15.43200,-0.03
100,200.00,86.08,86.33,0.25,-0.09000,15.43200,0.12
100,200.00,86.30,86.72,1.03,-0.09000,15.43200,-0.03
100,200.00,86.49,86.23,1.03,-0.09000,2.72120,-0.03
100,815.94,86.49,85.65,-0.56,-0.09000,15.08800,-0.23
100,-815.94,87.04,86.68,-0.10,-0.18000,15.08800,0.23
100,815.94,87.03,85.90,0.12,-0.18000,15.07080,-0.33
100,815.94,87.40,86.52,0.12,-0.18000,15.07080,-0.33
100,815.94,87.47,86.32,0.40,-0.18000,15.07080,0.34
100,815.94,87.47,86.54,-0.37,-0.18000,15.08800,-0.35
100,200.00,87.70,86.82,0.89,-0.18000,15.08800,0.37
100,815.94,87.76,86.92,-0.36,-0.18000,15.08800,-0.19
100,200.00,87.77,86.93,-0.36,-0.18000,1.79240,-0.19
100,815.94,87.77,87.17,0.04,-0.18000,15.07080,0.31
100,200.00,87.79,87.28,0.59,-0.09000,15.08800,0.87
100,200.00,86.51,86.82,-0.45,0.00000,14.72680,0.89
100,815.94,85.18,86.48,-0.45,0.09000,14.72680,0.89
100,-815.94,84.07,87.32,-0.40,0.18000,14.02160,0.97
100,815.94,84.07,85.90,0.48,0.27000,13.66040,0.77
100,52.46,82.91,86.37,-0.97,0.36000,15.08800,0.32
100,815.94,82.52,85.49,-0.29,0.45000,15.08800,0.74
100,-815.94,81.72,85.77,-0.29,0.54000,1.50000,0.74
100,815.94,80.56,84.44,-0.08,0.63000,15.13960,0.69
100,-815.94,80.56,84.87,-0.95,0.72000,15.79320,-0.08
100,815.94,80.87,83.78,-0.57,0.81000,15.79320,0.73
100,-815.94,80.39,84.00,-0.57,0.81000,30.84320,0.73
100,815.94,79.84,83.00,-0.11,0.81000,17.56480,0.16
100,-815.94,81.90,83.15,-0.40,0.81000,17.87440,-1.05
100,200.00,81.90,82.53,-0.81,0.81000,17.54760,-1.09
100,815.94,84.13,83.05,-0.81,0.72000,17.54760,-1.09
100,815.94,85.67,82.91,0.59,0.63000,18.20120,-1.05
100,398.61,88.11,83.76,-0.13,0.45000,17.54760,-1.39
100,815.94,88.11,83.81,0.74,0.27000,17.54760,-0.55
100,-815.94,89.64,85.03,0.95,0.00000,17.54760,-0.89
100,815.94,90.92,84.87,0.95,-0.36000,4.78520,-0.89
100,815.94,93.14,86.07,0.10,-0.81000,18.20120,-1.05
100,815.94,94.44,86.62,1.74,-1.44000,17.87440,-0.63
100,815.94,94.44,87.43,0.14,-1.98000,17.87440,0.07
100,-815.94,94.42,88.87,0.14,-2.61000,17.87440,0.07
100,815.94,96.01,88.71,1.61,-3.33000,17.87440,-1.15
100,815.94,96.66,90.25,0.17,-4.14000,17.87440,0.10
100,815.94,96.27,90.44,1.56,-4.95000,17.87440,-0.27
100,815.94,96.27,91.24,0.24,-5.67000,17.87440,-0.13
100,815.94,96.80,91.97,0.24,-6.30000,3.61560,-0.13
100,815.94,97.11,92.14,0.76,-7.11000,17.87440,-0.35
100,-815.94,96.70,93.44,0.88,-7.74000,17.87440,0.17
100,815.94,96.27,92.84,-0.01,-8.01000,17.87440,0.04
100,815.94,96.27,93.94,-0.01,-8.37000,17.87440,0.04
100,815.94,96.40,93.94,1.07,-8.55000,17.87440,-0.19
100,815.94,96.40,94.21,0.06,-8.64000,17.90880,-0.15
100,815.94,96.66,94.55,1.00,-8.64000,17.87440,-0.47
100,815.94,96.66,94.73,-0.29,-8.64000,17.87440,0.63
100,200.00,95.75,95.07,-0.29,-8.64000,3.85640,0.63
100,200.00,93.92,94.20,0.34,-8.46000,17.87440,0.79
100,200.00,93.34,92.94,-1.17,-8.37000,17.87440,0.29
100,815.94,92.76,91.97,-1.53,-8.10000,17.54760,0.37
100,200.00,92.76,92.73,-1.53,-8.01000,17.54760,0.37
