SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.051897,0.155676,-0.845442
800.78204,145.70172,0.00000,0.44164,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.01000,0.00395,0.00004,-0.032678,0.047896,9.790830
800.78204,145.70172,0.83609,5.36654,0.83609,0.00000,0.00000,-0.00000,-0.00007,0.01000,-0.00008,-0.00451,0.010433,0.002390,9.771670
800.78204,145.70172,5.00861,15.10595,5.00861,0.00000,0.00000,-0.00008,-0.00355,0.00992,-0.00369,0.00000,0.419981,0.158067,9.163335
800.78204,145.70172,8.33440,27.53866,8.33440,0.00000,0.00000,-0.00047,-0.01755,0.00952,-0.01821,0.00000,-1.196657,-1.944761,11.335618
800.78204,147.85727,10.22424,42.02900,10.22424,-0.00628,-0.07140,-0.00121,-0.03379,0.00860,-0.04146,0.00081,-2.346267,-0.493379,9.742930
800.78204,147.85727,11.37013,56.80706,11.37013,-0.01100,-0.22440,-0.00221,-0.04550,0.00715,-0.06591,0.00163,-0.926020,0.704131,10.693753
800.78204,147.85727,11.17101,71.08662,11.17101,-0.02042,-0.28560,-0.00364,-0.06226,0.00514,-0.08743,0.00064,-2.403747,0.502949,5.793543
800.78204,147.85727,10.69624,83.91413,10.69624,-0.02985,-0.35700,-0.00519,-0.07058,0.00290,-0.10202,0.00096,-0.118898,-1.635803,8.610086
714.15039,147.85727,9.94220,95.76134,9.94220,-0.04241,-0.47807,-0.00651,-0.05720,0.00065,-0.09763,0.00132,0.190059,-0.062275,7.431736
-74.19437,88.92497,9.22624,104.52714,9.22624,-0.05655,-0.57120,-0.00749,-0.04473,-0.00137,-0.09191,0.00106,-0.835009,0.162857,6.279732
-583.05231,88.92497,6.39148,108.51190,6.39148,-0.07069,-0.64260,-0.00756,-0.00316,-0.00272,-0.06142,0.00163,0.297835,2.033367,8.466385
-608.83453,88.92497,2.20039,106.60818,2.20039,-0.08325,-0.78540,-0.00676,0.03674,-0.00318,-0.02100,0.00000,-0.006333,0.986743,9.132200
-339.29254,88.92497,-2.62507,101.75019,-2.62507,-0.09425,-0.57120,-0.00520,0.07081,-0.00263,0.02514,-0.00163,-0.746394,-0.431108,10.945230
-8.23762,59.45791,-4.29992,96.31673,-4.29992,-0.09111,-0.21420,-0.00390,0.05893,-0.00170,0.04199,-0.00407,-5.704084,-0.711326,9.898606
141.60567,59.45791,-4.51491,90.99703,-4.51491,-0.08168,0.14280,-0.00316,0.03348,-0.00072,0.04482,-0.00081,-4.695781,-0.632290,9.433973
280.27493,59.45791,-4.28134,86.35316,-4.28134,-0.07226,0.49980,-0.00310,0.00296,0.00022,0.04276,0.00407,-2.137900,-0.095806,10.348870
473.13913,59.45791,-4.03714,81.53866,-4.03714,-0.06126,0.57120,-0.00328,-0.00815,0.00105,0.03779,0.00081,1.298953,0.486184,9.551329
629.78101,59.45791,-3.82215,77.70781,-3.82215,-0.05498,0.42840,-0.00321,0.00296,0.00188,0.03779,-0.00163,2.618609,0.114956,9.287876
524.04016,44.72438,-1.85003,76.70074,-1.85003,-0.05341,0.14280,-0.00307,0.00639,0.00228,0.01809,-0.00326,2.448562,-0.040720,9.398047
247.10512,44.72438,-0.07697,76.70743,-0.07697,-0.05341,0.00000,-0.00306,0.00075,0.00230,0.00075,-0.00163,-0.856564,-0.112571,9.098670
-28.68970,44.72438,-0.00265,76.70409,-0.00265,-0.05341,0.00000,-0.00306,0.00003,0.00230,0.00003,0.00000,0.099048,0.059871,9.228001
-304.46454,44.72438,-0.00265,76.70074,-0.00265,-0.05341,0.00000,-0.00306,0.00003,0.00230,0.00003,0.00000,-0.241044,-0.342493,10.305760
-573.57562,44.72438,-0.03451,76.60372,-0.03451,-0.05341,0.00000,-0.00305,0.00033,0.00231,0.00034,0.00000,0.031988,0.225127,10.202774
-420.05368,97.36951,-1.12541,74.81375,-1.12541,-0.05184,0.07140,-0.00294,0.00506,0.00255,0.01094,0.00081,-0.272180,0.282608,9.570489
-10.27989,97.36951,-2.26675,72.35799,-2.26675,-0.05027,0.07140,-0.00264,0.01341,0.00297,0.01934,-0.00000,-0.904465,-0.165261,10.071048
458.02991,97.36951,-2.38353,69.50074,-2.38353,-0.04555,0.21420,-0.00254,0.00480,0.00347,0.02254,0.00163,-0.952365,-0.213162,10.200379
800.78204,97.36951,-2.38353,68.30632,-2.38353,-0.04241,0.21420,-0.00254,0.00480,0.00347,0.02254,0.00163,-0.952365,-0.213162,10.200379
785.73090,97.36951,-1.01809,71.74238,-1.01809,-0.04241,0.13659,-0.00258,-0.00183,0.00369,0.00951,-0.00085,0.822344,0.210757,9.874656
337.87482,63.68110,3.05172,76.43643,3.05172,-0.04712,0.00000,-0.00324,-0.02861,0.00303,-0.02879,-0.00149,3.337115,0.081426,9.620784
51.72723,63.68110,3.63369,78.28662,3.63369,-0.05184,-0.28560,-0.00349,-0.01136,0.00226,-0.03504,0.00326,1.586355,0.249077,9.711795
-64.62027,63.68110,1.07763,78.13606,1.07763,-0.05341,-0.21420,-0.00333,0.00708,0.00202,-0.01050,-0.00081,-2.161850,0.153276,9.316617
-127.73691,63.68110,-0.23623,77.39665,-0.23623,-0.05184,0.00000,-0.00328,0.00231,0.00208,0.00231,-0.00244,-1.285273,-0.522119,9.886631
-137.94409,46.83597,-0.81751,75.98476,-0.81751,-0.05184,0.07140,-0.00323,0.00212,0.00225,0.00798,0.00081,0.647508,0.067056,9.968062
-231.64842,46.83597,-1.28201,74.17472,-1.28201,-0.05027,0.00000,-0.00296,0.01243,0.00253,0.01247,-0.00081,-0.607482,0.445469,9.661499
-276.17111,46.83597,-1.61380,71.97323,-1.61380,-0.04712,0.14280,-0.00288,0.00376,0.00287,0.01554,0.00163,-0.583532,-0.088621,10.116553
-264.31363,46.83597,-1.98008,69.35688,-1.98008,-0.04398,0.14280,-0.00272,0.00700,0.00328,0.01884,0.00000,-0.736813,-0.160471,9.716585
-197.95746,46.83597,-2.33045,66.38253,-2.33045,-0.04084,0.14280,-0.00251,0.00989,0.00376,0.02181,-0.00000,0.027198,0.237102,9.508218
-116.17617,38.41341,-2.56668,63.25428,-2.56668,-0.03613,0.21420,-0.00238,0.00558,0.00428,0.02352,0.00081,0.127789,0.064661,9.862681
-56.19871,38.41341,-2.59057,60.13606,-2.59057,-0.03299,0.14280,-0.00214,0.01098,0.00479,0.02309,-0.00081,-0.159614,-0.091016,10.020752
4.28339,38.41341,-2.60384,57.30223,-2.60384,-0.02827,0.21420,-0.00209,0.00218,0.00523,0.02032,0.00081,-0.169194,-0.079040,9.879446
122.71612,38.41341,-2.65692,54.10037,-2.65692,-0.02513,0.14280,-0.00188,0.00993,0.00572,0.02222,-0.00081,0.266700,0.091006,9.764485
258.86612,38.41341,-2.60118,51.02900,-2.60118,-0.02199,0.14280,-0.00169,0.00852,0.00618,0.02087,0.00000,0.295440,-0.100596,9.556119
365.84537,34.20304,-2.30921,48.36914,-2.30921,-0.01885,0.14280,-0.00157,0.00538,0.00657,0.01778,0.00000,0.271490,0.011970,9.707005
405.80124,34.20304,-1.85799,46.56245,-1.85799,-0.01728,0.14280,-0.00154,0.00134,0.00688,0.01375,-0.00000,0.070308,-0.062275,9.644734
447.73898,34.20304,-1.43065,44.89963,-1.43065,-0.01571,0.07140,-0.00149,0.00217,0.00706,0.00843,-0.00081,0.276280,-0.011980,9.824361
459.04605,34.20304,-1.00331,43.74201,-1.00331,-0.01571,0.00000,-0.00134,0.00689,0.00722,0.00703,-0.00081,0.180479,-0.047905,9.704610
440.77304,34.20304,-1.00331,43.05948,-1.00331,-0.01414,0.00000,-0.00134,0.00689,0.00722,0.00703,-0.00081,0.180479,-0.047905,9.704610
760.81055,92.10793,-0.58394,43.23011,-0.58394,-0.01414,0.06830,-0.00138,-0.00192,0.00731,0.00401,0.00074,0.197244,0.028735,9.992012
800.78204,92.10793,0.30213,47.01078,0.30213,-0.01571,0.00000,-0.00143,-0.00203,0.00726,-0.00207,-0.00074,0.285860,0.031130,9.934532
647.52673,92.10793,3.62308,54.08699,3.62308,-0.01885,-0.07140,-0.00186,-0.01935,0.00669,-0.02597,0.00081,0.443931,0.126931,8.938204
426.03613,92.10793,6.03050,60.31673,6.03050,-0.02513,-0.21420,-0.00248,-0.02837,0.00565,-0.04739,0.00163,1.880943,-0.431108,10.885354
353.22150,61.04939,4.74318,63.83978,4.74318,-0.03142,-0.28560,-0.00278,-0.01373,0.00480,-0.03833,0.00081,0.980416,0.713711,8.521470
225.75406,61.04939,2.42335,64.89703,2.42335,-0.03456,-0.28560,-0.00273,0.00259,0.00433,-0.02156,-0.00000,-2.329501,-0.313752,9.196866
200.45694,61.04939,0.42203,64.79665,0.42203,-0.03456,-0.07140,-0.00268,0.00218,0.00425,-0.00381,-0.00244,-2.767790,-0.558044,9.829151
187.08498,61.04939,-0.10617,64.56914,-0.10617,-0.03299,0.00000,-0.00266,0.00095,0.00427,0.00096,-0.00081,0.573262,0.625095,9.101065
216.49081,61.04939,-0.31586,63.85985,-0.31586,-0.03299,0.07140,-0.00273,-0.00313,0.00433,0.00285,0.00081,-0.597902,0.244287,9.996802
405.38306,105.53202,-0.74054,62.89294,-0.74054,-0.03299,0.00000,-0.00258,0.00659,0.00448,0.00665,-0.00081,-0.070998,-0.105386,9.893816
800.78204,105.53202,-0.77239,62.61859,-0.77239,-0.03299,0.00000,-0.00243,0.00681,0.00463,0.00688,0.00000,-0.094948,-0.055090,9.831546
800.78204,105.53202,1.18646,65.85056,1.18646,-0.03456,0.00000,-0.00266,-0.01051,0.00439,-0.01061,0.00000,0.654693,-0.234717,9.884236
747.63300,105.53202,4.09554,71.68216,4.09554,-0.03770,-0.14280,-0.00322,-0.02539,0.00357,-0.03760,0.00163,1.006761,-0.217952,9.977642
530.59100,105.53202,5.28200,77.39331,5.28200,-0.04084,-0.14280,-0.00401,-0.03590,0.00251,-0.04804,0.00000,0.781629,0.735266,9.426788
586.03809,127.77242,3.54079,80.60186,3.54079,-0.04555,-0.28560,-0.00425,-0.01086,0.00175,-0.03456,0.00163,0.055938,-0.500564,10.061468
800.78204,127.77242,1.57929,82.59926,1.57929,-0.05184,-0.21420,-0.00421,0.00200,0.00140,-0.01562,-0.00081,0.005643,-0.167656,9.936927
800.78204,127.77242,2.87988,86.56059,2.87988,-0.05655,-0.28560,-0.00432,-0.00525,0.00078,-0.02862,0.00081,0.355315,0.457444,9.922557
763.99994,127.77242,4.48306,91.95390,4.48306,-0.06283,-0.21420,-0.00487,-0.02490,-0.00016,-0.04233,-0.00081,0.381661,-0.055090,9.656709
566.85150,127.77242,4.87324,97.58810,4.87324,-0.06912,-0.35700,-0.00530,-0.01977,-0.00123,-0.04862,0.00163,-0.094948,-0.548464,10.296180
641.07672,138.89261,2.60384,100.44535,2.60384,-0.07540,-0.21420,-0.00549,-0.00848,-0.00179,-0.02571,-0.00163,-0.121293,-0.009585,10.047098
800.78204,138.89261,2.60384,102.20855,2.60384,-0.08011,-0.21420,-0.00549,-0.00848,-0.00179,-0.02571,-0.00163,-0.121293,-0.009585,10.047098
793.14563,138.89261,1.76197,106.24015,1.76197,-0.08639,-0.34148,-0.00521,0.01235,-0.00214,-0.01501,0.00139,-0.116503,0.275422,10.094998
643.09906,138.89261,3.42493,111.15167,3.42493,-0.09268,-0.27318,-0.00547,-0.01135,-0.00290,-0.03316,-0.00074,0.491832,0.069451,10.312945
580.54645,84.44173,3.97344,114.19963,3.97344,-0.09896,-0.28560,-0.00579,-0.01470,-0.00372,-0.03748,0.00014,0.063123,0.469419,9.594439
249.12494,84.44173,2.45520,114.89219,2.45520,-0.10367,-0.28560,-0.00574,0.00251,-0.00417,-0.02019,-0.00000,-0.614667,-0.421528,9.457923
97.59439,84.44173,0.01858,113.56729,0.01858,-0.10838,-0.21420,-0.00537,0.01672,-0.00417,-0.00017,-0.00081,-0.631433,-0.352073,10.363240
46.58023,84.44173,-1.36695,111.25204,-1.36695,-0.10838,-0.14280,-0.00485,0.02366,-0.00390,0.01253,-0.00081,-1.052956,0.419124,10.887749
73.40594,84.44173,-2.12342,108.29442,-2.12342,-0.10524,0.07140,-0.00454,0.01402,-0.00346,0.01974,-0.00081,-1.486455,0.138906,9.809991
86.22961,57.21629,-2.58791,105.03903,-2.58791,-0.10210,0.14280,-0.00425,0.01320,-0.00292,0.02452,0.00081,-0.147639,-0.517329,10.631482
-38.59911,57.21629,-2.72328,101.76357,-2.72328,-0.09739,0.14280,-0.00392,0.01498,-0.00234,0.02629,0.00000,-1.057746,-0.026350,9.680660
-158.71667,57.21629,-2.72063,98.74907,-2.72063,-0.09111,0.28560,-0.00383,0.00405,-0.00176,0.02662,0.00163,-0.451806,0.356853,9.340567
