CONTROLLER_FLAG,SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
100,-656.68,31.69,-0.40,46.29,-0.40,-0.02513,0.15325,-0.00098,-0.00993,0.00663,0.00304,-0.00021,0.70,-0.97,10.34
100,761.19,31.69,-1.25,38.57,-1.25,-0.02042,0.03653,-0.00077,0.00503,0.00698,0.00825,-0.00068,0.42,0.91,9.35
100,800.78,90.85,-3.13,45.08,-3.13,-0.02042,0.11494,-0.00033,0.01081,0.00784,0.02095,0.00048,-0.74,-1.11,9.99
100,95.17,90.85,3.18,60.79,3.18,-0.03142,0.00000,-0.00123,-0.02102,0.00692,-0.02140,-0.00069,0.40,1.43,9.64
100,-199.97,60.42,6.57,62.16,6.57,-0.04398,-0.29920,-0.00232,-0.02608,0.00473,-0.05202,0.00179,2.09,0.96,7.30
100,715.10,60.42,-0.09,59.77,-0.09,-0.04084,-0.26180,-0.00138,0.02260,0.00477,0.00082,-0.00022,-5.11,-0.02,7.89
100,782.09,105.22,-0.51,69.89,-0.51,-0.04712,0.07480,-0.00145,-0.00182,0.00495,0.00442,-0.00112,0.68,1.01,11.20
100,800.78,67.60,4.42,78.04,4.42,-0.05969,-0.18700,-0.00248,-0.02448,0.00327,-0.04020,0.00067,2.27,-1.50,10.95
100,-582.84,67.60,3.29,79.10,3.29,-0.06912,-0.29920,-0.00273,-0.00595,0.00199,-0.03049,0.00067,-0.58,0.54,9.59
100,800.78,108.81,0.03,72.18,0.03,-0.06283,-0.14960,-0.00223,0.01185,0.00197,-0.00027,-0.00089,-3.03,0.42,9.38
100,800.78,108.81,-2.79,78.74,-2.79,-0.06440,0.15325,-0.00164,0.01450,0.00308,0.02698,0.00002,-0.57,-0.96,9.60
100,-422.91,69.40,3.10,91.91,3.10,-0.07697,-0.07306,-0.00268,-0.02412,0.00179,-0.03011,-0.00047,0.90,0.76,8.85
100,-206.39,69.40,5.47,84.34,5.47,-0.08325,-0.33660,-0.00378,-0.02624,-0.00046,-0.05335,0.00157,0.51,-0.32,9.66
100,800.78,49.70,-3.99,76.78,-3.99,-0.06754,-0.07306,-0.00181,0.04565,0.00126,0.03982,-0.00154,-4.29,-0.14,7.95
100,-800.78,49.70,-2.34,74.90,-2.34,-0.06440,0.33660,-0.00198,-0.00404,0.00222,0.02300,0.00157,2.33,0.32,11.73
100,800.78,39.84,-1.44,62.91,-1.44,-0.05027,0.07480,-0.00170,0.00687,0.00277,0.01295,-0.00156,-1.80,-1.00,10.38
100,-768.78,39.84,-4.71,62.26,-4.71,-0.04398,0.34481,-0.00107,0.01534,0.00456,0.04367,0.00165,-1.64,1.62,9.19
100,800.78,94.93,-0.46,53.95,-0.46,-0.03613,0.14612,-0.00141,-0.00802,0.00473,0.00408,-0.00116,2.61,-0.56,8.49
100,800.78,94.93,-3.44,62.52,-3.44,-0.03927,0.19156,-0.00093,0.01180,0.00588,0.02800,0.00028,-0.95,-0.04,10.87
100,800.78,122.47,3.93,77.81,3.93,-0.05655,-0.10959,-0.00197,-0.02415,0.00444,-0.03358,-0.00048,2.34,0.45,8.95
100,142.61,122.47,6.57,94.48,6.57,-0.08482,-0.41140,-0.00309,-0.02688,0.00188,-0.06096,0.00180,1.99,0.36,9.94
100,-800.78,76.23,6.70,95.48,6.70,-0.10053,-0.65754,-0.00365,-0.01286,-0.00095,-0.06577,0.00144,-1.11,-0.43,10.04
100,800.78,76.23,-0.48,84.10,-0.48,-0.08325,-0.29920,-0.00245,0.02852,-0.00075,0.00486,-0.00214,-6.23,-0.91,10.27
100,800.78,113.12,-4.32,91.18,-4.32,-0.08168,0.42143,-0.00205,0.00973,0.00102,0.04312,0.00075,-0.88,-0.51,11.62
100,337.55,113.12,3.20,98.01,3.20,-0.09582,0.00000,-0.00342,-0.03195,-0.00035,-0.03195,-0.00246,3.62,0.73,7.86
100,-701.14,71.56,2.55,95.32,2.55,-0.09896,-0.38312,-0.00322,0.00500,-0.00139,-0.02538,0.00234,-1.93,0.03,8.74
100,698.77,50.78,-1.36,85.34,-1.36,-0.08482,-0.03653,-0.00252,0.01638,-0.00081,0.01352,-0.00202,-0.96,-0.16,10.71
100,-384.14,50.78,-4.08,80.30,-4.08,-0.07383,0.33660,-0.00192,0.01407,0.00090,0.04070,0.00179,-1.74,-0.56,10.82
100,-43.18,100.39,-2.06,73.11,-2.06,-0.06597,0.29920,-0.00207,-0.00352,0.00175,0.02043,-0.00022,2.18,0.54,7.53
100,800.78,100.39,-3.22,73.55,-3.22,-0.05969,0.18700,-0.00145,0.01479,0.00301,0.02994,-0.00067,-1.52,-0.04,9.47
100,-108.29,65.19,0.73,85.82,0.73,-0.06912,0.11220,-0.00213,-0.01615,0.00272,-0.00705,-0.00045,3.83,0.24,10.75
100,-332.37,65.19,5.14,80.08,5.14,-0.07540,-0.26180,-0.00336,-0.02933,0.00059,-0.05059,0.00089,1.78,0.26,9.97
100,800.78,47.59,-3.31,72.71,-3.31,-0.06126,-0.07480,-0.00173,0.03884,0.00197,0.03284,-0.00112,-3.92,-0.34,9.58
100,-594.03,47.59,-2.31,69.96,-2.31,-0.05655,0.33660,-0.00194,-0.00482,0.00291,0.02181,0.00148,1.47,-0.27,12.35
100,800.78,98.80,-1.72,60.78,-1.72,-0.04712,0.07480,-0.00149,0.01056,0.00361,0.01671,-0.00152,-1.44,-0.88,9.57
100,800.78,98.80,-3.33,70.86,-3.33,-0.05027,0.26818,-0.00117,0.00791,0.00485,0.03012,0.00118,-0.67,0.18,10.99
100,-800.78,64.40,4.45,84.09,4.45,-0.06597,-0.10959,-0.00252,-0.03147,0.00309,-0.04073,-0.00093,2.68,0.34,9.07
100,597.25,64.40,5.21,73.00,5.21,-0.06754,-0.42143,-0.00320,-0.01649,0.00101,-0.05091,0.00191,-0.23,0.24,8.02
100,800.78,107.21,-5.03,71.30,-5.03,-0.05655,0.03653,-0.00122,0.04613,0.00312,0.04915,-0.00225,-3.34,1.76,12.04
100,800.78,107.21,0.05,83.42,0.05,-0.06440,0.22440,-0.00200,-0.01879,0.00310,-0.00053,0.00112,3.52,1.11,8.82
100,-800.78,68.60,5.22,92.57,5.22,-0.08796,-0.22440,-0.00338,-0.03269,0.00096,-0.05102,0.00000,1.55,-2.48,12.76
100,800.78,68.60,3.29,77.76,3.29,-0.07697,-0.52360,-0.00294,0.01035,-0.00037,-0.03159,0.00179,-3.51,1.11,6.59
100,800.78,109.31,-6.34,78.39,-6.34,-0.06440,0.29920,-0.00130,0.03903,0.00227,0.06292,-0.00134,-4.12,-1.21,12.30
100,800.78,109.31,0.93,90.01,0.93,-0.07383,0.26180,-0.00257,-0.03019,0.00189,-0.00908,-0.00022,8.87,-0.06,8.32
100,213.25,129.66,4.96,103.80,4.96,-0.10053,-0.26180,-0.00376,-0.02821,-0.00018,-0.04933,0.00000,1.75,-0.65,12.54
100,504.68,129.66,5.76,108.63,5.76,-0.11310,-0.63580,-0.00398,-0.00527,-0.00253,-0.05578,0.00223,-1.04,1.12,7.72
100,800.78,139.84,1.69,113.53,1.69,-0.11938,-0.26818,-0.00378,0.00492,-0.00319,-0.01614,-0.00225,-2.04,-1.01,11.28
100,-271.97,84.91,2.31,124.38,2.31,-0.13352,-0.14612,-0.00420,-0.00994,-0.00411,-0.02148,-0.00071,1.74,0.62,9.50
100,-800.78,84.91,4.53,115.88,4.53,-0.13509,-0.37400,-0.00457,-0.00868,-0.00572,-0.03825,0.00136,0.50,0.00,8.43
100,800.78,117.46,-4.43,100.95,-4.43,-0.10996,0.00000,-0.00294,0.03791,-0.00406,0.03860,-0.00218,-2.78,-0.21,11.46
100,800.78,117.46,-5.64,107.46,-5.64,-0.10681,0.65131,-0.00286,0.00191,-0.00190,0.05269,0.00398,-0.80,-0.36,12.48
100,-800.78,73.73,2.98,114.60,2.98,-0.12409,0.03653,-0.00422,-0.03157,-0.00314,-0.02882,-0.00359,3.79,-0.00,6.12
100,210.99,73.73,2.68,99.35,2.68,-0.11310,-0.42143,-0.00383,0.00933,-0.00411,-0.02368,0.00236,-3.14,0.22,9.21
100,103.92,51.86,-6.73,92.41,-6.73,-0.08954,0.28560,-0.00203,0.04093,-0.00132,0.06346,-0.00075,-4.82,-0.12,11.16
100,-457.35,51.86,-2.14,83.08,-2.14,-0.08011,0.53637,-0.00289,-0.02087,-0.00044,0.02129,0.00149,6.66,0.43,8.64
100,492.89,40.93,-4.53,72.27,-4.53,-0.06283,0.24990,-0.00181,0.02443,0.00151,0.04434,-0.00163,-3.79,-0.90,11.11
100,-545.21,40.93,-3.90,66.93,-3.90,-0.05184,0.42143,-0.00169,0.00305,0.00303,0.03710,0.00105,-0.05,0.28,11.57
100,683.55,35.46,-2.70,56.84,-2.70,-0.04084,0.21918,-0.00138,0.00720,0.00411,0.02521,-0.00118,-0.13,-1.51,7.90
100,-731.64,35.46,-3.89,55.67,-3.89,-0.03456,0.26818,-0.00095,0.01052,0.00546,0.03292,0.00030,-1.37,-0.16,11.55
100,800.78,92.74,-0.70,50.65,-0.70,-0.03142,0.14612,-0.00123,-0.00646,0.00571,0.00580,-0.00071,1.96,1.04,8.71
100,800.78,92.74,-1.70,62.47,-1.70,-0.03770,0.07480,-0.00092,0.00715,0.00628,0.01359,-0.00043,0.58,-0.90,10.73
100,800.78,121.38,5.28,79.12,5.28,-0.05655,-0.14960,-0.00225,-0.03144,0.00442,-0.04442,0.00045,2.26,0.99,10.51
100,46.09,121.38,6.89,92.93,6.89,-0.08482,-0.47489,-0.00332,-0.02510,0.00165,-0.06447,0.00211,2.81,-0.47,9.09
100,-127.32,75.68,5.32,88.79,5.32,-0.09111,-0.65754,-0.00329,0.00079,-0.00060,-0.05211,0.00064,-2.53,-0.21,10.24
100,800.78,112.85,-2.32,83.88,-2.32,-0.07854,-0.07480,-0.00207,0.02914,0.00038,0.02321,-0.00326,-3.42,0.83,10.63
100,407.94,112.85,-1.48,92.34,-1.48,-0.08325,0.26180,-0.00232,-0.00613,0.00100,0.01471,0.00112,2.83,-0.44,10.29
100,292.56,71.42,3.49,96.35,3.49,-0.09425,-0.14960,-0.00329,-0.02294,-0.00047,-0.03488,-0.00067,1.71,-0.11,11.63
100,-223.86,71.42,1.70,90.75,1.70,-0.09268,-0.26180,-0.00313,0.00378,-0.00118,-0.01697,0.00067,-1.60,0.28,10.47
100,800.78,110.72,-3.01,83.73,-3.01,-0.07854,0.11220,-0.00224,0.02119,0.00008,0.03006,-0.00089,-1.02,-0.02,9.54
100,789.04,110.72,-2.34,93.16,-2.34,-0.08325,0.30650,-0.00228,-0.00108,0.00104,0.02331,0.00112,1.85,-0.93,11.92
100,742.59,130.37,4.08,98.54,4.08,-0.09896,-0.14612,-0.00354,-0.02984,-0.00072,-0.04178,-0.00089,2.65,0.80,10.11
100,800.78,130.37,1.91,105.04,1.91,-0.10524,-0.38312,-0.00307,0.01136,-0.00149,-0.01895,0.00143,-2.60,-0.08,9.02
100,-800.78,80.18,3.10,113.47,3.10,-0.11938,-0.14612,-0.00382,-0.01752,-0.00274,-0.02906,-0.00138,1.12,0.40,10.67
100,800.78,80.18,3.06,98.06,3.06,-0.11310,-0.30650,-0.00402,-0.00469,-0.00392,-0.02878,0.00098,-0.42,-0.59,9.95
100,-339.58,55.08,-6.59,94.65,-6.59,-0.09425,0.21918,-0.00203,0.04611,-0.00119,0.06348,-0.00049,-6.04,0.82,8.02
100,-65.97,55.08,-0.92,83.19,-0.92,-0.08168,0.37400,-0.00288,-0.02020,-0.00081,0.00916,0.00089,5.05,1.64,9.45
100,71.09,42.54,-5.27,74.87,-5.27,-0.06597,0.32130,-0.00174,0.02604,0.00146,0.05157,-0.00030,-2.45,-1.28,12.17
100,-300.09,42.54,-2.87,67.23,-2.87,-0.05498,0.38312,-0.00185,-0.00283,0.00261,0.02804,0.00038,1.46,1.05,10.46
100,345.49,36.27,-3.75,58.95,-3.75,-0.04241,0.25571,-0.00128,0.01338,0.00409,0.03435,-0.00074,-1.01,-1.27,10.14
100,-510.93,36.27,-2.96,55.43,-2.96,-0.03613,0.26180,-0.00113,0.00341,0.00514,0.02518,0.00004,0.27,-0.17,11.07
100,695.37,33.13,-1.80,46.91,-1.80,-0.02827,0.18265,-0.00115,-0.00029,0.00579,0.01509,-0.00046,0.07,0.68,9.98
100,-383.66,33.13,-3.43,46.85,-3.43,-0.02513,0.15325,-0.00064,0.01225,0.00684,0.02546,-0.00018,-0.75,-0.79,10.55
100,800.78,91.57,-0.01,51.09,-0.01,-0.02670,0.07480,-0.00091,-0.00625,0.00684,0.00009,-0.00047,1.79,0.76,9.44
100,728.87,120.79,2.08,65.12,2.08,-0.03613,-0.03653,-0.00144,-0.01246,0.00616,-0.01578,-0.00022,0.44,-0.26,10.00
100,712.77,120.79,6.12,78.53,6.12,-0.05812,-0.26180,-0.00265,-0.02887,0.00401,-0.05134,0.00135,2.80,0.39,10.44
100,800.78,135.40,5.60,88.19,5.60,-0.07854,-0.56100,-0.00290,-0.00592,0.00181,-0.05222,0.00179,-0.45,-0.53,9.58
100,622.55,135.40,4.03,101.08,4.03,-0.09425,-0.41140,-0.00314,-0.00562,0.00018,-0.03880,-0.00089,-1.74,-0.08,10.37
100,800.78,142.71,5.47,108.32,5.47,-0.11153,-0.41140,-0.00399,-0.02032,-0.00204,-0.05303,-0.00000,2.29,1.20,7.53
100,384.67,142.71,2.99,118.82,2.99,-0.12566,-0.41140,-0.00381,0.00426,-0.00322,-0.02812,-0.00000,-2.16,-0.12,10.36
100,771.58,146.36,4.51,123.26,4.51,-0.13509,-0.33660,-0.00441,-0.01432,-0.00494,-0.04090,-0.00045,0.88,0.43,10.04
100,494.24,146.36,1.60,130.13,1.60,-0.14294,-0.19156,-0.00435,0.00146,-0.00550,-0.01360,-0.00089,-1.69,-0.85,10.48
100,367.98,148.19,3.16,134.15,3.16,-0.14923,-0.18265,-0.00476,-0.00945,-0.00654,-0.02419,-0.00005,1.43,0.91,9.48
100,410.10,148.19,1.38,137.79,1.38,-0.15394,-0.19156,-0.00456,0.00492,-0.00696,-0.01020,0.00005,-1.03,-0.62,10.21
100,637.89,149.10,1.70,139.49,1.70,-0.15708,-0.11220,-0.00467,-0.00252,-0.00745,-0.01149,-0.00048,0.17,0.72,9.61
100,463.54,149.10,0.57,142.44,0.57,-0.16022,-0.03831,-0.00469,-0.00067,-0.00761,-0.00382,-0.00044,-0.44,-0.62,9.96
100,597.16,149.56,1.40,143.78,1.40,-0.16179,-0.07480,-0.00477,-0.00171,-0.00794,-0.00796,0.00022,0.26,0.50,9.57
100,655.36,149.56,0.58,144.88,0.58,-0.16336,-0.03740,-0.00478,-0.00037,-0.00809,-0.00349,-0.00022,-0.02,-0.14,10.34
100,540.16,149.79,0.40,146.35,0.40,-0.16493,-0.03740,-0.00475,0.00075,-0.00819,-0.00229,0.00000,-0.05,0.10,9.99
100,560.67,149.79,0.57,147.23,0.57,-0.16493,-0.03740,-0.00475,-0.00009,-0.00832,-0.00323,-0.00000,-0.11,0.01,9.31
100,616.97,149.90,0.43,147.64,0.43,-0.16493,0.00000,-0.00484,-0.00213,-0.00842,-0.00234,-0.00022,0.00,0.07,9.84
100,542.62,149.90,0.13,148.41,0.13,-0.16650,0.00000,-0.00487,-0.00062,-0.00845,-0.00069,0.00000,-0.01,-0.00,9.85
100,521.37,149.96,0.31,148.87,0.31,-0.16650,-0.03740,-0.00481,0.00138,-0.00852,-0.00165,0.00022,-0.00,0.05,9.73
100,597.16,149.99,0.20,148.90,0.20,-0.16650,0.00000,-0.00485,-0.00093,-0.00856,-0.00103,-0.00022,-0.01,0.12,9.84
100,626.97,149.99,0.01,149.07,0.01,-0.16650,0.00000,-0.00485,-0.00004,-0.00856,-0.00004,0.00000,-0.03,-0.01,9.83
100,589.35,150.00,0.07,149.43,0.07,-0.16650,0.00000,-0.00487,-0.00031,-0.00858,-0.00035,0.00000,-0.02,0.09,9.70
100,562.13,150.00,0.16,149.62,0.16,-0.16650,0.00000,-0.00490,-0.00075,-0.00861,-0.00084,0.00000,-0.07,0.04,9.82
100,-432.20,90.00,0.06,149.58,0.06,-0.16650,0.00000,-0.00491,-0.00028,-0.00863,-0.00032,0.00000,-0.02,-0.01,9.78
100,-800.78,90.00,-0.05,136.78,-0.05,-0.16336,0.00000,-0.00490,0.00021,-0.00862,0.00024,0.00000,-0.07,0.10,9.57
100,800.78,120.01,-5.98,116.50,-5.98,-0.13823,0.10710,-0.00376,0.02591,-0.00700,0.03675,0.00058,-2.26,1.09,7.47
100,800.78,120.01,-7.45,120.99,-7.45,-0.13195,0.54795,-0.00304,0.01719,-0.00440,0.06181,0.00273,-1.78,-2.28,13.59
100,-540.77,135.01,2.37,128.47,2.37,-0.14608,0.11220,-0.00425,-0.02897,-0.00527,-0.02072,-0.00268,4.01,0.43,4.12
100,788.02,135.01,2.78,126.06,2.78,-0.14923,-0.34481,-0.00408,0.00432,-0.00621,-0.02276,0.00142,-2.35,-0.81,11.43
100,-800.78,82.50,-0.94,128.57,-0.94,-0.14923,-0.03740,-0.00365,0.01009,-0.00589,0.00747,-0.00206,0.40,0.28,11.61
100,55.02,82.50,0.77,111.04,0.77,-0.13509,0.00000,-0.00391,-0.00596,-0.00616,-0.00616,0.00021,0.36,-0.51,8.52
100,-92.60,56.25,-7.87,101.47,-7.87,-0.10524,0.40183,-0.00237,0.03585,-0.00324,0.06789,0.00213,-6.23,0.63,8.49
100,-403.72,56.25,-3.18,90.27,-3.18,-0.09268,0.65131,-0.00319,-0.02004,-0.00198,0.03062,0.00153,6.23,1.43,13.08
100,405.95,43.12,-5.24,78.01,-5.24,-0.07226,0.32130,-0.00204,0.02616,0.00028,0.05150,-0.00168,-1.41,-3.03,10.62
100,-656.44,43.12,-4.55,72.00,-4.55,-0.05969,0.49806,-0.00186,0.00429,0.00209,0.04407,0.00063,-0.80,1.85,10.10
100,755.58,36.55,-3.08,59.94,-3.08,-0.04398,0.29224,-0.00166,0.00475,0.00332,0.02851,-0.00098,0.88,0.59,7.42
100,-792.45,33.27,-4.55,58.61,-4.55,-0.03927,0.33660,-0.00114,0.01239,0.00501,0.04028,0.00026,-1.23,-1.17,10.40
100,800.78,33.27,-0.82,47.58,-0.82,-0.02985,0.10959,-0.00123,-0.00211,0.00531,0.00706,-0.00132,1.83,1.36,8.98
100,-130.15,31.63,-4.54,47.17,-4.54,-0.02513,0.22987,-0.00056,0.01630,0.00679,0.03598,0.00069,-2.47,-1.11,9.58
100,-478.75,31.63,-0.20,44.20,-0.20,-0.02356,0.11220,-0.00094,-0.00918,0.00681,0.00055,-0.00067,2.58,1.30,7.92
100,590.61,30.81,-1.35,37.94,-1.35,-0.01885,0.03653,-0.00066,0.00639,0.00722,0.00964,-0.00046,-0.78,-0.66,10.46
100,119.74,30.81,-2.59,37.80,-2.59,-0.01728,0.11494,-0.00038,0.00663,0.00792,0.01650,0.00045,-0.03,0.35,9.50
100,-250.94,30.40,0.04,37.23,0.04,-0.01571,0.03831,-0.00053,-0.00354,0.00791,-0.00026,-0.00045,0.03,0.23,8.90
100,-497.15,30.40,-0.22,36.13,-0.22,-0.01571,0.03740,-0.00061,-0.00190,0.00796,0.00135,-0.00001,-0.20,-0.24,10.28
100,800.78,90.21,-0.57,33.53,-0.57,-0.01414,0.00000,-0.00047,0.00332,0.00810,0.00339,-0.00022,-0.16,0.22,9.75
100,800.78,90.21,-0.98,45.19,-0.98,-0.01885,0.03740,-0.00041,0.00154,0.00831,0.00495,0.00022,0.22,-0.05,10.42
100,-704.59,60.10,5.22,62.95,5.22,-0.03456,-0.10959,-0.00142,-0.02417,0.00686,-0.03448,0.00042,0.85,-0.38,10.89
100,429.03,60.10,7.15,57.61,7.15,-0.04241,-0.40183,-0.00237,-0.02262,0.00442,-0.05803,0.00180,1.19,0.12,7.32
100,800.78,105.06,-2.93,57.80,-2.93,-0.03770,-0.11220,-0.00092,0.03459,0.00549,0.02547,-0.00179,-4.51,-0.88,11.41
100,800.78,105.06,0.79,71.67,0.79,-0.04712,0.07480,-0.00146,-0.01290,0.00521,-0.00673,-0.00022,2.17,1.06,9.26
