SL_PWM,U,SL_position,SL_speed,ARM_position,Distance,Sprung_acceleration_x
314.00,90.00,-13.29,1.19,-1.17000,15.81040,-0.34
314.00,90.00,-12.74,1.18,-1.17000,15.81040,-0.50
-251.00,90.00,-12.18,1.22,-1.08000,16.17160,-0.59
-251.00,90.00,-11.65,1.18,-1.08000,16.17160,-0.56
-251.00,90.00,-11.16,1.07,-0.99000,16.17160,-0.42
-251.00,90.00,-10.68,1.05,-0.90000,16.17160,-0.29
-251.00,90.00,-10.24,0.96,-0.90000,16.17160,0.00
-533.00,90.00,-9.84,0.89,-0.81000,16.53280,0.16
-533.00,90.00,-9.61,0.53,-0.81000,16.53280,0.30
-533.00,90.00,-9.50,0.25,-0.81000,16.53280,0.52
-533.00,90.00,-9.48,0.06,-0.81000,16.53280,0.67
141.00,90.00,-9.48,-0.01,-0.72000,16.53280,0.79
141.00,90.00,-9.43,0.11,-0.72000,16.53280,0.78
141.00,90.00,-9.32,0.23,-0.72000,16.51560,0.50
141.00,90.00,-9.17,0.32,-0.72000,16.53280,0.03
-337.00,90.00,-9.05,0.28,-0.72000,16.51560,-0.21
-337.00,90.00,-8.97,0.18,-0.72000,16.53280,-0.10
-337.00,90.00,-8.92,0.09,-0.72000,16.53280,-0.01
-337.00,90.00,-8.92,0.01,-0.72000,16.51560,0.01
-337.00,90.00,-8.92,-0.01,-0.72000,16.51560,-0.01
-577.00,90.00,-8.94,-0.03,-0.72000,16.53280,-0.06
-577.00,90.00,-9.03,-0.19,-0.72000,16.51560,-0.01
-577.00,90.00,-9.18,-0.33,-0.72000,16.53280,0.09
-577.00,90.00,-9.37,-0.42,-0.72000,16.51560,0.14
119.00,90.00,-9.54,-0.37,-0.72000,16.51560,0.07
119.00,90.00,-9.58,-0.09,-0.72000,16.53280,0.03
119.00,90.00,-9.52,0.11,-0.72000,16.87680,-0.10
119.00,90.00,-9.41,0.25,-0.72000,16.87680,-0.04
-348.00,90.00,-9.22,0.40,-0.72000,16.51560,-0.03
-348.00,90.00,-9.04,0.39,-0.72000,16.51560,-0.01
-348.00,90.00,-8.92,0.27,-0.72000,16.87680,-0.04
-348.00,90.00,-8.85,0.17,-0.72000,16.51560,0.00
-348.00,90.00,-8.82,0.07,-0.72000,16.87680,0.02
233.00,90.00,-8.82,0.00,-0.72000,16.87680,0.05
233.00,90.00,-8.81,0.01,-0.72000,16.87680,0.02
233.00,90.00,-8.81,0.00,-0.72000,16.87680,0.00
233.00,90.00,-8.81,0.00,-0.72000,16.87680,0.01
-291.00,90.00,-8.82,0.00,-0.72000,16.87680,-0.00
-291.00,90.00,-8.82,-0.01,-0.72000,16.87680,0.01
-291.00,90.00,-8.82,0.00,-0.72000,16.87680,0.01
-291.00,90.00,-8.82,0.00,-0.72000,16.87680,-0.02
-291.00,90.00,-8.82,0.00,-0.72000,16.87680,0.00
262.00,90.00,-8.81,0.01,-0.72000,16.87680,0.01
262.00,90.00,-8.81,0.00,-0.72000,16.87680,0.03
262.00,90.00,-8.81,0.00,-0.72000,16.87680,0.01
262.00,90.00,-8.81,0.00,-0.72000,16.87680,0.00
538.00,90.00,-8.81,0.00,-0.72000,16.87680,0.01
538.00,90.00,-8.74,0.15,-0.72000,16.87680,-0.02
538.00,90.00,-8.57,0.35,-0.72000,16.87680,-0.03
538.00,90.00,-8.29,0.62,-0.72000,16.87680,-0.09
676.00,90.00,-7.96,0.69,-0.63000,16.87680,-0.10
676.00,90.00,-7.43,1.12,-0.63000,15.46640,-0.20
676.00,90.00,-6.60,1.74,-0.54000,15.46640,-0.47
676.00,90.00,-5.54,2.29,-0.54000,15.46640,-0.79
676.00,90.00,-4.26,2.73,-0.45000,15.44920,-1.21
-70.00,90.00,-2.87,3.03,-0.27000,15.46640,-1.45
-70.00,90.00,-1.51,2.97,-0.18000,15.46640,-1.34
-70.00,90.00,-0.17,2.89,-0.09000,15.46640,-1.04
-70.00,90.00,1.11,2.82,0.00000,15.81040,-0.68
373.00,90.00,2.35,2.73,0.09000,15.81040,-0.25
373.00,90.00,3.56,2.66,0.18000,15.81040,-0.15
373.00,90.00,4.75,2.60,0.36000,16.17160,0.36
373.00,90.00,5.92,2.54,0.36000,16.51560,0.89
-222.00,90.00,7.10,2.58,0.45000,15.10520,1.47
-222.00,90.00,8.24,2.50,0.54000,15.10520,1.68
-222.00,90.00,9.36,2.42,0.54000,15.10520,1.55
-222.00,90.00,10.41,2.29,0.54000,15.10520,1.22
-222.00,90.00,11.39,2.15,0.63000,15.10520,0.42
-519.00,90.00,12.27,1.97,0.63000,15.10520,0.03
-519.00,90.00,12.96,1.53,0.63000,15.10520,0.01
-519.00,90.00,13.46,1.09,0.63000,15.10520,-0.17
-519.00,90.00,13.80,0.78,0.63000,15.10520,-0.21
-667.00,90.00,13.96,0.37,0.63000,15.46640,-0.06
-667.00,90.00,13.81,-0.29,0.63000,15.46640,-0.03
-667.00,90.00,13.34,-0.99,0.63000,15.44920,0.01
-667.00,90.00,12.64,-1.47,0.63000,15.46640,0.22
-667.00,90.00,11.77,-1.88,0.63000,15.46640,0.33
-741.00,90.00,10.68,-2.32,0.63000,15.46640,0.27
-741.00,90.00,9.32,-2.91,0.63000,15.46640,0.15
-741.00,90.00,7.72,-3.46,0.63000,15.44920,0.04
-741.00,90.00,5.94,-3.84,0.54000,15.46640,0.14
37.00,90.00,4.04,-4.12,0.54000,15.10520,0.29
37.00,90.00,2.30,-3.85,0.45000,15.10520,0.14
37.00,90.00,0.74,-3.43,0.45000,15.10520,0.61
37.00,90.00,-0.61,-2.99,0.36000,15.10520,0.85
426.00,90.00,-1.73,-2.50,0.27000,15.10520,0.73
426.00,90.00,-2.58,-1.92,0.27000,15.10520,0.58
426.00,90.00,-3.15,-1.28,0.18000,15.10520,0.51
426.00,90.00,-3.47,-0.72,0.09000,15.10520,-0.18
426.00,90.00,-3.48,-0.05,0.09000,16.51560,-0.87
-195.00,90.00,-3.32,0.34,0.09000,16.17160,-1.06
-195.00,90.00,-3.11,0.45,0.09000,14.74400,-1.24
-195.00,90.00,-2.92,0.41,0.09000,16.17160,-0.93
-195.00,90.00,-2.73,0.43,0.09000,14.74400,-0.14
310.00,90.00,-2.51,0.47,0.09000,14.74400,0.22
310.00,90.00,-2.23,0.59,0.09000,14.74400,0.01
310.00,90.00,-1.96,0.59,0.09000,16.17160,-0.05
310.00,90.00,-1.66,0.65,0.09000,16.17160,0.02
-253.00,90.00,-1.31,0.75,0.09000,16.17160,0.02
-253.00,90.00,-0.97,0.74,0.18000,16.17160,0.16
-253.00,90.00,-0.63,0.74,0.18000,16.17160,0.07
-253.00,90.00,-0.33,0.66,0.18000,16.17160,-0.10
-253.00,90.00,-0.06,0.60,0.18000,16.17160,-0.09
281.00,90.00,0.24,0.64,0.18000,16.17160,-0.08
281.00,90.00,0.51,0.60,0.18000,16.17160,-0.09
281.00,90.00,0.79,0.61,0.18000,16.17160,-0.04
281.00,90.00,1.10,0.68,0.18000,16.17160,-0.02
548.00,90.00,1.39,0.63,0.18000,16.53280,0.04
548.00,90.00,1.73,0.72,0.27000,16.53280,0.09
548.00,90.00,2.13,0.88,0.27000,16.53280,0.04
548.00,90.00,2.57,0.96,0.27000,16.53280,0.01
548.00,90.00,3.06,1.07,0.27000,16.53280,-0.11
-134.00,90.00,3.58,1.11,0.27000,16.53280,-0.10
-134.00,90.00,4.03,1.01,0.27000,16.53280,-0.14
-134.00,90.00,4.47,0.96,0.27000,16.53280,-0.10
-134.00,90.00,4.86,0.85,0.36000,16.51560,-0.04
-475.00,90.00,5.24,0.82,0.36000,15.10520,-0.05
-475.00,90.00,5.52,0.63,0.36000,15.10520,-0.02
-475.00,90.00,5.72,0.45,0.36000,15.10520,0.01
-475.00,90.00,5.89,0.35,0.36000,15.10520,0.11
-645.00,90.00,6.02,0.31,0.36000,15.10520,0.17
-645.00,90.00,5.95,-0.12,0.36000,15.10520,0.13
-645.00,90.00,5.65,-0.62,0.36000,15.10520,0.20
-645.00,90.00,5.16,-1.05,0.36000,15.10520,0.22
-645.00,90.00,4.52,-1.39,0.36000,15.10520,0.17
-730.00,90.00,3.72,-1.69,0.36000,15.10520,-0.08
-730.00,90.00,2.66,-2.23,0.36000,15.10520,0.10
-730.00,90.00,1.41,-2.71,0.27000,15.10520,0.22
-730.00,90.00,-0.06,-3.15,0.27000,15.10520,0.18
-773.00,90.00,-1.66,-3.45,0.18000,15.10520,0.53
-773.00,90.00,-3.40,-3.75,0.18000,15.10520,0.53
-773.00,90.00,-5.27,-4.07,0.09000,15.10520,0.80
-773.00,90.00,-7.25,-4.29,0.00000,16.51560,1.09
21.00,90.00,-9.26,-4.39,-0.09000,16.17160,0.91
21.00,90.00,-11.19,-4.28,-0.18000,16.17160,1.39
21.00,90.00,-12.84,-3.64,-0.36000,15.81040,1.19
21.00,90.00,-14.18,-3.02,-0.45000,15.81040,0.80
21.00,90.00,-15.26,-2.38,-0.63000,15.81040,0.87
418.00,90.00,-16.05,-1.77,-0.72000,15.46640,0.18
418.00,90.00,-16.54,-1.09,-0.90000,15.46640,-0.52
418.00,90.00,-16.75,-0.50,-0.99000,15.46640,-0.51
418.00,90.00,-16.68,0.15,-1.08000,16.53280,-0.70
616.00,90.00,-16.45,0.47,-1.17000,16.51560,-0.85
616.00,90.00,-16.02,0.90,-1.17000,16.17160,-1.75
616.00,90.00,-15.35,1.45,-1.17000,16.17160,-2.19
616.00,90.00,-14.48,1.87,-1.17000,16.17160,-2.81
616.00,90.00,-13.44,2.20,-1.08000,16.17160,-1.26
715.00,90.00,-12.25,2.56,-1.08000,16.17160,-0.31
715.00,90.00,-10.81,3.12,-0.99000,16.17160,-0.03
715.00,90.00,-9.08,3.66,-0.81000,16.17160,-0.36
715.00,90.00,-7.18,4.11,-0.72000,16.51560,-0.89
765.00,90.00,-4.80,4.11,-0.54000,16.51560,-0.89
765.00,90.00,-3.25,4.85,-0.45000,16.51560,-1.84
765.00,90.00,-1.66,5.23,-0.27000,16.51560,-2.97
765.00,90.00,1.18,6.09,-0.09000,15.46640,-2.48
765.00,90.00,4.50,6.34,0.18000,15.46640,-1.54
790.00,90.00,7.96,6.57,0.36000,15.81040,-1.60
790.00,90.00,11.63,6.98,0.63000,16.17160,0.27
790.00,90.00,15.51,7.42,0.81000,15.10520,0.84
790.00,90.00,20.19,8.08,0.90000,15.44920,4.42
802.00,90.00,25.06,8.39,0.90000,14.03880,2.69
802.00,90.00,30.00,8.62,0.81000,14.03880,5.01
802.00,90.00,34.95,8.60,0.81000,14.03880,0.78
808.00,90.00,39.79,8.49,0.63000,14.05600,2.38
808.00,90.00,44.57,8.33,0.54000,14.03880,0.22
808.00,90.00,49.16,8.06,0.45000,15.46640,1.71
808.00,90.00,53.64,7.89,0.36000,15.10520,0.18
812.00,90.00,57.34,7.24,0.18000,15.10520,1.36
812.00,90.00,60.87,6.86,0.00000,16.17160,-0.54
812.00,90.00,64.28,6.70,-0.27000,16.17160,1.97
813.00,90.00,67.64,6.52,-0.45000,15.81040,0.06
813.00,90.00,70.89,6.31,-0.72000,15.46640,1.94
813.00,90.00,74.00,6.10,-0.90000,15.46640,1.06
813.00,90.00,76.98,5.83,-1.26000,16.51560,0.51
814.00,90.00,79.87,5.61,-1.53000,16.17160,0.75
814.00,90.00,82.71,5.51,-1.71000,15.81040,0.65
814.00,90.00,85.44,5.31,-2.16000,15.81040,0.69
814.00,90.00,88.12,5.17,-2.43000,16.53280,1.11
814.00,90.00,90.77,5.17,-2.61000,16.17160,1.49
814.00,90.00,93.38,5.06,-3.06000,15.81040,0.58
814.00,90.00,95.93,4.95,-3.33000,16.87680,-0.02
814.00,90.00,98.53,5.02,-3.51000,16.51560,0.60
815.00,90.00,101.17,5.08,-3.96000,16.17160,0.08
815.00,90.00,103.77,5.06,-4.14000,17.23800,-0.26
815.00,90.00,106.43,5.13,-4.50000,16.87680,-0.42
815.00,90.00,109.12,5.22,-4.95000,17.58200,-0.20
-1.00,90.00,111.87,5.33,-5.40000,17.23800,-0.14
-1.00,90.00,114.29,4.76,-5.67000,17.23800,0.76
-1.00,90.00,116.01,3.82,-5.94000,17.90880,0.46
-1.00,90.00,117.49,3.28,-6.12000,17.58200,-0.21
407.00,90.00,118.75,2.80,-6.39000,17.22080,-1.51
407.00,90.00,119.80,2.33,-6.66000,18.23560,-1.21
407.00,90.00,120.68,1.94,-6.93000,17.90880,-1.09
407.00,90.00,121.41,1.63,-7.20000,17.90880,-1.45
407.00,90.00,122.01,1.31,-7.38000,17.58200,-1.34
611.00,90.00,122.49,1.07,-7.56000,18.54520,-0.95
611.00,90.00,123.03,1.15,-7.74000,18.23560,-1.34
611.00,90.00,123.56,1.16,-7.83000,18.23560,-1.49
611.00,90.00,124.13,1.23,-8.01000,17.90880,-1.25
-102.00,90.00,124.70,1.27,-8.10000,17.90880,-1.45
-102.00,90.00,125.11,0.91,-8.19000,17.90880,-1.11
-102.00,90.00,125.39,0.64,-8.28000,17.90880,-0.74
-102.00,90.00,125.51,0.26,-8.28000,18.87200,-0.54
-459.00,90.00,125.47,-0.05,-8.28000,18.87200,-1.08
-459.00,90.00,125.38,-0.20,-8.28000,18.87200,-0.86
-459.00,90.00,125.21,-0.36,-8.28000,18.87200,-0.56
-459.00,90.00,125.04,-0.38,-8.28000,18.87200,-0.24
-459.00,90.00,124.87,-0.37,-8.28000,18.88920,0.10
-637.00,90.00,124.61,-0.50,-8.28000,18.87200,0.02
-637.00,90.00,124.11,-1.07,-8.28000,18.87200,-0.25
-637.00,90.00,123.39,-1.54,-8.28000,18.87200,-0.17
-637.00,90.00,122.48,-1.96,-8.28000,18.87200,-0.06
-726.00,90.00,121.40,-2.29,-8.28000,18.87200,0.00
-726.00,90.00,120.05,-2.85,-8.19000,18.87200,0.09
-726.00,90.00,118.44,-3.47,-8.19000,18.87200,-0.12
-726.00,90.00,116.14,-4.37,-8.10000,18.87200,-0.53
-771.00,90.00,113.59,-4.83,-7.92000,18.87200,-0.74
-771.00,90.00,110.74,-5.44,-7.74000,18.87200,-0.68
-771.00,90.00,107.58,-5.98,-7.38000,17.90880,-1.61
-771.00,90.00,104.09,-6.60,-7.02000,17.90880,-3.34
-793.00,90.00,100.51,-6.83,-6.75000,18.23560,-2.46
-793.00,90.00,95.96,-7.74,-6.39000,18.23560,-5.10
-793.00,90.00,91.11,-8.22,-5.94000,17.58200,-3.14
-793.00,90.00,86.25,-8.46,-5.40000,17.90880,-5.39
-804.00,90.00,81.15,-8.71,-4.86000,17.23800,-3.25
-804.00,90.00,75.72,-8.71,-4.14000,17.90880,-4.92
-804.00,90.00,70.04,-8.71,-3.51000,17.58200,-4.07
-810.00,90.00,64.57,-8.50,-2.70000,16.17160,0.96
-810.00,90.00,58.98,-7.89,-1.98000,15.81040,2.19
-810.00,90.00,52.25,-9.21,-1.35000,15.44920,0.04
2.00,90.00,44.34,-10.27,-0.81000,15.44920,1.97
2.00,90.00,37.65,-9.16,-0.36000,15.10520,3.81
2.00,90.00,31.87,-8.60,-0.27000,15.81040,6.96
-407.00,90.00,26.41,-9.47,-0.27000,14.74400,9.39
-407.00,90.00,21.56,-8.43,-0.27000,14.76120,2.30
-407.00,90.00,16.62,-8.77,-0.36000,14.40000,0.55
204.00,90.00,12.00,-8.32,-0.54000,14.40000,0.29
204.00,90.00,7.69,-7.73,-0.63000,15.81040,0.12
204.00,90.00,4.30,-6.72,-0.81000,14.03880,0.86
204.00,90.00,1.39,-5.83,-0.99000,15.46640,1.05
-306.00,90.00,-1.30,-5.20,-1.17000,15.46640,-0.21
-306.00,90.00,-3.55,-5.20,-1.26000,15.10520,-0.21
-306.00,90.00,-4.68,-4.91,-1.44000,16.17160,0.78
-306.00,90.00,-5.65,-3.52,-1.53000,16.17160,0.79
-306.00,90.00,-6.90,-2.79,-1.71000,15.81040,0.01
254.00,90.00,-7.96,-2.36,-1.89000,15.81040,-0.08
254.00,90.00,-8.75,-1.77,-1.98000,15.46640,-0.51
254.00,90.00,-9.25,-1.13,-2.16000,15.46640,-0.65
254.00,90.00,-9.51,-0.58,-2.25000,15.46640,-0.98
535.00,90.00,-9.47,0.04,-2.34000,16.51560,-0.78
535.00,90.00,-9.25,0.47,-2.43000,16.53280,-1.49
535.00,90.00,-8.92,0.72,-2.43000,16.17160,-2.13
535.00,90.00,-8.46,0.96,-2.43000,16.17160,-2.63
535.00,90.00,-7.96,1.09,-2.34000,16.17160,-2.03
675.00,90.00,-7.30,1.39,-2.34000,16.17160,-0.35
675.00,90.00,-6.36,2.00,-2.34000,16.17160,0.37
675.00,90.00,-5.19,2.54,-2.25000,16.17160,0.23
675.00,90.00,-3.79,2.97,-2.16000,16.53280,-0.26
745.00,90.00,-2.22,3.40,-2.07000,16.51560,-0.68
745.00,90.00,-0.35,3.98,-1.89000,16.51560,-1.01
745.00,90.00,1.74,4.50,-1.80000,16.51560,-1.94
745.00,90.00,4.46,5.16,-1.53000,16.53280,-2.66
-35.00,90.00,7.48,5.77,-1.35000,15.46640,-2.35
-35.00,90.00,10.43,5.75,-1.17000,15.46640,-1.76
-35.00,90.00,13.24,5.51,-0.90000,15.81040,-1.59
-35.00,90.00,16.01,5.38,-0.72000,16.17160,-0.16
