CONTROLLER_FLAG,SL_PWM,U,SL_position,SL_speed,ARM_position,Distance,Sprung_acceleration_x
100,200.00,90.00,90.07,0.00,-4.32000,0.00000,10.09
100,815.94,150.00,91.30,0.39,0.00000,19.19880,0.16
100,815.94,138.85,93.91,2.05,0.00000,19.16440,0.11
100,815.94,149.08,97.70,3.94,0.00000,19.16440,-0.09
100,815.94,146.94,102.49,3.94,-0.09000,35.29800,-0.09
100,815.94,146.94,108.19,5.31,-0.09000,19.18160,-0.03
100,815.94,143.79,114.78,7.19,-0.09000,19.14720,0.25
100,815.94,142.75,122.46,7.96,-0.18000,19.18160,0.42
100,815.94,144.58,130.60,8.89,-0.27000,19.18160,-0.69
100,815.94,117.78,139.92,8.89,-0.27000,1.50000,-0.69
100,-815.94,96.19,149.49,9.99,-0.45000,20.17920,-1.12
100,-815.94,96.19,154.44,9.47,-0.63000,19.81800,-0.24
100,-815.94,94.20,154.29,2.06,-0.63000,19.81800,-0.37
100,-815.94,78.71,150.97,2.06,-0.81000,19.81800,-0.37
100,-815.94,81.37,144.98,-3.38,-0.90000,19.52560,0.00
100,-815.94,96.79,136.91,-7.57,-1.08000,19.49120,0.75
100,-815.94,96.79,126.77,-9.34,-1.26000,20.42000,-0.89
100,-815.94,66.79,114.77,-11.98,-1.26000,20.19640,-2.45
100,-815.94,30.00,102.09,-12.70,-1.26000,20.19640,-1.23
100,-815.94,30.00,89.17,-12.70,-1.26000,1.50000,-1.23
100,-815.94,30.00,74.48,-12.41,-0.99000,20.52320,-5.06
100,-815.94,30.00,57.95,-13.46,-0.45000,1.50000,-1.83
100,-815.94,30.00,42.66,-14.07,0.09000,20.14480,-12.81
100,-815.94,30.00,27.52,-13.01,1.26000,19.85240,5.56
100,815.94,111.05,14.41,-12.77,2.34000,18.85480,-2.57
100,815.94,30.00,7.60,-9.41,2.79000,18.85480,-2.55
100,815.94,30.00,5.77,-9.41,3.15000,17.53040,-2.55
100,815.94,150.00,7.29,-2.00,3.33000,17.89160,9.56
100,815.94,150.00,11.13,2.66,3.24000,17.87440,2.72
100,815.94,150.00,16.68,5.61,3.15000,17.89160,-0.80
100,815.94,137.98,23.97,7.68,3.15000,17.89160,-0.86
100,815.94,145.36,31.91,7.68,3.06000,12.33600,-0.86
100,815.94,150.00,40.56,8.71,3.06000,17.61640,0.40
100,815.94,149.09,49.48,9.73,3.06000,17.54760,0.42
100,815.94,126.02,58.32,10.26,2.88000,17.56480,-0.45
100,815.94,126.02,67.01,9.61,2.97000,17.56480,0.05
100,815.94,131.00,75.57,9.61,2.79000,44.86120,0.05
100,815.94,150.00,83.78,9.17,2.61000,18.45920,1.23
100,815.94,137.05,91.87,9.14,2.61000,18.52800,0.16
100,815.94,150.00,99.63,8.73,2.25000,18.23560,1.21
100,815.94,113.28,107.31,9.05,2.07000,18.23560,-1.10
100,815.94,113.28,115.10,9.05,1.98000,42.43600,-1.10
100,815.94,98.84,122.85,8.30,1.62000,18.85480,0.98
100,815.94,125.26,130.99,8.81,1.53000,19.52560,0.91
100,815.94,126.97,139.22,9.44,1.17000,19.49120,-0.82
100,815.94,99.71,148.02,10.02,0.90000,19.49120,-1.10
100,815.94,84.15,157.49,10.02,0.72000,1.50000,-1.10
