CONTROLLER_FLAG,SL_PWM,U,SL_position,ARM_position,Sprung_acceleration_x
100,-301.56,30.00,31.43,0.00000,-0.30
100,-810.79,30.00,32.89,0.00000,0.07
100,810.79,150.00,32.17,0.00000,0.76
100,810.79,150.00,33.36,0.00000,-0.10
100,810.79,150.00,37.01,0.00000,0.07
100,810.79,150.00,42.45,0.00000,0.07
100,810.79,150.00,50.00,0.00000,1.33
100,810.79,150.00,58.53,0.00000,-0.93
100,810.79,150.00,68.92,0.00000,-0.60
100,810.79,150.00,80.31,0.00157,5.80
100,810.79,150.00,92.46,0.00000,-0.08
100,810.79,150.00,106.37,0.00000,2.87
100,-217.39,150.00,121.71,0.00000,7.17
100,-810.79,150.00,132.72,0.00000,11.15
100,-810.79,150.00,138.54,0.00000,3.21
100,-810.79,150.00,139.96,0.00000,-1.57
100,-810.79,150.00,138.11,0.00000,1.10
100,-810.79,150.00,133.87,0.00000,-1.29
100,-195.64,150.00,127.81,0.00000,0.14
100,810.79,150.00,122.41,0.00000,-0.56
100,810.79,150.00,120.35,0.00000,-0.78
100,810.79,150.00,121.24,0.00000,0.28
100,810.79,150.00,124.70,0.00000,-0.45
100,810.79,150.00,130.17,0.00000,0.20
100,810.79,150.00,137.33,0.00000,0.86
100,-810.79,150.00,145.84,0.00000,1.14
100,-810.79,150.00,151.07,0.00000,-2.99
100,-810.79,150.00,152.46,0.00000,-2.99
100,-810.79,150.00,151.02,0.00000,2.77
100,-810.79,150.00,147.07,0.00000,-1.81
100,221.90,150.00,141.44,0.00000,0.70
100,810.79,150.00,137.11,0.00000,-1.05
100,810.79,150.00,136.02,0.00000,0.21
100,810.79,150.00,137.62,0.00000,-0.19
100,810.79,150.00,141.59,0.00000,-0.27
100,222.21,150.00,147.47,0.00000,1.22
100,-810.79,150.00,152.88,0.00000,-2.55
100,-810.79,150.00,154.59,0.00000,1.16
100,-810.79,150.00,152.96,0.00000,-0.51
100,-728.08,150.00,148.91,0.00000,0.57
100,810.79,150.00,144.05,0.00000,0.57
100,810.79,150.00,141.51,0.00000,-0.19
100,810.79,150.00,142.09,0.00000,0.90
100,810.79,150.00,145.22,0.00000,0.06
100,-121.35,150.00,150.28,0.00000,-0.12
100,-810.79,150.00,154.20,0.00000,-1.00
100,-810.79,150.00,154.44,0.00000,1.01
100,-810.79,150.00,151.76,0.00000,-0.43
100,250.87,150.00,147.29,0.00000,-0.06
100,810.79,150.00,144.09,0.00000,-0.16
100,810.79,150.00,144.22,0.00000,0.75
100,810.79,150.00,147.14,0.00000,-0.80
100,-388.77,150.00,151.65,0.00000,-0.77
100,-810.79,150.00,154.33,0.00000,-0.77
100,-810.79,150.00,153.70,0.00000,1.39
100,-484.70,150.00,150.44,0.00000,-0.26
100,729.06,150.00,146.47,0.00000,0.36
100,810.79,150.00,144.91,0.00000,-1.01
100,810.79,150.00,146.47,0.00000,1.15
100,78.05,150.00,150.29,0.00000,-0.46
100,-810.79,150.00,153.73,0.00000,-1.45
100,-810.79,150.00,153.90,0.00000,1.02
100,-616.98,150.00,151.25,0.00000,-0.18
100,508.83,150.00,147.45,0.00000,-0.03
100,810.79,150.00,145.51,0.00000,-0.15
100,810.79,150.00,146.47,0.00000,0.56
100,246.39,150.00,149.71,0.00000,0.56
100,-810.79,150.00,153.33,0.00000,-0.47
100,-810.79,150.00,153.93,0.00000,0.16
100,-656.69,150.00,151.60,0.00000,-0.46
100,401.62,150.00,147.97,0.00000,0.28
100,810.79,150.00,145.93,0.00000,-0.28
100,810.79,150.00,146.82,0.00000,0.56
100,171.69,150.00,150.12,0.00000,0.39
100,-810.79,150.00,153.38,0.00000,-0.58
100,-810.79,150.00,153.70,0.00000,0.32
100,-530.51,150.00,151.22,0.00000,0.02
100,497.46,150.00,147.76,0.00000,0.09
100,810.79,150.00,146.13,0.00000,0.09
100,810.79,150.00,147.55,0.00000,0.09
100,-49.38,150.00,150.82,0.00000,-0.04
100,-810.79,150.00,153.55,0.00000,0.10
100,-810.79,150.00,153.22,-0.00157,0.43
100,-280.66,150.00,150.37,-0.00157,0.23
100,694.87,150.00,147.20,-0.00157,0.43
100,810.79,150.00,146.41,-0.00157,0.51
100,565.69,150.00,148.64,-0.00157,0.71
100,-424.19,150.00,152.01,-0.00314,0.03
100,-810.79,150.00,153.60,-0.00314,0.20
100,-741.55,150.00,152.10,-0.00471,0.13
100,161.86,150.00,148.89,-0.00471,0.30
100,810.79,150.00,146.55,-0.00628,0.19
100,810.79,150.00,147.23,-0.00785,0.19
100,146.88,150.00,150.08,-0.00785,0.22
100,-770.55,150.00,153.00,-0.00942,-0.18
100,-810.79,150.00,153.09,-0.01100,-0.08
100,-300.89,150.00,150.50,-0.01257,-0.14
100,608.65,150.00,147.54,-0.01257,-0.54
100,810.79,150.00,146.67,-0.01257,-0.63
100,508.75,150.00,148.80,-0.01257,-0.60
100,-414.33,150.00,151.94,-0.01414,-0.51
100,-810.79,150.00,153.34,-0.01414,0.09
100,-583.23,150.00,151.58,-0.01414,-0.02
100,284.73,150.00,148.57,-0.01414,0.19
100,810.79,150.00,146.70,-0.01414,-0.46
100,765.23,150.00,147.74,-0.01414,-0.46
100,-2.37,150.00,150.58,-0.01414,0.10
100,-810.79,150.00,153.09,-0.01414,-0.22
100,-810.79,150.00,152.59,-0.01414,0.31
100,-93.13,150.00,149.85,-0.01414,-0.26
100,725.87,150.00,147.28,-0.01414,-0.01
100,810.79,150.00,147.06,-0.01414,0.15
100,329.22,150.00,149.45,-0.01414,0.50
100,-547.87,150.00,152.34,-0.01414,-0.32
100,-810.79,150.00,153.10,-0.01414,0.37
100,-396.99,150.00,150.94,-0.01414,-0.15
100,447.67,150.00,148.11,-0.01414,0.15
100,810.79,150.00,146.83,-0.01414,0.17
100,632.29,150.00,148.27,-0.01414,0.17
100,-148.90,150.00,151.09,-0.01414,0.18
100,-810.79,150.00,153.18,-0.01414,-0.54
100,-710.66,150.00,152.16,-0.01414,0.71
100,60.99,150.00,149.38,-0.01414,-0.19
100,799.94,150.00,147.13,-0.01414,-0.16
100,810.79,150.00,147.34,-0.01414,0.44
100,207.46,150.00,149.91,-0.01414,-0.36
100,-635.22,150.00,152.62,-0.01414,-0.60
100,-810.79,150.00,152.91,-0.01414,0.73
100,-274.36,150.00,150.54,-0.01414,-0.10
100,545.66,150.00,147.85,-0.01414,-0.28
100,810.79,150.00,146.95,-0.01414,0.30
100,539.88,150.00,148.62,-0.01414,0.30
100,-245.39,150.00,151.41,-0.01414,-0.26
100,-810.79,150.00,153.20,-0.01414,-0.54
100,-630.74,150.00,151.87,-0.01414,0.68
100,155.99,150.00,149.09,-0.01414,-0.05
100,810.79,150.00,147.07,-0.01414,-0.23
100,810.79,150.00,147.56,-0.01414,0.33
100,117.53,150.00,150.22,-0.01414,-0.41
100,-694.29,150.00,152.78,-0.01414,-0.66
100,-810.79,150.00,152.74,-0.01414,0.72
100,-187.45,150.00,150.26,-0.01414,-0.18
100,609.94,150.00,147.68,-0.01414,-0.31
100,810.79,150.00,147.06,-0.01414,0.28
100,121.20,90.00,148.91,-0.01414,0.28
100,-810.79,90.00,150.57,-0.01414,-0.36
100,-810.79,90.00,149.12,-0.01414,-0.39
100,-810.79,90.00,145.23,-0.01414,0.16
100,-810.79,90.00,139.42,-0.01414,0.43
100,-810.79,90.00,131.95,-0.01414,-0.99
100,-810.79,90.00,122.65,-0.01414,-0.58
100,810.79,90.00,113.10,-0.01414,3.25
100,810.79,90.00,106.95,-0.01257,-3.01
100,810.79,90.00,104.82,-0.01414,-0.60
100,810.79,90.00,106.00,-0.01414,-0.41
100,579.15,90.00,109.69,-0.01414,-0.81
100,-810.79,90.00,113.89,-0.01414,-1.11
100,-810.79,90.00,114.84,-0.01414,0.82
100,-810.79,90.00,112.87,-0.01414,-0.19
100,-810.79,90.00,108.55,-0.01414,0.06
100,-492.81,90.00,102.75,-0.01414,0.06
100,810.79,90.00,96.33,-0.01414,-0.12
100,810.79,90.00,93.06,-0.01414,0.89
100,810.79,90.00,93.20,-0.01414,-1.09
100,810.79,90.00,96.16,-0.01414,0.62
100,-477.22,90.00,100.75,-0.01414,0.03
100,-810.79,90.00,103.36,-0.01414,0.70
100,-810.79,90.00,102.46,-0.01414,-0.19
100,-810.79,90.00,99.04,-0.01414,-0.02
100,151.15,90.00,93.85,-0.01414,0.87
100,810.79,90.00,89.77,-0.01414,-0.89
100,810.79,90.00,89.22,-0.01414,0.89
100,810.79,90.00,91.26,-0.01414,-0.21
100,-160.26,90.00,95.18,-0.01414,-0.21
100,-810.79,90.00,98.26,-0.01414,0.34
100,-810.79,90.00,97.71,-0.01414,-0.07
100,-682.55,90.00,94.45,-0.01414,0.11
100,530.19,90.00,90.09,-0.01414,0.06
100,810.79,90.00,87.70,-0.01414,-0.48
100,810.79,90.00,88.59,-0.01414,0.15
100,267.63,90.00,91.91,-0.01414,-0.52
100,-810.79,90.00,95.46,-0.01414,-0.22
100,-810.79,90.00,96.10,-0.01414,0.51
100,-810.79,90.00,93.88,-0.01414,0.35
100,206.06,90.00,89.96,-0.01414,0.18
100,810.79,90.00,87.17,-0.01414,-0.13
100,810.79,90.00,87.26,-0.01414,-0.13
100,584.49,90.00,89.77,-0.01414,-0.16
100,-529.53,90.00,93.46,-0.01414,0.02
100,-810.79,90.00,95.11,-0.01414,-0.44
100,-810.79,90.00,93.62,-0.01414,0.43
100,-5.72,90.00,90.10,-0.01414,0.28
100,810.79,90.00,87.10,-0.01414,0.33
100,810.79,90.00,86.82,-0.01414,0.36
100,618.45,90.00,89.14,-0.01414,-0.54
100,-432.23,90.00,92.67,-0.01414,0.58
100,-810.79,90.00,94.43,-0.01414,-0.45
100,-810.79,90.00,92.93,-0.01414,-0.19
100,77.43,90.00,89.57,-0.01414,-0.37
100,810.79,90.00,86.96,-0.01414,-0.37
100,810.79,90.00,86.86,-0.01414,0.25
100,500.23,90.00,89.28,-0.01414,-0.23
100,-500.63,90.00,92.61,-0.01414,0.54
100,-810.79,90.00,94.02,-0.01414,-0.36
100,-717.06,90.00,92.27,-0.01414,-0.04
100,207.29,90.00,89.01,-0.01414,0.39
100,810.79,90.00,86.77,-0.01414,-0.32
100,810.79,90.00,87.21,-0.01414,0.00
100,249.82,90.00,90.00,-0.01414,-0.20
100,-697.00,90.00,93.04,-0.01414,-0.25
100,-810.79,90.00,93.62,-0.01414,-0.60
100,-496.13,90.00,91.36,-0.01414,0.45
100,426.79,90.00,88.32,-0.01414,0.45
100,810.79,90.00,86.68,-0.01414,0.15
100,810.79,90.00,87.59,-0.01414,0.24
100,52.22,90.00,90.57,-0.01414,-0.39
100,-810.79,90.00,93.27,-0.01414,0.48
100,-810.79,90.00,93.19,-0.01414,-0.13
100,-288.16,90.00,90.57,-0.01414,-0.11
100,602.39,90.00,87.65,-0.01414,0.30
100,810.79,90.00,86.73,-0.01414,-0.16
100,648.69,90.00,88.40,-0.01414,-0.04
100,-240.96,90.00,91.49,-0.01414,0.35
100,-810.79,90.00,93.47,-0.01414,-0.11
100,-795.11,90.00,92.46,-0.01414,-0.06
100,7.92,90.00,89.54,-0.01414,0.20
100,804.41,90.00,87.13,-0.01414,0.20
100,810.79,90.00,86.97,-0.01414,0.24
100,410.93,90.00,89.24,-0.01414,-0.43
100,-486.44,90.00,92.22,-0.01414,0.58
100,-810.79,90.00,93.37,-0.01414,-0.58
100,-579.54,90.00,91.61,-0.01414,-0.17
100,271.33,90.00,88.67,-0.01414,0.01
100,810.79,90.00,86.86,-0.01414,0.26
100,810.79,90.00,87.64,-0.01414,-0.32
100,46.68,90.00,90.47,-0.01414,0.46
100,-771.15,90.00,93.00,-0.01414,-0.13
100,-810.79,90.00,92.85,-0.01414,-0.51
100,-210.74,90.00,90.29,-0.01414,-0.23
100,610.28,90.00,87.69,-0.01414,-0.23
100,810.79,90.00,86.94,-0.01414,-0.02
100,525.37,90.00,88.74,-0.01414,0.18
100,-318.83,90.00,91.63,-0.01414,0.26
100,-810.79,90.00,93.21,-0.01414,-0.05
100,-616.07,90.00,91.78,-0.01414,-0.51
100,176.45,90.00,88.99,-0.01414,-0.16
100,810.79,90.00,87.07,-0.01414,-0.09
100,755.31,90.00,87.80,-0.01414,0.16
100,18.23,90.00,90.48,-0.01414,0.47
100,-741.13,90.00,92.84,-0.01414,-0.10
100,-781.57,90.00,92.47,-0.01414,-0.25
100,-104.85,90.00,89.95,-0.01414,-0.03
100,639.21,90.00,87.63,-0.01414,-0.03
100,810.79,90.00,87.31,-0.01414,0.37
100,297.91,90.00,89.48,-0.01414,0.06
100,-481.22,90.00,92.06,-0.01414,0.16
100,-810.79,90.00,92.83,-0.01414,-0.30
100,-363.98,90.00,90.87,-0.01414,-0.24
100,372.09,90.00,88.40,-0.01414,0.39
100,810.79,90.00,87.26,-0.01414,0.27
100,471.92,90.00,88.80,-0.01414,-0.32
100,-245.87,90.00,91.27,-0.01414,0.08
100,-782.38,90.00,92.76,-0.01414,-0.40
100,-558.43,90.00,91.60,-0.01414,-0.18
100,94.51,90.00,89.29,-0.01414,0.13
100,673.90,90.00,87.58,-0.01414,0.13
100,672.28,90.00,87.93,-0.01414,0.41
100,124.74,90.00,89.99,-0.01414,-0.02
100,-501.59,90.00,92.00,-0.01414,0.30
100,-721.95,90.00,92.37,-0.01414,-0.13
100,-331.55,90.00,90.77,-0.01414,-0.27
100,262.74,90.00,88.77,-0.01414,0.13
100,668.66,90.00,87.66,-0.01414,-0.20
100,486.44,90.00,88.60,-0.01414,-0.05
100,-42.11,90.00,90.49,-0.01414,-0.22
100,-537.12,90.00,92.01,-0.01414,0.12
100,-617.83,90.00,91.95,-0.01414,-0.06
100,-246.50,90.00,90.49,-0.01414,0.06
100,253.74,90.00,88.87,-0.01414,0.06
100,569.63,90.00,87.96,-0.01414,0.37
100,504.06,90.00,88.46,-0.01414,0.01
100,106.73,90.00,89.95,-0.01414,-0.07
100,-338.37,90.00,91.38,-0.01414,0.25
100,-548.67,90.00,91.86,-0.01414,-0.20
100,-414.87,90.00,91.17,-0.01414,-0.08
100,-37.82,90.00,89.82,-0.01414,-0.03
100,328.53,90.00,88.67,-0.01414,0.21
100,461.08,90.00,88.43,-0.01414,-0.15
100,-810.79,30.00,88.55,-0.01414,0.18
100,-810.79,30.00,86.46,-0.01414,-0.22
100,-810.79,30.00,82.06,-0.01414,-0.03
100,-810.79,30.00,76.09,-0.01414,0.20
100,-810.79,30.00,68.48,-0.01414,0.20
100,670.00,30.00,60.11,-0.01414,-0.46
100,810.79,30.00,54.34,-0.01414,-2.99
100,810.79,30.00,52.06,-0.01414,1.14
100,810.79,30.00,52.75,-0.01414,-0.52
100,-331.76,30.00,55.62,-0.01414,-0.67
100,-810.79,30.00,57.08,-0.01414,0.44
100,-810.79,30.00,55.53,-0.01414,0.28
100,-810.79,30.00,51.54,-0.01414,0.56
100,-317.58,30.00,45.99,-0.01414,-0.39
100,810.79,30.00,40.22,-0.01414,1.43
100,810.79,30.00,37.50,-0.01414,-1.33
100,810.79,30.00,37.86,-0.01414,1.03
100,393.30,30.00,40.74,-0.01414,1.03
100,-810.79,30.00,44.32,-0.01414,-0.22
100,-810.79,30.00,44.78,-0.01414,-0.56
100,-810.79,30.00,42.32,-0.01414,0.34
100,-275.12,30.00,37.72,-0.01414,0.36
100,810.79,30.00,33.30,-0.01414,-0.22
100,810.79,30.00,31.41,-0.01414,0.27
100,810.79,30.00,32.69,-0.01414,-0.22
100,12.56,30.00,36.17,-0.01414,0.38
100,-810.79,30.00,39.12,-0.01414,0.13
100,-810.79,30.00,38.75,-0.01414,-0.32
100,-680.91,30.00,35.70,-0.01414,0.33
100,447.52,30.00,31.49,-0.01414,-0.00
100,810.79,30.00,29.02,-0.01414,-0.00
100,810.79,30.00,29.36,-0.01414,-0.19
