CONTROLLER_FLAG,SL_PWM,U,SL_position,SL_speed,ARM_position,Distance,Sprung_acceleration_x
100,97.88,90.00,90.32,0.00,-2.88000,0.00000,10.04
100,815.94,84.37,89.42,0.41,0.00000,17.20360,-0.47
100,-815.94,82.78,89.15,-0.90,0.00000,17.20360,0.50
100,815.94,84.69,88.04,-1.20,0.00000,17.20360,-0.26
100,-815.94,83.51,88.12,-1.20,0.00000,17.20360,-0.26
100,815.94,83.51,87.50,-0.05,0.00000,17.20360,0.76
100,815.94,82.66,86.67,-0.34,0.00000,17.20360,0.08
100,218.26,82.50,86.66,-1.25,0.00000,17.20360,-0.01
100,815.94,82.80,85.70,-0.35,0.00000,17.20360,-0.80
100,815.94,82.80,85.74,-0.35,0.00000,3.87360,-0.80
100,815.94,84.05,85.23,-0.03,0.00000,17.20360,0.75
100,-815.94,83.59,85.62,-0.66,0.00000,17.20360,0.30
100,815.94,82.73,84.83,-0.18,0.00000,17.20360,-0.73
100,-815.94,84.45,85.11,-0.18,-0.09000,17.20360,-0.73
100,200.00,84.45,84.17,0.05,-0.09000,17.15200,1.18
100,200.00,83.59,83.10,-1.07,0.00000,17.20360,-0.64
100,815.94,83.56,82.45,-1.34,-0.09000,17.20360,0.61
100,815.94,84.27,83.69,0.88,-0.09000,17.20360,-0.03
100,-815.94,83.70,85.60,0.88,-0.09000,2.41160,-0.03
100,815.94,83.70,84.27,1.92,-0.09000,17.22080,0.29
100,200.00,83.93,83.98,-1.40,-0.09000,17.32400,-0.15
100,815.94,84.33,83.45,-0.40,-0.09000,16.85960,-0.32
100,815.94,85.06,84.17,-0.40,-0.09000,16.85960,-0.32
100,-815.94,84.67,85.91,0.54,-0.09000,16.85960,0.58
100,815.94,84.67,84.44,1.51,-0.18000,16.85960,-0.59
100,815.94,85.25,83.83,-1.97,-0.09000,17.01440,0.08
100,815.94,86.11,85.12,0.98,-0.18000,17.01440,-0.18
100,200.00,86.10,85.36,0.98,-0.18000,2.48040,-0.18
100,815.94,86.10,85.26,0.32,-0.09000,16.85960,-0.21
100,815.94,86.82,85.37,0.51,0.00000,18.20120,1.19
100,200.00,85.60,85.63,-0.29,0.09000,16.55000,1.51
100,492.36,83.10,85.51,-0.29,0.18000,16.55000,1.51
100,230.53,83.48,85.25,0.06,0.27000,17.89160,-0.09
100,815.94,83.48,85.00,-0.30,0.36000,18.52800,1.15
100,815.94,82.75,84.68,-0.12,0.45000,18.20120,-0.16
100,55.95,82.04,84.48,-0.32,0.54000,18.20120,1.09
100,815.94,81.55,84.24,-0.32,0.54000,5.24960,1.09
100,815.94,80.14,83.62,-0.31,0.63000,19.50840,0.62
100,-815.94,80.14,83.64,-0.53,0.63000,18.85480,0.22
100,815.94,80.27,82.96,-0.78,0.72000,19.18160,-0.86
100,815.94,81.81,82.76,-0.78,0.63000,19.18160,-0.86
100,815.94,81.37,82.72,-0.18,0.72000,19.81800,0.72
100,815.94,82.26,82.41,0.28,0.72000,19.16440,-1.04
100,200.00,82.26,82.60,-0.48,0.63000,19.81800,0.15
100,-153.22,83.53,82.86,0.24,0.63000,19.81800,-0.72
100,815.94,84.09,82.66,0.24,0.54000,6.71160,-0.72
100,815.94,87.10,83.03,-0.01,0.45000,20.14480,-1.59
100,815.94,87.10,83.54,0.26,0.36000,20.14480,-1.30
100,815.94,89.71,83.92,0.89,0.18000,19.81800,-0.02
100,815.94,89.84,84.60,0.89,-0.09000,19.81800,-0.02
100,682.96,90.89,85.42,0.60,-0.36000,19.50840,-0.69
100,815.94,92.87,85.56,0.52,-0.99000,19.50840,-0.76
100,-815.94,92.87,87.26,1.05,-1.53000,19.50840,-0.33
100,815.94,93.47,87.16,0.67,-2.07000,19.50840,-1.15
100,13.44,95.00,88.63,0.67,-2.88000,6.43640,-1.15
100,815.94,94.71,88.72,1.57,-3.51000,20.79840,0.78
100,815.94,92.99,89.88,0.06,-4.32000,20.79840,0.60
100,815.94,92.99,89.78,1.07,-4.68000,19.49120,-4.54
100,815.94,99.32,90.38,1.07,-4.68000,19.49120,-4.54
100,-815.94,103.60,92.87,0.29,-5.04000,19.81800,-1.51
100,815.94,106.94,92.89,2.30,-5.04000,19.18160,-4.29
100,815.94,111.04,95.08,0.83,-5.13000,20.11040,-1.43
100,-815.94,111.04,97.14,3.21,-5.22000,20.11040,1.85
100,815.94,107.49,97.86,3.21,-5.13000,8.32840,1.85
100,-815.94,99.36,99.25,0.94,-5.22000,19.81800,5.25
100,815.94,93.89,98.22,0.61,-5.13000,18.82040,3.42
100,-815.94,93.89,98.36,-0.25,-5.22000,19.76640,1.47
100,815.94,91.99,96.96,-0.25,-5.04000,19.76640,1.47
100,-815.94,92.97,97.27,-1.38,-5.13000,19.83520,-1.43
100,815.94,93.63,95.89,-0.19,-4.95000,19.81800,-0.68
100,-815.94,90.45,96.55,-0.57,-4.95000,19.85240,1.38
100,815.94,90.45,95.00,-0.78,-4.68000,19.85240,0.21
100,815.94,88.99,94.81,-0.78,-4.59000,5.61080,0.21
100,815.94,89.20,93.97,-0.30,-4.41000,19.50840,0.34
100,815.94,88.84,93.63,-1.31,-4.32000,19.18160,-0.27
100,815.94,88.15,92.87,-0.10,-4.14000,20.14480,0.53
100,-815.94,88.15,92.97,-0.10,-3.96000,20.14480,0.53
100,815.94,87.45,91.48,-0.39,-3.78000,19.81800,0.20
100,-815.94,87.60,91.95,-1.45,-3.60000,19.49120,-0.02
100,815.94,88.60,90.60,-0.04,-3.33000,20.14480,-0.73
100,815.94,88.43,90.73,-0.69,-3.06000,20.14480,0.31
100,815.94,88.43,90.56,-0.69,-2.88000,7.33080,0.31
