SL_PWM,U,SL_position,SL_speed,ARM_position,Distance,Sprung_acceleration_x
-815.94,90.00,90.26,0.00,-5.49000,0.00000,10.09
815.94,136.42,90.75,0.41,0.00000,7.52000,-0.44
815.94,136.42,92.90,1.18,-0.09000,7.52000,0.24
815.94,136.42,96.12,3.25,-0.18000,7.58880,0.58
815.94,136.42,99.90,3.25,-0.27000,7.58880,0.58
815.94,136.42,104.27,4.42,-0.45000,7.52000,0.63
815.94,136.42,108.64,5.05,-0.54000,7.48560,0.01
815.94,136.42,113.65,5.56,-0.72000,7.52000,0.85
815.94,136.42,118.87,6.03,-0.99000,7.52000,0.03
815.94,138.21,124.08,6.03,-1.26000,1.50000,0.03
815.94,138.21,129.90,6.35,-1.53000,7.57160,1.74
815.94,138.21,136.21,6.85,-1.98000,7.52000,0.73
815.94,138.21,143.15,7.35,-2.43000,7.50280,1.75
-815.94,138.21,150.05,7.91,-2.97000,7.50280,0.06
-815.94,138.21,152.09,7.91,-3.42000,1.50000,0.06
-815.94,138.21,149.88,2.29,-3.87000,7.52000,0.21
-815.94,138.21,144.79,-3.83,-4.14000,7.55440,-1.53
815.94,138.21,137.18,-7.56,-4.14000,7.52000,-3.19
815.94,89.10,132.91,-5.84,-3.96000,7.52000,-4.05
-815.94,89.10,132.08,-5.84,-3.87000,7.52000,-4.05
-815.94,89.10,128.83,-1.35,-3.69000,7.52000,0.33
-815.94,89.10,123.00,-4.60,-3.42000,7.52000,-0.33
-815.94,89.10,114.85,-7.85,-2.70000,7.57160,-1.94
-815.94,89.10,104.74,-10.38,-1.98000,7.57160,-3.70
815.94,89.10,94.80,-10.38,-0.90000,59.03400,-3.70
815.94,89.10,90.69,-10.35,-0.18000,7.48560,-1.11
815.94,89.10,90.33,-3.23,0.27000,7.52000,2.83
815.94,64.55,91.68,0.83,0.45000,17.20360,8.79
-815.94,64.55,93.05,0.83,0.36000,17.20360,8.79
-815.94,64.55,90.33,1.64,0.27000,7.52000,4.73
-815.94,64.55,84.46,-3.66,0.45000,17.82280,-0.29
-815.94,64.55,76.14,-7.65,0.81000,7.48560,-3.56
815.94,64.55,69.82,-8.83,1.53000,7.52000,-4.59
815.94,64.55,68.46,-2.75,1.89000,7.52000,-3.02
815.94,64.55,69.86,-2.75,2.07000,7.52000,-3.02
-815.94,52.27,72.68,1.68,2.16000,15.79320,4.20
-815.94,52.27,72.23,2.62,2.16000,15.75880,6.53
-815.94,52.27,67.98,-3.22,2.16000,7.52000,-1.25
815.94,52.27,60.98,-7.34,2.52000,7.52000,-4.55
815.94,52.27,56.34,-7.34,2.79000,9.68720,-4.55
815.94,52.27,56.31,-4.98,3.06000,16.13720,-2.09
815.94,52.27,58.80,1.02,3.06000,16.87680,1.70
-815.94,52.27,59.79,2.66,3.06000,16.84240,5.51
-815.94,52.27,56.65,2.66,3.06000,16.84240,5.51
815.94,96.14,53.64,-3.22,3.24000,7.53720,-1.09
815.94,96.14,54.37,-2.60,3.24000,16.84240,-0.83
815.94,96.14,57.19,2.03,3.15000,7.52000,0.43
815.94,96.14,61.31,4.40,3.06000,7.52000,0.88
815.94,96.14,66.06,4.40,2.88000,1.50000,0.88
815.94,96.14,71.27,5.57,2.79000,7.52000,0.88
815.94,96.14,76.69,6.12,2.61000,7.52000,0.49
815.94,96.14,81.79,6.41,2.34000,7.52000,0.13
815.94,96.14,87.37,6.41,2.16000,7.52000,0.13
815.94,68.07,93.04,6.53,1.80000,7.52000,1.03
-815.94,68.07,98.57,6.59,1.53000,7.52000,0.45
-815.94,68.07,99.54,4.70,1.17000,7.52000,0.50
-815.94,68.07,96.03,-2.72,0.99000,7.52000,-0.83
-815.94,68.07,89.51,-2.72,0.81000,1.50000,-0.83
-815.94,68.07,79.91,-7.41,0.90000,7.46840,-3.52
815.94,68.07,69.62,-10.97,1.71000,7.48560,-1.81
815.94,68.07,64.87,-9.09,1.98000,7.52000,-1.26
815.94,68.07,64.66,-2.22,2.34000,7.52000,-1.59
815.94,54.03,66.71,-2.22,2.61000,7.52000,-1.59
815.94,54.03,69.93,2.17,2.61000,16.37800,5.22
-815.94,54.03,71.62,3.82,2.43000,16.49840,5.35
-815.94,54.03,68.77,-0.51,2.25000,7.52000,-0.69
-815.94,54.03,62.94,-5.80,2.43000,7.52000,-4.11
815.94,54.03,57.01,-5.80,2.79000,1.50000,-4.11
815.94,54.03,55.90,-6.32,3.06000,7.52000,-1.84
815.94,54.03,57.81,-0.05,3.06000,7.52000,0.99
-815.94,47.01,60.74,3.33,3.06000,16.84240,5.35
-815.94,47.01,59.69,3.33,3.06000,16.84240,5.35
-815.94,47.01,55.12,-0.49,3.15000,7.52000,-0.01
815.94,47.01,50.49,-5.65,3.42000,7.46840,-1.57
815.94,47.01,50.02,-3.46,3.51000,7.52000,-0.57
815.94,47.01,52.04,1.55,3.51000,7.55440,1.10
-815.94,47.01,52.63,1.55,3.51000,7.55440,1.10
815.94,47.01,49.60,0.93,3.60000,7.52000,2.74
815.94,47.01,48.17,-3.59,3.69000,7.52000,-1.56
-815.94,43.50,49.88,0.40,3.69000,7.52000,0.10
-815.94,43.50,49.58,0.70,3.60000,7.52000,-0.34
815.94,43.50,46.26,0.70,3.69000,7.57160,-0.34
815.94,43.50,45.58,-3.61,3.78000,7.41680,-0.74
-815.94,43.50,47.31,0.38,3.78000,7.52000,-0.12
-815.94,43.50,45.96,0.43,3.78000,7.52000,0.05
815.94,43.50,44.19,0.43,3.87000,7.52000,0.05
-815.94,43.50,45.61,-2.22,3.87000,7.52000,0.12
-815.94,43.50,45.19,1.65,3.87000,7.52000,0.33
815.94,91.76,43.69,-1.75,3.96000,7.52000,-0.17
815.94,91.76,45.18,0.66,3.96000,7.53720,0.64
815.94,91.76,48.51,0.66,3.87000,7.53720,0.64
815.94,91.76,53.27,3.76,3.69000,7.50280,-0.17
815.94,91.76,58.60,5.49,3.60000,7.52000,0.95
815.94,91.76,64.34,6.40,3.42000,7.55440,0.97
815.94,91.76,70.26,6.87,3.24000,7.52000,0.05
815.94,91.76,76.35,6.87,2.97000,7.52000,0.05
815.94,91.76,82.43,7.11,2.61000,7.48560,0.68
815.94,65.87,88.48,7.03,2.34000,7.53720,0.56
-815.94,65.87,93.84,6.99,1.98000,7.57160,0.26
-815.94,65.87,94.24,2.66,1.62000,7.57160,0.31
-815.94,65.87,90.34,2.66,1.35000,1.50000,0.31
-815.94,65.87,83.43,-4.58,1.17000,7.58880,-2.42
-815.94,65.87,73.87,-8.81,1.44000,17.56480,-1.49
815.94,65.87,65.50,-10.49,1.89000,7.53720,-2.33
815.94,65.87,62.88,-4.68,2.43000,7.53720,-2.60
815.94,65.87,63.84,-4.68,2.52000,1.50000,-2.60
815.94,102.94,66.58,1.12,2.61000,7.52000,1.33
815.94,102.94,70.11,3.56,2.52000,16.51560,7.68
815.94,102.94,74.14,4.60,2.34000,7.46840,2.81
815.94,102.94,78.64,4.60,2.07000,7.46840,2.81
815.94,102.94,83.46,5.27,1.71000,7.55440,-0.63
815.94,102.94,88.60,5.70,1.44000,7.52000,0.88
815.94,102.94,93.60,6.08,1.08000,7.52000,-0.53
815.94,102.94,98.98,6.20,0.81000,7.52000,0.57
815.94,121.48,104.45,6.20,0.45000,1.50000,0.57
815.94,121.48,109.75,6.38,0.09000,7.46840,-0.14
-815.94,121.48,114.90,6.48,-0.27000,17.85720,1.49
-815.94,121.48,114.94,2.54,-0.63000,7.53720,-0.71
815.94,121.48,113.71,2.54,-0.90000,7.53720,-0.71
815.94,121.48,114.85,-1.44,-1.17000,7.52000,-0.85
815.94,121.48,117.12,1.68,-1.44000,7.53720,-0.37
-815.94,121.48,119.42,3.15,-1.62000,7.55440,-0.02
815.94,121.48,118.65,-0.04,-1.80000,7.55440,0.15
815.94,130.74,119.33,-0.04,-2.07000,7.52000,0.15
815.94,130.74,121.49,0.83,-2.16000,7.53720,-0.42
-815.94,130.74,124.12,2.85,-2.43000,7.52000,0.01
815.94,130.74,123.98,1.27,-2.52000,7.52000,-0.31
815.94,130.74,125.22,1.01,-2.70000,7.52000,-0.36
-815.94,130.74,127.43,1.01,-2.88000,7.52000,-0.36
815.94,130.74,126.90,2.26,-3.06000,7.52000,0.01
815.94,130.74,128.08,-0.36,-3.06000,7.55440,-0.60
815.94,130.74,128.42,1.58,-3.15000,7.52000,-0.47
-815.94,85.37,128.51,-0.30,-3.15000,7.52000,-0.50
-815.94,85.37,126.55,-0.30,-3.15000,7.52000,-0.50
-815.94,85.37,121.58,-2.38,-3.06000,7.57160,-0.16
-815.94,85.37,113.79,-6.50,-2.52000,7.58880,-0.88
-815.94,85.37,104.17,-9.54,-1.98000,7.52000,-3.57
815.94,85.37,93.33,-11.37,-0.90000,7.48560,-6.47
815.94,85.37,87.46,-7.63,0.00000,7.48560,-5.39
815.94,85.37,86.24,-7.63,0.54000,7.52000,-5.39
815.94,85.37,87.32,-1.34,0.90000,7.52000,5.33
815.94,62.68,89.51,1.64,0.90000,17.87440,9.55
-815.94,62.68,90.63,2.58,0.81000,17.61640,3.74
-815.94,62.68,87.38,-2.70,0.63000,17.61640,-1.08
-815.94,62.68,81.21,-2.70,0.81000,13.33360,-1.08
815.94,62.68,72.81,-7.07,1.35000,7.53720,-4.24
815.94,62.68,67.47,-9.23,1.71000,7.48560,-3.98
815.94,62.68,66.87,-3.45,2.16000,7.52000,-3.60
815.94,62.68,68.82,1.55,2.34000,7.52000,3.20
-815.94,101.35,71.28,1.55,2.34000,1.50000,3.20
815.94,101.35,71.41,2.37,2.25000,16.13720,5.82
815.94,101.35,72.98,0.75,2.16000,7.52000,0.39
815.94,101.35,75.43,2.58,1.98000,7.52000,-0.77
815.94,101.35,78.64,2.58,1.80000,7.52000,-0.77
815.94,101.35,82.58,3.70,1.62000,7.53720,0.00
815.94,101.35,86.88,4.52,1.44000,7.50280,0.40
815.94,101.35,91.48,5.15,1.26000,7.52000,0.15
815.94,101.35,96.04,5.52,0.99000,7.52000,0.18
815.94,120.68,101.07,5.52,0.81000,1.50000,0.18
815.94,120.68,106.26,5.85,0.45000,7.52000,0.63
815.94,120.68,108.23,5.39,0.18000,7.52000,0.49
815.94,120.68,108.66,0.55,-0.09000,7.52000,-0.57
815.94,120.68,110.18,0.55,-0.36000,7.52000,-0.57
815.94,120.68,112.80,1.79,-0.63000,7.52000,-0.09
-815.94,120.68,116.16,3.32,-0.90000,7.52000,-0.30
815.94,120.68,116.09,2.46,-1.08000,7.52000,-0.53
815.94,120.68,116.22,-0.50,-1.26000,7.52000,-0.24
815.94,130.35,117.87,-0.50,-1.44000,7.53720,-0.24
815.94,130.35,120.28,1.96,-1.71000,7.48560,0.09
-815.94,130.35,122.43,3.43,-1.89000,7.52000,0.31
815.94,130.35,122.80,0.88,-2.07000,7.52000,-0.50
815.94,130.35,124.66,1.81,-2.25000,7.52000,-0.02
-815.94,130.35,126.15,1.81,-2.43000,7.50280,-0.02
815.94,130.35,125.66,1.43,-2.61000,7.52000,-0.56
815.94,130.35,126.91,-0.04,-2.79000,7.52000,-0.39
-815.94,130.35,128.62,2.25,-2.97000,7.52000,0.13
-815.94,85.17,127.39,-0.75,-3.06000,7.52000,-0.31
-815.94,85.17,124.07,-0.75,-3.06000,7.57160,-0.31
-815.94,85.17,118.02,-4.01,-2.79000,7.48560,-1.82
-815.94,85.17,109.33,-7.60,-2.16000,7.46840,-2.70
815.94,85.17,99.34,-10.30,-1.44000,18.20120,-2.88
815.94,85.17,92.88,-9.02,-0.72000,18.20120,-2.57
815.94,85.17,91.31,-9.02,0.00000,36.33000,-2.57
815.94,85.17,92.55,-2.07,0.27000,7.52000,0.97
815.94,85.17,94.82,1.85,0.36000,17.20360,9.54
-815.94,62.58,94.72,1.90,0.27000,18.20120,5.77
-815.94,62.58,90.58,-3.87,0.18000,18.20120,-1.07
-815.94,62.58,83.18,-3.87,0.45000,13.05840,-1.07
815.94,62.58,74.16,-7.92,1.08000,17.87440,-4.28
815.94,62.58,68.40,-9.60,1.62000,7.52000,-5.24
815.94,62.58,67.47,-3.59,2.25000,7.52000,-4.06
815.94,62.58,69.27,1.52,2.43000,7.52000,4.28
-815.94,62.58,71.92,1.52,2.43000,7.57160,4.28
-815.94,51.29,70.92,2.82,2.43000,16.13720,8.00
-815.94,51.29,66.34,-2.54,2.43000,7.52000,0.77
815.94,51.29,60.83,-6.51,2.70000,17.54760,-4.66
815.94,51.29,59.66,-2.48,2.79000,17.54760,-1.52
-815.94,51.29,60.88,-2.48,2.79000,16.13720,-1.52
-815.94,51.29,59.26,1.15,2.88000,16.48120,1.22
815.94,51.29,55.59,-3.01,3.06000,16.48120,1.13
815.94,51.29,55.22,-2.40,3.15000,16.84240,-0.89
-815.94,51.29,56.43,-2.40,3.15000,16.84240,-0.89
815.94,45.64,54.10,1.24,3.15000,7.52000,0.25
815.94,45.64,52.87,-2.83,3.33000,16.84240,-0.02
-815.94,45.64,52.12,-0.63,3.33000,7.57160,-0.00
815.94,45.64,49.60,-2.92,3.51000,7.52000,-0.66
-133.17,45.64,50.12,-2.92,3.60000,7.52000,-0.66
-815.94,45.64,49.64,0.39,3.60000,7.52000,0.25
815.94,45.64,47.54,-1.67,3.69000,7.53720,0.84
-815.94,45.64,48.45,-0.66,3.69000,7.57160,0.18
815.94,45.64,47.48,-0.14,3.69000,7.57160,0.11
815.94,42.82,47.09,-0.14,3.78000,7.52000,0.11
-815.94,42.82,46.87,-0.40,3.78000,7.52000,-0.26
815.94,42.82,45.05,-1.31,3.87000,7.52000,0.06
-815.94,42.82,45.83,-0.54,3.87000,16.08560,-0.33
815.94,42.82,44.51,-0.61,3.87000,16.08560,0.03
815.94,42.82,44.68,-0.61,3.87000,7.52000,0.03
-815.94,42.82,44.29,0.19,3.96000,7.53720,0.30
815.94,42.82,43.50,-1.28,3.96000,7.52000,0.13
-815.94,42.82,44.28,0.70,3.96000,7.53720,0.29
815.94,41.41,43.14,-1.12,3.96000,7.53720,-0.21
-815.94,41.41,43.61,-1.12,3.96000,7.53720,-0.21
815.94,41.41,42.32,0.27,4.05000,7.55440,0.11
-815.94,41.41,43.10,-0.92,4.05000,7.52000,-0.39
815.94,41.41,41.90,-0.10,4.05000,7.52000,0.11
-815.94,41.41,42.69,0.26,4.05000,7.52000,0.18
815.94,41.41,41.66,0.26,4.05000,7.52000,0.18
-815.94,41.41,42.44,-0.90,4.05000,7.52000,-0.30
815.94,41.41,41.51,0.52,4.05000,7.52000,0.40
815.94,90.71,42.85,-0.10,4.05000,7.52000,-0.01
815.94,90.71,46.15,3.34,3.96000,7.52000,0.27
815.94,90.71,50.70,3.34,3.87000,6.33320,0.27
815.94,90.71,56.08,5.38,3.69000,7.50280,0.15
815.94,90.71,61.89,6.35,3.60000,7.53720,1.67
815.94,90.71,67.71,6.95,3.33000,7.52000,-0.30
815.94,90.71,74.29,7.15,3.15000,7.52000,1.47
815.94,90.71,80.72,7.15,2.79000,2.30840,1.47
815.94,90.71,86.81,7.27,2.52000,7.53720,0.87
-815.94,65.35,91.66,6.96,2.07000,7.46840,0.84
-815.94,65.35,90.43,1.88,1.71000,7.57160,-0.01
-815.94,65.35,85.48,-4.82,1.53000,7.57160,-1.76
-815.94,65.35,77.31,-4.82,1.35000,1.50000,-1.76
815.94,65.35,67.82,-8.87,1.89000,7.50280,-4.17
815.94,65.35,62.54,-9.52,2.34000,7.52000,-1.00
815.94,65.35,61.91,-3.12,2.52000,7.52000,-2.05
815.94,65.35,63.95,1.79,2.70000,7.52000,3.08
815.94,102.68,67.18,1.79,2.70000,7.52000,3.08
815.94,102.68,71.13,3.79,2.61000,7.50280,6.83
815.94,102.68,75.57,4.76,2.34000,16.17160,1.86
815.94,102.68,80.10,5.40,1.98000,17.15200,-0.62
815.94,102.68,84.97,5.40,1.71000,17.15200,-0.62
815.94,102.68,90.34,5.81,1.35000,7.57160,0.66
815.94,102.68,95.46,6.11,1.08000,16.49840,-0.14
-245.21,102.68,100.90,6.24,0.72000,17.20360,0.29
-815.94,102.68,102.82,4.08,0.45000,17.20360,-0.37
-815.94,71.34,100.01,4.08,0.18000,2.22240,-0.37
-815.94,71.34,93.94,-3.25,0.09000,7.48560,-1.57
815.94,71.34,87.50,-7.62,0.27000,7.52000,-2.62
815.94,71.34,85.70,-4.59,0.36000,7.53720,-1.24
-815.94,71.34,85.83,0.07,0.36000,7.53720,0.91
-815.94,71.34,82.87,0.07,0.54000,7.52000,0.91
815.94,71.34,78.42,-3.56,0.90000,7.52000,-0.27
815.94,71.34,77.15,-4.50,1.17000,7.52000,-2.34
-815.94,71.34,78.31,0.45,1.26000,17.54760,0.14
815.94,105.67,77.28,0.45,1.35000,17.54760,0.14
815.94,105.67,77.74,-0.58,1.35000,17.87440,3.04
815.94,105.67,79.94,0.93,1.26000,7.50280,0.59
815.94,105.67,83.17,3.13,1.17000,7.48560,0.27
815.94,105.67,87.08,4.33,0.99000,7.48560,0.91
815.94,105.67,91.41,4.33,0.90000,1.50000,0.91
815.94,105.67,95.77,5.06,0.72000,7.52000,0.08
815.94,105.67,100.67,5.49,0.45000,7.46840,0.95
815.94,105.67,105.57,5.85,0.18000,7.55440,0.28
-815.94,72.83,108.21,5.85,-0.09000,7.55440,0.28
-815.94,72.83,106.14,3.54,-0.27000,7.53720,0.68
-815.94,72.83,100.66,-3.36,-0.36000,7.48560,-1.13
-815.94,72.83,92.23,-7.78,-0.27000,7.58880,-2.87
-815.94,72.83,82.10,-10.69,0.45000,7.52000,-4.50
815.94,72.83,73.47,-9.68,1.17000,7.52000,-8.70
815.94,72.83,70.75,-9.68,1.44000,5.12920,-8.70
815.94,72.83,71.29,-3.05,2.07000,7.52000,-1.13
815.94,56.41,73.45,1.24,2.16000,7.57160,6.94
815.94,56.41,76.40,3.01,2.07000,16.13720,8.28
-815.94,56.41,78.07,2.69,1.98000,16.13720,1.34
-815.94,56.41,75.12,2.69,1.80000,7.53720,1.34
-815.94,56.41,69.06,-3.55,1.89000,16.82520,-1.90
815.94,56.41,61.80,-7.67,2.34000,17.20360,-2.65
815.94,56.41,58.87,-6.06,2.52000,7.52000,-1.85
815.94,56.41,59.28,-0.29,2.79000,7.52000,0.22
815.94,56.41,61.67,-0.29,2.79000,7.52000,0.22
-815.94,48.20,64.03,2.79,2.70000,16.84240,6.02
-815.94,48.20,62.02,1.33,2.70000,16.84240,2.06
-815.94,48.20,56.83,-4.52,2.88000,7.50280,-3.62
815.94,48.20,52.42,-5.73,3.15000,7.50280,-2.95
815.94,48.20,52.09,-5.73,3.15000,16.84240,-2.95
-473.91,48.20,54.22,-0.32,3.24000,7.52000,-0.34
-815.94,48.20,54.39,2.45,3.24000,15.77600,2.29
815.94,48.20,51.04,-2.11,3.33000,15.74160,0.55
815.94,48.20,49.52,-2.78,3.42000,15.74160,0.06
815.94,94.11,50.80,-2.78,3.42000,7.52000,0.06
815.94,94.11,53.95,1.55,3.33000,15.77600,0.75
815.94,94.11,58.24,4.10,3.24000,7.52000,0.46
815.94,94.11,63.26,5.51,3.06000,7.48560,1.69
815.94,94.11,68.29,5.51,2.88000,7.48560,1.69
815.94,94.11,74.16,6.27,2.79000,7.52000,0.62
815.94,94.11,79.78,6.64,2.43000,16.48120,0.69
815.94,94.11,85.98,6.75,2.16000,16.15440,0.23
815.94,94.11,92.19,6.81,1.80000,7.52000,0.62
815.94,117.06,95.22,6.81,1.44000,7.52000,0.62
815.94,117.06,96.44,4.34,1.08000,7.52000,0.42
815.94,117.06,98.63,1.57,0.81000,7.46840,-0.19
815.94,117.06,101.60,2.90,0.45000,7.52000,-0.75
815.94,117.06,104.99,3.88,0.18000,7.50280,-0.20
815.94,117.06,108.64,3.88,-0.18000,7.50280,-0.20
-815.94,117.06,113.02,4.59,-0.54000,7.50280,0.40
-815.94,117.06,113.04,4.25,-0.81000,7.52000,0.47
815.94,117.06,111.96,-1.45,-1.08000,7.52000,-1.28
-815.94,78.53,112.20,0.36,-1.17000,7.52000,-1.21
-815.94,78.53,109.05,0.36,-1.35000,1.50000,-1.21
-815.94,78.53,102.88,-3.73,-1.35000,7.52000,-0.90
-815.94,78.53,93.93,-8.07,-0.90000,7.53720,-1.79
815.94,78.53,86.05,-9.96,-0.09000,7.52000,-6.61
815.94,78.53,83.14,-4.63,0.18000,7.52000,-3.55
815.94,78.53,83.73,-4.63,0.63000,7.52000,-3.55
815.94,78.53,86.06,0.73,0.81000,7.55440,3.87
-815.94,109.27,87.83,2.96,0.72000,17.54760,8.41
815.94,109.27,87.21,0.09,0.63000,7.52000,1.30
815.94,109.27,88.28,0.84,0.54000,7.52000,-0.83
815.94,109.27,90.38,0.84,0.36000,7.52000,-0.83
815.94,109.27,93.26,2.48,0.18000,7.53720,-0.55
815.94,109.27,96.65,3.53,0.09000,7.52000,0.44
815.94,109.27,100.56,4.30,-0.09000,17.85720,0.41
815.94,109.27,104.71,4.30,-0.27000,17.85720,0.41
-815.94,109.27,109.08,4.91,-0.54000,7.52000,0.26
-815.94,74.63,109.83,4.82,-0.72000,7.52000,0.10
-815.94,74.63,106.34,-1.51,-0.90000,7.50280,-0.06
-815.94,74.63,99.90,-6.44,-0.90000,7.50280,-2.10
-815.94,74.63,90.72,-6.44,-0.54000,1.50000,-2.10
815.94,74.63,83.20,-9.95,0.27000,7.53720,-4.86
815.94,74.63,80.78,-6.54,0.63000,7.52000,-3.07
815.94,74.63,81.75,-0.38,0.81000,7.50280,1.21
815.94,74.63,84.15,-0.38,0.99000,7.50280,1.21
-815.94,74.63,84.26,2.69,0.90000,17.92600,7.91
-815.94,57.31,80.26,-0.82,0.99000,16.08560,1.91
815.94,57.31,74.14,-5.98,1.26000,17.56480,-4.55
815.94,57.31,70.92,-5.28,1.53000,17.56480,-2.09
-815.94,57.31,70.94,-5.28,1.62000,2.60080,-2.09
-815.94,57.31,68.76,-0.30,1.89000,7.52000,0.17
815.94,57.31,64.67,-3.46,2.16000,17.32400,1.30
815.94,57.31,63.46,-3.67,2.34000,7.52000,0.16
-815.94,57.31,64.36,0.85,2.43000,7.52000,1.95
-815.94,57.31,62.13,0.85,2.43000,7.52000,1.95
815.94,98.66,60.22,-2.62,2.61000,16.13720,0.54
815.94,98.66,61.20,-1.06,2.61000,7.52000,-0.05
815.94,98.66,63.98,2.40,2.52000,7.53720,0.52
815.94,98.66,67.84,2.40,2.43000,7.53720,0.52
815.94,98.66,72.49,4.44,2.34000,7.52000,0.47
815.94,98.66,77.45,5.36,2.16000,7.52000,0.95
815.94,98.66,82.33,5.85,1.98000,7.50280,0.38
815.94,98.66,87.63,6.12,1.80000,7.50280,1.40
815.94,98.66,93.03,6.12,1.44000,1.50000,1.40
815.94,69.33,98.28,6.27,1.17000,7.57160,0.42
-815.94,69.33,101.88,6.19,0.90000,7.53720,1.58
-815.94,69.33,100.34,0.16,0.54000,7.48560,-0.59
-815.94,69.33,95.31,0.16,0.36000,7.48560,-0.59
-815.94,69.33,87.20,-5.60,0.27000,7.53720,-1.28
-815.94,69.33,76.92,-9.35,0.81000,7.46840,-3.03
815.94,69.33,68.08,-11.25,1.53000,7.55440,-7.40
815.94,69.33,64.99,-6.26,2.07000,16.48120,-6.76
815.94,54.66,65.58,-0.21,2.34000,16.48120,2.38
815.94,54.66,67.89,-0.21,2.52000,7.46840,2.38
815.94,54.66,71.08,2.72,2.52000,16.84240,9.02
-815.94,54.66,72.38,3.64,2.34000,16.49840,2.78
-815.94,54.66,69.34,-1.55,2.16000,16.13720,-0.76
-815.94,54.66,63.52,-1.55,2.34000,16.13720,-0.76
815.94,54.66,57.97,-6.40,2.61000,15.79320,-5.30
815.94,54.66,57.22,-5.16,2.88000,7.52000,-1.65
815.94,54.66,59.25,0.76,2.88000,7.52000,0.89
815.94,97.34,61.76,3.18,2.79000,7.52000,4.81
815.94,97.34,63.10,3.18,2.79000,1.50000,4.81
815.94,97.34,65.69,1.66,2.61000,7.46840,0.24
815.94,97.34,69.08,3.37,2.43000,7.58880,0.26
815.94,97.34,73.12,4.43,2.25000,16.13720,0.21
815.94,97.34,77.42,4.43,2.07000,16.13720,0.21
815.94,97.34,82.13,5.18,1.89000,7.52000,0.23
815.94,97.34,87.16,5.58,1.71000,17.20360,-0.21
815.94,97.34,92.36,5.94,1.44000,16.91120,0.82
-815.94,68.66,97.29,6.09,1.17000,16.91120,0.43
-815.94,68.66,98.07,6.09,0.90000,1.50000,0.43
-815.94,68.66,94.44,0.87,0.63000,7.50280,-0.53
-815.94,68.66,87.84,-5.47,0.54000,17.22080,-1.72
-815.94,68.66,78.44,-9.29,0.81000,7.52000,-2.61
815.94,68.66,69.32,-10.24,1.53000,7.52000,-3.43
815.94,68.66,65.91,-10.24,2.07000,1.50000,-3.43
815.94,68.66,66.17,-3.84,2.25000,17.18640,-2.63
815.94,68.66,68.22,1.03,2.43000,7.53720,2.35
815.94,104.34,71.20,3.05,2.43000,16.53280,8.00
815.94,104.34,74.80,3.05,2.25000,16.53280,8.00
815.94,104.34,79.04,4.18,1.89000,7.48560,2.04
815.94,104.34,83.27,4.91,1.53000,17.20360,-0.42
815.94,104.34,88.05,5.37,1.26000,7.48560,0.77
815.94,104.34,93.06,5.80,0.90000,7.48560,-0.52
815.94,104.34,98.00,5.80,0.63000,1.50000,-0.52
815.94,104.34,103.38,5.99,0.27000,7.53720,0.96
-815.94,104.34,107.94,6.23,-0.18000,7.52000,-0.16
-815.94,72.17,107.90,2.31,-0.45000,7.52000,-0.22
-815.94,72.17,103.98,2.31,-0.72000,7.52000,-0.22
-815.94,72.17,96.76,-4.29,-0.72000,7.53720,-2.42
-815.94,72.17,87.38,-8.38,-0.18000,7.53720,-3.56
815.94,72.17,76.93,-10.91,0.45000,7.52000,-4.05
815.94,72.17,71.77,-8.69,1.35000,17.20360,-5.62
815.94,72.17,71.09,-2.10,1.80000,17.20360,-0.78
815.94,72.17,72.57,-2.10,2.07000,1.50000,-0.78
815.94,106.09,75.10,1.74,2.16000,16.13720,9.07
815.94,106.09,78.27,3.24,2.07000,16.13720,4.71
815.94,106.09,81.83,4.08,1.80000,7.52000,0.60
815.94,106.09,85.87,4.08,1.53000,7.52000,0.60
815.94,106.09,90.54,4.71,1.08000,7.52000,-0.44
815.94,106.09,94.98,5.27,0.72000,7.50280,-0.36
815.94,106.09,99.87,5.56,0.45000,7.52000,0.24
815.94,106.09,104.98,5.89,0.00000,7.52000,0.43
-815.94,106.09,108.46,5.89,-0.45000,1.50000,0.43
815.94,123.05,106.94,3.83,-0.72000,7.52000,-0.33
815.94,123.05,105.66,-2.41,-0.90000,7.52000,-1.71
815.94,123.05,106.86,0.54,-1.17000,7.52000,-1.83
815.94,123.05,109.13,0.54,-1.26000,34.43800,-1.83
815.94,123.05,112.18,2.58,-1.44000,7.50280,-0.05
815.94,123.05,115.93,3.78,-1.62000,7.52000,0.81
815.94,123.05,120.16,4.65,-1.89000,7.52000,0.58
-815.94,123.05,123.87,4.94,-2.16000,7.52000,0.43
-815.94,123.05,123.02,4.94,-2.43000,7.46840,0.43
815.94,131.53,120.05,-1.04,-2.61000,7.52000,0.14
815.94,131.53,119.98,-2.56,-2.61000,7.52000,-1.51
815.94,131.53,121.88,1.32,-2.70000,7.52000,-1.48
815.94,131.53,124.87,1.32,-2.79000,7.52000,-1.48
815.94,131.53,128.88,3.39,-2.97000,7.52000,0.98
-815.94,131.53,131.71,4.74,-3.15000,7.50280,0.89
738.46,131.53,129.88,0.84,-3.24000,7.57160,0.42
815.94,131.53,128.65,-2.31,-3.33000,7.57160,-1.35
815.94,131.53,130.13,-2.31,-3.42000,1.50000,-1.35
-815.94,85.76,131.24,1.77,-3.42000,7.53720,-1.12
-815.94,85.76,128.36,-0.47,-3.42000,7.52000,0.09
-815.94,85.76,122.96,-5.39,-3.24000,7.57160,-0.28
