CONTROLLER_FLAG,SL_PWM,U,SL_position,SL_speed,ARM_position,Distance,Sprung_acceleration_x
100,200.00,90.00,89.62,0.00,-3.42000,0.00000,10.12
100,815.94,150.34,90.31,0.40,0.00000,18.52800,0.05
100,815.94,150.34,92.31,1.28,0.00000,18.52800,0.28
100,815.94,150.34,95.40,3.06,0.00000,18.52800,-0.12
100,815.94,150.34,99.31,3.06,-0.09000,18.52800,-0.12
100,815.94,150.34,104.15,4.54,-0.09000,18.57960,-0.01
100,815.94,150.34,109.52,5.60,-0.09000,18.52800,0.26
100,815.94,150.34,114.99,6.44,-0.18000,18.52800,0.06
100,815.94,150.34,121.26,7.11,-0.18000,18.52800,0.20
100,815.94,152.68,128.11,7.11,-0.36000,1.50000,0.20
100,815.94,152.68,135.77,7.46,-0.45000,19.47400,0.73
100,815.94,152.68,143.66,8.69,-0.54000,18.20120,-0.23
100,815.94,152.68,152.35,9.15,-0.81000,19.16440,0.21
100,815.94,152.68,161.76,9.94,-0.90000,19.16440,2.02
100,815.94,152.68,171.75,9.94,-1.26000,52.60120,2.02
100,-815.94,152.68,178.56,10.34,-1.35000,18.51080,0.76
100,-815.94,152.68,179.89,5.90,-1.62000,19.49120,1.03
100,-815.94,152.68,177.64,-0.97,-1.89000,19.16440,0.39
100,-815.94,88.84,172.96,-0.97,-2.07000,19.16440,0.39
100,-815.94,88.84,165.83,-5.04,-2.34000,18.82040,0.37
100,-815.94,88.84,156.60,-8.70,-2.43000,19.83520,0.56
100,-815.94,88.84,144.92,-10.88,-2.70000,19.45680,0.57
100,-815.94,88.84,132.11,-12.02,-2.79000,19.57720,2.47
100,-815.94,88.84,119.04,-12.60,-2.70000,19.18160,4.00
100,-815.94,88.84,105.47,-12.83,-2.52000,19.18160,-5.39
100,-815.94,88.84,89.18,-12.83,-2.25000,1.50000,-5.39
100,815.94,56.91,72.80,-13.99,-1.71000,18.73440,-9.74
100,815.94,56.91,63.07,-13.41,-1.26000,19.52560,9.56
100,815.94,56.91,58.83,-6.07,-0.99000,19.52560,3.06
100,815.94,56.91,58.52,-6.07,-0.81000,4.33800,3.06
100,815.94,56.91,60.43,-0.46,-0.90000,18.83760,5.66
100,815.94,56.91,64.00,2.87,-0.99000,18.85480,-0.89
100,815.94,56.91,68.79,4.98,-1.08000,18.85480,-1.12
100,-815.94,56.91,72.20,4.98,-1.08000,18.85480,-1.12
100,-815.94,40.95,70.51,4.37,-1.08000,18.83760,0.76
100,-815.94,40.95,65.19,-2.69,-1.08000,18.83760,0.01
100,-815.94,40.95,56.51,-7.52,-1.08000,18.85480,0.30
100,815.94,40.95,47.76,-10.30,-0.81000,18.83760,-5.33
100,815.94,40.95,43.78,-5.51,-0.63000,18.83760,-1.59
100,815.94,40.95,43.95,-5.51,-0.45000,18.85480,-1.59
100,815.94,40.95,46.65,0.25,-0.45000,19.16440,1.14
100,-815.94,40.95,50.87,3.76,-0.45000,18.14960,4.03
100,-815.94,40.95,51.68,3.34,-0.54000,19.16440,-0.20
100,815.94,97.98,49.36,3.34,-0.54000,19.16440,-0.20
100,815.94,97.98,49.43,-2.32,-0.54000,19.18160,-0.22
100,815.94,97.98,51.74,0.56,-0.54000,19.18160,-0.50
100,815.94,97.98,55.72,3.58,-0.54000,19.16440,0.20
100,815.94,97.98,60.87,5.58,-0.54000,19.16440,0.70
100,815.94,97.98,66.93,5.58,-0.63000,1.50000,0.70
100,815.94,97.98,73.38,7.05,-0.63000,19.16440,-0.92
100,815.94,97.98,80.96,7.93,-0.63000,17.90880,0.85
100,815.94,61.49,88.62,8.43,-0.63000,19.19880,-0.36
100,815.94,61.49,96.49,8.66,-0.72000,19.19880,-0.46
100,-815.94,61.49,101.05,8.66,-0.72000,1.50000,-0.46
100,-815.94,61.49,99.52,4.98,-0.81000,18.85480,-0.76
