SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
263.14178,150.00,0.00000,0.00335,0.00000,-0.00157,-0.00062,-0.00000,-0.00000,0.01000,0.00393,0.00004,-0.002711,-0.000627,0.991623
524.71722,150.00,0.03337,0.27435,0.29197,-0.00157,0.00000,-0.00000,-0.00001,0.01000,-0.00000,0.00000,0.000707,-0.003313,0.996506
752.05847,150.00,2.29405,3.35242,3.37016,-0.00157,0.00000,-0.00001,-0.00137,0.00999,-0.00140,0.00000,0.032689,0.001326,1.008225
557.50226,150.00,6.15639,11.11115,6.15639,-0.00157,0.00000,-0.00013,-0.00846,0.00987,-0.00875,0.00000,0.005834,0.000593,1.059494
239.07700,150.00,6.28152,21.00112,6.28152,-0.00314,0.00000,-0.00042,-0.01910,0.00942,-0.01972,0.00000,0.088109,0.103132,0.874436
-57.06150,150.00,4.95514,27.55204,4.95514,-0.00471,-0.22440,-0.00071,-0.01903,0.00885,-0.01803,0.00000,-0.027857,0.071150,0.925949
-234.25516,150.00,1.47653,31.92825,1.47653,-0.00471,0.00000,-0.00117,-0.00748,0.00850,-0.00770,0.00000,-0.018824,0.016951,0.959885
-76.47924,150.00,-0.20021,31.99851,-0.20021,-0.00471,0.00000,-0.00120,0.00103,0.00847,0.00106,0.00000,-0.032252,-0.054827,1.016770
156.13840,150.00,-0.37539,31.53680,-0.37539,-0.00471,0.00000,-0.00116,0.00196,0.00852,0.00201,0.00000,0.020238,0.003035,1.021896
399.77969,150.00,-0.45047,30.96134,-0.45047,-0.00471,0.00000,-0.00111,0.00226,0.00857,0.00232,0.00000,0.002416,-0.015032,0.993088
647.63074,150.00,0.40042,31.20892,0.40042,-0.00471,0.00000,-0.00111,-0.00200,0.00857,-0.00310,0.00000,-0.011988,-0.002825,1.005295
809.29785,150.00,4.13763,34.83234,4.13763,-0.00628,-0.22440,-0.00131,-0.00297,0.00822,-0.02311,0.00804,0.048803,0.013777,0.986252
527.03448,150.00,6.26483,42.81524,6.26483,-0.00628,0.00000,-0.00203,-0.03952,0.00748,-0.04057,0.00000,0.005102,-0.016008,1.028244
218.97310,150.00,4.53804,49.90818,4.53804,-0.00785,-0.22440,-0.00291,-0.01424,0.00645,-0.03428,0.00804,-0.034449,-0.117083,1.084885
11.65531,150.00,2.27736,53.59517,2.27736,-0.00785,0.00000,-0.00340,-0.01777,0.00594,-0.01814,0.00000,0.025121,0.052351,0.958908
-7.81679,150.00,-0.15016,54.23086,-0.15016,-0.00942,0.00000,-0.00337,0.00120,0.00583,0.00122,-0.00804,-0.037135,0.045027,0.955490
165.23701,150.00,-1.10948,52.82565,-1.10948,-0.00942,0.00000,-0.00323,0.00868,0.00605,0.00986,0.00000,-0.013941,-0.016985,0.985520
696.73761,150.00,-0.75078,51.52416,-0.75078,-0.00942,0.00000,-0.00300,0.00577,0.00622,0.00589,0.00000,-0.007350,-0.045793,1.041184
838.73615,150.00,1.25964,53.18030,1.25964,-0.00942,0.00000,-0.00310,-0.00973,0.00598,-0.01907,0.00000,0.035863,0.002302,1.015793
756.84058,150.00,4.71322,58.14201,4.71322,-0.01100,0.00000,-0.00376,-0.03299,0.00530,-0.03359,0.00000,0.054906,0.029646,0.982102
522.26343,150.00,4.45462,65.38550,3.99581,-0.01257,0.00000,-0.00473,-0.03556,0.00418,-0.03607,0.00000,0.011449,-0.045061,1.025070
204.07903,150.00,1.82690,68.71450,1.82690,-0.01571,-0.22440,-0.00497,0.00214,0.00367,-0.01703,0.00804,0.021703,0.002302,1.038742
315.34937,150.00,-0.40042,68.50706,-0.40042,-0.01728,-0.22440,-0.00489,0.00676,0.00367,0.00684,-0.00804,-0.046168,-0.014299,1.000900
525.88953,150.00,-0.62565,67.55019,-0.62565,-0.01728,0.00000,-0.00470,0.00572,0.00381,0.00579,0.00000,-0.029322,-0.018694,1.007980
