CONTROLLER_FLAG,SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
100,800.78,105.06,1.25,60.90,1.25,-0.02985,0.14960,-0.00116,-0.02162,0.00672,-0.00907,0.00022,8.49,1.16,8.99
100,44.10,67.52,6.18,72.07,6.18,-0.04712,-0.19156,-0.00254,-0.03370,0.00465,-0.05050,0.00022,1.11,-2.13,13.03
100,800.78,108.77,4.16,70.43,4.16,-0.05969,-0.36530,-0.00284,-0.00702,0.00304,-0.03833,0.00112,-0.73,1.35,10.22
100,800.78,129.39,-0.85,76.61,-0.85,-0.06283,-0.30650,-0.00148,0.03318,0.00337,0.00811,-0.00045,-8.60,-1.30,6.04
100,800.78,139.70,2.92,90.26,2.92,-0.07069,-0.07306,-0.00242,-0.02256,0.00216,-0.02871,-0.00134,1.82,0.70,5.59
100,800.78,144.86,5.94,106.41,5.94,-0.08639,-0.18700,-0.00417,-0.04148,-0.00021,-0.05663,0.00067,2.50,0.50,6.05
100,-800.78,87.43,6.86,118.69,6.86,-0.10996,-0.36530,-0.00577,-0.03725,-0.00307,-0.06651,0.00104,1.28,0.23,13.26
100,-317.57,58.71,4.45,101.94,4.45,-0.12409,-0.59840,-0.00545,0.00747,-0.00476,-0.04005,0.00139,1.02,-1.60,9.95
100,261.63,44.35,-7.57,88.71,-7.57,-0.09111,-0.28560,-0.00140,0.09218,-0.00166,0.07048,-0.00178,-19.12,-1.00,5.95
100,800.78,97.18,-4.68,82.74,-4.68,-0.07540,0.84287,-0.00221,-0.01977,0.00024,0.04614,0.00321,5.93,3.89,15.88
100,-342.93,63.59,-2.52,85.89,-2.52,-0.08011,0.32877,-0.00226,-0.00116,0.00132,0.02569,-0.00290,4.40,-4.80,10.52
100,-126.93,46.79,1.50,75.90,1.50,-0.07383,-0.11220,-0.00251,-0.00598,0.00069,-0.01497,-0.00134,0.71,3.31,5.84
100,800.78,98.40,-4.93,68.17,-4.93,-0.05341,0.14612,-0.00102,0.03458,0.00268,0.04631,0.00020,-7.67,-0.16,8.42
100,800.78,64.20,-2.41,77.47,-2.41,-0.05498,0.48620,-0.00170,-0.01615,0.00366,0.02339,0.00203,10.22,0.74,11.73
100,741.23,107.11,4.12,83.18,4.12,-0.07226,-0.07480,-0.00309,-0.03319,0.00200,-0.03943,-0.00246,2.17,-0.97,12.57
100,-85.26,68.55,2.03,82.64,2.03,-0.07854,-0.38312,-0.00264,0.01101,0.00118,-0.02004,0.00189,-0.16,0.89,5.29
