CONTROLLER_FLAG,SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
100,545.04,48.62,-3.27,60.15,-3.27,-0.02513,0.26180,-0.00284,0.00855,0.00421,0.03049,0.00089,-0.07,0.12,10.44
100,-220.30,48.62,-2.26,59.64,-2.26,-0.02356,0.19156,-0.00274,0.00257,0.00498,0.01882,-0.00043,2.10,-0.39,10.44
100,-483.96,48.62,-0.23,57.69,-0.23,-0.02356,0.03740,-0.00279,-0.00114,0.00507,0.00203,-0.00092,-0.14,0.08,10.31
100,-463.28,39.31,-0.86,53.62,-0.86,-0.02042,0.00000,-0.00249,0.00718,0.00537,0.00728,-0.00022,-0.16,-0.16,9.87
100,193.09,39.31,-1.73,48.19,-1.73,-0.01571,0.07306,-0.00215,0.00786,0.00599,0.01425,0.00043,-0.48,0.02,9.82
100,518.12,39.31,-2.29,45.26,-2.29,-0.01100,0.11220,-0.00184,0.00743,0.00671,0.01728,0.00023,0.14,0.00,9.86
100,27.05,39.31,-1.23,45.29,-1.23,-0.01100,0.11494,-0.00192,-0.00206,0.00704,0.00794,0.00002,0.61,-0.12,9.90
100,-377.34,39.31,0.00,45.03,0.00,-0.01100,0.00000,-0.00192,-0.00003,0.00704,-0.00003,-0.00069,0.05,-0.02,10.03
100,-376.40,34.65,-0.13,42.38,-0.13,-0.00942,0.00000,-0.00188,0.00088,0.00707,0.00090,0.00000,0.05,-0.02,9.94
100,283.62,34.65,-1.20,38.55,-1.20,-0.00785,0.03740,-0.00168,0.00484,0.00742,0.00825,0.00022,-0.12,-0.01,9.96
100,426.37,34.65,-1.56,37.33,-1.56,-0.00628,0.03740,-0.00140,0.00659,0.00784,0.01006,0.00001,-0.02,0.03,9.54
100,195.25,34.65,-0.42,37.37,-0.42,-0.00628,0.03740,-0.00143,-0.00073,0.00795,0.00258,-0.00000,0.18,-0.03,9.78
100,-62.73,32.32,0.01,37.37,0.01,-0.00628,0.00000,-0.00144,-0.00007,0.00795,-0.00008,-0.00023,-0.06,0.04,9.86
100,-466.26,32.32,0.00,37.37,0.00,-0.00628,0.00000,-0.00144,0.00000,0.00795,0.00000,0.00000,0.04,-0.07,9.80
100,-286.77,32.32,-0.00,35.46,-0.00,-0.00628,0.00000,-0.00144,0.00002,0.00795,0.00002,0.00000,0.01,-0.01,9.95
100,138.88,32.32,-0.87,33.47,-0.87,-0.00471,0.00000,-0.00123,0.00500,0.00816,0.00514,0.00000,-0.11,0.04,9.87
100,355.30,32.32,-0.92,32.58,-0.92,-0.00471,0.03740,-0.00118,0.00107,0.00835,0.00444,0.00022,0.01,0.01,9.78
100,800.78,91.17,-0.34,34.27,-0.34,-0.00471,0.00000,-0.00111,0.00179,0.00843,0.00185,-0.00022,0.10,-0.00,9.74
100,800.78,91.17,0.95,49.43,0.95,-0.00942,0.00000,-0.00133,-0.00511,0.00820,-0.00526,0.00000,0.15,-0.10,9.83
100,-800.78,91.17,6.76,66.81,6.76,-0.02356,-0.10959,-0.00282,-0.03470,0.00626,-0.04525,0.00064,2.40,1.50,9.14
100,800.78,91.17,6.74,66.51,6.74,-0.03142,-0.38312,-0.00379,-0.02370,0.00392,-0.05702,0.00167,1.30,-1.98,12.72
100,57.19,91.17,0.01,76.33,0.01,-0.03770,-0.14612,-0.00327,0.01210,0.00391,-0.00012,-0.00138,-1.92,0.01,11.18
100,800.78,120.59,4.23,79.52,4.23,-0.04555,-0.14960,-0.00437,-0.02626,0.00228,-0.03896,0.00002,2.13,-0.24,9.54
100,800.78,120.59,1.31,89.02,1.31,-0.05655,-0.19156,-0.00425,0.00301,0.00175,-0.01285,0.00022,-1.48,0.16,8.98
100,220.31,120.59,4.22,102.27,4.22,-0.07697,-0.25571,-0.00510,-0.02018,-0.00000,-0.04166,0.00045,1.57,0.26,8.20
100,231.58,120.59,5.54,106.16,5.54,-0.09111,-0.52360,-0.00557,-0.01134,-0.00225,-0.05359,0.00156,0.14,0.15,9.34
100,565.49,120.59,1.33,109.01,1.33,-0.09425,-0.30650,-0.00510,0.01160,-0.00278,-0.01285,-0.00133,-4.27,0.24,10.14
100,-800.78,75.29,1.34,104.39,1.34,-0.09111,-0.07306,-0.00540,-0.00696,-0.00333,-0.01279,-0.00136,0.69,-0.07,8.34
100,800.78,75.29,-2.73,91.60,-2.73,-0.07226,0.07480,-0.00454,0.02033,-0.00222,0.02631,0.00001,-1.48,-0.00,9.99
100,-688.05,75.29,-4.67,93.54,-4.67,-0.06912,0.48620,-0.00423,0.00743,-0.00028,0.04627,0.00259,-0.33,-0.30,11.90
100,558.05,75.29,0.68,85.12,0.68,-0.06283,0.07480,-0.00477,-0.01285,-0.00057,-0.00682,-0.00248,2.28,0.75,8.25
100,-310.78,52.64,-3.66,84.63,-3.66,-0.05655,0.10959,-0.00363,0.02713,0.00096,0.03622,0.00023,-2.64,-0.28,10.70
100,84.80,52.64,0.06,74.83,0.06,-0.04869,0.15325,-0.00416,-0.01300,0.00093,-0.00055,0.00025,3.43,0.15,8.67
100,489.30,52.64,-4.48,69.17,-4.48,-0.03456,0.18265,-0.00298,0.02765,0.00277,0.04270,0.00017,-2.94,-0.20,10.29
100,-555.38,52.64,-1.93,67.77,-1.93,-0.03299,0.34481,-0.00340,-0.01035,0.00352,0.01826,0.00092,3.19,0.52,10.22
100,736.35,52.64,-0.91,60.46,-0.91,-0.02670,0.03653,-0.00317,0.00548,0.00388,0.00867,-0.00179,-1.36,-0.79,11.71
100,800.78,101.33,-3.02,62.16,-3.02,-0.02513,0.15325,-0.00264,0.01283,0.00494,0.02592,0.00071,-0.21,0.37,10.06
100,776.63,101.33,0.92,74.04,0.92,-0.03299,0.03653,-0.00312,-0.01106,0.00460,-0.00809,-0.00068,0.65,-0.35,9.04
100,87.32,101.33,5.23,82.09,5.23,-0.04869,-0.22440,-0.00431,-0.02841,0.00260,-0.04757,0.00112,1.72,0.99,8.55
100,790.24,101.33,3.07,85.00,3.07,-0.05341,-0.38312,-0.00425,0.00161,0.00136,-0.03010,0.00097,-1.80,-0.42,8.30
100,640.39,101.33,1.41,88.96,1.41,-0.05812,-0.07306,-0.00459,-0.00804,0.00076,-0.01404,-0.00181,0.77,0.38,11.13
100,800.78,125.67,1.54,93.76,1.54,-0.06440,-0.11494,-0.00479,-0.00474,0.00018,-0.01411,0.00026,0.27,-0.68,10.11
100,425.85,125.67,2.24,104.98,2.24,-0.07854,-0.18265,-0.00511,-0.00760,-0.00078,-0.02240,0.00040,1.11,0.28,10.28
100,683.84,125.67,4.80,108.71,4.80,-0.09425,-0.33660,-0.00590,-0.01881,-0.00271,-0.04586,0.00092,2.15,-0.37,11.26
100,365.03,125.67,1.30,113.96,1.30,-0.09896,-0.34481,-0.00529,0.01503,-0.00322,-0.01244,0.00005,-3.17,0.23,10.58
100,800.78,125.67,2.25,115.14,2.25,-0.10210,-0.11220,-0.00579,-0.01192,-0.00410,-0.02089,-0.00139,0.95,0.07,9.07
100,451.48,137.84,0.67,121.78,0.67,-0.10996,-0.07480,-0.00574,0.00104,-0.00430,-0.00490,-0.00022,-0.28,-0.17,10.40
100,563.05,137.84,2.68,125.58,2.68,-0.11938,-0.22440,-0.00598,-0.00562,-0.00529,-0.02351,0.00089,0.74,0.38,9.18
100,795.12,137.84,1.65,127.65,1.65,-0.12252,-0.18265,-0.00595,0.00082,-0.00588,-0.01372,-0.00024,-0.59,-0.04,9.26
100,426.53,137.84,0.80,131.10,0.80,-0.12723,-0.07662,-0.00596,-0.00024,-0.00614,-0.00636,-0.00065,-0.61,-0.31,10.54
100,-163.06,83.92,1.46,132.48,1.46,-0.13038,-0.11220,-0.00601,-0.00121,-0.00657,-0.01023,0.00021,0.27,-0.02,9.22
100,-661.60,83.92,0.61,120.90,0.61,-0.12252,-0.07480,-0.00595,0.00141,-0.00676,-0.00456,-0.00022,-0.24,0.24,10.06
100,800.78,83.92,-5.43,106.96,-5.43,-0.09582,0.21420,-0.00478,0.02647,-0.00482,0.04408,0.00079,-2.93,0.33,9.91
100,-758.23,83.92,-5.11,107.30,-5.11,-0.09111,0.61299,-0.00487,-0.00209,-0.00292,0.04632,0.00244,0.32,-1.21,12.56
100,800.78,83.92,-0.12,96.77,-0.12,-0.08325,0.10959,-0.00519,-0.00753,-0.00287,0.00116,-0.00294,1.75,0.60,7.62
100,774.49,116.97,-4.41,97.67,-4.41,-0.07540,0.22440,-0.00418,0.02411,-0.00111,0.04200,0.00069,-2.89,-0.67,11.76
100,402.09,116.97,0.64,103.53,0.64,-0.08168,0.15325,-0.00494,-0.01858,-0.00137,-0.00632,-0.00044,4.40,-0.23,8.66
100,743.97,116.97,2.44,105.94,2.44,-0.08639,-0.18700,-0.00532,-0.00897,-0.00237,-0.02393,0.00020,-0.11,0.23,10.03
100,735.44,116.97,1.09,108.33,1.09,-0.09111,-0.07306,-0.00552,-0.00472,-0.00283,-0.01056,-0.00066,0.48,-0.07,11.09
100,558.75,116.97,0.85,110.88,0.85,-0.09582,-0.11494,-0.00548,0.00102,-0.00316,-0.00814,0.00026,-0.30,-0.31,10.32
100,-800.78,73.48,1.01,109.40,1.01,-0.09582,-0.11220,-0.00550,-0.00063,-0.00356,-0.00956,-0.00002,-0.52,0.59,8.53
100,800.78,73.48,-0.88,95.06,-0.88,-0.08011,0.03653,-0.00528,0.00534,-0.00321,0.00825,-0.00044,-0.87,-0.05,9.10
100,-365.89,73.48,-5.94,94.15,-5.94,-0.07069,0.37400,-0.00409,0.02827,-0.00077,0.05808,0.00202,-3.57,-0.38,10.35
100,52.46,73.48,-0.14,87.74,-0.14,-0.06440,0.19156,-0.00466,-0.01400,-0.00071,0.00138,-0.00112,4.86,-0.13,7.06
100,385.14,73.48,-2.98,83.67,-2.98,-0.05655,0.14612,-0.00394,0.01677,0.00052,0.02857,-0.00027,-2.01,0.20,10.59
100,800.78,111.75,-1.36,87.85,-1.36,-0.05812,0.22987,-0.00415,-0.00517,0.00107,0.01351,0.00051,2.77,-0.12,10.96
100,235.42,111.75,1.91,95.83,1.91,-0.06912,-0.07306,-0.00472,-0.01311,0.00025,-0.01907,-0.00091,1.08,-0.04,10.01
100,800.78,111.75,3.14,97.90,3.14,-0.07226,-0.26818,-0.00511,-0.00965,-0.00103,-0.03136,0.00119,-0.20,0.52,8.58
100,586.28,111.75,1.01,101.86,1.01,-0.07854,-0.10959,-0.00516,-0.00118,-0.00146,-0.01000,-0.00093,0.37,-0.14,10.10
100,698.25,130.88,1.60,104.75,1.60,-0.08482,-0.11494,-0.00538,-0.00521,-0.00205,-0.01442,0.00003,0.04,-0.19,9.92
100,526.95,130.88,1.30,111.84,1.30,-0.09268,-0.14960,-0.00541,-0.00073,-0.00259,-0.01268,0.00021,-0.31,0.12,9.08
100,800.78,130.88,2.98,115.16,2.98,-0.10367,-0.21918,-0.00587,-0.01074,-0.00380,-0.02823,0.00041,1.62,-0.06,9.41
100,377.81,130.88,1.50,120.29,1.50,-0.10996,-0.22440,-0.00564,0.00537,-0.00432,-0.01243,0.00003,-1.71,-0.13,10.82
100,603.37,130.88,1.97,122.50,1.97,-0.11310,-0.15325,-0.00586,-0.00522,-0.00504,-0.01743,-0.00044,-0.35,0.25,8.60
100,800.78,140.45,1.09,124.18,1.09,-0.11624,-0.07480,-0.00600,-0.00333,-0.00543,-0.00932,-0.00047,0.57,0.10,9.57
100,363.71,140.45,0.62,129.98,0.62,-0.12409,-0.11220,-0.00584,0.00378,-0.00565,-0.00531,0.00026,-0.18,-0.39,10.77
100,786.97,140.45,2.56,131.28,2.56,-0.13038,-0.18700,-0.00602,-0.00424,-0.00646,-0.01927,0.00043,1.40,0.24,9.69
100,582.91,140.45,0.59,133.83,0.59,-0.13352,-0.11220,-0.00583,0.00443,-0.00664,-0.00444,-0.00045,-1.24,-0.20,10.33
100,516.72,140.45,0.91,135.73,0.91,-0.13509,-0.07480,-0.00586,-0.00061,-0.00692,-0.00665,-0.00022,0.06,-0.00,9.45
100,706.75,145.23,0.82,137.20,0.82,-0.13666,-0.03740,-0.00597,-0.00272,-0.00717,-0.00585,-0.00023,0.01,0.23,8.99
100,708.29,145.23,0.73,138.88,0.73,-0.13980,-0.03740,-0.00605,-0.00191,-0.00738,-0.00503,-0.00001,0.05,-0.11,10.10
100,484.00,145.23,0.57,141.06,0.57,-0.14294,-0.07480,-0.00596,0.00227,-0.00754,-0.00387,0.00025,-0.66,-0.15,9.86
100,621.02,145.23,0.88,141.71,0.88,-0.14451,-0.07480,-0.00594,0.00044,-0.00778,-0.00567,-0.00001,-0.04,0.22,9.19
100,530.12,145.23,0.30,142.79,0.30,-0.14608,-0.03740,-0.00589,0.00115,-0.00785,-0.00186,-0.00022,-0.32,-0.06,9.78
100,-800.78,87.61,0.55,136.56,0.55,-0.14294,-0.03740,-0.00587,0.00053,-0.00796,-0.00252,-0.00000,-0.26,0.03,9.58
100,800.78,87.61,-3.13,116.17,-3.13,-0.11781,0.07306,-0.00527,0.01389,-0.00707,0.02060,0.00021,-1.08,-0.12,9.29
100,-297.01,87.61,-8.06,114.76,-8.06,-0.10210,0.62101,-0.00462,0.01517,-0.00429,0.06481,0.00320,-4.14,-2.57,13.31
100,157.40,87.61,-0.41,106.23,-0.41,-0.09739,0.34481,-0.00562,-0.02432,-0.00417,0.00275,-0.00169,7.45,1.44,3.62
100,-117.87,58.80,-3.80,102.47,-3.80,-0.08639,0.14612,-0.00459,0.02403,-0.00264,0.03571,-0.00116,-3.94,-0.64,11.65
100,-611.38,58.80,-1.17,92.12,-1.17,-0.07540,0.22987,-0.00487,-0.00687,-0.00217,0.01138,0.00051,3.05,-0.13,10.30
100,800.78,58.80,-5.01,79.28,-5.01,-0.05184,0.28560,-0.00373,0.02574,-0.00004,0.04857,0.00032,-3.51,-0.50,11.07
100,-702.66,58.80,-4.74,80.07,-4.74,-0.04555,0.57468,-0.00376,-0.00057,0.00185,0.04608,0.00177,0.98,0.14,11.08
100,561.30,58.80,0.14,70.92,0.14,-0.04084,0.11220,-0.00420,-0.01037,0.00179,-0.00138,-0.00271,1.65,-0.54,8.83
100,-533.55,44.40,-3.91,70.39,-3.91,-0.03613,0.11220,-0.00303,0.02807,0.00337,0.03750,0.00002,-2.01,0.31,11.61
100,396.52,44.40,0.01,61.01,0.01,-0.02985,0.15325,-0.00355,-0.01285,0.00336,-0.00013,0.00025,3.40,-0.19,8.89
100,97.16,44.40,-4.30,58.37,-4.30,-0.02199,0.14612,-0.00247,0.02524,0.00499,0.03781,-0.00004,-1.91,0.34,10.27
100,-426.52,44.40,-0.66,56.13,-0.66,-0.02042,0.15325,-0.00277,-0.00733,0.00522,0.00565,0.00004,2.77,0.57,8.36
100,684.05,44.40,-1.16,50.09,-1.16,-0.01728,0.03653,-0.00249,0.00652,0.00564,0.00975,-0.00068,-0.97,-0.40,10.25
100,800.78,97.20,-2.43,54.52,-2.43,-0.01728,0.07662,-0.00197,0.01250,0.00643,0.01933,0.00025,-0.43,0.29,10.28
100,20.38,97.20,2.23,69.78,2.23,-0.02670,0.00000,-0.00273,-0.01746,0.00567,-0.01777,-0.00045,1.33,-0.52,9.26
100,303.69,97.20,6.35,74.91,6.35,-0.04084,-0.26180,-0.00414,-0.03377,0.00330,-0.05650,0.00156,2.29,-0.16,10.62
100,601.48,97.20,1.88,79.95,1.88,-0.04555,-0.30650,-0.00378,0.00888,0.00261,-0.01670,0.00027,-3.18,-0.24,10.49
100,599.79,97.20,2.35,83.64,2.35,-0.05027,-0.10959,-0.00438,-0.01387,0.00162,-0.02299,-0.00115,1.00,0.31,10.16
100,-421.95,63.60,1.26,82.90,1.26,-0.05184,-0.11494,-0.00450,-0.00303,0.00111,-0.01248,0.00003,-0.75,-0.51,10.28
100,-175.88,63.60,-0.38,77.28,-0.38,-0.04869,-0.03740,-0.00421,0.00685,0.00127,0.00380,-0.00046,0.62,0.45,9.79
100,676.97,63.60,-2.41,71.65,-2.41,-0.04084,0.07306,-0.00346,0.01760,0.00229,0.02366,0.00021,-0.57,-0.37,9.56
100,175.89,63.60,-2.19,71.15,-2.19,-0.03770,0.19156,-0.00324,0.00517,0.00315,0.02106,0.00073,-0.21,0.01,10.70
100,428.52,106.81,-0.23,69.52,-0.23,-0.03770,0.07480,-0.00341,-0.00397,0.00324,0.00224,-0.00070,0.05,-0.35,9.57
100,800.78,106.81,-0.69,76.11,-0.69,-0.04084,0.03740,-0.00327,0.00331,0.00352,0.00646,-0.00022,0.09,0.37,9.38
100,-67.88,106.81,3.12,87.84,3.12,-0.05341,-0.10959,-0.00416,-0.02065,0.00223,-0.02990,0.00042,1.10,0.02,9.70
100,800.78,106.81,4.70,89.50,4.70,-0.06283,-0.34481,-0.00490,-0.01817,0.00032,-0.04657,0.00144,1.39,0.24,8.93
100,351.03,106.81,0.86,95.13,0.86,-0.06754,-0.18700,-0.00457,0.00783,0.00001,-0.00737,-0.00094,-2.39,-0.19,11.67
100,-229.55,68.40,2.15,96.74,2.15,-0.07069,-0.11220,-0.00509,-0.01267,-0.00089,-0.02196,-0.00044,0.49,0.40,8.14
100,196.56,68.40,0.69,87.83,0.69,-0.06597,-0.11220,-0.00500,0.00214,-0.00118,-0.00690,-0.00002,-0.53,0.29,9.30
100,225.77,68.40,-4.06,83.90,-4.06,-0.05655,0.14612,-0.00377,0.02874,0.00056,0.04052,0.00020,-2.07,0.37,9.33
100,-457.70,68.40,-1.14,81.75,-1.14,-0.05341,0.22987,-0.00407,-0.00728,0.00103,0.01139,0.00051,3.25,0.47,10.05
100,732.67,68.40,-1.15,75.06,-1.15,-0.04712,0.07306,-0.00383,0.00543,0.00152,0.01141,-0.00091,-1.75,-0.49,11.32
100,800.78,109.21,-2.69,78.21,-2.69,-0.04555,0.19156,-0.00340,0.01052,0.00260,0.02631,0.00073,-0.26,0.06,10.45
100,207.49,109.21,1.59,88.58,1.59,-0.05655,0.00000,-0.00407,-0.01546,0.00193,-0.01552,-0.00112,1.62,0.09,8.63
100,800.78,109.21,4.31,91.31,4.31,-0.06440,-0.26818,-0.00492,-0.02077,0.00018,-0.04279,0.00156,1.29,0.24,9.29
100,401.71,109.21,1.15,97.04,1.15,-0.07069,-0.18700,-0.00477,0.00373,-0.00031,-0.01182,-0.00045,-2.14,-0.52,10.79
100,597.68,109.21,2.20,99.69,2.20,-0.07540,-0.14960,-0.00518,-0.01004,-0.00122,-0.02240,-0.00021,0.89,0.35,8.53
100,800.78,129.61,1.27,104.22,1.27,-0.08168,-0.11220,-0.00532,-0.00350,-0.00175,-0.01251,-0.00025,0.05,0.13,9.45
100,260.11,129.61,2.05,113.20,2.05,-0.09739,-0.14612,-0.00563,-0.00717,-0.00255,-0.01915,0.00024,1.48,-0.03,10.90
100,800.78,129.61,3.71,115.18,3.71,-0.10524,-0.38312,-0.00581,-0.00445,-0.00399,-0.03500,0.00134,0.09,0.49,9.29
100,356.88,129.61,1.02,120.05,1.02,-0.10996,-0.18700,-0.00553,0.00671,-0.00433,-0.00810,-0.00112,-1.56,-0.15,10.51
100,392.96,79.80,1.80,122.01,1.80,-0.11310,-0.11220,-0.00582,-0.00707,-0.00500,-0.01626,-0.00044,-0.05,0.28,8.18
100,-800.78,79.80,0.96,114.25,0.96,-0.10996,-0.07480,-0.00591,-0.00228,-0.00534,-0.00826,-0.00024,0.15,-0.01,9.61
100,800.78,79.80,-3.92,100.16,-3.92,-0.08482,0.10710,-0.00476,0.02609,-0.00381,0.03484,0.00018,-1.59,0.23,9.48
100,-713.24,79.80,-5.31,101.18,-5.31,-0.08011,0.61299,-0.00471,0.00141,-0.00176,0.05001,0.00310,0.78,0.32,12.29
100,751.66,79.80,0.25,91.45,0.25,-0.07383,0.07306,-0.00506,-0.00828,-0.00187,-0.00244,-0.00315,2.56,0.32,8.27
100,-775.61,54.90,-4.06,91.60,-4.06,-0.06754,0.18700,-0.00400,0.02535,-0.00017,0.04034,0.00068,-3.02,-0.19,10.01
100,464.60,54.90,0.16,78.18,0.16,-0.05498,0.11494,-0.00444,-0.01084,-0.00024,-0.00158,-0.00045,3.36,0.14,8.38
100,139.32,54.90,-6.03,74.41,-6.03,-0.03927,0.32877,-0.00307,0.03256,0.00228,0.05997,0.00134,-3.55,-0.96,12.37
100,-333.15,54.90,-1.06,70.53,-1.06,-0.03770,0.33660,-0.00386,-0.01865,0.00266,0.00908,0.00000,6.26,0.69,8.68
100,687.97,54.90,-1.90,64.16,-1.90,-0.03142,0.07306,-0.00334,0.01193,0.00344,0.01810,-0.00154,-3.08,-0.71,10.87
100,-747.55,42.44,-2.35,64.19,-2.35,-0.02985,0.15325,-0.00299,0.00866,0.00433,0.02163,0.00049,1.08,0.64,10.50
100,574.81,42.44,-0.24,54.76,-0.24,-0.02356,0.00000,-0.00290,0.00216,0.00442,0.00219,-0.00092,0.11,-0.59,9.63
100,-151.85,42.44,-4.12,54.40,-4.12,-0.01728,0.18700,-0.00214,0.01796,0.00586,0.03413,0.00112,-1.38,0.50,10.72
100,-483.35,42.44,0.11,52.31,0.11,-0.01728,0.11494,-0.00258,-0.01061,0.00582,-0.00088,-0.00044,2.58,-0.47,8.93
100,166.06,42.44,-0.99,47.95,-0.99,-0.01571,0.00000,-0.00225,0.00779,0.00615,0.00793,-0.00069,-0.20,0.38,9.76
100,800.78,96.23,-1.80,50.96,-1.80,-0.01414,0.07480,-0.00195,0.00715,0.00673,0.01378,0.00047,-0.46,-0.48,9.91
100,800.78,96.23,1.58,67.11,1.58,-0.02356,0.00000,-0.00250,-0.01279,0.00617,-0.01304,-0.00045,1.48,0.41,10.78
100,-323.49,96.23,7.12,76.96,7.12,-0.04084,-0.25571,-0.00408,-0.03682,0.00362,-0.05926,0.00149,3.46,-0.65,12.08
100,800.78,96.23,3.57,78.27,3.57,-0.04555,-0.38312,-0.00412,-0.00088,0.00227,-0.03298,0.00078,-2.74,-0.30,9.82
100,38.28,63.11,0.81,84.36,0.81,-0.05027,-0.10959,-0.00407,0.00116,0.00193,-0.00790,-0.00160,1.39,0.66,10.41
100,-425.40,63.11,2.33,80.23,2.33,-0.05027,-0.11494,-0.00462,-0.01355,0.00099,-0.02304,0.00003,0.40,-0.73,10.45
100,735.82,63.11,-1.90,72.72,-1.90,-0.04398,0.00000,-0.00382,0.01874,0.00179,0.01878,-0.00067,-0.07,0.54,9.36
100,-53.44,63.11,-3.04,72.81,-3.04,-0.04084,0.19156,-0.00326,0.01357,0.00300,0.02944,0.00117,-1.14,-0.72,10.18
100,-121.64,63.11,0.07,70.60,0.07,-0.03927,0.07480,-0.00355,-0.00684,0.00297,-0.00066,-0.00070,1.48,0.57,8.40
100,-76.16,46.55,-0.96,67.38,-0.96,-0.03613,0.00000,-0.00317,0.00902,0.00335,0.00907,-0.00045,-0.14,-0.07,9.16
100,-520.27,46.55,-1.35,63.62,-1.35,-0.03142,0.11220,-0.00304,0.00317,0.00388,0.01258,0.00067,-0.53,0.07,10.04
100,-228.90,46.55,-1.56,58.54,-1.56,-0.02513,0.10959,-0.00283,0.00492,0.00449,0.01420,-0.00000,0.16,-0.06,10.13
100,633.35,46.55,-2.29,53.15,-2.29,-0.01885,0.11220,-0.00244,0.00913,0.00528,0.01878,-0.00000,0.01,-0.09,9.85
100,139.35,46.55,-2.17,53.11,-2.17,-0.01885,0.15325,-0.00225,0.00465,0.00601,0.01787,0.00025,0.55,0.07,9.79
100,800.78,98.28,0.04,54.38,0.04,-0.01885,0.00000,-0.00226,-0.00028,0.00600,-0.00029,-0.00092,0.08,0.03,9.48
100,800.78,98.28,0.73,67.48,0.73,-0.02513,0.00000,-0.00252,-0.00586,0.00575,-0.00596,0.00000,0.62,-0.04,10.14
100,-235.48,98.28,5.81,77.89,5.81,-0.04241,-0.18700,-0.00397,-0.03475,0.00360,-0.05115,0.00112,2.19,-0.13,9.85
100,800.78,98.28,3.92,79.34,3.92,-0.04712,-0.37400,-0.00419,-0.00510,0.00207,-0.03640,0.00112,-1.53,0.03,9.50
100,214.32,98.28,0.72,85.99,0.72,-0.05341,-0.11220,-0.00410,0.00216,0.00177,-0.00709,-0.00154,0.73,-0.05,11.02
100,-439.23,64.14,2.60,84.00,2.60,-0.05341,-0.14960,-0.00467,-0.01384,0.00069,-0.02645,0.00027,0.68,-0.51,9.89
100,-166.63,64.14,-0.98,78.24,-0.98,-0.05027,0.00000,-0.00426,0.00975,0.00110,0.00976,-0.00092,-0.01,0.27,10.12
100,675.10,64.14,-2.40,72.46,-2.40,-0.04241,0.07306,-0.00350,0.01768,0.00212,0.02371,0.00043,-0.42,-0.34,10.25
100,-41.94,64.14,-2.29,72.62,-2.29,-0.03927,0.22987,-0.00337,0.00314,0.00303,0.02216,0.00096,-0.19,0.01,10.22
100,-242.15,107.08,0.08,71.58,0.08,-0.03927,0.03740,-0.00353,-0.00389,0.00299,-0.00080,-0.00115,0.24,-0.02,9.11
100,800.78,107.08,-0.49,75.08,-0.49,-0.04084,0.00000,-0.00334,0.00463,0.00319,0.00465,-0.00022,0.06,0.36,9.11
100,53.34,107.08,1.82,87.63,1.82,-0.05184,-0.03653,-0.00395,-0.01438,0.00244,-0.01750,0.00021,0.48,0.29,9.01
100,800.78,107.08,5.11,89.59,5.11,-0.06440,-0.29920,-0.00504,-0.02582,0.00031,-0.05051,0.00157,2.85,1.02,9.35
100,262.31,107.08,0.81,95.68,0.81,-0.06912,-0.26818,-0.00442,0.01505,0.00004,-0.00675,-0.00019,-3.85,-0.33,10.63
100,80.68,68.53,2.52,96.26,2.52,-0.07069,-0.11220,-0.00510,-0.01607,-0.00102,-0.02512,-0.00093,0.57,0.43,7.58
100,-303.90,68.53,0.16,90.14,0.16,-0.06754,-0.03740,-0.00504,0.00144,-0.00108,-0.00158,-0.00045,-1.08,0.05,9.94
100,682.60,68.53,-2.82,82.51,-2.82,-0.05655,0.07306,-0.00408,0.02227,0.00013,0.02816,0.00021,-1.07,-0.26,10.00
100,-409.65,68.53,-2.83,82.24,-2.83,-0.05341,0.26818,-0.00381,0.00645,0.00128,0.02821,0.00119,0.74,-0.38,11.16
100,-220.18,68.53,-0.24,78.24,-0.24,-0.05027,0.07480,-0.00397,-0.00375,0.00138,0.00236,-0.00116,0.03,-0.15,10.32
100,800.78,109.27,-1.73,75.60,-1.73,-0.04555,0.07480,-0.00352,0.01086,0.00210,0.01703,-0.00001,-0.16,0.48,9.25
100,800.78,109.27,-0.79,86.72,-0.79,-0.05341,0.11220,-0.00358,-0.00160,0.00242,0.00787,0.00023,0.82,-0.26,10.20
100,-90.81,109.27,4.83,94.53,4.83,-0.06912,-0.18265,-0.00499,-0.03344,0.00037,-0.04888,0.00045,2.53,0.26,9.38
100,788.39,109.27,2.83,95.76,2.83,-0.07226,-0.38312,-0.00487,0.00283,-0.00079,-0.02825,0.00120,-2.17,-0.05,9.01
100,605.50,109.27,0.70,99.21,0.70,-0.07540,-0.07306,-0.00492,-0.00111,-0.00109,-0.00699,-0.00181,0.80,0.61,10.78
100,800.78,129.64,1.24,103.53,1.24,-0.08011,-0.07662,-0.00517,-0.00615,-0.00160,-0.01231,0.00002,-0.18,-0.87,10.77
100,234.90,129.64,2.16,113.16,2.16,-0.09582,-0.10959,-0.00565,-0.01116,-0.00245,-0.01994,0.00019,1.68,0.53,9.20
100,800.78,129.64,3.96,115.01,3.96,-0.10524,-0.38312,-0.00593,-0.00686,-0.00399,-0.03744,0.00158,0.40,-0.03,8.68
100,327.84,129.64,0.93,120.08,0.93,-0.10996,-0.22440,-0.00549,0.01080,-0.00429,-0.00740,-0.00089,-2.25,-0.01,11.20
