CONTROLLER_FLAG,SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
100,607.44,100.00,1.16,89.05,1.16,-0.05,-0.13,-0.01,-0.00,0.00,-0.01,0.00,0.05,0.06,9.63
100,626.31,100.00,0.72,90.83,0.72,-0.05,0.00,-0.01,-0.01,-0.00,-0.01,0.00,0.22,-0.10,9.94
100,621.46,100.00,0.81,92.63,0.81,-0.05,-0.13,-0.01,0.00,-0.00,-0.01,0.00,0.17,-0.02,9.70
100,648.54,100.00,0.18,93.65,0.18,-0.06,0.00,-0.01,-0.00,-0.00,-0.00,-0.00,-0.43,-0.05,9.69
100,622.52,100.00,0.74,95.17,0.74,-0.06,0.00,-0.01,-0.01,-0.00,-0.01,-0.00,0.29,0.13,9.68
100,624.96,100.00,0.17,95.98,0.17,-0.06,0.00,-0.01,-0.00,-0.00,-0.00,-0.00,-0.25,-0.20,9.69
100,684.61,100.00,0.12,96.11,0.12,-0.06,0.00,-0.01,-0.00,-0.00,-0.00,0.00,0.09,0.10,9.99
100,613.36,100.00,1.01,97.62,1.01,-0.06,0.00,-0.01,-0.01,-0.00,-0.01,-0.00,0.58,-0.06,9.70
100,588.57,100.00,-0.01,98.27,-0.01,-0.06,0.00,-0.01,0.00,-0.00,0.00,0.00,-0.56,-0.11,9.85
100,618.11,100.00,0.00,98.27,0.00,-0.06,0.00,-0.01,0.00,-0.00,0.00,0.00,0.07,0.21,9.64
100,638.72,100.00,0.09,98.38,0.09,-0.06,0.00,-0.01,-0.00,-0.00,-0.00,0.00,-0.01,0.05,9.80
100,390.23,100.00,-0.42,97.75,-0.42,-0.06,0.00,-0.01,0.00,-0.00,0.00,0.00,-0.08,-0.03,9.72
100,587.58,100.00,-0.50,96.08,-0.50,-0.06,0.00,-0.01,0.00,-0.00,0.00,0.00,0.09,0.10,9.88
100,527.38,80.00,0.58,97.05,0.58,-0.06,0.00,-0.01,-0.01,-0.00,-0.01,0.00,0.01,0.06,9.83
100,337.69,80.00,-0.64,95.83,-0.64,-0.06,0.00,-0.01,0.01,-0.00,0.01,0.00,-0.10,-0.11,9.68
100,288.69,80.00,-1.10,93.37,-1.10,-0.06,0.00,-0.01,0.01,-0.00,0.01,0.00,-0.33,0.06,9.93
100,334.37,80.00,-1.26,90.36,-1.26,-0.06,0.13,-0.01,0.00,-0.00,0.01,0.00,-0.14,-0.07,9.76
100,410.76,80.00,-1.13,87.63,-1.13,-0.05,0.13,-0.01,0.00,0.00,0.01,0.00,0.25,0.02,9.69
100,462.39,80.00,-0.75,85.67,-0.75,-0.05,0.13,-0.00,-0.00,0.00,0.01,0.00,-0.03,-0.07,9.74
100,447.13,80.00,-0.31,84.80,-0.31,-0.05,0.00,-0.00,0.00,0.00,0.00,0.00,0.27,-0.05,9.79
100,414.39,80.00,0.01,84.30,0.01,-0.05,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.12,-0.06,9.88
100,512.88,100.00,0.00,84.30,0.00,-0.05,0.00,-0.00,0.00,0.00,0.00,0.00,0.04,-0.07,9.84
100,505.18,80.00,0.49,85.29,0.49,-0.05,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.06,0.05,9.84
100,639.98,100.00,-0.11,85.11,-0.11,-0.05,0.00,-0.00,0.00,0.00,0.00,0.00,-0.01,-0.11,9.73
100,441.01,80.00,0.80,87.59,0.80,-0.05,0.00,-0.01,-0.01,0.00,-0.01,-0.00,-0.08,0.01,9.95
100,619.34,100.00,-0.36,86.87,-0.36,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,0.04,-0.16,9.63
100,631.73,100.00,1.29,89.28,1.29,-0.05,-0.13,-0.01,-0.00,0.00,-0.01,0.00,0.46,-0.01,9.97
100,594.33,100.00,0.82,91.61,0.82,-0.05,0.00,-0.01,-0.01,-0.00,-0.01,-0.00,-0.01,0.03,9.38
100,640.70,100.00,0.71,92.74,0.71,-0.05,0.00,-0.01,-0.01,-0.00,-0.01,0.00,-0.02,-0.09,9.84
100,451.98,80.00,-0.44,92.64,-0.44,-0.06,0.00,-0.01,0.00,-0.00,0.00,0.00,-0.38,0.08,9.49
100,488.39,80.00,-1.22,89.86,-1.22,-0.05,0.00,-0.01,0.01,-0.00,0.01,-0.00,-0.09,0.33,10.02
100,486.42,100.00,-0.60,88.24,-0.60,-0.05,0.00,-0.01,0.01,0.00,0.01,-0.00,-0.05,-0.30,9.62
100,594.62,80.00,0.68,89.07,0.68,-0.05,0.00,-0.01,-0.01,0.00,-0.01,0.00,-0.02,0.01,10.02
100,425.39,80.00,-0.22,89.11,-0.22,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,0.04,0.12,9.62
100,413.62,100.00,-0.18,88.19,-0.18,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,0.04,0.02,9.98
100,535.37,80.00,0.04,88.30,0.04,-0.05,0.00,-0.01,-0.00,0.00,-0.00,0.00,-0.01,-0.02,9.68
100,476.06,100.00,0.00,88.35,0.00,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.06,9.86
100,532.29,80.00,0.34,88.80,0.34,-0.05,0.00,-0.01,-0.00,0.00,-0.00,0.00,-0.02,-0.03,9.66
100,405.06,80.00,-0.05,88.52,-0.05,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,0.03,-0.11,9.78
100,257.93,80.00,0.00,88.52,0.00,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,0.03,0.09,9.73
100,267.01,100.00,0.00,88.52,0.00,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,0.04,0.02,9.81
100,292.54,80.00,0.00,88.52,0.00,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.02,9.95
100,145.41,80.00,0.00,88.52,0.00,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,-0.00,0.03,9.79
100,203.83,100.00,0.00,88.52,0.00,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,-0.01,0.03,9.84
100,402.01,100.00,0.00,88.52,0.00,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.01,9.90
100,361.76,80.00,0.00,88.52,0.00,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,0.04,0.00,9.86
100,214.64,80.00,0.00,88.52,0.00,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,-0.04,0.03,9.86
100,338.82,100.00,0.00,88.52,0.00,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,0.09,0.02,9.82
100,536.72,100.00,0.00,88.52,0.00,-0.05,0.00,-0.01,-0.00,0.00,-0.00,0.00,0.02,-0.00,9.80
100,663.37,100.00,0.44,89.39,0.44,-0.05,0.00,-0.01,-0.00,0.00,-0.00,0.00,0.05,-0.01,9.86
100,417.02,80.00,-0.32,90.40,-0.32,-0.05,0.00,-0.01,0.00,-0.00,0.00,0.00,-0.01,0.11,9.97
100,624.05,100.00,0.13,90.00,0.13,-0.05,0.00,-0.01,-0.00,0.00,-0.00,0.00,-0.03,0.06,10.00
100,604.49,100.00,0.91,92.09,0.91,-0.05,0.00,-0.01,-0.01,-0.00,-0.01,-0.00,0.23,-0.04,9.59
100,607.12,80.00,0.24,93.02,0.24,-0.06,0.00,-0.01,-0.00,-0.00,-0.00,-0.00,-0.12,0.06,9.66
100,501.05,100.00,-0.52,92.30,-0.52,-0.06,0.00,-0.01,0.01,-0.00,0.01,0.00,-0.05,0.10,9.69
100,553.97,80.00,0.29,92.46,0.29,-0.06,0.00,-0.01,-0.00,-0.00,-0.00,0.00,-0.09,-0.01,9.89
100,347.38,80.00,-0.17,92.32,-0.17,-0.06,0.00,-0.01,0.00,-0.00,0.00,0.00,-0.03,-0.02,9.64
100,280.71,80.00,-0.90,90.66,-0.90,-0.05,0.13,-0.01,-0.00,-0.00,0.01,0.00,-0.10,0.08,9.82
100,330.39,80.00,-1.10,88.12,-1.10,-0.05,0.13,-0.01,0.00,0.00,0.01,0.00,-0.32,0.01,9.70
100,526.75,100.00,-0.80,86.02,-0.80,-0.05,0.00,-0.00,0.01,0.00,0.01,-0.00,-0.02,0.02,9.95
100,508.55,80.00,1.07,87.30,1.07,-0.05,0.00,-0.01,-0.01,0.00,-0.01,0.00,0.18,0.09,9.83
100,575.36,100.00,-0.38,87.02,-0.38,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,-0.05,-0.11,9.76
100,657.64,100.00,0.97,88.67,0.97,-0.05,-0.13,-0.01,0.00,0.00,-0.01,0.00,0.17,0.09,10.01
100,577.61,100.00,1.14,91.59,1.14,-0.05,0.00,-0.01,-0.01,-0.00,-0.01,-0.00,0.29,0.15,9.56
100,650.12,100.00,0.44,92.39,0.44,-0.05,0.00,-0.01,-0.00,-0.00,-0.00,0.00,-0.32,-0.24,10.07
100,613.25,100.00,0.66,94.20,0.66,-0.06,0.00,-0.01,-0.01,-0.00,-0.01,0.00,0.33,0.19,9.62
100,473.44,80.00,-0.49,93.92,-0.49,-0.06,0.00,-0.01,0.00,-0.00,0.00,0.00,-0.78,0.04,9.71
100,433.32,80.00,-1.07,91.70,-1.07,-0.06,0.13,-0.01,0.00,-0.00,0.01,0.00,-0.20,-0.07,9.85
100,477.51,80.00,-1.02,89.05,-1.02,-0.05,0.00,-0.01,0.01,0.00,0.01,-0.00,-0.21,-0.05,9.99
100,477.35,80.00,-0.53,87.40,-0.53,-0.05,0.13,-0.01,-0.01,0.00,0.01,0.00,0.42,-0.02,9.86
100,409.18,80.00,-0.03,86.81,-0.03,-0.05,0.00,-0.00,0.00,0.00,0.00,0.00,0.13,-0.11,9.88
100,291.53,80.00,0.00,86.81,0.00,-0.05,0.00,-0.00,0.00,0.00,0.00,0.00,0.02,0.16,9.62
100,174.16,80.00,-0.00,86.81,-0.00,-0.05,0.00,-0.00,0.00,0.00,0.00,0.00,-0.01,0.01,9.74
100,65.41,80.00,-0.05,86.70,-0.05,-0.05,0.00,-0.00,0.00,0.00,0.00,0.00,0.03,-0.03,9.77
100,24.60,80.00,-0.53,85.83,-0.53,-0.05,0.13,-0.00,-0.01,0.00,0.01,0.00,-0.23,0.07,9.82
100,139.75,100.00,-0.67,84.28,-0.67,-0.05,0.13,-0.00,-0.00,0.00,0.01,0.00,-0.14,-0.11,9.91
100,545.41,100.00,-0.69,82.85,-0.69,-0.05,0.00,-0.00,0.01,0.00,0.01,-0.00,0.06,0.01,9.93
100,629.07,100.00,1.61,85.40,1.61,-0.05,-0.13,-0.00,-0.01,0.00,-0.02,0.00,0.54,0.15,9.80
100,477.34,80.00,0.30,88.21,0.30,-0.05,-0.13,-0.01,0.01,0.00,-0.00,0.00,-0.27,0.21,9.38
100,600.98,100.00,-0.73,86.85,-0.73,-0.05,0.00,-0.01,0.01,0.00,0.01,0.00,0.38,-0.30,9.99
100,621.67,100.00,1.40,89.23,1.40,-0.05,0.00,-0.01,-0.01,0.00,-0.01,0.00,0.08,-0.23,9.73
100,473.84,80.00,0.42,90.80,0.42,-0.05,-0.13,-0.01,0.01,-0.00,-0.00,0.00,-0.02,0.29,9.59
100,457.52,80.00,-0.88,88.91,-0.88,-0.05,0.13,-0.01,-0.00,0.00,0.01,0.00,0.07,0.16,9.81
100,479.42,80.00,-0.81,87.04,-0.81,-0.05,0.00,-0.01,0.01,0.00,0.01,0.00,0.04,-0.34,9.73
100,467.93,80.00,-0.41,85.88,-0.41,-0.05,0.00,-0.00,0.00,0.00,0.00,0.00,0.03,0.05,9.79
100,367.64,80.00,0.00,85.87,0.00,-0.05,0.00,-0.00,0.00,0.00,0.00,0.00,-0.10,0.12,9.84
100,521.07,100.00,0.00,85.87,0.00,-0.05,0.00,-0.00,0.00,0.00,0.00,0.00,-0.01,-0.16,9.81
100,633.40,100.00,0.80,87.41,0.80,-0.05,0.00,-0.01,-0.01,0.00,-0.01,0.00,0.07,-0.01,9.87
100,422.03,80.00,-0.06,88.80,-0.06,-0.05,0.00,-0.01,0.00,0.00,0.00,-0.00,-0.31,0.21,9.43
100,275.05,80.00,0.00,88.75,0.00,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,-0.00,-0.01,10.03
100,444.59,100.00,0.00,88.75,0.00,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.16,9.75
100,624.81,80.00,0.01,88.83,0.01,-0.05,0.00,-0.01,-0.00,0.00,-0.00,0.00,0.04,0.13,9.87
100,486.73,100.00,-0.07,88.91,-0.07,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,-0.04,0.12,9.62
100,666.62,100.00,0.10,89.08,0.10,-0.05,0.00,-0.01,-0.00,0.00,-0.00,0.00,0.00,-0.12,10.06
100,616.27,100.00,1.62,91.81,1.62,-0.05,-0.13,-0.01,-0.01,-0.00,-0.02,0.00,0.75,-0.15,9.52
100,607.46,100.00,0.17,93.27,0.17,-0.06,-0.13,-0.01,0.01,-0.00,-0.00,0.00,-0.69,0.04,9.59
100,684.94,100.00,0.39,93.75,0.39,-0.06,0.00,-0.01,-0.00,-0.00,-0.00,0.00,0.09,0.42,9.81
100,575.55,100.00,0.99,96.07,0.99,-0.06,0.00,-0.01,-0.01,-0.00,-0.01,-0.00,0.59,-0.36,9.76
100,639.73,100.00,0.00,96.09,0.00,-0.06,0.00,-0.01,-0.00,-0.00,-0.00,0.00,-0.06,-0.42,9.92
100,525.92,80.00,0.38,96.54,0.38,-0.06,0.00,-0.01,-0.00,-0.00,-0.00,0.00,0.17,0.29,9.70
100,405.56,80.00,-1.08,94.64,-1.08,-0.06,0.00,-0.01,0.01,-0.00,0.01,0.00,0.10,0.01,9.80
100,456.41,80.00,-1.38,91.33,-1.38,-0.06,0.00,-0.01,0.01,-0.00,0.01,-0.00,-0.26,-0.18,10.02
100,503.87,80.00,-0.85,88.77,-0.85,-0.05,0.13,-0.01,-0.00,0.00,0.01,0.00,0.19,-0.03,9.89
100,591.30,100.00,-0.00,88.48,-0.00,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,0.37,0.18,9.73
