SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.049502,0.141306,-0.876577
800.78204,145.70172,0.00000,0.43829,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.01000,0.00395,0.00004,-0.013753,0.005255,9.662750
800.78204,145.70172,0.79628,5.01524,0.79628,0.00000,0.00000,-0.00000,-0.00007,0.01000,-0.00007,-0.00451,0.328735,-0.016301,9.751365
800.78204,145.70172,4.66620,13.92156,4.66620,-0.00157,0.00000,-0.00007,-0.00309,0.00993,-0.00321,0.00000,0.467646,0.230387,9.892671
800.78204,145.70172,7.60183,25.06283,7.60183,-0.00471,-0.07140,-0.00025,-0.00800,0.00960,-0.01486,0.00081,0.767024,0.362113,9.684305
800.78204,147.85727,9.28994,37.45204,9.28994,-0.00942,-0.21420,-0.00058,-0.01504,0.00883,-0.03491,0.00163,1.725032,-1.764665,11.310523
800.78204,147.85727,9.94555,49.94498,9.94555,-0.01885,-0.21420,-0.00136,-0.03551,0.00761,-0.05549,0.00000,-1.053191,-2.667587,9.952547
800.78204,147.85727,9.91900,62.12007,9.91900,-0.02670,-0.35700,-0.00223,-0.03977,0.00603,-0.07170,0.00163,-1.172942,-0.176767,6.829441
800.78204,147.85727,9.60580,73.69963,9.60580,-0.03770,-0.49980,-0.00309,-0.03894,0.00423,-0.08213,0.00163,-0.772974,1.164444,6.781541
800.78204,147.85727,9.10149,84.56654,9.10149,-0.05027,-0.49980,-0.00404,-0.04305,0.00235,-0.08520,0.00000,0.676013,2.019466,9.820821
800.78204,88.92497,8.64495,95.15576,8.64495,-0.06440,-0.57120,-0.00486,-0.03753,0.00049,-0.08465,0.00081,1.775327,1.957196,8.695162
227.53488,88.92497,8.31317,104.63755,8.31317,-0.08011,-0.71400,-0.00538,-0.02372,-0.00130,-0.08163,0.00163,0.299995,-0.011510,9.435223
-426.35464,88.92497,7.13202,110.20818,7.13202,-0.09739,-0.64260,-0.00578,-0.01814,-0.00284,-0.06969,0.00000,0.314365,-1.611384,11.542840
-685.45386,88.92497,3.69474,110.77026,3.69474,-0.11153,-0.78540,-0.00514,0.02906,-0.00357,-0.03335,0.00000,0.005408,0.728551,10.726138
-525.37720,59.45791,-0.90245,106.35056,-0.90245,-0.12095,-0.64260,-0.00385,0.05881,-0.00339,0.00849,-0.00081,-3.031477,0.577664,7.938336
-403.11972,59.45791,-4.34504,100.31487,-4.34504,-0.12095,-0.35700,-0.00233,0.06899,-0.00247,0.04155,-0.00326,-3.915239,0.273497,9.569344
-217.06523,59.45791,-5.20502,94.19888,-5.20502,-0.11624,0.14280,-0.00146,0.03984,-0.00135,0.05109,-0.00244,-3.079378,-0.605475,11.894908
43.83041,59.45791,-5.31915,87.84201,-5.31915,-0.10524,0.35700,-0.00095,0.02298,-0.00023,0.05075,0.00244,-2.588399,0.053155,9.598084
340.98999,59.45791,-5.22360,81.96691,-5.22360,-0.09268,0.57120,-0.00078,0.00753,0.00092,0.05220,0.00244,-1.096301,-0.006720,10.177679
582.32037,44.72438,-4.98472,76.32937,-4.98472,-0.08011,0.64260,-0.00087,-0.00376,0.00195,0.04708,0.00081,0.956230,0.472283,9.152610
601.95416,44.72438,-3.68943,73.16766,-3.68943,-0.07383,0.42840,-0.00083,0.00157,0.00274,0.03585,-0.00244,3.468606,0.204041,10.347725
443.31107,44.72438,-1.25547,72.22751,-1.25547,-0.07226,0.14280,-0.00082,0.00050,0.00301,0.01200,-0.00326,3.265029,-0.001930,9.792081
277.57999,44.72438,-0.67949,71.42119,-0.67949,-0.07226,0.00000,-0.00068,0.00646,0.00315,0.00647,-0.00163,-1.158572,-0.248617,9.892671
123.79046,44.72438,-0.67153,70.53792,-0.67153,-0.07069,0.07140,-0.00067,0.00059,0.00329,0.00636,0.00081,0.395796,0.053155,9.377742
246.25374,97.36951,-0.80424,69.55762,-0.80424,-0.07069,0.00000,-0.00050,0.00756,0.00345,0.00757,-0.00081,-0.310735,-0.004325,9.725020
577.61823,97.36951,-0.88918,68.54387,-0.88918,-0.06912,0.07140,-0.00044,0.00253,0.00364,0.00831,0.00081,-0.188589,-0.121681,10.151334
761.41956,97.36951,0.38221,69.44052,0.38221,-0.06912,0.00000,-0.00052,-0.00356,0.00356,-0.00357,-0.00081,0.611347,0.002860,10.192049
677.81787,97.36951,2.98340,73.22454,2.98340,-0.07069,-0.07140,-0.00102,-0.02245,0.00294,-0.02826,0.00081,0.551472,0.165721,9.559764
557.15405,97.36951,2.98340,76.81450,2.98340,-0.07540,-0.07140,-0.00102,-0.02245,0.00294,-0.02826,0.00081,0.551472,0.165721,9.559764
386.11057,63.68110,3.03394,78.00892,3.03394,-0.07854,-0.20489,-0.00131,-0.01274,0.00226,-0.02926,0.00146,0.807739,0.230387,9.037649
330.85422,63.68110,0.80736,77.18922,0.80736,-0.07854,-0.13659,-0.00124,0.00308,0.00208,-0.00788,-0.00074,-1.268743,-0.052226,9.602874
329.95779,63.68110,-0.76974,75.85428,-0.76974,-0.07697,0.00000,-0.00107,0.00751,0.00225,0.00751,-0.00156,-1.043611,-0.514465,10.266294
364.31473,63.68110,-1.16522,74.26506,-1.16522,-0.07697,0.07140,-0.00095,0.00559,0.00250,0.01132,0.00081,0.438906,-0.124076,9.736995
406.61407,46.83597,-1.34306,72.67249,-1.34306,-0.07540,0.07140,-0.00079,0.00724,0.00278,0.01298,0.00000,-0.519102,0.122611,9.674725
306.20047,46.83597,-1.28201,71.29071,-1.28201,-0.07226,0.07140,-0.00065,0.00648,0.00305,0.01224,-0.00000,-0.404141,0.024415,9.825611
207.07246,46.83597,-1.10683,70.02268,-1.10683,-0.07069,0.07140,-0.00054,0.00474,0.00328,0.01050,-0.00000,0.117973,0.101055,9.964522
122.00152,46.83597,-1.04844,68.70781,-1.04844,-0.06912,0.07140,-0.00045,0.00409,0.00350,0.00986,0.00000,0.072468,0.156141,9.641194
35.23296,46.83597,-1.14664,67.53011,-1.14664,-0.06754,0.14280,-0.00052,-0.00315,0.00369,0.00842,0.00081,-0.035308,-0.028276,9.715440
-14.64475,38.41341,-1.33775,65.81710,-1.33775,-0.06440,0.07140,-0.00038,0.00655,0.00396,0.01236,-0.00081,-0.279600,-0.229457,10.072298
-81.12641,38.41341,-1.51028,63.87658,-1.51028,-0.06283,0.14280,-0.00033,0.00212,0.00426,0.01377,0.00081,-0.461621,-0.186347,9.693885
-115.21582,38.41341,-1.70669,61.75204,-1.70669,-0.05812,0.14280,-0.00025,0.00362,0.00460,0.01532,0.00000,-0.459226,0.014835,9.602874
-113.62464,38.41341,-1.85533,59.44349,-1.85533,-0.05498,0.14280,-0.00015,0.00454,0.00496,0.01630,0.00000,-0.059258,0.022020,9.978892
-79.09838,38.41341,-2.00663,56.98104,-2.00663,-0.05184,0.21420,-0.00016,-0.00050,0.00533,0.01720,0.00081,0.326340,0.055550,9.995657
-58.33682,34.20304,-2.12342,54.70595,-2.12342,-0.04712,0.14280,-0.00004,0.00581,0.00572,0.01771,-0.00081,-0.097578,0.089080,9.583714
6.05405,34.20304,-2.25347,51.94907,-2.25347,-0.04398,0.14280,0.00006,0.00420,0.00608,0.01615,0.00000,-0.219724,-0.124076,9.583714
104.83187,34.20304,-2.36761,49.09182,-2.36761,-0.04084,0.21420,0.00006,0.00041,0.00648,0.01841,0.00081,-0.155059,-0.109706,9.811241
225.49486,34.20304,-2.36495,46.26134,-2.36495,-0.03613,0.14280,0.00019,0.00547,0.00687,0.01760,-0.00081,0.022173,0.022020,9.842376
351.48126,34.20304,-2.18181,43.66171,-2.18181,-0.03299,0.21420,0.00013,-0.00270,0.00721,0.01550,0.00081,0.357475,0.077105,9.696280
800.78204,92.10793,-2.18181,41.92193,-2.18181,-0.02985,0.21420,0.00013,-0.00270,0.00721,0.01550,0.00081,0.357475,0.077105,9.696280
800.78204,92.10793,-1.44715,44.73234,-1.44715,-0.03142,0.13659,0.00008,-0.00183,0.00744,0.00985,-0.00085,0.647273,-0.112101,9.947757
