CONTROLLER_FLAG,SL_PWM,U,SL_position,SL_speed,ARM_position,Distance,Sprung_acceleration_x
100,815.94,90.00,89.58,0.00,-1.80000,0.00000,10.04
100,815.94,150.34,91.72,0.40,0.00000,19.18160,0.15
100,815.94,150.34,94.96,3.06,0.00000,19.16440,-0.01
100,815.94,150.34,99.10,4.44,-0.09000,19.16440,-0.18
100,815.94,150.34,103.63,4.44,-0.09000,37.53400,-0.18
100,815.94,150.34,109.02,5.36,-0.09000,19.16440,0.61
100,815.94,150.34,114.50,6.69,-0.09000,19.18160,-0.58
100,815.94,150.34,120.99,6.90,-0.09000,19.13000,1.22
100,815.94,150.34,127.58,7.35,-0.27000,19.13000,-0.57
100,815.94,150.34,134.72,7.35,-0.27000,1.50000,-0.57
100,815.94,150.34,142.01,7.55,-0.45000,19.14720,0.68
100,815.94,150.34,149.83,8.44,-0.54000,18.85480,0.57
100,815.94,150.34,157.89,8.74,-0.81000,19.80080,-0.38
100,-815.94,150.34,165.82,9.22,-0.99000,19.80080,0.42
100,-815.94,150.34,168.07,9.22,-1.17000,39.06480,0.42
100,-815.94,152.68,165.70,3.04,-1.44000,19.16440,0.08
100,-815.94,152.68,160.14,-3.89,-1.62000,18.80320,-1.19
100,815.94,152.68,151.80,-8.02,-1.89000,19.85240,0.27
100,815.94,152.68,145.32,-8.33,-1.89000,19.85240,-0.68
100,815.94,152.68,143.47,-8.33,-2.16000,1.53440,-0.68
100,815.94,152.68,144.76,-2.23,-2.25000,19.50840,-1.15
100,815.94,152.68,147.90,2.23,-2.34000,19.19880,-0.36
100,815.94,152.68,152.36,4.55,-2.43000,19.18160,-0.54
100,815.94,152.68,157.74,4.55,-2.52000,19.18160,-0.54
100,-815.94,152.68,161.23,6.04,-2.61000,19.16440,0.56
100,-815.94,152.68,159.56,2.70,-2.70000,20.16200,-0.32
100,-815.94,152.68,154.58,-3.92,-2.79000,20.12760,0.13
100,815.94,152.68,149.79,-6.01,-2.79000,20.12760,-1.32
100,815.94,152.68,149.27,-6.01,-2.88000,4.06280,-1.32
100,815.94,152.68,151.42,-0.69,-2.88000,19.85240,-0.18
100,-815.94,88.84,154.85,3.09,-2.97000,19.80080,0.08
100,-815.94,88.84,155.17,2.51,-3.06000,19.76640,0.26
100,-815.94,88.84,151.67,2.51,-3.06000,19.76640,0.26
100,-815.94,88.84,144.88,-3.48,-3.06000,19.76640,-0.28
100,-815.94,88.84,135.35,-8.48,-3.06000,19.80080,-0.56
100,-815.94,88.84,123.05,-10.63,-3.06000,19.81800,-1.02
100,-815.94,88.84,110.53,-12.65,-2.97000,19.86960,-4.43
100,-815.94,88.84,97.19,-12.35,-2.70000,19.83520,4.64
100,815.94,88.84,83.96,-13.03,-2.34000,20.09320,-0.33
100,815.94,88.84,76.68,-13.03,-2.07000,20.09320,-0.33
100,815.94,88.84,74.09,-9.14,-1.98000,19.49120,-4.76
100,815.94,88.84,74.62,-2.21,-1.98000,19.49120,7.03
100,815.94,88.84,77.14,1.67,-2.07000,19.49120,1.72
100,815.94,88.84,81.09,4.12,-2.16000,19.49120,-1.57
100,815.94,88.84,86.13,4.12,-2.16000,1.50000,-1.57
100,815.94,56.91,92.03,5.87,-2.25000,19.52560,-0.38
100,-815.94,56.91,97.76,7.03,-2.16000,19.49120,0.11
100,-815.94,56.91,98.13,3.46,-2.25000,19.49120,-0.84
