SL_PWM,U,SL_position,SL_speed,ARM_position,Sprung_acceleration_x
0.00,90.00,0.00,0.00,0.00000,10.04
756.00,90.00,0.00,0.00,0.00000,10.04
756.00,90.00,0.01,0.00,0.00000,10.04
756.00,90.00,0.03,0.00,0.00000,0.01
756.00,90.00,0.11,0.00,0.00000,0.01
785.00,90.00,0.22,0.00,0.00000,0.01
785.00,90.00,0.37,0.00,0.00000,0.01
-15.00,90.00,0.56,0.00,0.00000,0.01
-15.00,90.00,0.74,0.00,0.00000,0.01
-15.00,90.00,0.90,0.00,0.00000,0.01
-415.00,90.00,1.05,0.00,0.00000,0.01
-415.00,90.00,1.18,0.00,0.00000,0.01
-615.00,90.00,1.30,0.00,0.00000,0.01
-615.00,90.00,1.38,0.00,0.00000,0.01
-615.00,90.00,1.43,1.15,0.00000,-0.29
100.00,90.00,1.44,1.15,0.00000,-0.29
100.00,90.00,1.44,1.15,0.00000,-0.29
-358.00,90.00,1.44,1.15,0.00000,-0.29
-358.00,90.00,1.43,1.15,0.00000,-0.29
-358.00,90.00,1.41,1.15,0.00000,-0.29
-587.00,90.00,1.39,1.15,0.00000,-0.29
-587.00,90.00,1.34,1.15,0.00000,-0.29
-701.00,90.00,1.28,1.15,0.00000,-0.29
-701.00,90.00,1.19,1.15,0.00000,-0.29
-701.00,90.00,1.04,1.15,0.00000,-0.29
-758.00,90.00,0.85,-0.31,0.00000,-0.28
-758.00,90.00,0.60,-0.31,0.00000,-0.28
28.00,90.00,0.31,-0.31,0.00000,-0.28
28.00,90.00,0.00,-0.31,0.00000,-0.28
28.00,90.00,-0.30,-0.31,0.00000,-0.28
-394.00,90.00,-0.59,-0.31,0.00000,-0.28
-394.00,90.00,-0.89,-0.31,0.00000,-0.28
210.00,90.00,-1.18,-0.31,0.00000,-0.28
210.00,90.00,-1.48,-0.31,0.00000,-0.28
210.00,90.00,-1.75,-0.31,0.00000,-0.28
513.00,90.00,-2.03,-0.31,0.00000,-0.28
513.00,90.00,-2.29,-2.47,0.00000,0.05
664.00,90.00,-2.53,-2.47,0.00000,0.05
664.00,90.00,-2.74,-2.47,0.00000,0.05
664.00,90.00,-2.91,-2.47,0.00000,0.05
-76.00,90.00,-3.05,-2.47,0.00000,0.05
-76.00,90.00,-3.19,-2.47,0.00000,0.05
-446.00,90.00,-3.32,-2.47,0.00000,0.05
-446.00,90.00,-3.45,-2.47,0.00000,0.05
-446.00,90.00,-3.59,-2.47,0.00000,0.05
184.00,90.00,-3.72,-2.47,0.00000,0.05
184.00,90.00,-3.86,-2.47,0.00000,0.05
500.00,90.00,-3.99,-1.41,0.00000,-0.39
500.00,90.00,-4.12,-1.41,0.00000,-0.39
500.00,90.00,-4.23,-1.41,0.00000,-0.39
657.00,90.00,-4.32,-1.41,0.00000,-0.39
657.00,90.00,-4.37,-1.41,0.00000,-0.39
-79.00,90.00,-4.37,-1.41,0.00000,-0.39
-79.00,90.00,-4.37,-1.41,0.00000,-0.39
-79.00,90.00,-4.37,-1.41,0.00000,-0.39
-447.00,90.00,-4.36,-1.41,0.00000,-0.39
-447.00,90.00,-4.37,-1.41,0.00000,-0.39
-632.00,90.00,-4.37,-1.41,0.00000,-0.39
-632.00,90.00,-4.40,-0.38,0.00000,-0.09
-632.00,90.00,-4.45,-0.38,0.00000,-0.09
-724.00,90.00,-4.54,-0.38,0.00000,-0.09
-724.00,90.00,-4.68,-0.38,0.00000,-0.09
-770.00,90.00,-4.87,-0.38,0.00000,-0.09
-770.00,90.00,-5.11,-0.38,0.00000,-0.09
-770.00,90.00,-5.40,-0.38,0.00000,-0.09
-793.00,90.00,-5.75,-0.38,0.00000,-0.09
-793.00,90.00,-6.14,-0.38,0.09000,-0.09
11.00,90.00,-6.58,-0.38,0.09000,-0.09
