SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
485.16,34.20,-1.19,46.95,-1.19,-0.04,0.00,0.00,0.01,0.01,0.01,-0.000.34,-0.14,9.71
485.75,34.20,-1.03,45.64,-1.03,-0.04,0.13,0.00,-0.00,0.01,0.01,0.000.26,-0.01,9.81
599.49,92.11,-0.88,44.54,-0.88,-0.04,0.13,0.00,-0.00,0.01,0.01,0.000.10,-0.06,9.74
800.78,92.11,-0.14,45.90,-0.14,-0.04,0.00,0.00,0.00,0.01,0.00,-0.000.25,-0.14,9.84
800.78,92.11,3.72,51.25,3.72,-0.04,-0.13,0.00,-0.02,0.01,-0.03,0.001.02,0.09,10.24
636.93,92.11,5.66,58.62,5.66,-0.05,-0.39,-0.00,-0.01,0.01,-0.05,0.002.76,0.22,9.97
511.88,92.11,3.81,63.34,3.81,-0.06,-0.39,-0.00,0.00,0.00,-0.03,0.000.41,1.01,8.82
401.80,61.05,1.08,64.90,1.08,-0.07,-0.26,0.00,0.01,0.00,-0.01,-0.00-3.20,-0.56,9.35
395.94,61.05,-0.38,64.54,-0.38,-0.07,0.00,0.00,0.00,0.00,0.00,-0.00-1.77,0.11,9.42
397.97,61.05,-0.30,64.16,-0.30,-0.07,0.13,0.00,-0.01,0.00,0.00,0.000.82,0.17,9.85
438.35,61.05,-0.56,63.34,-0.56,-0.07,0.00,0.00,0.01,0.00,0.01,0.00-0.22,0.12,10.45
607.65,105.53,-0.71,62.45,-0.71,-0.07,0.00,0.00,0.01,0.00,0.01,0.00-0.05,0.11,10.04
800.78,105.53,0.98,63.72,0.98,-0.07,0.00,0.00,-0.01,0.00,-0.01,-0.000.66,-0.12,9.99
800.78,105.53,4.00,68.78,4.00,-0.07,-0.13,-0.00,-0.03,0.00,-0.04,-0.001.13,-0.23,10.09
648.50,105.53,4.98,75.23,4.98,-0.08,-0.26,-0.00,-0.03,0.00,-0.05,-0.002.65,0.39,8.58
566.15,105.53,2.84,79.20,2.84,-0.09,-0.39,-0.00,0.00,0.00,-0.03,0.000.10,-0.34,9.87
800.60,127.77,1.70,81.39,1.70,-0.09,-0.39,-0.00,0.01,0.00,-0.02,-0.00-1.35,-0.50,10.21
800.78,127.77,3.03,85.78,3.03,-0.10,-0.26,-0.00,-0.01,0.00,-0.03,0.00-1.95,-0.24,10.24
728.55,127.77,4.74,91.74,4.74,-0.11,-0.26,-0.00,-0.02,0.00,-0.04,0.001.79,0.80,9.40
572.80,127.77,4.24,97.21,4.24,-0.11,-0.26,-0.00,-0.02,-0.00,-0.04,0.000.79,0.16,10.63
