CONTROLLER_FLAG,SL_PWM,U,SL_position,ARM_position,Sprung_acceleration_x
100,-375.54,150.00,150.40,0.01100,0.17
100,-238.75,150.00,149.91,0.01100,0.07
100,-183.89,150.00,149.77,0.01100,-0.09
100,-217.78,150.00,149.91,0.01100,-0.09
100,-219.75,150.00,149.92,0.01100,0.07
100,-216.77,150.00,149.92,0.01100,-0.01
100,-213.79,150.00,149.92,0.01100,-0.07
100,-210.81,150.00,149.92,0.01100,-0.04
100,-207.83,150.00,149.92,0.01100,0.00
100,-204.73,150.00,149.92,0.01100,-0.09
100,-200.64,150.00,149.92,0.01100,-0.13
100,-197.55,150.00,149.92,0.01100,0.05
100,-195.47,150.00,149.92,0.01100,-0.28
100,-191.42,150.00,149.92,0.01100,0.04
100,-189.31,150.00,149.92,0.01100,0.10
100,-185.27,150.00,149.92,0.01100,0.15
100,-183.16,150.00,149.92,0.01100,0.22
100,-179.13,150.00,149.92,0.01100,0.13
100,-177.02,150.00,149.92,0.01100,0.16
100,-174.00,150.00,149.92,0.01100,0.07
100,-171.02,150.00,149.92,0.01100,0.14
100,-810.79,90.00,148.57,0.01100,0.25
100,-810.79,90.00,141.89,0.01100,0.29
100,-740.29,90.00,131.09,0.01257,0.29
100,810.79,90.00,119.65,0.01257,0.58
100,810.79,90.00,114.97,0.01100,-0.93
100,400.30,90.00,116.57,0.01257,-2.07
100,-810.79,90.00,118.92,0.01257,0.16
100,-810.79,90.00,115.31,0.01257,0.42
100,-41.22,90.00,107.17,0.01257,0.09
100,810.79,90.00,100.65,0.01257,1.39
100,810.79,90.00,100.78,0.01257,0.01
100,-615.60,90.00,105.15,0.01257,0.47
100,-810.79,90.00,105.37,0.01257,0.04
100,-297.40,90.00,99.67,0.01257,0.34
100,810.79,90.00,93.88,0.01257,0.42
100,810.79,90.00,94.11,0.01257,0.01
100,-409.14,90.00,98.55,0.01257,-0.45
100,-810.79,90.00,99.63,0.01257,-0.71
100,-145.32,90.00,94.82,0.01257,0.58
100,810.79,90.00,90.35,0.01257,-0.43
100,694.60,90.00,92.10,0.01257,-0.17
100,-753.63,90.00,96.38,0.01257,-0.17
100,-810.79,90.00,95.79,0.01257,0.48
100,360.42,90.00,90.92,0.01257,-0.14
100,810.79,90.00,88.90,0.01257,-0.48
100,65.88,90.00,92.43,0.01257,0.34
100,-810.79,90.00,95.26,0.01257,-0.42
100,-311.20,90.00,92.17,0.01257,-0.22
100,810.79,90.00,88.32,0.01257,0.13
100,752.24,90.00,89.14,0.01257,-0.18
100,-412.19,90.00,93.03,0.01257,0.79
100,-810.79,90.00,93.56,0.01257,-0.13
100,216.73,90.00,89.74,0.01257,0.07
100,810.79,90.00,87.79,0.01257,-0.37
100,131.42,90.00,90.75,0.01257,-0.04
100,-810.79,90.00,93.56,0.01257,-0.14
100,-348.22,90.00,91.34,0.01257,-0.05
100,630.99,90.00,88.08,0.01257,0.41
100,608.64,90.00,88.72,0.01257,0.47
100,-316.41,90.00,91.86,0.01257,-0.04
100,-728.08,90.00,92.71,0.01257,-0.04
100,27.92,90.00,89.87,0.01257,-0.05
100,747.88,90.00,87.68,0.01257,0.33
100,340.20,90.00,89.46,0.01257,-0.24
100,-402.41,90.00,91.91,0.01257,-0.37
100,-612.17,90.00,92.09,0.01257,-0.27
100,4.00,90.00,89.85,0.01257,0.02
100,555.19,90.00,88.14,0.01257,-0.24
100,533.95,90.00,88.60,0.01257,-0.02
100,48.41,90.00,90.34,0.01257,-0.32
100,-394.65,90.00,91.70,0.01257,0.04
100,-559.56,90.00,91.90,0.01257,-0.05
100,-256.31,90.00,90.67,0.01257,0.10
100,30.89,90.00,89.69,0.01257,0.05
100,239.66,90.00,89.08,0.01257,0.12
100,223.11,90.00,89.28,0.01257,0.11
100,191.33,90.00,89.45,0.01257,0.05
100,220.79,90.00,89.42,0.01257,0.35
100,242.72,90.00,89.42,0.01257,0.04
100,264.66,90.00,89.42,0.01414,0.04
100,285.50,90.00,89.42,0.01414,0.21
100,307.44,90.00,89.42,0.01414,-0.03
100,329.38,90.00,89.42,0.01414,0.11
100,351.32,90.00,89.42,0.01414,-0.07
100,373.26,90.00,89.42,0.01414,-0.02
100,395.19,90.00,89.42,0.01414,-0.19
100,417.13,90.00,89.42,0.01414,-0.12
100,439.07,90.00,89.42,0.01414,-0.11
100,459.99,90.00,89.43,0.01414,-0.29
100,479.82,90.00,89.43,0.01414,-0.18
100,488.09,90.00,89.48,0.01414,-0.26
100,479.75,90.00,89.57,0.01414,-0.29
100,481.51,90.00,89.62,0.01414,-0.21
100,475.60,90.00,89.69,0.01414,-0.22
100,454.33,90.00,89.79,0.01414,0.02
100,451.65,90.00,89.82,0.01414,0.01
100,458.43,90.00,89.82,0.01414,0.09
100,463.22,90.00,89.83,0.01414,0.15
100,457.41,90.00,89.87,0.01414,0.23
100,453.89,90.00,89.90,0.01414,0.23
100,457.64,90.00,89.90,0.01414,0.30
100,461.59,90.00,89.90,0.01414,0.38
100,460.38,90.00,89.92,0.01414,0.33
100,458.38,90.00,89.93,0.01414,0.06
100,461.06,90.00,89.93,0.01414,-0.01
100,461.65,90.00,89.94,0.01414,0.09
100,459.91,90.00,89.95,0.01414,-0.08
100,460.76,90.00,89.95,0.01414,0.06
100,461.57,90.00,89.96,0.01414,-0.16
100,461.19,90.00,89.96,0.01414,-0.15
100,461.55,90.00,89.97,0.01414,-0.28
100,461.80,90.00,89.97,0.01414,-0.31
100,461.93,90.00,89.97,0.01414,-0.19
100,461.92,90.00,89.98,0.01414,-0.27
100,462.81,90.00,89.98,0.01414,-0.08
100,462.67,90.00,89.98,0.01414,-0.24
100,462.45,90.00,89.98,0.01414,0.12
100,463.08,90.00,89.98,0.01414,-0.11
100,462.67,90.00,89.99,0.01414,0.04
100,463.19,90.00,89.99,0.01414,0.04
100,-810.79,30.00,89.91,0.01414,0.16
100,-810.79,30.00,86.35,0.01414,-0.20
100,-810.79,30.00,77.42,0.01414,-0.02
100,266.94,30.00,64.74,0.01414,1.87
100,810.79,30.00,56.01,0.01414,4.13
100,810.79,30.00,54.81,0.01414,1.43
100,-649.83,30.00,58.12,0.01414,0.47
100,-810.79,30.00,57.56,0.01414,1.38
100,-810.79,30.00,51.10,0.01414,0.26
100,810.79,30.00,42.88,0.01414,0.37
100,810.79,30.00,39.81,0.01414,1.84
100,374.72,30.00,42.61,0.01414,0.53
100,-810.79,30.00,45.93,0.01414,0.25
100,-810.79,30.00,42.98,0.01414,-0.74
100,561.54,30.00,36.24,0.01414,-0.27
100,810.79,30.00,33.80,0.01414,-0.36
100,156.42,30.00,36.96,0.01414,0.12
100,-810.79,30.00,39.85,0.01414,-0.43
100,-495.83,30.00,36.40,0.01414,-0.35
100,810.79,30.00,31.43,0.01414,0.08
100,810.79,30.00,31.18,0.01414,0.08
100,-189.79,30.00,34.86,0.01414,0.16
100,-810.79,30.00,36.52,0.01414,-0.20
100,-80.68,30.00,32.60,0.01414,-0.32
100,810.79,30.00,29.18,0.01414,0.05
100,498.45,30.00,31.00,0.01414,0.13
100,-638.65,30.00,34.49,0.01414,0.60
100,-684.12,30.00,33.71,0.01414,0.26
100,360.42,30.00,29.89,0.01414,-0.65
100,810.79,30.00,28.61,0.01414,0.08
100,-33.13,30.00,31.75,0.01414,-0.11
100,-810.79,30.00,33.87,0.01414,0.01
100,-187.41,30.00,31.17,0.01414,0.21
100,668.63,30.00,28.34,0.01414,-0.03
100,597.11,30.00,29.05,0.01414,-0.04
100,-251.77,30.00,31.90,0.01414,-0.31
100,-740.07,30.00,33.02,0.01414,0.14
