SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,0.21,-0.89
800.78,145.70,4.02,4.74,4.02,0.00,0.00,-0.00,-0.00,0.01,-0.00,0.00,-0.16,0.17,9.85
800.78,145.70,8.68,24.47,8.68,-0.00,0.00,-0.00,-0.02,0.01,-0.02,-0.00,0.49,1.13,9.48
800.78,145.70,10.38,50.03,10.38,-0.01,-0.39,-0.00,-0.04,0.01,-0.07,0.01,3.64,4.07,5.41
800.78,145.70,9.80,75.11,9.80,-0.04,-0.39,-0.00,-0.06,0.00,-0.09,-0.01,2.51,-1.09,12.11
800.78,147.86,8.64,97.77,8.64,-0.09,-1.31,-0.00,0.02,-0.00,-0.09,0.01,-0.06,-1.28,9.56
79.09,147.86,8.22,118.43,8.22,-0.18,-2.75,-0.00,0.13,-0.00,-0.08,0.02,-13.14,-1.46,7.85
-800.78,147.86,4.38,133.28,4.38,-0.18,0.00,-0.00,-0.03,-0.01,-0.03,-0.01,-6.97,-0.06,9.70
-62.65,147.86,-3.08,127.36,-3.08,-0.16,0.79,-0.00,-0.04,-0.01,0.02,-0.01,-4.52,-0.52,10.62
800.78,147.86,-1.36,121.80,-1.36,-0.15,-0.13,-0.00,0.02,-0.01,0.01,0.00,1.80,-0.62,3.85
-92.01,88.92,4.18,129.66,4.18,-0.16,0.00,-0.00,-0.03,-0.01,-0.03,-0.00,-4.49,-1.42,9.14
-800.78,88.92,-2.98,129.51,-2.98,-0.16,0.00,-0.00,0.02,-0.01,0.02,-0.00,-3.54,1.73,4.60
-66.54,88.92,-6.93,112.96,-6.93,-0.16,0.00,-0.00,0.06,-0.00,0.06,0.00,-0.41,1.07,8.77
706.19,88.92,-3.95,100.51,-3.95,-0.16,0.00,0.00,0.04,-0.00,0.04,-0.00,-0.98,-1.74,9.36
272.40,88.92,2.04,103.42,2.04,-0.16,0.00,0.00,-0.02,-0.00,-0.02,0.00,1.12,0.28,11.07
-800.78,59.46,0.86,106.91,0.86,-0.16,0.00,-0.00,-0.01,-0.00,-0.01,0.00,0.41,-0.07,12.28
