CONTROLLER_FLAG,SL_PWM,U,SL_position,ARM_position,Sprung_acceleration_x
100,0.00,90.00,0.00,0.00000,10.01
100,810.79,145.70,2.33,0.00000,0.05
100,810.79,145.70,9.84,0.00000,-0.14
100,810.79,145.70,20.97,-0.00157,0.61
100,810.79,145.70,34.88,-0.00471,0.92
100,810.79,145.70,49.62,-0.01257,-0.12
100,810.79,145.70,63.88,-0.02670,5.49
100,810.79,147.86,77.28,-0.04555,4.09
100,810.79,147.86,89.94,-0.06754,3.40
100,810.79,147.86,102.31,-0.08954,0.88
100,810.79,147.86,114.64,-0.10996,-1.32
100,810.79,147.86,127.06,-0.12881,-2.18
100,565.77,147.86,139.85,-0.14765,-0.58
100,-810.79,88.92,148.79,-0.16022,0.25
100,-810.79,88.92,147.38,-0.16493,-1.31
100,-810.79,88.92,139.26,-0.16179,-3.13
100,-810.79,88.92,126.71,-0.14923,-2.40
100,638.22,88.92,110.90,-0.12723,-5.65
100,810.79,88.92,100.57,-0.10524,-5.19
100,810.79,88.92,98.24,-0.09268,-1.27
100,810.79,59.46,100.65,-0.09111,9.75
100,-785.11,59.46,103.80,-0.09425,5.86
100,-810.79,59.46,99.93,-0.09739,-1.35
100,-173.41,59.46,90.07,-0.09111,-6.37
100,810.79,59.46,81.20,-0.07697,-5.63
100,810.79,59.46,79.84,-0.06597,-0.84
100,-391.37,59.46,82.01,-0.06440,6.24
100,-810.79,44.72,79.33,-0.06283,2.39
100,-24.36,44.72,71.05,-0.05498,-3.85
100,810.79,44.72,63.81,-0.04869,-2.38
100,782.49,44.72,63.31,-0.04241,0.88
100,-530.19,44.72,65.05,-0.04084,5.34
100,-569.75,44.72,62.30,-0.03927,5.34
100,810.79,97.37,56.83,-0.03456,-1.32
100,810.79,97.37,55.54,-0.03299,-0.71
100,810.79,97.37,59.78,-0.03456,0.29
100,810.79,97.37,67.17,-0.03927,2.14
100,810.79,97.37,75.68,-0.04869,1.28
100,-383.52,97.37,83.83,-0.06126,3.11
100,-518.26,97.37,85.49,-0.06912,0.83
100,-29.15,63.68,82.92,-0.07226,-3.43
100,72.99,63.68,80.12,-0.06912,-4.36
100,249.86,63.68,77.43,-0.06440,-1.15
100,473.98,63.68,74.95,-0.05969,0.40
100,538.97,63.68,73.38,-0.05655,1.28
100,263.04,63.68,73.06,-0.05498,1.30
100,-96.83,63.68,73.01,-0.05498,-0.38
100,-810.79,46.84,72.09,-0.05498,-0.02
100,-158.11,46.84,66.39,-0.05027,-1.43
100,782.93,46.84,61.00,-0.04241,-2.40
100,502.47,46.84,60.36,-0.03927,0.07
100,-143.05,46.84,60.61,-0.03613,3.69
100,-416.75,46.84,59.70,-0.03613,3.69
100,-493.03,38.41,58.10,-0.03456,-0.18
100,-493.07,38.41,55.47,-0.03299,-0.83
100,-171.08,38.41,52.23,-0.02985,-0.12
100,271.75,38.41,49.03,-0.02827,-0.60
100,596.78,38.41,46.67,-0.02513,-0.98
100,395.98,38.41,46.39,-0.02199,-0.04
100,20.31,38.41,46.54,-0.02199,2.00
100,-387.21,34.20,46.52,-0.02199,-0.17
100,-638.47,34.20,45.59,-0.02199,0.09
100,-92.42,34.20,42.31,-0.02042,-0.32
100,578.27,34.20,39.15,-0.01728,-0.25
100,567.83,34.20,38.77,-0.01728,-0.18
100,88.28,34.20,39.69,-0.01571,0.73
100,-158.54,34.20,39.73,-0.01571,0.40
100,810.79,92.11,40.24,-0.01571,0.13
100,810.79,92.11,44.84,-0.01728,-0.10
100,810.79,92.11,52.77,-0.02199,1.17
100,356.56,92.11,62.06,-0.02985,2.61
100,-627.18,92.11,68.97,-0.04084,2.31
100,-0.78,92.11,69.66,-0.04712,2.31
100,810.79,61.05,69.25,-0.04869,-3.07
100,-34.38,61.05,70.97,-0.05027,-4.16
100,-391.41,61.05,70.74,-0.05027,0.73
100,-370.89,61.05,69.37,-0.04869,0.48
100,-62.42,61.05,67.27,-0.04869,-0.35
100,387.22,61.05,65.03,-0.04555,-0.53
100,642.80,61.05,63.84,-0.04398,-0.38
100,810.79,105.53,64.87,-0.04398,0.38
100,810.79,105.53,69.13,-0.04555,1.13
100,810.79,105.53,75.81,-0.05184,0.39
100,29.71,105.53,82.19,-0.05969,4.08
100,115.08,105.53,84.71,-0.06754,0.44
100,810.79,105.53,84.74,-0.07069,-2.79
100,810.79,105.53,87.54,-0.07383,-2.64
100,810.79,127.77,92.68,-0.07854,1.09
100,468.11,127.77,98.31,-0.08639,3.11
100,810.79,127.77,100.91,-0.09425,0.34
100,810.79,127.77,104.41,-0.10053,-1.31
100,323.81,127.77,109.02,-0.10838,-1.02
100,484.05,127.77,110.74,-0.11153,-1.02
100,810.79,138.89,111.68,-0.11310,-1.46
100,810.79,138.89,115.36,-0.11781,-0.40
100,369.72,138.89,120.14,-0.12409,1.54
100,293.53,138.89,122.61,-0.13038,1.09
100,810.79,138.89,123.03,-0.13352,-0.58
100,567.61,138.89,126.06,-0.13666,-1.79
100,238.76,138.89,128.63,-0.13980,-0.36
100,-322.49,84.44,128.62,-0.14137,-0.10
100,-810.79,84.44,125.09,-0.13980,-0.49
100,-29.86,84.44,116.13,-0.13195,-1.20
100,810.79,84.44,108.49,-0.11938,-3.88
