SL_PWM,U,SL_position,SL_speed,ARM_position,Distance,Sprung_acceleration_x
-540.00,90.00,13.22,-0.72,-0.27000,14.40000,0.07
-540.00,90.00,12.82,-0.72,-0.27000,14.40000,0.07
-540.00,90.00,12.56,-0.81,-0.27000,14.40000,0.09
-540.00,90.00,12.36,-0.86,-0.27000,14.40000,-0.02
-645.00,90.00,11.90,-0.86,-0.27000,14.40000,-0.02
-645.00,90.00,11.55,-0.93,-0.27000,14.40000,-0.01
-645.00,90.00,11.22,-1.26,-0.27000,14.40000,-0.03
-645.00,90.00,10.31,-1.26,-0.27000,14.40000,-0.03
-645.00,90.00,9.68,-1.89,-0.27000,14.40000,-0.01
-645.00,90.00,9.13,-2.16,-0.27000,14.40000,0.02
-698.00,90.00,7.86,-2.16,-0.27000,14.40000,0.02
-698.00,90.00,6.99,-2.67,-0.27000,14.40000,-0.02
-698.00,90.00,6.19,-2.97,-0.27000,14.40000,-0.05
-698.00,90.00,4.48,-2.97,-0.27000,14.40000,-0.05
-698.00,90.00,3.35,-3.69,-0.27000,14.40000,0.01
-698.00,90.00,2.29,-3.81,-0.27000,14.40000,0.13
26.00,90.00,-0.09,-3.81,-0.18000,14.40000,0.13
26.00,90.00,-1.29,-4.58,-0.27000,14.40000,0.04
26.00,90.00,-2.34,-3.83,-0.27000,14.40000,-0.14
26.00,90.00,-4.37,-3.83,-0.27000,14.40000,-0.14
26.00,90.00,-5.39,-3.88,-0.27000,14.40000,-0.41
26.00,90.00,-6.22,-3.21,-0.27000,14.40000,0.08
-362.00,90.00,-7.74,-3.21,-0.27000,14.40000,0.08
-362.00,90.00,-8.60,-3.18,-0.27000,14.40000,0.14
-362.00,90.00,-9.29,-2.73,-0.27000,14.40000,0.12
-362.00,90.00,-10.54,-2.73,-0.27000,14.40000,0.12
-362.00,90.00,-11.21,-2.62,-0.27000,14.40000,0.20
194.00,90.00,-11.73,-2.12,-0.36000,14.40000,-0.12
194.00,90.00,-12.65,-2.12,-0.36000,14.40000,-0.12
194.00,90.00,-13.08,-1.89,-0.36000,14.40000,0.09
194.00,90.00,-13.39,-1.30,-0.36000,14.40000,0.14
194.00,90.00,-13.86,-1.30,-0.36000,14.40000,0.14
194.00,90.00,-14.05,-0.95,-0.36000,14.40000,0.04
472.00,90.00,-14.16,-0.53,-0.36000,14.40000,-0.01
472.00,90.00,-14.18,-0.53,-0.36000,14.40000,-0.01
472.00,90.00,-14.11,-0.05,-0.36000,14.40000,-0.13
472.00,90.00,-14.04,0.29,-0.36000,14.40000,-0.08
472.00,90.00,-13.84,0.29,-0.36000,14.40000,-0.08
472.00,90.00,-13.71,0.40,-0.36000,14.40000,-0.06
611.00,90.00,-13.61,0.42,-0.36000,14.40000,0.03
611.00,90.00,-13.22,0.42,-0.36000,14.40000,0.03
611.00,90.00,-12.90,0.80,-0.36000,14.40000,-0.08
611.00,90.00,-12.61,1.13,-0.36000,14.40000,-0.00
611.00,90.00,-11.83,1.13,-0.36000,14.40000,-0.00
611.00,90.00,-11.31,1.59,-0.36000,14.40000,-0.03
-70.00,90.00,-10.86,1.78,-0.36000,14.40000,-0.06
-70.00,90.00,-9.94,1.78,-0.36000,14.40000,-0.06
-70.00,90.00,-9.42,1.90,-0.36000,14.40000,-0.16
-70.00,90.00,-9.00,1.68,-0.27000,14.40000,-0.09
-70.00,90.00,-8.18,1.68,-0.27000,14.40000,-0.09
-70.00,90.00,-7.71,1.71,-0.27000,14.40000,-0.11
-410.00,90.00,-7.35,1.49,-0.27000,14.40000,0.01
-410.00,90.00,-6.68,1.49,-0.27000,14.40000,0.01
-410.00,90.00,-6.33,1.37,-0.27000,14.40000,0.14
-410.00,90.00,-6.09,1.07,-0.27000,14.40000,0.15
-410.00,90.00,-5.60,1.07,-0.27000,14.40000,0.15
-410.00,90.00,-5.38,0.98,-0.27000,14.40000,-0.09
170.00,90.00,-5.23,0.66,-0.27000,14.40000,-0.05
170.00,90.00,-4.89,0.66,-0.27000,14.40000,-0.05
170.00,90.00,-4.71,0.68,-0.27000,14.40000,-0.01
170.00,90.00,-4.59,0.55,-0.27000,14.40000,0.05
170.00,90.00,-4.37,0.55,-0.27000,14.40000,0.05
460.00,90.00,-4.25,0.46,-0.27000,14.40000,-0.07
460.00,90.00,-4.16,0.38,-0.27000,14.40000,0.08
460.00,90.00,-3.90,0.38,-0.27000,14.40000,0.08
460.00,90.00,-3.78,0.50,-0.27000,14.40000,-0.05
460.00,90.00,-3.70,0.37,-0.27000,14.40000,-0.01
460.00,90.00,-3.52,0.37,-0.27000,14.40000,-0.01
605.00,90.00,-3.41,0.36,-0.27000,14.40000,0.00
605.00,90.00,-3.30,0.39,-0.27000,14.40000,0.06
605.00,90.00,-2.87,0.39,-0.27000,14.40000,0.06
605.00,90.00,-2.57,0.87,-0.27000,14.40000,0.03
605.00,90.00,-2.30,1.06,-0.27000,14.40000,0.05
605.00,90.00,-1.60,1.06,-0.27000,14.40000,0.05
-73.00,90.00,-1.14,1.44,-0.27000,14.40000,-0.11
-73.00,90.00,-0.79,1.48,-0.27000,14.40000,-0.12
-73.00,90.00,-0.09,1.48,-0.27000,14.40000,-0.12
-73.00,90.00,0.27,1.42,-0.27000,14.40000,-0.18
-73.00,90.00,0.55,1.15,-0.27000,14.40000,-0.11
-73.00,90.00,1.08,1.15,-0.27000,14.40000,-0.11
-412.00,90.00,1.34,1.09,-0.27000,14.40000,0.07
-412.00,90.00,1.53,0.80,-0.27000,14.40000,0.19
-412.00,90.00,1.82,0.80,-0.27000,14.40000,0.19
-412.00,90.00,1.91,0.57,-0.27000,14.40000,0.08
-412.00,90.00,1.95,0.24,-0.27000,14.40000,0.03
-412.00,90.00,1.95,0.24,-0.27000,14.40000,0.03
-581.00,90.00,1.91,-0.01,-0.27000,14.40000,0.04
-581.00,90.00,1.80,-0.30,-0.27000,14.40000,0.01
-581.00,90.00,1.46,-0.30,-0.27000,14.40000,0.01
-581.00,90.00,1.20,-0.69,-0.27000,14.40000,-0.22
-581.00,90.00,0.99,-0.85,-0.27000,14.40000,0.00
-581.00,90.00,0.46,-0.85,-0.27000,14.40000,0.00
-666.00,90.00,0.06,-1.10,-0.27000,14.40000,-0.03
-666.00,90.00,-0.31,-1.42,-0.27000,14.40000,0.01
-666.00,90.00,-1.29,-1.42,-0.27000,14.40000,0.01
-666.00,90.00,-1.96,-2.04,-0.27000,14.40000,0.12
-666.00,90.00,-2.57,-2.31,-0.27000,14.40000,0.10
-708.00,90.00,-3.90,-2.31,-0.27000,14.40000,0.10
-708.00,90.00,-4.78,-2.81,-0.27000,14.40000,-0.10
-708.00,90.00,-5.60,-3.04,-0.27000,14.40000,-0.08
-708.00,90.00,-7.30,-3.04,-0.27000,14.40000,-0.08
-708.00,90.00,-8.43,-3.67,-0.27000,14.40000,-0.08
-708.00,90.00,-9.47,-3.77,-0.27000,14.40000,0.30
-729.00,90.00,-11.34,-3.77,-0.36000,14.40000,0.30
-729.00,90.00,-12.69,-4.14,-0.36000,14.40000,0.17
-729.00,90.00,-14.21,-3.89,-0.36000,14.40000,-0.12
-729.00,90.00,-15.78,-3.93,-0.45000,14.40000,0.30
-729.00,90.00,-17.40,-3.96,-0.45000,14.40000,0.75
10.00,90.00,-18.99,-4.12,-0.54000,14.40000,1.25
10.00,90.00,-20.51,-3.83,-0.63000,14.40000,1.32
10.00,90.00,-21.80,-3.99,-0.72000,14.40000,1.24
10.00,90.00,-23.49,-3.99,-0.72000,14.03880,1.24
10.00,90.00,-24.35,-3.57,-0.81000,1.50000,1.30
10.00,90.00,-24.98,-2.58,-0.90000,1.50000,1.20
-370.00,90.00,-26.02,-2.58,-0.99000,1.50000,1.20
-370.00,90.00,-26.51,-2.14,-1.08000,15.10520,0.58
-370.00,90.00,-26.84,-1.45,-1.17000,15.10520,0.19
-370.00,90.00,-27.34,-1.45,-1.26000,15.10520,0.19
-370.00,90.00,-27.50,-1.02,-1.35000,1.50000,-0.64
-370.00,90.00,-27.57,-0.38,-1.44000,1.50000,-1.40
190.00,90.00,-27.54,-0.38,-1.44000,1.50000,-1.40
190.00,90.00,-27.47,0.06,-1.44000,1.50000,-2.14
190.00,90.00,-27.38,0.31,-1.44000,1.50000,-2.24
190.00,90.00,-27.08,0.31,-1.44000,1.50000,-2.24
190.00,90.00,-26.89,0.61,-1.44000,1.50000,-1.76
190.00,90.00,-26.74,0.63,-1.44000,1.50000,-0.19
-280.00,90.00,-26.37,0.63,-1.44000,1.50000,-0.19
-280.00,90.00,-26.14,0.75,-1.44000,1.50000,0.56
-280.00,90.00,-25.97,0.73,-1.44000,1.50000,0.10
-280.00,90.00,-25.61,0.73,-1.44000,1.50000,0.10
-280.00,90.00,-25.40,0.73,-1.35000,1.50000,-0.07
235.00,90.00,-25.23,0.71,-1.35000,1.50000,-0.18
235.00,90.00,-24.88,0.71,-1.35000,1.50000,-0.18
235.00,90.00,-24.67,0.71,-1.35000,1.50000,0.09
235.00,90.00,-24.50,0.70,-1.35000,1.50000,0.11
235.00,90.00,-24.11,0.70,-1.35000,1.50000,0.11
235.00,90.00,-23.88,0.80,-1.35000,1.50000,0.05
-258.00,90.00,-23.71,0.74,-1.35000,1.50000,-0.07
-258.00,90.00,-23.29,0.74,-1.35000,1.50000,-0.07
-258.00,90.00,-23.08,0.84,-1.26000,1.50000,-0.16
-258.00,90.00,-22.93,0.65,-1.26000,1.50000,-0.20
-258.00,90.00,-22.59,0.65,-1.26000,1.50000,-0.20
-258.00,90.00,-22.41,0.69,-1.26000,1.50000,-0.16
-504.00,90.00,-22.30,0.53,-1.26000,1.50000,0.13
-504.00,90.00,-22.10,0.53,-1.26000,1.50000,0.13
-504.00,90.00,-22.02,0.40,-1.26000,1.50000,0.12
-504.00,90.00,-21.97,0.23,-1.26000,1.50000,0.16
-504.00,90.00,-21.85,0.23,-1.26000,1.50000,0.16
-504.00,90.00,-21.78,0.25,-1.17000,1.50000,0.11
-627.00,90.00,-21.73,0.22,-1.17000,1.50000,0.10
-627.00,90.00,-21.83,0.22,-1.17000,1.50000,0.10
-627.00,90.00,-21.97,-0.21,-1.17000,1.50000,0.14
-627.00,90.00,-22.10,-0.49,-1.17000,1.50000,0.09
-627.00,90.00,-22.50,-0.49,-1.26000,1.50000,0.09
-627.00,90.00,-22.79,-0.84,-1.26000,1.50000,0.18
61.00,90.00,-23.01,-0.96,-1.26000,1.50000,0.10
61.00,90.00,-23.35,-0.96,-1.26000,1.50000,0.10
61.00,90.00,-23.46,-0.67,-1.26000,1.50000,0.01
61.00,90.00,-23.52,-0.30,-1.26000,1.50000,-0.10
61.00,90.00,-23.51,-0.30,-1.26000,1.50000,-0.10
61.00,90.00,-23.48,0.01,-1.26000,1.50000,-0.08
405.00,90.00,-23.46,0.10,-1.26000,1.50000,-0.01
405.00,90.00,-23.36,0.10,-1.26000,1.50000,-0.01
405.00,90.00,-23.29,0.19,-1.26000,1.50000,-0.04
405.00,90.00,-23.23,0.25,-1.26000,1.50000,-0.11
405.00,90.00,-23.05,0.25,-1.26000,1.50000,-0.11
-173.00,90.00,-22.93,0.36,-1.26000,1.50000,-0.08
-173.00,90.00,-22.83,0.42,-1.26000,1.50000,-0.04
-173.00,90.00,-22.57,0.42,-1.26000,1.50000,-0.04
-173.00,90.00,-22.44,0.53,-1.26000,1.50000,-0.01
-173.00,90.00,-22.36,0.37,-1.26000,1.50000,0.03
-173.00,90.00,-22.21,0.37,-1.26000,1.50000,0.03
289.00,90.00,-22.13,0.30,-1.26000,1.50000,0.02
289.00,90.00,-22.08,0.24,-1.17000,1.50000,-0.01
289.00,90.00,-21.92,0.24,-1.17000,1.50000,-0.01
289.00,90.00,-21.79,0.32,-1.17000,1.50000,0.08
289.00,90.00,-21.68,0.45,-1.17000,1.50000,-0.06
289.00,90.00,-21.45,0.45,-1.17000,1.50000,-0.06
-231.00,90.00,-21.32,0.47,-1.17000,1.50000,0.06
-231.00,90.00,-21.24,0.37,-1.17000,1.50000,-0.05
-231.00,90.00,-21.09,0.37,-1.17000,1.50000,-0.05
-231.00,90.00,-21.00,0.30,-1.17000,1.50000,-0.01
-231.00,90.00,-20.92,0.32,-1.17000,1.50000,-0.08
-231.00,90.00,-20.74,0.32,-1.17000,1.50000,-0.08
-491.00,90.00,-20.68,0.36,-1.17000,1.50000,-0.02
-491.00,90.00,-20.66,0.14,-1.17000,1.50000,-0.01
-491.00,90.00,-20.67,0.14,-1.17000,1.50000,-0.01
-491.00,90.00,-20.69,-0.04,-1.17000,1.50000,0.09
-491.00,90.00,-20.69,-0.03,-1.17000,1.50000,0.17
-491.00,90.00,-20.69,-0.03,-1.17000,1.50000,0.17
129.00,90.00,-20.69,-0.01,-1.17000,1.50000,0.01
129.00,90.00,-20.69,0.00,-1.17000,1.50000,0.04
129.00,90.00,-20.69,0.00,-1.17000,1.50000,0.04
129.00,90.00,-20.69,0.00,-1.17000,1.50000,0.02
129.00,90.00,-20.69,0.00,-1.17000,1.50000,0.04
129.00,90.00,-20.69,0.00,-1.17000,1.50000,0.04
-311.00,90.00,-20.69,0.00,-1.17000,1.50000,-0.03
-311.00,90.00,-20.69,0.00,-1.17000,1.50000,-0.01
-311.00,90.00,-20.69,0.00,-1.17000,1.50000,-0.01
-311.00,90.00,-20.69,0.00,-1.17000,1.50000,0.02
-311.00,90.00,-20.69,0.00,-1.17000,1.50000,0.01
-531.00,90.00,-20.69,0.00,-1.17000,1.50000,0.01
-531.00,90.00,-20.70,0.00,-1.17000,1.50000,-0.07
-531.00,90.00,-20.71,-0.03,-1.17000,1.50000,-0.01
-531.00,90.00,-20.73,-0.03,-1.17000,1.50000,-0.01
-531.00,90.00,-20.74,-0.04,-1.17000,1.50000,0.03
-531.00,90.00,-20.75,-0.05,-1.17000,1.50000,-0.01
110.00,90.00,-20.77,-0.05,-1.17000,1.50000,-0.01
110.00,90.00,-20.76,-0.03,-1.17000,1.50000,-0.00
110.00,90.00,-20.76,0.01,-1.17000,1.50000,0.07
110.00,90.00,-20.76,0.01,-1.17000,1.50000,0.07
110.00,90.00,-20.76,0.00,-1.17000,1.50000,-0.04
110.00,90.00,-20.76,0.00,-1.17000,1.50000,-0.01
-321.00,90.00,-20.77,0.00,-1.17000,1.50000,-0.01
-321.00,90.00,-20.77,-0.01,-1.17000,1.50000,-0.04
-321.00,90.00,-20.77,0.00,-1.17000,1.50000,-0.03
-321.00,90.00,-20.77,0.00,-1.17000,1.50000,-0.03
-321.00,90.00,-20.77,0.00,-1.17000,1.50000,0.01
-321.00,90.00,-20.77,0.00,-1.17000,1.50000,-0.02
215.00,90.00,-20.76,0.00,-1.17000,1.50000,-0.02
215.00,90.00,-20.76,0.01,-1.17000,1.50000,0.01
215.00,90.00,-20.76,0.00,-1.17000,1.50000,0.01
215.00,90.00,-20.76,0.00,-1.17000,1.50000,0.01
215.00,90.00,-20.76,0.00,-1.17000,1.50000,0.04
215.00,90.00,-20.76,0.00,-1.17000,1.50000,-0.01
-268.00,90.00,-20.76,0.00,-1.17000,1.50000,-0.01
-268.00,90.00,-20.76,0.00,-1.17000,1.50000,-0.02
-268.00,90.00,-20.76,0.00,-1.17000,1.50000,-0.01
-268.00,90.00,-20.76,0.00,-1.17000,1.50000,-0.01
-268.00,90.00,-20.76,0.00,-1.17000,1.50000,0.04
-268.00,90.00,-20.76,0.00,-1.17000,1.50000,-0.01
241.00,90.00,-20.76,0.00,-1.17000,1.50000,-0.01
241.00,90.00,-20.76,0.00,-1.17000,1.50000,0.03
241.00,90.00,-20.76,0.00,-1.17000,1.50000,0.04
241.00,90.00,-20.76,0.00,-1.17000,1.50000,0.04
241.00,90.00,-20.76,0.00,-1.17000,1.50000,0.00
241.00,90.00,-20.76,0.00,-1.17000,1.50000,0.02
495.00,90.00,-20.76,0.00,-1.17000,1.50000,0.02
495.00,90.00,-20.76,0.00,-1.17000,1.50000,0.03
495.00,90.00,-20.76,0.00,-1.17000,1.50000,-0.05
495.00,90.00,-20.76,0.00,-1.17000,1.50000,-0.05
495.00,90.00,-20.76,0.00,-1.17000,1.50000,0.07
495.00,90.00,-20.76,0.00,-1.17000,1.50000,0.07
622.00,90.00,-20.71,0.00,-1.17000,1.50000,0.07
622.00,90.00,-20.58,0.12,-1.17000,1.50000,0.03
622.00,90.00,-20.43,0.53,-1.17000,1.50000,-0.02
622.00,90.00,-19.90,0.53,-1.17000,1.50000,-0.02
622.00,90.00,-19.48,1.10,-1.08000,1.50000,-0.06
-64.00,90.00,-19.11,1.45,-1.08000,1.50000,-0.12
-64.00,90.00,-18.25,1.45,-1.08000,1.50000,-0.12
-64.00,90.00,-17.77,1.78,-0.99000,1.50000,-0.52
-64.00,90.00,-17.38,1.57,-0.99000,1.50000,-0.51
-64.00,90.00,-16.58,1.57,-0.99000,15.10520,-0.51
-64.00,90.00,-16.13,1.65,-0.90000,15.10520,-0.48
343.00,90.00,-15.78,1.44,-0.90000,15.10520,-0.52
343.00,90.00,-15.05,1.44,-0.90000,15.10520,-0.52
343.00,90.00,-14.64,1.49,-0.81000,15.10520,-0.24
343.00,90.00,-14.30,1.36,-0.81000,15.10520,-0.08
343.00,90.00,-13.61,1.36,-0.81000,15.10520,-0.08
343.00,90.00,-13.21,1.43,-0.72000,15.10520,0.07
-204.00,90.00,-12.91,1.26,-0.72000,15.10520,-0.00
-204.00,90.00,-12.25,1.26,-0.72000,15.10520,-0.00
-204.00,90.00,-11.91,1.33,-0.72000,1.50000,0.01
-204.00,90.00,-11.65,1.08,-0.63000,1.50000,0.22
-204.00,90.00,-11.14,1.08,-0.63000,1.50000,0.22
-204.00,90.00,-10.86,1.04,-0.63000,1.50000,0.41
-477.00,90.00,-10.66,0.89,-0.63000,1.50000,0.49
-477.00,90.00,-10.29,0.89,-0.63000,1.50000,0.49
-477.00,90.00,-10.11,0.74,-0.63000,1.50000,0.32
-477.00,90.00,-9.98,0.55,-0.54000,1.50000,0.33
-477.00,90.00,-9.75,0.55,-0.54000,1.50000,0.33
-477.00,90.00,-9.68,0.46,-0.54000,1.50000,0.21
-614.00,90.00,-9.66,0.17,-0.54000,1.50000,0.11
-614.00,90.00,-9.83,0.17,-0.54000,1.50000,0.11
-614.00,90.00,-10.03,-0.36,-0.54000,1.50000,0.08
-614.00,90.00,-10.20,-0.69,-0.54000,1.50000,0.19
-614.00,90.00,-10.66,-0.69,-0.54000,1.50000,0.19
-614.00,90.00,-10.98,-0.93,-0.54000,1.50000,0.14
-682.00,90.00,-11.26,-1.08,-0.54000,1.50000,-0.10
-682.00,90.00,-12.08,-1.08,-0.54000,1.50000,-0.10
-682.00,90.00,-12.65,-1.71,-0.63000,1.50000,0.03
-682.00,90.00,-13.18,-1.99,-0.63000,1.50000,0.16
-682.00,90.00,-14.37,-1.99,-0.63000,1.50000,0.16
34.00,90.00,-15.14,-2.52,-0.63000,1.50000,0.27
34.00,90.00,-15.76,-2.51,-0.63000,1.50000,0.25
34.00,90.00,-16.85,-2.51,-0.63000,1.50000,0.25
34.00,90.00,-17.41,-2.24,-0.72000,1.50000,0.20
34.00,90.00,-17.81,-1.69,-0.72000,1.50000,0.18
34.00,90.00,-18.47,-1.69,-0.72000,1.50000,0.18
392.00,90.00,-18.73,-1.33,-0.72000,1.50000,-0.08
392.00,90.00,-18.88,-0.73,-0.72000,1.50000,0.07
392.00,90.00,-19.03,-0.73,-0.72000,1.50000,0.07
392.00,90.00,-19.02,-0.29,-0.72000,1.50000,-0.14
392.00,90.00,-18.97,0.13,-0.72000,1.50000,-0.23
392.00,90.00,-18.84,0.13,-0.72000,1.50000,-0.23
-179.00,90.00,-18.74,0.27,-0.72000,1.50000,-0.37
-179.00,90.00,-18.66,0.34,-0.72000,1.50000,-0.29
-179.00,90.00,-18.47,0.34,-0.72000,1.50000,-0.29
-179.00,90.00,-18.35,0.38,-0.72000,1.50000,0.07
-179.00,90.00,-18.25,0.42,-0.72000,1.50000,-0.10
-179.00,90.00,-17.97,0.42,-0.72000,1.50000,-0.10
285.00,90.00,-17.83,0.55,-0.72000,1.50000,-0.11
285.00,90.00,-17.72,0.46,-0.72000,1.50000,0.07
285.00,90.00,-17.45,0.46,-0.72000,1.50000,0.07
285.00,90.00,-17.26,0.55,-0.72000,1.50000,-0.01
285.00,90.00,-17.10,0.66,-0.72000,1.50000,-0.05
285.00,90.00,-16.76,0.66,-0.72000,1.50000,-0.05
-233.00,90.00,-16.56,0.69,-0.72000,1.50000,0.05
-233.00,90.00,-16.41,0.63,-0.72000,1.50000,-0.03
-233.00,90.00,-16.08,0.63,-0.72000,1.50000,-0.03
-233.00,90.00,-15.92,0.68,-0.72000,1.50000,-0.02
-233.00,90.00,-15.81,0.49,-0.72000,1.50000,-0.02
-233.00,90.00,-15.59,0.49,-0.72000,1.50000,-0.02
258.00,90.00,-15.44,0.45,-0.72000,1.50000,0.01
258.00,90.00,-15.32,0.50,-0.72000,1.50000,0.04
258.00,90.00,-15.09,0.50,-0.72000,1.50000,0.04
258.00,90.00,-14.96,0.48,-0.72000,1.50000,0.07
258.00,90.00,-14.87,0.41,-0.72000,1.50000,-0.01
504.00,90.00,-14.64,0.41,-0.72000,1.50000,-0.01
504.00,90.00,-14.47,0.46,-0.63000,1.50000,0.03
504.00,90.00,-14.33,0.57,-0.63000,1.50000,-0.04
504.00,90.00,-14.04,0.57,-0.63000,1.50000,-0.04
504.00,90.00,-13.85,0.61,-0.63000,1.50000,-0.06
504.00,90.00,-13.71,0.60,-0.63000,1.50000,0.06
-123.00,90.00,-13.34,0.60,-0.63000,1.50000,0.06
-123.00,90.00,-13.16,0.74,-0.63000,1.50000,-0.06
-123.00,90.00,-13.03,0.56,-0.63000,1.50000,-0.02
-123.00,90.00,-12.76,0.56,-0.63000,1.50000,-0.02
-123.00,90.00,-12.61,0.54,-0.63000,1.50000,0.03
-123.00,90.00,-12.50,0.48,-0.63000,1.50000,0.05
-437.00,90.00,-12.33,0.48,-0.63000,1.50000,0.05
-437.00,90.00,-12.28,0.34,-0.63000,1.50000,0.03
-437.00,90.00,-12.26,0.12,-0.63000,1.50000,0.09
-437.00,90.00,-12.27,0.12,-0.63000,1.50000,0.09
-437.00,90.00,-12.27,-0.02,-0.63000,1.50000,0.10
-437.00,90.00,-12.27,0.00,-0.63000,1.50000,0.04
-594.00,90.00,-12.29,0.00,-0.63000,1.50000,0.04
-594.00,90.00,-12.37,-0.04,-0.63000,1.50000,0.00
-594.00,90.00,-12.46,-0.33,-0.63000,1.50000,-0.01
-594.00,90.00,-12.76,-0.33,-0.63000,1.50000,-0.01
-594.00,90.00,-12.95,-0.62,-0.63000,1.50000,0.10
-594.00,90.00,-13.11,-0.63,-0.63000,1.50000,0.02
-672.00,90.00,-13.55,-0.63,-0.63000,1.50000,0.02
-672.00,90.00,-13.92,-0.92,-0.63000,1.50000,-0.01
-672.00,90.00,-14.26,-1.31,-0.63000,1.50000,-0.02
-672.00,90.00,-15.12,-1.31,-0.63000,1.50000,-0.02
-672.00,90.00,-15.70,-1.80,-0.63000,1.50000,0.13
-672.00,90.00,-16.21,-1.96,-0.72000,1.50000,0.33
-711.00,90.00,-17.37,-1.96,-0.72000,1.50000,0.33
-711.00,90.00,-18.17,-2.46,-0.72000,1.50000,0.12
-711.00,90.00,-18.88,-2.68,-0.72000,1.50000,0.32
-711.00,90.00,-20.34,-2.68,-0.81000,1.50000,0.32
-711.00,90.00,-21.28,-3.13,-0.81000,1.50000,0.58
19.00,90.00,-22.09,-3.07,-0.90000,1.50000,0.63
19.00,90.00,-23.55,-3.07,-0.90000,1.50000,0.63
19.00,90.00,-24.29,-3.09,-0.99000,1.50000,1.07
19.00,90.00,-24.83,-2.23,-1.08000,1.50000,1.33
19.00,90.00,-25.69,-2.23,-1.08000,15.10520,1.33
19.00,90.00,-26.06,-1.76,-1.17000,15.10520,1.23
384.00,90.00,-26.29,-1.05,-1.26000,15.10520,0.09
384.00,90.00,-26.54,-1.05,-1.26000,1.50000,0.09
384.00,90.00,-26.52,-0.50,-1.35000,1.50000,-1.32
384.00,90.00,-26.46,0.20,-1.35000,1.50000,-2.05
384.00,90.00,-26.16,0.20,-1.35000,1.50000,-2.05
384.00,90.00,-25.97,0.60,-1.35000,1.50000,-2.07
567.00,90.00,-25.81,0.66,-1.35000,1.50000,-0.92
567.00,90.00,-25.32,0.66,-1.35000,1.50000,-0.92
567.00,90.00,-24.97,1.00,-1.35000,1.50000,0.16
567.00,90.00,-24.68,1.17,-1.26000,1.50000,0.23
567.00,90.00,-23.95,1.17,-1.26000,1.50000,0.23
567.00,90.00,-23.49,1.50,-1.26000,1.50000,-0.29
658.00,90.00,-23.09,1.55,-1.26000,1.50000,-0.46
658.00,90.00,-22.05,1.55,-1.26000,1.50000,-0.46
658.00,90.00,-21.34,2.17,-1.17000,1.50000,-0.31
658.00,90.00,-20.69,2.46,-1.17000,1.50000,-0.15
658.00,90.00,-19.23,2.46,-1.08000,1.50000,-0.15
