CONTROLLER_FLAG,SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
100,800.78,91.57,-6.68,60.31,-6.68,-0.02356,0.22440,-0.00173,0.04046,0.00534,0.05959,-0.00067,-3.01,0.21,12.25
100,800.78,120.79,1.40,74.42,1.40,-0.03299,0.22440,-0.00302,-0.03073,0.00483,-0.01203,-0.00000,5.46,1.05,9.51
100,416.32,135.40,5.98,92.43,5.98,-0.05184,-0.25571,-0.00446,-0.03363,0.00245,-0.05551,0.00018,0.37,-1.12,12.18
100,800.78,142.71,7.51,102.21,7.51,-0.07697,-0.44880,-0.00594,-0.03518,-0.00059,-0.07226,0.00115,1.10,1.43,9.67
100,584.49,146.36,3.97,114.44,3.97,-0.09896,-0.59840,-0.00556,0.00908,-0.00224,-0.03927,0.00089,-0.05,-0.75,7.09
100,800.78,149.10,5.33,121.40,5.33,-0.11624,-0.52360,-0.00587,-0.00733,-0.00430,-0.04910,-0.00045,-0.14,-0.14,10.29
100,308.77,149.56,2.72,129.83,2.72,-0.13195,-0.41140,-0.00546,0.00973,-0.00526,-0.02283,-0.00067,-0.79,0.10,11.26
100,800.78,149.79,3.58,132.60,3.58,-0.13823,-0.33660,-0.00555,-0.00206,-0.00647,-0.02890,-0.00045,-0.80,-0.18,10.26
100,160.87,149.90,1.07,139.06,1.07,-0.14451,-0.14960,-0.00538,0.00384,-0.00681,-0.00802,-0.00112,-0.46,0.04,9.84
100,787.72,149.96,2.78,139.77,2.78,-0.14923,-0.18700,-0.00551,-0.00304,-0.00758,-0.01831,0.00022,0.10,-0.29,8.15
100,492.55,149.99,0.31,142.91,0.31,-0.15080,-0.07480,-0.00535,0.00385,-0.00766,-0.00203,-0.00067,-1.16,-0.06,10.39
100,481.76,150.00,1.20,144.81,1.20,-0.15237,-0.03831,-0.00552,-0.00405,-0.00797,-0.00747,-0.00022,-0.23,-0.09,10.08
100,-762.13,90.00,0.86,144.85,0.86,-0.15394,-0.03740,-0.00559,-0.00188,-0.00818,-0.00520,0.00000,0.53,0.04,9.36
100,443.21,120.01,-0.13,129.62,-0.13,-0.14608,-0.03653,-0.00544,0.00362,-0.00815,0.00079,-0.00000,-0.91,-0.11,9.86
100,800.78,135.01,-6.80,123.86,-6.80,-0.12566,0.21918,-0.00425,0.02780,-0.00613,0.04692,0.00106,-5.39,0.21,8.34
100,-800.78,82.50,-1.46,132.44,-1.46,-0.12881,0.44880,-0.00522,-0.02322,-0.00564,0.01174,0.00137,6.09,0.93,9.17
100,-800.78,56.25,3.44,118.45,3.44,-0.13038,-0.11494,-0.00593,-0.01728,-0.00674,-0.02690,-0.00204,0.01,-0.82,13.75
100,800.78,43.12,-6.44,89.47,-6.44,-0.08168,0.06981,-0.00385,0.04612,-0.00437,0.05263,-0.00025,-5.34,1.26,10.73
100,6.32,36.55,-11.51,81.68,-11.51,-0.03927,1.16896,-0.00303,0.01922,0.00042,0.11149,0.00640,-6.60,1.12,9.12
100,-579.93,33.27,-2.54,70.62,-2.54,-0.04084,0.91949,-0.00506,-0.04963,0.00145,0.02520,-0.00153,9.76,-1.88,5.31
100,800.78,31.63,-5.26,56.66,-5.26,-0.02827,-0.03570,-0.00273,0.05304,0.00367,0.05035,-0.00504,-3.64,1.67,10.36
100,-800.78,30.81,-5.09,56.75,-5.09,-0.02356,0.34481,-0.00210,0.01526,0.00549,0.04448,0.00189,-0.06,0.38,13.13
100,800.78,30.40,-0.31,44.24,-0.31,-0.01728,0.07306,-0.00226,-0.00357,0.00560,0.00262,-0.00161,0.74,-0.99,9.70
100,800.78,60.10,-5.08,50.46,-5.08,-0.01571,0.14960,-0.00122,0.02467,0.00720,0.03801,0.00045,-1.01,0.08,10.09
100,-800.78,105.06,3.18,64.91,3.18,-0.02356,0.03740,-0.00233,-0.02635,0.00621,-0.02360,-0.00067,1.01,0.10,7.78
100,800.78,67.52,5.59,65.60,5.59,-0.03142,-0.18700,-0.00363,-0.03096,0.00422,-0.04748,0.00089,0.28,1.55,6.55
100,-273.04,108.77,0.44,73.48,0.44,-0.03927,-0.18700,-0.00314,0.01166,0.00405,-0.00405,0.00000,-1.38,-0.14,10.96
100,800.78,129.39,3.23,76.54,3.23,-0.04555,-0.18700,-0.00370,-0.01340,0.00282,-0.02916,-0.00000,0.43,-0.42,8.09
100,800.78,139.70,1.47,88.07,1.47,-0.05341,-0.14960,-0.00378,-0.00185,0.00222,-0.01426,-0.00022,-0.17,0.08,9.61
100,800.78,144.86,5.15,103.86,5.15,-0.06912,-0.22440,-0.00509,-0.03133,0.00013,-0.04980,0.00045,0.43,-0.68,10.25
100,-800.78,87.43,6.64,119.00,6.64,-0.09111,-0.36530,-0.00659,-0.03483,-0.00264,-0.06439,0.00082,0.53,-0.27,10.82
100,-800.78,58.71,5.98,105.01,5.98,-0.10524,-0.53637,-0.00705,-0.01111,-0.00486,-0.05418,0.00095,-0.12,1.92,6.96
100,800.78,44.35,-6.50,85.79,-6.50,-0.07226,-0.27925,-0.00334,0.08432,-0.00213,0.06203,-0.00136,-8.76,-1.46,6.10
100,629.66,97.18,-6.97,84.75,-6.97,-0.04869,0.86020,-0.00330,0.00086,0.00078,0.06924,0.00343,-0.92,0.45,15.03
100,-506.28,63.59,-0.37,86.16,-0.37,-0.05969,0.48620,-0.00481,-0.03587,0.00093,0.00366,-0.00223,8.18,-1.79,7.84
100,-192.06,46.79,0.56,76.43,0.56,-0.05498,-0.26180,-0.00415,0.01574,0.00069,-0.00563,-0.00134,-0.54,0.92,7.41
100,800.78,98.40,-4.54,69.79,-4.54,-0.03770,0.11220,-0.00270,0.03440,0.00253,0.04362,-0.00089,-3.60,0.40,10.98
100,77.14,64.20,-2.17,79.21,-2.17,-0.04084,0.41140,-0.00326,-0.01325,0.00340,0.02072,0.00179,5.64,-0.56,11.54
100,800.78,107.11,4.07,80.48,4.07,-0.05341,-0.11220,-0.00451,-0.02980,0.00175,-0.03928,-0.00179,0.86,0.76,9.80
100,-571.36,68.55,0.28,83.80,0.28,-0.05812,-0.26818,-0.00372,0.01927,0.00163,-0.00275,0.00089,-1.85,0.10,7.58
100,340.27,49.27,1.29,72.39,1.29,-0.05027,-0.11220,-0.00387,-0.00364,0.00110,-0.01303,-0.00090,-1.54,-0.13,7.38
100,-100.36,94.82,-5.08,66.58,-5.08,-0.03456,0.21918,-0.00252,0.03139,0.00323,0.04946,0.00065,-3.92,-0.38,11.45
100,800.78,62.41,-1.95,69.94,-1.95,-0.03613,0.33660,-0.00293,-0.00976,0.00399,0.01821,0.00067,5.56,0.67,10.29
100,-707.90,46.20,1.75,72.24,1.75,-0.04398,-0.03740,-0.00348,-0.01305,0.00331,-0.01629,-0.00179,0.89,-0.28,10.75
100,800.78,98.11,0.28,61.40,0.28,-0.03456,-0.18700,-0.00294,0.01289,0.00320,-0.00260,0.00089,-3.66,-0.29,10.68
100,800.78,124.06,-4.35,66.98,-4.35,-0.03142,0.26180,-0.00224,0.01668,0.00482,0.03872,0.00045,-1.40,0.05,9.63
100,800.78,77.03,2.81,81.65,2.81,-0.04241,0.03740,-0.00342,-0.02827,0.00376,-0.02539,-0.00134,2.39,-0.16,8.29
100,-800.78,53.51,6.26,90.33,6.26,-0.06126,-0.29224,-0.00492,-0.03483,0.00121,-0.05936,0.00149,1.38,0.23,9.91
100,800.78,101.76,2.72,72.18,2.72,-0.05498,-0.44880,-0.00452,0.00962,0.00007,-0.02706,0.00094,-0.38,-0.79,11.82
100,800.78,125.89,-7.70,70.41,-7.70,-0.03456,0.22440,-0.00212,0.05717,0.00324,0.07559,-0.00134,-5.30,0.88,11.67
100,800.78,137.95,-0.05,81.63,-0.05,-0.04084,0.44880,-0.00365,-0.03662,0.00326,0.00042,0.00134,8.59,1.61,7.77
100,800.78,83.97,4.91,97.38,4.91,-0.06283,-0.18700,-0.00500,-0.03208,0.00126,-0.04778,-0.00156,1.24,-0.58,13.09
100,-672.14,116.99,6.64,114.69,6.64,-0.09111,-0.51142,-0.00600,-0.02326,-0.00154,-0.06503,0.00189,1.68,1.22,10.81
100,800.78,133.50,6.98,110.69,6.98,-0.10996,-0.67320,-0.00649,-0.01155,-0.00430,-0.06558,0.00097,-0.91,-1.84,8.81
100,800.78,141.76,-2.07,115.73,-2.07,-0.10996,-0.41140,-0.00433,0.05140,-0.00350,0.01906,-0.00156,-6.10,0.56,7.51
100,-800.78,85.88,2.56,124.64,2.56,-0.11781,-0.03740,-0.00518,-0.02033,-0.00448,-0.02344,-0.00223,1.38,0.71,9.06
100,800.78,117.95,3.30,109.76,3.30,-0.11310,-0.18700,-0.00571,-0.01249,-0.00563,-0.02749,0.00089,-0.39,-1.33,11.08
100,-97.01,73.97,-6.44,108.92,-6.44,-0.09896,0.18700,-0.00393,0.04222,-0.00322,0.05744,0.00000,-4.32,-0.60,11.83
100,-800.78,51.98,0.14,98.84,0.14,-0.09268,0.29920,-0.00498,-0.02486,-0.00328,-0.00138,0.00067,6.72,1.85,6.09
100,800.78,40.99,-5.18,76.54,-5.18,-0.05969,0.18265,-0.00348,0.03490,-0.00115,0.04942,-0.00068,-5.86,-1.11,12.47
100,-730.14,92.75,-8.81,73.71,-8.81,-0.03456,0.82280,-0.00264,0.01984,0.00246,0.08601,0.00382,-3.59,1.32,8.51
100,800.78,61.37,-1.02,71.44,-1.02,-0.03927,0.52360,-0.00404,-0.03333,0.00287,0.00982,-0.00179,9.16,-1.96,4.14
100,-460.42,105.69,-0.60,75.77,-0.60,-0.04555,-0.14960,-0.00329,0.01803,0.00311,0.00567,-0.00223,-1.62,0.96,9.75
100,800.78,127.85,1.43,75.84,1.43,-0.04555,-0.11220,-0.00347,-0.00441,0.00253,-0.01374,-0.00022,-2.04,0.37,11.01
100,800.78,138.93,0.47,87.87,0.47,-0.05341,-0.03740,-0.00353,-0.00150,0.00234,-0.00460,-0.00045,1.11,-0.80,10.00
100,800.78,144.47,5.23,103.79,5.23,-0.06754,-0.14960,-0.00519,-0.03941,0.00016,-0.05177,0.00067,0.35,-0.28,11.23
100,-159.30,147.24,6.67,119.86,6.67,-0.09111,-0.40183,-0.00658,-0.03235,-0.00263,-0.06489,0.00147,0.88,-0.52,9.92
100,-800.78,88.62,6.61,122.88,6.61,-0.11467,-0.52360,-0.00728,-0.01674,-0.00510,-0.05882,0.00073,0.36,1.86,6.95
100,111.30,59.30,0.69,107.97,0.69,-0.11153,-0.56100,-0.00566,0.03856,-0.00534,-0.00582,0.00022,-0.65,0.33,10.22
100,282.64,44.65,-6.49,94.08,-6.49,-0.08011,0.14960,-0.00370,0.04668,-0.00287,0.05890,-0.00246,-4.82,-0.73,12.23
100,352.39,37.32,-5.77,80.83,-5.77,-0.05812,0.74800,-0.00385,-0.00360,-0.00053,0.05561,0.00357,2.59,1.49,8.54
100,300.18,33.66,-5.66,70.22,-5.66,-0.04555,0.52360,-0.00331,0.01286,0.00178,0.05517,-0.00134,1.72,-0.36,8.18
100,-295.24,31.82,-4.30,62.86,-4.30,-0.03299,0.29920,-0.00266,0.01560,0.00348,0.04030,-0.00134,-1.76,0.25,9.74
100,-0.25,30.91,-3.21,54.26,-3.21,-0.02513,0.29920,-0.00253,0.00298,0.00466,0.02807,0.00000,1.96,-0.34,10.63
100,586.97,30.45,-3.58,46.86,-3.58,-0.01728,0.14960,-0.00180,0.01738,0.00593,0.03033,-0.00089,-0.37,0.36,10.41
100,-104.15,30.22,-3.08,45.11,-3.08,-0.01414,0.18700,-0.00154,0.00637,0.00688,0.02261,0.00022,0.82,0.24,10.18
100,-457.89,30.11,-0.63,42.25,-0.63,-0.01414,0.07662,-0.00162,-0.00215,0.00706,0.00449,-0.00067,0.26,-0.15,9.40
100,800.78,90.06,-1.33,42.53,-1.33,-0.01257,0.00000,-0.00124,0.00916,0.00746,0.00936,-0.00045,-0.56,0.17,9.15
100,800.78,120.04,0.65,58.62,0.65,-0.01728,0.03740,-0.00156,-0.00752,0.00727,-0.00440,0.00022,1.29,0.18,9.21
100,800.78,82.51,6.92,79.83,6.92,-0.03142,-0.14612,-0.00331,-0.04087,0.00494,-0.05429,0.00063,1.25,-0.12,10.66
100,-800.78,116.26,8.86,93.24,8.86,-0.05341,-0.32877,-0.00561,-0.05351,0.00142,-0.08175,0.00107,1.13,-0.22,8.36
100,800.78,133.14,4.62,85.76,4.62,-0.06597,-0.48620,-0.00584,-0.00528,-0.00048,-0.04536,0.00094,-0.27,0.28,8.63
100,800.78,81.56,-2.93,93.93,-2.93,-0.07069,-0.30650,-0.00361,0.05418,0.00072,0.02929,-0.00110,-6.13,-1.11,9.82
100,-800.78,55.78,3.67,105.41,3.67,-0.07697,-0.10959,-0.00481,-0.02785,-0.00086,-0.03669,-0.00116,1.58,1.45,7.10
100,-800.78,42.89,4.41,89.84,4.41,-0.07854,-0.19156,-0.00596,-0.02793,-0.00264,-0.04330,0.00049,-0.16,-0.33,9.25
100,800.78,36.44,-7.11,68.04,-7.11,-0.04084,0.03491,-0.00291,0.06770,0.00054,0.07050,-0.00069,-8.00,-0.30,9.85
100,-726.15,33.22,-8.03,68.47,-8.03,-0.02042,0.89760,-0.00272,0.00456,0.00381,0.07791,0.00471,-1.73,0.14,10.85
100,800.78,91.62,0.28,56.78,0.28,-0.02513,0.44880,-0.00440,-0.04007,0.00370,-0.00260,-0.00246,6.58,-1.47,8.40
100,800.78,120.81,-5.10,60.17,-5.10,-0.02513,-0.11220,-0.00217,0.05317,0.00556,0.04427,-0.00201,-4.07,-0.37,7.93
100,800.78,75.40,2.03,75.77,2.03,-0.03142,0.00000,-0.00289,-0.01713,0.00483,-0.01736,-0.00067,0.46,0.76,7.93
100,-800.78,52.70,6.57,89.06,6.57,-0.04712,-0.18265,-0.00484,-0.04542,0.00220,-0.06122,0.00107,0.86,-0.85,11.37
100,800.78,101.36,4.88,74.33,4.88,-0.05341,-0.37400,-0.00553,-0.01630,0.00021,-0.04729,0.00114,0.23,1.22,9.22
100,800.78,125.68,-6.42,73.20,-6.42,-0.04084,-0.07480,-0.00262,0.06925,0.00287,0.06327,-0.00179,-6.55,-0.51,8.90
100,800.78,77.84,0.20,85.06,0.20,-0.04712,0.26180,-0.00361,-0.02351,0.00279,-0.00197,0.00112,6.38,0.93,7.84
100,203.76,113.93,5.16,100.85,5.16,-0.06754,-0.18700,-0.00509,-0.03524,0.00065,-0.05079,-0.00045,0.35,-0.52,12.76
100,314.28,131.97,6.68,106.76,6.68,-0.08954,-0.48620,-0.00616,-0.02565,-0.00208,-0.06515,0.00179,0.26,-0.23,11.83
100,800.78,140.99,2.09,110.89,2.09,-0.10053,-0.53637,-0.00519,0.02377,-0.00287,-0.01916,0.00022,-1.21,0.06,7.95
100,565.58,147.76,2.02,123.30,2.02,-0.10838,-0.21918,-0.00526,-0.00168,-0.00369,-0.01950,-0.00179,-0.12,0.22,11.20
100,41.62,148.89,5.42,130.17,5.42,-0.12252,-0.18700,-0.00658,-0.03151,-0.00565,-0.04666,-0.00022,1.08,0.25,10.95
100,800.78,149.45,2.46,132.39,2.46,-0.13509,-0.38312,-0.00613,0.01092,-0.00645,-0.01954,0.00120,0.18,0.13,8.78
100,-741.56,89.72,1.15,138.87,1.15,-0.14451,-0.29224,-0.00551,0.01441,-0.00682,-0.00860,-0.00053,-1.23,0.23,9.03
100,-800.78,59.86,2.60,125.07,2.60,-0.13666,-0.19156,-0.00558,-0.00164,-0.00752,-0.01721,-0.00062,-1.08,-0.21,8.91
100,779.25,44.92,-6.31,102.74,-6.31,-0.09739,0.20944,-0.00423,0.02999,-0.00538,0.04775,0.00013,-5.27,0.28,10.12
100,-800.78,37.46,-8.55,92.99,-8.55,-0.07069,0.97240,-0.00416,0.00161,-0.00209,0.07815,0.00453,-2.68,0.26,10.63
100,800.78,93.74,-4.47,73.94,-4.47,-0.05341,0.58448,-0.00432,-0.00357,-0.00024,0.04309,-0.00226,6.97,-0.15,6.53
100,800.78,61.86,-7.56,76.06,-7.56,-0.03927,0.41140,-0.00263,0.04023,0.00286,0.07377,-0.00103,-4.91,0.77,9.49
100,204.77,105.94,1.39,85.92,1.39,-0.04869,0.29920,-0.00423,-0.03804,0.00229,-0.01347,-0.00067,6.67,0.43,8.09
100,-16.26,67.96,3.96,85.79,3.96,-0.05969,-0.26180,-0.00496,-0.01743,0.00065,-0.03908,-0.00022,-0.05,-0.09,11.04
100,800.78,108.99,-0.29,83.75,-0.29,-0.05969,-0.22440,-0.00407,0.02122,0.00077,0.00293,-0.00022,-2.97,0.19,10.95
100,-800.78,69.49,-0.59,90.47,-0.59,-0.06440,0.00000,-0.00382,0.00588,0.00102,0.00588,-0.00134,2.00,-0.37,9.19
100,448.90,49.74,2.53,76.83,2.53,-0.05655,-0.11220,-0.00450,-0.01608,-0.00004,-0.02519,0.00067,0.38,0.61,9.73
100,800.78,99.88,-6.10,73.52,-6.10,-0.03927,0.22440,-0.00273,0.04201,0.00250,0.06033,0.00062,-5.33,0.44,9.06
100,800.78,124.94,-0.60,84.48,-0.60,-0.04555,0.36530,-0.00378,-0.02485,0.00275,0.00593,0.00092,7.80,0.16,7.91
100,-800.78,77.47,4.80,97.23,4.80,-0.06597,-0.18700,-0.00510,-0.03162,0.00076,-0.04719,-0.00112,0.67,-0.19,12.54
100,800.78,113.74,4.96,90.76,4.96,-0.07383,-0.44880,-0.00560,-0.01174,-0.00126,-0.04829,0.00156,-0.55,-0.52,11.16
100,-800.78,50.93,-2.75,94.82,-2.75,-0.07540,-0.19156,-0.00384,0.04285,-0.00014,0.02741,-0.00157,-3.30,-0.82,9.74
