CONTROLLER_FLAG,SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
100,-162.25,46.84,-2.03,65.81,-2.03,-0.04869,0.22440,-0.00183,0.00092,0.00353,0.01929,0.00089,0.42,0.01,10.72
100,-71.95,46.84,-1.60,60.90,-1.60,-0.04241,0.14960,-0.00173,0.00236,0.00415,0.01473,-0.00045,0.54,0.35,9.81
100,132.15,38.41,-2.06,56.20,-2.06,-0.03613,0.11220,-0.00136,0.00895,0.00492,0.01836,-0.00022,-0.57,0.01,9.81
100,318.93,38.41,-2.08,51.33,-2.08,-0.02985,0.18700,-0.00132,0.00081,0.00561,0.01655,0.00045,0.28,-0.04,9.79
100,482.90,38.41,-2.01,47.82,-2.01,-0.02513,0.11220,-0.00105,0.00651,0.00629,0.01612,-0.00045,-0.19,-0.10,9.69
100,-56.79,34.20,-1.41,46.73,-1.41,-0.02356,0.11220,-0.00101,0.00085,0.00673,0.01047,-0.00000,0.65,0.08,10.00
100,-587.27,34.20,-0.45,45.20,-0.45,-0.02356,0.03831,-0.00102,-0.00002,0.00687,0.00328,-0.00045,0.04,0.02,9.86
100,100.68,34.20,-0.70,40.36,-0.70,-0.01885,0.00000,-0.00080,0.00507,0.00708,0.00515,-0.00022,-0.34,0.05,9.70
100,800.78,92.11,-2.18,40.40,-2.18,-0.01571,0.11220,-0.00063,0.00400,0.00766,0.01382,0.00067,-0.46,-0.09,10.00
100,800.78,92.11,0.47,55.22,0.47,-0.02199,0.07480,-0.00103,-0.00944,0.00753,-0.00309,-0.00022,2.19,0.12,9.81
100,-689.24,92.11,6.36,72.33,6.36,-0.03613,-0.18265,-0.00239,-0.03150,0.00547,-0.04786,0.00063,0.72,-0.83,9.65
100,302.31,61.05,6.84,67.46,6.84,-0.04869,-0.29920,-0.00382,-0.03427,0.00296,-0.05990,0.00070,0.56,1.44,8.76
100,170.74,61.05,-2.50,66.97,-2.50,-0.04712,-0.29920,-0.00181,0.04803,0.00394,0.02343,0.00000,-4.06,-0.29,10.11
100,-157.10,61.05,0.17,66.23,0.17,-0.04712,0.03740,-0.00200,-0.00463,0.00388,-0.00156,-0.00156,1.60,0.25,8.95
100,800.78,105.53,-0.49,68.68,-0.49,-0.04712,0.00000,-0.00182,0.00443,0.00406,0.00445,-0.00022,-0.74,-0.39,11.27
100,800.78,105.53,1.42,81.84,1.42,-0.05498,-0.03740,-0.00224,-0.00998,0.00351,-0.01313,0.00022,0.80,0.05,10.20
100,-68.12,127.77,5.67,90.05,5.67,-0.06754,-0.18700,-0.00389,-0.03945,0.00121,-0.05493,0.00089,0.25,-0.28,10.52
100,800.78,127.77,3.08,92.11,3.08,-0.07697,-0.26818,-0.00421,-0.00782,-0.00001,-0.02958,0.00050,0.19,-0.16,9.18
100,800.78,127.77,1.04,101.88,1.04,-0.08796,-0.25571,-0.00378,0.01013,-0.00046,-0.01041,-0.00004,-0.20,-0.19,10.02
100,-17.00,138.89,4.41,115.00,4.41,-0.10210,-0.26180,-0.00468,-0.02149,-0.00223,-0.04236,-0.00000,0.51,0.03,9.68
100,800.78,138.89,5.42,117.74,5.42,-0.11938,-0.33660,-0.00565,-0.02304,-0.00433,-0.04983,0.00045,0.71,-0.33,10.29
100,585.18,138.89,0.93,124.12,0.93,-0.13509,-0.42143,-0.00463,0.02474,-0.00467,-0.00834,0.00045,-0.55,0.00,9.72
100,-800.78,84.44,2.85,127.71,2.85,-0.14451,-0.36530,-0.00445,0.00446,-0.00572,-0.02494,-0.00022,-0.92,0.30,10.31
100,565.85,84.44,1.10,111.43,1.10,-0.13195,-0.18700,-0.00416,0.00673,-0.00605,-0.00786,-0.00112,-2.61,0.07,9.31
100,345.53,84.44,-7.14,106.27,-7.14,-0.10681,0.32877,-0.00265,0.03519,-0.00340,0.06153,0.00083,-5.22,-0.91,10.44
100,-800.78,57.22,-1.46,101.00,-1.46,-0.10524,0.56100,-0.00390,-0.02977,-0.00282,0.01386,0.00139,8.10,1.57,7.43
100,800.78,57.22,-2.82,83.88,-2.82,-0.08325,0.03653,-0.00287,0.02392,-0.00166,0.02686,-0.00306,-4.40,-0.83,12.31
100,-463.60,57.22,-6.90,82.40,-6.90,-0.06597,0.56100,-0.00193,0.02238,0.00114,0.06674,0.00313,-4.33,1.01,9.24
100,800.78,103.61,-0.53,77.20,-0.53,-0.06440,0.37400,-0.00297,-0.02479,0.00136,0.00526,-0.00112,6.68,-1.08,3.88
100,800.78,103.61,-2.00,85.89,-2.00,-0.06912,0.00000,-0.00215,0.01964,0.00219,0.01967,-0.00223,-2.37,-0.01,11.43
100,-473.27,103.61,3.96,94.92,3.96,-0.07697,-0.07480,-0.00354,-0.03313,0.00054,-0.03921,0.00045,0.63,1.11,8.48
100,800.78,126.81,3.43,95.16,3.43,-0.08639,-0.22987,-0.00418,-0.01575,-0.00086,-0.03421,0.00095,0.20,0.23,9.56
100,800.78,126.81,0.23,103.65,0.23,-0.09425,-0.18265,-0.00366,0.01232,-0.00096,-0.00224,-0.00028,-0.87,0.48,10.61
100,-255.46,126.81,3.89,114.58,3.89,-0.10681,-0.22440,-0.00447,-0.01935,-0.00252,-0.03717,0.00025,0.60,-0.93,8.56
100,800.78,138.41,4.41,115.57,4.41,-0.12252,-0.29920,-0.00516,-0.01657,-0.00421,-0.04031,0.00045,0.52,0.32,10.67
100,457.97,138.41,0.36,123.94,0.36,-0.13352,-0.33660,-0.00420,0.02303,-0.00435,-0.00327,0.00022,-0.48,-0.14,9.88
100,-384.68,84.20,3.71,127.91,3.71,-0.14294,-0.29920,-0.00455,-0.00837,-0.00570,-0.03207,-0.00022,0.77,0.34,9.67
100,-13.13,84.20,1.45,115.19,1.45,-0.13509,-0.19156,-0.00436,0.00449,-0.00613,-0.01054,-0.00067,-0.94,0.04,10.20
100,490.67,84.20,-5.66,107.14,-5.66,-0.10996,0.21420,-0.00299,0.03189,-0.00399,0.04972,0.00019,-3.43,-0.44,10.74
100,-800.78,57.10,-2.69,103.79,-2.69,-0.10838,0.56100,-0.00380,-0.01929,-0.00297,0.02437,0.00204,6.20,-0.30,11.02
100,800.78,57.10,-1.87,86.22,-1.87,-0.08954,0.07480,-0.00329,0.01219,-0.00221,0.01811,-0.00290,-2.55,0.29,11.11
100,-380.33,57.10,-7.37,83.72,-7.37,-0.06597,0.44880,-0.00175,0.03663,0.00082,0.07205,0.00223,-4.94,-1.06,10.64
100,-178.35,43.54,-0.82,74.69,-0.82,-0.06440,0.52360,-0.00322,-0.03489,0.00111,0.00706,0.00045,8.41,0.13,5.17
100,676.18,43.54,-4.10,64.95,-4.10,-0.04869,0.07480,-0.00179,0.03401,0.00280,0.04014,-0.00268,-4.16,-0.78,12.54
100,-328.16,43.54,-3.84,62.75,-3.84,-0.04084,0.37400,-0.00162,0.00399,0.00426,0.03475,0.00179,0.73,-0.07,10.85
100,-508.17,36.77,-0.95,57.83,-0.95,-0.03770,0.14960,-0.00179,-0.00391,0.00462,0.00853,-0.00134,0.04,0.49,8.12
100,384.39,36.77,-2.30,49.72,-2.30,-0.02985,0.07480,-0.00127,0.01235,0.00541,0.01874,-0.00045,-0.90,-0.26,8.62
100,103.10,36.77,-3.38,47.83,-3.38,-0.02356,0.22440,-0.00094,0.00789,0.00654,0.02703,0.00089,-0.40,-0.16,10.55
100,-648.61,33.38,-0.57,46.60,-0.57,-0.02356,0.11494,-0.00116,-0.00556,0.00671,0.00423,-0.00067,2.16,0.15,9.82
100,556.77,33.38,-0.68,39.72,-0.68,-0.01885,0.00000,-0.00095,0.00505,0.00693,0.00513,-0.00067,-0.54,0.10,9.82
100,95.45,33.38,-2.96,39.89,-2.96,-0.01728,0.11220,-0.00056,0.00929,0.00774,0.01919,0.00067,-0.62,-0.06,10.70
100,-475.27,31.69,0.27,39.63,0.27,-0.01728,0.03831,-0.00076,-0.00497,0.00767,-0.00172,-0.00045,1.50,-0.05,9.72
100,-181.49,31.69,-0.15,36.67,-0.15,-0.01571,0.00000,-0.00072,0.00097,0.00771,0.00099,-0.00023,-0.07,0.12,9.75
100,493.79,90.85,-1.29,33.49,-1.29,-0.01414,0.03653,-0.00052,0.00465,0.00805,0.00795,0.00021,-0.35,-0.03,9.85
100,800.78,90.85,-1.25,41.02,-1.25,-0.01414,0.03740,-0.00037,0.00379,0.00835,0.00717,0.00001,0.07,-0.05,9.96
100,800.78,90.85,3.70,59.41,3.70,-0.02356,-0.03740,-0.00116,-0.01900,0.00740,-0.02270,0.00000,0.43,-0.18,9.31
100,-542.62,60.42,7.81,68.98,7.81,-0.03613,-0.18265,-0.00305,-0.04378,0.00480,-0.06028,0.00085,2.30,2.44,9.16
100,800.78,60.42,3.06,62.80,3.06,-0.04398,-0.29920,-0.00315,-0.00235,0.00364,-0.02766,0.00070,0.62,-0.96,10.18
100,30.81,60.42,-2.48,64.69,-2.48,-0.04398,-0.18700,-0.00155,0.03796,0.00459,0.02261,-0.00067,-4.75,0.16,9.24
100,800.78,105.22,0.84,63.17,0.84,-0.04398,0.00000,-0.00186,-0.00749,0.00428,-0.00754,-0.00114,-0.35,-0.01,8.18
100,800.78,105.22,-0.55,71.68,-0.55,-0.04869,0.00000,-0.00165,0.00479,0.00449,0.00482,0.00000,0.53,0.07,8.85
100,52.62,105.22,3.97,85.77,3.97,-0.05655,-0.11220,-0.00277,-0.02666,0.00297,-0.03612,0.00067,0.64,0.12,8.62
100,-756.03,67.60,5.87,87.89,5.87,-0.06912,-0.18700,-0.00450,-0.04104,0.00060,-0.05648,0.00045,0.32,0.02,10.21
100,800.78,67.60,0.23,77.66,0.23,-0.06754,-0.29920,-0.00357,0.02195,0.00050,-0.00229,0.00067,-0.47,0.13,10.00
100,-364.34,67.60,-4.06,79.73,-4.06,-0.06754,0.03831,-0.00206,0.03704,0.00215,0.04017,-0.00156,-0.85,-0.20,11.74
100,800.78,108.81,0.85,77.36,0.85,-0.06597,0.00000,-0.00241,-0.00851,0.00179,-0.00852,-0.00022,0.24,0.34,8.54
100,800.78,108.81,-0.90,86.04,-0.90,-0.07069,0.03831,-0.00218,0.00573,0.00216,0.00884,0.00023,0.66,0.15,9.24
100,-228.17,108.81,3.84,95.52,3.84,-0.07854,-0.10959,-0.00343,-0.02920,0.00052,-0.03808,0.00044,0.39,-0.15,7.99
100,-560.72,69.40,3.65,92.30,3.65,-0.08639,-0.19156,-0.00430,-0.02058,-0.00098,-0.03559,0.00045,0.09,0.32,9.69
100,471.14,69.40,-1.56,83.56,-1.56,-0.07854,-0.18265,-0.00300,0.03090,-0.00030,0.01599,-0.00000,-3.14,-0.16,8.30
100,169.63,69.40,-3.66,81.40,-3.66,-0.07069,0.18700,-0.00209,0.02158,0.00123,0.03649,0.00000,-1.40,-0.15,10.34
100,-520.99,49.70,-0.69,75.65,-0.69,-0.06597,0.19156,-0.00245,-0.00858,0.00151,0.00680,0.00000,3.27,0.28,8.74
100,800.78,49.70,-2.77,65.86,-2.77,-0.04869,0.10959,-0.00166,0.01868,0.00267,0.02777,-0.00045,-2.35,-0.64,10.17
100,-585.84,39.84,-3.77,66.08,-3.77,-0.04398,0.45975,-0.00180,-0.00347,0.00408,0.03422,0.00213,1.44,-0.64,12.95
100,269.55,39.84,-0.04,56.80,-0.04,-0.03927,0.07306,-0.00205,-0.00568,0.00409,0.00036,-0.00230,0.25,0.64,9.13
100,111.31,39.84,-4.23,53.76,-4.23,-0.02985,0.11220,-0.00095,0.02618,0.00559,0.03577,0.00022,-2.61,-0.02,9.17
100,280.55,94.93,-0.95,51.96,-0.95,-0.02827,0.22987,-0.00142,-0.01157,0.00591,0.00777,0.00072,4.25,-0.16,8.90
100,800.78,94.93,-0.81,57.68,-0.81,-0.03142,0.03653,-0.00128,0.00331,0.00619,0.00647,-0.00113,-1.05,-0.06,11.11
100,225.54,94.93,2.88,72.39,2.88,-0.04084,-0.07480,-0.00200,-0.01709,0.00520,-0.02367,0.00023,1.28,0.43,10.42
100,678.53,122.47,6.22,77.85,6.22,-0.05498,-0.22440,-0.00353,-0.03654,0.00286,-0.05567,0.00089,0.54,1.29,11.01
100,800.78,122.47,1.88,82.34,1.88,-0.06597,-0.34481,-0.00312,0.01020,0.00211,-0.01820,0.00074,-0.20,0.07,9.57
100,800.78,122.47,2.13,94.53,2.13,-0.07854,-0.29224,-0.00300,0.00269,0.00121,-0.02107,-0.00031,-0.53,-0.29,9.66
100,-800.78,76.23,5.39,107.61,5.39,-0.09268,-0.26180,-0.00432,-0.03149,-0.00100,-0.05254,-0.00018,0.35,-0.64,9.38
100,-27.45,76.23,5.16,93.58,5.16,-0.09896,-0.34481,-0.00522,-0.02185,-0.00302,-0.04934,0.00045,-0.29,0.40,8.48
100,800.78,76.23,-6.40,84.41,-6.40,-0.07540,-0.10710,-0.00208,0.07305,-0.00025,0.06447,-0.00132,-7.70,-0.69,8.50
100,542.60,113.12,-2.83,92.86,-2.83,-0.07383,0.56100,-0.00278,-0.01664,0.00092,0.02797,0.00285,3.83,-0.77,12.53
100,800.78,113.12,3.69,96.39,3.69,-0.08954,0.00000,-0.00432,-0.03683,-0.00062,-0.03683,-0.00343,1.72,-0.13,10.60
100,303.68,113.12,1.28,102.28,1.28,-0.09896,-0.42143,-0.00347,0.02081,-0.00115,-0.01279,0.00246,-0.40,0.29,7.53
100,-800.78,71.56,2.54,99.89,2.54,-0.10210,-0.21918,-0.00375,-0.00657,-0.00217,-0.02431,-0.00112,-0.08,-0.35,12.28
100,800.78,71.56,-1.54,87.82,-1.54,-0.08639,-0.03740,-0.00299,0.01804,-0.00153,0.01514,-0.00112,-1.06,0.50,11.10
100,-395.05,71.56,-4.62,88.16,-4.62,-0.07854,0.41140,-0.00242,0.01352,0.00040,0.04605,0.00223,-2.30,0.05,10.41
100,82.41,50.78,0.11,77.37,0.11,-0.07226,0.14960,-0.00296,-0.01298,0.00036,-0.00104,-0.00156,1.60,1.01,6.74
100,276.11,50.78,-5.08,71.09,-5.08,-0.05184,0.14960,-0.00141,0.03690,0.00241,0.04893,-0.00002,-4.56,-0.54,10.35
100,-236.44,100.39,-2.19,68.39,-2.19,-0.04869,0.52360,-0.00237,-0.02326,0.00325,0.02041,0.00239,6.53,0.19,11.44
100,800.78,100.39,-1.21,69.67,-1.21,-0.04869,0.03653,-0.00201,0.00833,0.00374,0.01139,-0.00298,-1.36,-0.10,11.73
100,553.77,100.39,0.96,82.17,0.96,-0.05812,-0.03740,-0.00226,-0.00589,0.00336,-0.00901,0.00000,2.02,0.19,8.22
100,-662.61,65.19,5.34,87.69,5.34,-0.06912,-0.18700,-0.00379,-0.03646,0.00118,-0.05189,0.00089,0.15,-0.23,10.15
100,739.76,65.19,1.88,77.67,1.88,-0.06912,-0.26180,-0.00363,0.00370,0.00045,-0.01751,0.00045,-0.37,-0.07,9.77
100,-19.35,65.19,-4.31,77.38,-4.31,-0.06283,0.03740,-0.00197,0.03963,0.00224,0.04269,-0.00134,-2.17,-0.08,10.82
100,-770.32,47.59,0.13,74.81,0.13,-0.06126,0.11494,-0.00240,-0.01057,0.00219,-0.00126,0.00045,3.13,0.27,7.66
100,749.20,47.59,-1.33,63.59,-1.33,-0.04869,0.03653,-0.00197,0.01018,0.00274,0.01324,-0.00045,-1.29,-0.50,10.39
100,-151.44,47.59,-4.71,62.72,-4.71,-0.03927,0.33660,-0.00135,0.01483,0.00453,0.04259,0.00179,-2.05,-0.26,11.79
100,800.78,98.80,-0.19,60.80,-0.19,-0.03927,0.18700,-0.00193,-0.01382,0.00460,0.00168,-0.00089,3.15,0.40,6.94
100,800.78,98.80,-0.64,70.40,-0.64,-0.04398,0.00000,-0.00170,0.00563,0.00484,0.00567,-0.00112,-0.47,-0.50,10.68
100,-309.55,98.80,4.34,82.08,4.34,-0.05498,-0.14960,-0.00283,-0.02704,0.00317,-0.03970,0.00089,0.94,1.14,7.67
100,-534.30,64.40,4.52,80.99,4.52,-0.06597,-0.26180,-0.00377,-0.02240,0.00133,-0.04399,0.00067,0.09,0.75,8.52
100,480.16,64.40,-0.75,73.82,-0.75,-0.06126,-0.22440,-0.00269,0.02567,0.00164,0.00747,-0.00022,-1.25,-0.20,9.75
100,246.30,64.40,-3.01,72.55,-3.01,-0.05655,0.11220,-0.00185,0.02016,0.00287,0.02932,-0.00067,-1.25,0.18,9.99
100,800.78,107.21,-0.35,75.07,-0.35,-0.05655,0.11494,-0.00209,-0.00600,0.00301,0.00338,-0.00000,2.39,-0.06,9.09
100,384.63,107.21,1.33,86.70,1.33,-0.06440,-0.03653,-0.00251,-0.01000,0.00246,-0.01309,-0.00045,0.78,-0.45,10.13
100,630.32,107.21,4.99,90.35,4.99,-0.07540,-0.14960,-0.00402,-0.03588,0.00044,-0.04810,0.00067,0.74,0.55,9.90
100,-390.07,68.60,1.20,88.69,1.20,-0.08011,-0.26818,-0.00363,0.00957,-0.00005,-0.01203,0.00073,-0.39,0.46,9.07
100,-246.80,68.60,-0.77,83.25,-0.77,-0.07697,-0.10959,-0.00292,0.01650,0.00028,0.00773,-0.00093,-2.73,-0.61,9.58
100,800.78,109.31,-2.34,77.04,-2.34,-0.06597,0.07480,-0.00219,0.01735,0.00126,0.02333,-0.00022,-1.33,0.22,8.78
100,800.78,109.31,-2.43,83.17,-2.43,-0.06754,0.26180,-0.00207,0.00284,0.00226,0.02394,0.00112,0.42,-0.32,10.39
100,-115.68,109.31,2.96,94.73,2.96,-0.07854,-0.03740,-0.00317,-0.02610,0.00104,-0.02916,-0.00134,1.45,0.36,8.64
100,800.78,129.66,4.63,95.27,4.63,-0.08954,-0.26180,-0.00422,-0.02515,-0.00090,-0.04620,0.00134,0.61,0.14,9.77
100,800.78,129.66,0.05,100.52,0.05,-0.09425,-0.26818,-0.00337,0.02088,-0.00092,-0.00048,0.00004,-1.54,-0.21,10.27
100,570.75,129.66,2.56,112.96,2.56,-0.10210,-0.10959,-0.00403,-0.01545,-0.00196,-0.02415,-0.00093,0.84,0.74,8.74
100,-29.35,139.84,5.42,118.98,5.42,-0.11624,-0.18700,-0.00552,-0.03532,-0.00407,-0.05025,0.00046,1.05,-0.11,10.34
100,800.78,139.84,2.08,120.85,2.08,-0.13195,-0.38312,-0.00504,0.01163,-0.00483,-0.01860,0.00112,-0.09,0.23,9.43
100,9.73,139.84,1.03,128.76,1.03,-0.14137,-0.32877,-0.00432,0.01718,-0.00521,-0.00909,-0.00022,-1.00,-0.45,8.83
100,-800.78,84.91,3.25,127.41,3.25,-0.14451,-0.26180,-0.00452,-0.00474,-0.00629,-0.02555,-0.00045,0.06,-0.35,9.67
100,800.78,84.91,-0.92,111.16,-0.92,-0.13038,-0.03740,-0.00410,0.00994,-0.00598,0.00729,-0.00134,-0.43,0.17,10.98
100,-132.37,84.91,-6.91,108.32,-6.91,-0.11153,0.37400,-0.00285,0.02969,-0.00348,0.05947,0.00201,-4.73,0.15,10.38
100,800.78,117.46,-0.91,104.59,-0.91,-0.10996,0.41140,-0.00384,-0.02342,-0.00312,0.00854,0.00022,7.15,0.94,5.83
100,216.79,117.46,-1.58,110.11,-1.58,-0.11310,0.03831,-0.00334,0.01205,-0.00250,0.01511,-0.00223,-2.59,-0.89,12.56
100,597.83,117.46,2.44,110.35,2.44,-0.11781,-0.10959,-0.00397,-0.01495,-0.00351,-0.02383,0.00045,1.60,0.69,8.09
100,-800.78,73.73,-0.12,108.17,-0.12,-0.11624,-0.07662,-0.00368,0.00710,-0.00346,0.00115,-0.00022,-2.34,-0.36,10.21
100,800.78,73.73,-1.22,93.79,-1.22,-0.09896,0.03653,-0.00330,0.00890,-0.00296,0.01189,-0.00022,-1.20,0.29,9.29
100,-371.55,73.73,-5.90,93.40,-5.90,-0.08482,0.44880,-0.00240,0.02152,-0.00057,0.05677,0.00246,-3.37,-0.06,10.21
100,-31.08,51.86,-0.02,81.82,-0.02,-0.07854,0.29920,-0.00339,-0.02346,-0.00057,0.00022,-0.00089,5.97,0.40,6.35
100,331.00,51.86,-5.35,74.40,-5.35,-0.05655,0.14612,-0.00165,0.04045,0.00168,0.05212,-0.00089,-5.46,-0.58,9.93
100,-572.77,40.93,-2.42,70.80,-2.42,-0.05341,0.52360,-0.00243,-0.01874,0.00267,0.02362,0.00225,6.27,0.67,11.42
100,682.20,40.93,-1.99,59.86,-1.99,-0.04398,0.07480,-0.00194,0.01186,0.00343,0.01804,-0.00268,-2.63,-0.05,10.47
100,-217.10,40.93,-4.41,58.28,-4.41,-0.03456,0.26180,-0.00118,0.01795,0.00510,0.03978,0.00112,-2.53,0.49,7.84
100,-198.81,35.46,-0.48,53.18,-0.48,-0.03299,0.19156,-0.00167,-0.01192,0.00526,0.00408,-0.00045,3.01,-0.36,8.14
100,514.21,35.46,-2.49,47.34,-2.49,-0.02513,0.07306,-0.00111,0.01341,0.00610,0.01991,-0.00067,-1.34,-0.31,10.11
100,-534.26,35.46,-2.05,47.47,-2.05,-0.02356,0.18700,-0.00112,-0.00034,0.00676,0.01567,0.00067,1.87,0.04,11.36
100,800.78,92.74,-0.05,43.67,-0.05,-0.02199,0.00000,-0.00110,0.00039,0.00677,0.00040,-0.00112,-0.42,0.28,10.45
100,800.78,92.74,-1.67,52.95,-1.67,-0.02513,0.03831,-0.00080,0.00753,0.00722,0.01097,0.00022,-0.05,-0.09,9.67
100,85.66,92.74,4.27,70.61,4.27,-0.03299,-0.07306,-0.00189,-0.02607,0.00584,-0.03292,0.00021,0.82,-0.75,9.23
100,800.78,121.38,7.26,75.53,7.26,-0.04712,-0.21918,-0.00377,-0.04463,0.00315,-0.06409,0.00090,0.90,-0.34,6.87
100,800.78,121.38,1.68,82.28,1.68,-0.06283,-0.33660,-0.00327,0.01181,0.00247,-0.01609,0.00074,-0.09,0.21,9.83
100,800.78,121.38,3.01,95.46,3.01,-0.07697,-0.32877,-0.00339,-0.00274,0.00120,-0.02962,-0.00005,-0.47,-0.15,8.95
100,-800.78,75.68,5.77,104.28,5.77,-0.09268,-0.37400,-0.00449,-0.02627,-0.00117,-0.05640,0.00022,0.53,0.02,10.04
100,800.78,75.68,3.01,86.82,3.01,-0.09111,-0.37400,-0.00444,0.00127,-0.00237,-0.02850,-0.00000,-0.67,0.31,9.65
100,800.78,75.68,-7.49,85.12,-7.49,-0.07226,0.11220,-0.00169,0.06539,0.00076,0.07431,-0.00156,-5.39,-1.07,12.64
100,510.25,112.85,-0.10,92.72,-0.10,-0.07540,0.41140,-0.00307,-0.03280,0.00076,0.00004,0.00179,8.36,1.62,7.83
100,588.62,112.85,3.00,97.64,3.00,-0.09111,-0.11220,-0.00395,-0.02095,-0.00050,-0.02995,-0.00179,-0.41,-0.06,12.15
100,752.72,71.42,2.20,100.69,2.20,-0.10053,-0.37400,-0.00362,0.00786,-0.00142,-0.02191,0.00156,0.03,0.09,8.76
100,-563.68,71.42,1.30,96.61,1.30,-0.09896,-0.18700,-0.00348,0.00328,-0.00190,-0.01149,-0.00112,-1.91,-0.09,9.74
100,800.78,71.42,-2.32,86.67,-2.32,-0.08168,0.07480,-0.00276,0.01706,-0.00094,0.02297,-0.00067,-1.81,0.33,9.25
100,0.12,110.72,-3.67,87.04,-3.67,-0.07854,0.38312,-0.00251,0.00624,0.00056,0.03662,0.00179,0.04,-0.25,11.14
100,800.78,110.72,0.03,90.03,0.03,-0.08168,0.07306,-0.00277,-0.00628,0.00055,-0.00031,-0.00179,0.33,0.09,9.40
100,219.95,110.72,1.62,97.31,1.62,-0.08639,-0.07480,-0.00320,-0.01024,-0.00013,-0.01622,0.00000,0.56,-0.28,9.14
100,800.78,130.37,2.80,99.26,2.80,-0.09268,-0.11494,-0.00397,-0.01874,-0.00128,-0.02790,0.00025,-0.05,-0.10,10.87
100,490.39,130.37,0.98,109.18,0.98,-0.10210,-0.14612,-0.00389,0.00190,-0.00169,-0.00970,0.00018,0.39,0.30,9.63
100,796.29,130.37,4.24,112.92,4.24,-0.11467,-0.26180,-0.00474,-0.02017,-0.00341,-0.04092,0.00069,0.58,0.22,9.73
100,-800.78,80.18,1.45,117.74,1.45,-0.12723,-0.30650,-0.00425,0.01184,-0.00391,-0.01223,0.00027,-0.22,0.02,10.12
