SL_PWM, U, SL_position, SL_speed, ARM_position, ARM_speed, Deflection, Deflection_speed, Zlin_position, Zlin_speed, Unsprung_acceleration, Sprung_acceleration_x, Sprung_acceleration_y, Sprung_acceleration_z
35.00000,0.00000,-5.51501,-171.53096,0.00000,0.00000,-0.00281,0.07796,0.00710,0.04520,0.00000,
35.00000,0.00000,-5.59764,-108.69911,0.00000,0.00000,-0.00218,0.01960,0.00774,0.02020,0.00000,
-495.00000,0.00000,-5.68482,-90.26843,0.00000,0.00000,-0.00177,0.02831,0.00817,0.02921,0.00000,
-495.00000,0.00000,-5.80395,-141.16223,0.00000,0.00000,-0.00111,0.03425,0.00885,0.03543,0.00000,
-495.00000,0.00000,-5.96920,-190.17108,0.00000,0.00000,-0.00049,0.02929,0.00949,0.03037,0.00000,
-495.00000,0.00000,-6.14520,-204.72712,0.00000,0.00000,-0.00014,0.01830,0.00986,0.01511,0.00000,
-495.00000,0.00000,-6.36248,-230.27874,0.00000,0.00000,-0.00003,-0.00612,0.00997,-0.00635,0.00000,
264.00000,0.00000,-6.54269,-235.61945,0.00000,0.00000,-0.00028,-0.01732,0.00971,-0.01797,0.00000,
264.00000,0.00000,-6.64178,-116.44837,0.00000,0.10472,-0.00059,0.02484,0.00939,-0.01142,0.01576,
264.00000,0.00000,-6.65317,-4.81711,0.00000,0.00000,-0.00065,0.00143,0.00932,0.00148,0.00000,
264.00000,0.00000,-6.62724,26.59882,0.00000,0.00000,-0.00058,0.00597,0.00940,0.00619,0.00000,
264.00000,0.00000,-6.58193,55.39675,0.00000,0.00000,-0.00043,0.00801,0.00955,0.00831,0.00000,
644.00000,0.00000,-6.52359,63.77433,0.00000,0.00000,-0.00030,0.00896,0.00969,0.00929,0.00000,
644.00000,0.00000,-6.41305,96.44689,0.00000,0.00000,-0.00008,0.01050,0.00992,0.01090,0.00000,
644.00000,0.00000,-6.24891,190.06636,0.00000,0.00000,-0.00000,0.00048,0.01000,0.00049,0.00000,
644.00000,0.00000,-6.04167,252.26989,0.00000,0.00000,-0.00104,-0.21847,0.00961,0.17294,0.00000,
644.00000,0.00000,-5.73037,289.96900,0.00000,0.00000,-0.00139,-0.06493,0.00856,-0.06715,0.00000,
834.00000,0.00000,-5.46357,300.12682,0.00000,0.00000,-0.00273,-0.10320,0.00675,-0.10605,0.00000,
834.00000,0.00000,-5.15601,351.96310,0.00000,0.00000,-0.00576,-0.14039,0.00408,-0.14287,0.00000,
834.00000,0.00000,-4.84979,336.35985,0.00000,0.00000,-0.00865,-0.14821,0.00116,-0.14917,0.00000,
834.00000,0.00000,-4.46013,332.06634,0.00000,-0.10472,-0.01228,-0.14180,-0.00426,-0.14497,0.00000,
-96.00000,0.00000,-3.95035,350.49702,0.00157,0.00000,-0.01679,-0.11056,-0.00733,-0.10755,0.00000,
-96.00000,0.00000,-3.66871,279.49703,0.00000,0.00000,-0.01847,-0.05977,-0.00853,-0.05783,0.00000,
-96.00000,0.00000,-3.54048,144.51326,0.00000,0.00000,-0.01917,-0.01975,-0.00920,-0.01905,0.00000,
-96.00000,0.00000,-3.46457,101.68288,0.00000,0.00000,-0.01944,-0.01292,-0.00946,-0.01245,0.00000,
-96.00000,0.00000,-3.41225,49.84660,0.00000,0.00000,-0.01962,-0.00513,-0.00964,-0.00494,0.00000,
