SL_PWM, U, SL_position, SL_speed, ARM_position, ARM_speed, Deflection, Deflection_speed, Zlin_position, Zlin_speed, Unsprung_acceleration, Sprung_acceleration_x, Sprung_acceleration_y, Sprung_acceleration_z
Initializing I2C devices...
Testing device connections...
MPU6050 connection successful
Initializing DMP...
>....................................................................................................>....................................................................................................-2078.00000,	1646.00000,	2514.00000,	-37.00000,	2.00000,	53.00000

Enabling DMP...
DMP ready! Waiting for first interrupt...
-953.00000,0.00000,-2.11211,-134.69579,-0.08796,0.39270,0.00074,0.01556,0.00109,0.05601,0.01095,-1.37714,-0.31016,0.52690
-953.00000,0.00000,-2.20910,-134.69579,-0.09425,0.39270,0.00074,0.01556,0.00109,0.05601,0.01095,-1.37714,-0.31016,0.52690
35.00000,0.00000,-2.28238,-134.69579,-0.10053,0.39270,0.00074,0.01556,0.00109,0.05601,0.01095,-1.37714,-0.31016,0.52690
35.00000,0.00000,-2.27900,-134.69579,-0.10367,0.39270,0.00074,0.01556,0.00109,0.05601,0.01095,-1.37714,-0.31016,0.52690
35.00000,0.00000,-2.25716,-134.69579,-0.10367,0.39270,0.00074,0.01556,0.00109,0.05601,0.01095,-1.37714,-0.31016,0.52690
35.00000,0.00000,-2.22469,-134.69579,-0.10367,0.39270,0.00074,0.01556,0.00109,0.05601,0.01095,-1.37714,-0.31016,0.52690
35.00000,0.00000,-2.18457,-134.69579,-0.10053,0.39270,0.00074,0.01556,0.00109,0.05601,0.01095,-1.37714,-0.31016,0.52690
-495.00000,0.00000,-2.15106,-134.69579,-0.09896,0.39270,0.00074,0.01556,0.00109,0.05601,0.01095,-1.37714,-0.31016,0.52690
-495.00000,0.00000,-2.16963,-134.69579,-0.09896,0.39270,0.00074,0.01556,0.00109,0.05601,0.01095,-1.37714,-0.31016,0.52690
-495.00000,0.00000,-2.22282,-134.69579,-0.10053,0.39270,0.00074,0.01556,0.00109,0.05601,0.01095,-1.37714,-0.31016,0.52690
-495.00000,0.00000,-2.28565,-134.69579,-0.10367,0.39270,0.00074,0.01556,0.00109,0.05601,0.01095,-1.37714,-0.31016,0.52690
-495.00000,0.00000,-2.34288,-134.69579,-0.10681,0.39270,0.00074,0.01556,0.00109,0.05601,0.01095,-1.37714,-0.31016,0.52690
[  7163][E][Wire.cpp:499] requestFrom(): i2cWriteReadNonStop returned Error 263
264.00000,0.00000,-2.39538,-105.60310,-0.11153,0.00775,-0.00727,-0.00795,-0.00734,-0.00837,-0.00013,-1.37714,-0.31016,0.52690
264.00000,0.00000,-2.37955,37.69911,-0.11310,-0.13090,-0.00703,0.01214,-0.00724,0.01122,-0.01095,-0.12574,-0.16645,0.04311
264.00000,0.00000,-2.32092,62.83185,-0.10996,0.13090,-0.00682,0.02218,-0.00692,0.02063,0.00000,-1.06938,-0.14011,-0.27303
264.00000,0.00000,-2.22049,111.52654,-0.10524,0.26180,-0.00645,0.01303,-0.00606,0.03372,-0.00000,-0.32213,-0.20477,-0.01796
264.00000,0.00000,-2.11771,121.47492,-0.09896,0.26180,-0.00614,0.01895,-0.00538,0.03981,-0.00000,-0.84065,-0.32093,0.25627
644.00000,0.00000,-2.01004,134.56489,-0.08954,0.39270,-0.00591,0.00163,-0.00437,0.04604,0.01095,-1.56754,0.11017,-0.48260
644.00000,0.00000,-1.83123,175.92919,-0.07383,0.65450,-0.00567,0.02593,-0.00291,0.07108,-0.01095,-1.69208,-0.27064,0.55325
644.00000,0.00000,-1.62084,238.23744,-0.05655,0.78540,-0.00515,0.02265,-0.00086,0.09310,0.00000,-1.48132,0.34249,0.10538
644.00000,0.00000,-1.36823,277.50735,-0.03456,0.91630,-0.00455,0.00893,0.00225,0.10645,0.01095,-1.23942,0.20956,-0.21555
644.00000,0.00000,-1.03240,622.95164,-0.01257,0.65450,-0.00339,0.02697,0.00545,0.10226,0.01095,1.11368,0.22992,0.48140
834.00000,0.00000,-0.65022,337.85211,0.00314,0.39270,-0.00241,0.02510,0.00812,0.07578,0.00000,2.23216,-0.11616,-0.26944
834.00000,0.00000,-0.31813,317.69356,0.00628,0.00000,-0.00096,0.03459,0.00960,0.03555,0.00000,3.75180,0.03593,-0.09341
834.00000,0.00000,0.06622,307.87608,-0.00314,-0.24166,0.00036,0.02485,0.00994,-0.00641,-0.00778,1.29211,-0.37003,-0.10059
834.00000,0.00000,0.43533,339.68471,-0.01571,-0.52360,0.00060,-0.02590,0.00890,-0.04953,-0.02189,1.22386,0.26225,0.05269
-96.00000,0.00000,0.75252,295.04791,-0.03456,-0.52360,0.00024,0.01237,0.00747,-0.05506,0.01095,0.84424,-0.32932,0.16645
-96.00000,0.00000,0.85121,127.23450,-0.05184,-0.52360,0.00076,0.04480,0.00666,-0.02089,0.01095,0.73168,0.00000,-0.04431
-96.00000,0.00000,0.84589,3.27249,-0.06440,-0.65450,0.00201,0.04821,0.00660,0.00512,-0.01095,0.15208,0.16406,-0.38680
-96.00000,0.00000,0.80870,-42.41150,-0.07540,-0.65450,0.00332,0.03605,0.00688,0.01462,-0.01095,-0.84544,-0.12813,0.22274
-96.00000,0.00000,0.75924,-60.60656,-0.07383,0.00000,0.00360,0.01606,0.00716,0.01593,0.00000,-2.91594,-0.10778,-0.33650
-560.00000,0.00000,0.69489,-71.99483,-0.06912,0.26180,0.00363,-0.00212,0.00758,0.01918,0.00000,-3.24765,-0.27902,0.14849
-560.00000,0.00000,0.62464,-83.77580,-0.06440,0.26180,0.00357,-0.00164,0.00804,0.01984,-0.00000,-1.08255,-0.17484,0.53529
-560.00000,0.00000,0.52175,-122.91481,-0.05498,0.39270,0.00351,0.00164,0.00862,0.02328,-0.01095,-1.02028,0.44428,-0.49337
-560.00000,0.00000,0.40315,-147.52396,-0.04398,0.39270,0.00313,-0.02017,0.00916,0.02392,0.01095,-0.91011,0.02156,0.46823
-560.00000,0.00000,0.27743,-163.23192,-0.03299,0.52360,0.00270,-0.02671,0.00953,0.01595,-0.00000,-0.98076,0.15807,0.04551
232.00000,0.00000,0.13898,-163.23192,-0.02199,0.52360,0.00195,-0.03340,0.00987,0.01202,0.00000,-0.27782,0.08383,0.07784
232.00000,0.00000,0.00812,-93.59328,-0.01257,0.26180,0.00126,-0.02208,0.01000,0.00096,0.00000,1.18074,0.01198,0.24788
232.00000,0.00000,-0.01588,-24.87094,-0.01100,0.13090,0.00098,-0.02336,0.01000,-0.00008,0.01095,2.20941,0.08263,-0.13532
232.00000,0.00000,-0.01104,6.80678,-0.01100,0.00000,0.00098,0.00002,0.01000,0.00004,0.00000,1.06818,-0.20238,-0.27662
232.00000,0.00000,-0.00088,11.25737,-0.01100,0.00000,0.00098,-0.00001,0.01000,0.00001,0.00000,0.43230,-0.32812,0.22393
628.00000,0.00000,0.00660,3.92699,-0.01100,0.00000,0.00098,-0.00007,0.01000,-0.00003,0.00000,0.04910,0.08263,-0.24190
628.00000,0.00000,0.05057,55.50147,-0.01257,-0.13090,0.00111,-0.00083,0.00999,-0.00073,-0.01095,0.07305,-0.02635,0.15807
628.00000,0.00000,0.12374,92.93878,-0.01571,-0.13090,0.00133,0.01929,0.00993,-0.00373,0.01095,0.14370,0.03473,0.10658
628.00000,0.00000,0.21401,112.96644,-0.01885,-0.13090,0.00145,0.01450,0.00978,-0.00843,0.01095,0.63588,0.18202,-0.22034
628.00000,0.00000,0.31206,118.46422,-0.02513,-0.26180,0.00166,0.01045,0.00958,-0.01234,-0.00000,1.21068,0.12215,0.15208
826.00000,0.00000,0.42324,118.98782,-0.03456,-0.39270,0.00216,0.00730,0.00912,-0.01514,-0.01095,0.48140,0.13053,-0.29578
826.00000,0.00000,0.53197,125.53281,-0.04398,-0.39270,0.00231,-0.00010,0.00875,-0.02234,-0.01095,0.34848,-0.20118,0.28141
826.00000,0.00000,0.64735,132.47049,-0.05341,-0.39270,0.00261,0.01545,0.00812,-0.02840,0.01095,0.07185,-0.12454,-0.16286
826.00000,0.00000,0.76654,133.77949,-0.06440,-0.39270,0.00266,-0.01141,0.00738,-0.03298,-0.01095,0.36644,-0.03712,-0.18561
826.00000,0.00000,0.91398,130.50699,-0.07854,-0.52360,0.00280,0.00501,0.00612,-0.03729,0.00000,-0.09580,-0.02754,-0.10778
-100.00000,0.00000,1.00864,117.80972,-0.08796,-0.52360,0.00277,0.00889,0.00546,-0.03301,0.00000,-0.00240,0.00479,0.06227
-100.00000,0.00000,1.02014,5.10509,-0.09268,-0.13090,0.00303,0.00117,0.00522,0.00116,-0.01095,-0.97238,0.14610,-0.11736
-100.00000,0.00000,1.00070,-26.96534,-0.09268,0.00000,0.00331,0.00986,0.00537,0.00979,0.00000,-2.18665,-0.09341,0.01198
-100.00000,0.00000,0.96566,-43.74064,-0.09111,0.12083,0.00338,-0.00707,0.00568,0.01374,0.01095,-0.96759,-0.06107,0.10778
-100.00000,0.00000,0.92648,-47.25479,-0.08954,0.00000,0.00351,-0.00663,0.00594,0.01422,0.01095,-0.30656,0.13891,-0.09221
-562.00000,0.00000,0.88222,-51.83628,-0.08639,0.13090,0.00363,-0.00514,0.00631,0.01578,0.01095,-0.23112,0.10778,0.03233
-562.00000,0.00000,0.77360,-105.89785,-0.08011,0.26180,0.00394,0.01270,0.00699,0.03357,0.00000,-0.71851,0.04431,0.06586
-562.00000,0.00000,0.60549,-188.75736,-0.06597,0.52360,0.00387,-0.00188,0.00820,0.04090,-0.00000,-2.19623,-0.06706,-0.01317
-562.00000,0.00000,0.41553,-212.31930,-0.04712,0.78540,0.00345,-0.05204,0.00917,0.03612,0.01095,-2.61536,0.00359,-0.09580
-562.00000,0.00000,0.14791,-227.11097,-0.02042,0.78540,0.00195,-0.05222,0.00986,0.01590,0.00000,-0.82628,0.24549,-0.05269
-794.00000,0.00000,-0.04526,-216.76989,-0.00942,0.52360,0.00084,-0.04630,0.01000,-0.00008,0.00000,2.18665,0.30177,0.18561
[  8396][E][Wire.cpp:499] requestFrom(): i2cWriteReadNonStop returned Error -1
-794.00000,0.00000,-0.24514,-223.18398,-0.00157,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-794.00000,0.00000,-0.47679,-223.18398,0.00157,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-794.00000,0.00000,-0.73197,-223.18398,0.00471,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-794.00000,0.00000,-1.04817,-223.18398,0.00157,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-910.00000,0.00000,-1.28957,-223.18398,-0.00314,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-910.00000,0.00000,-1.51322,-223.18398,-0.01257,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-910.00000,0.00000,-1.69010,-223.18398,-0.02513,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-910.00000,0.00000,-1.83293,-223.18398,-0.03770,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-910.00000,0.00000,-1.94545,-223.18398,-0.04712,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-967.00000,0.00000,-2.08893,-223.18398,-0.05812,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
