CONTROLLER_FLAG,SL_PWM,U,SL_position,SL_speed,ARM_position,Distance,Sprung_acceleration_x
100,815.94,90.00,89.80,0.00,-4.95000,0.00000,10.10
100,-815.94,84.35,90.24,0.41,0.00000,6.21280,-0.04
100,815.94,82.26,88.05,-0.14,0.00000,6.23000,-1.20
100,815.94,86.20,87.40,-2.19,0.09000,6.23000,-0.17
100,-815.94,85.91,88.18,-2.19,0.09000,6.23000,-0.17
100,815.94,85.91,86.69,0.77,0.18000,6.23000,1.45
100,-815.94,83.13,87.45,-1.32,0.18000,6.21280,0.02
100,815.94,83.19,85.51,-0.02,0.27000,6.21280,0.35
100,815.94,83.61,85.45,-1.40,0.36000,6.23000,-0.47
100,-815.94,83.61,86.04,-1.40,0.36000,6.23000,-0.47
100,815.94,83.88,84.26,0.47,0.54000,6.23000,0.25
100,200.00,84.19,84.45,-1.39,0.54000,6.23000,-0.49
100,200.00,84.73,84.39,0.06,0.54000,6.23000,0.10
100,815.94,85.27,84.40,-0.02,0.54000,6.23000,-0.87
100,200.00,85.27,85.46,-0.02,0.45000,6.23000,-0.87
100,200.00,86.43,85.85,1.12,0.27000,6.23000,-0.05
100,815.94,89.16,85.58,0.21,0.00000,6.23000,-1.48
100,-815.94,93.38,86.81,0.46,-0.09000,6.21280,-2.81
100,-706.38,99.54,87.97,1.36,-0.18000,6.21280,-4.03
100,-815.94,99.54,89.90,1.36,-0.27000,6.23000,-4.03
100,815.94,103.94,91.14,2.12,-0.36000,6.21280,-2.61
100,-815.94,104.15,94.16,1.90,-0.45000,6.23000,-0.27
100,815.94,101.12,94.84,2.66,-0.63000,6.23000,2.21
100,815.94,101.12,96.24,0.97,-0.45000,6.23000,3.76
100,-815.94,95.74,96.31,0.97,-0.63000,6.23000,3.76
100,815.94,91.79,95.16,-0.09,-0.45000,6.19560,2.45
100,-815.94,85.28,95.33,-0.38,-0.54000,5.90320,4.96
100,815.94,80.03,92.15,-1.84,-0.27000,6.23000,2.14
100,-13.39,80.03,90.93,-2.42,-0.18000,6.23000,0.71
100,-815.94,79.66,89.27,-2.42,0.00000,6.21280,0.71
