SL_PWM,U,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
394.00000,0.00000,9.62343,-31.80863,-0.00942,0.00000,-0.01894,-0.02402,-0.00980,-0.00040,0.01095,-0.11376,0.07305,0.02036
394.00000,0.00000,9.64165,20.42035,-0.01100,-0.13090,-0.01876,0.00241,-0.00977,0.00227,0.00000,0.01078,0.05269,0.01317
394.00000,0.00000,9.67903,41.62610,-0.01100,0.00000,-0.01867,0.00454,-0.00968,0.00428,0.00000,0.04551,-0.07784,0.14969
394.00000,0.00000,9.71955,50.13458,-0.01257,-0.13090,-0.01843,0.00543,-0.00959,0.00513,-0.01095,0.03832,0.01198,-0.02275
394.00000,0.00000,9.75862,45.29129,-0.01414,-0.13090,-0.01816,0.00551,-0.00947,0.00521,-0.01095,0.13292,0.01916,-0.03473
709.00000,0.00000,9.79371,42.01880,-0.01728,0.00000,-0.01789,0.00626,-0.00934,0.00592,0.00000,0.30656,0.04670,-0.04431
709.00000,0.00000,9.84440,66.49704,-0.01885,-0.13090,-0.01738,0.01089,-0.00914,0.01030,-0.01095,0.31734,0.00838,-0.02395
709.00000,0.00000,9.90781,73.95833,-0.02356,-0.26180,-0.01687,0.01399,-0.00892,0.01324,-0.01095,0.34488,-0.05628,0.03593
709.00000,0.00000,9.98180,87.44100,-0.02827,-0.13090,-0.01607,0.03704,-0.00857,0.01264,0.01095,0.34608,-0.11496,-0.13173
709.00000,0.00000,10.07961,98.43657,-0.03456,-0.26180,-0.01472,0.04684,-0.00796,0.02199,0.00000,0.31734,-0.15687,0.09700
867.00000,0.00000,10.16708,103.14896,-0.04084,-0.26180,-0.01354,0.05062,-0.00738,0.02568,-0.00000,0.19879,0.01317,-0.17005
867.00000,0.00000,10.25140,106.29055,-0.04869,-0.26180,-0.01248,0.07779,-0.00691,0.02914,0.01095,0.24190,0.06586,-0.03114
867.00000,0.00000,10.35762,114.01363,-0.05812,-0.39270,-0.01083,0.08202,-0.00614,0.03346,-0.00000,0.28501,-0.08023,0.25387
867.00000,0.00000,10.45531,118.07152,-0.06597,-0.39270,-0.00926,0.05680,-0.00531,0.03209,-0.00000,-0.01557,0.22633,-0.40356
867.00000,0.00000,10.56194,119.38052,-0.07540,-0.39270,-0.00746,0.06428,-0.00438,0.03963,-0.01095,0.05748,-0.03233,0.48499
-79.00000,0.00000,10.67400,104.45796,-0.08796,-0.39270,-0.00517,0.05037,-0.00325,0.02653,-0.01095,-0.22393,0.11257,-0.33051
-79.00000,0.00000,10.69123,6.15229,-0.09425,-0.39270,-0.00422,0.02157,-0.00299,-0.00149,-0.01095,-0.39278,0.02515,-0.19759
-79.00000,0.00000,10.66781,-32.72492,-0.09896,-0.13090,-0.00402,-0.01276,-0.00320,-0.01246,-0.01095,-0.91250,-0.17244,0.28740
-79.00000,0.00000,10.63201,-40.31711,-0.09739,0.00000,-0.00429,-0.01615,-0.00347,-0.01573,0.00000,-2.08127,0.08263,-0.41913
-79.00000,0.00000,10.58810,-51.96718,-0.09582,0.13090,-0.00501,-0.01972,-0.00390,-0.01914,-0.01095,-0.51253,-0.03593,-0.01677
-552.00000,0.00000,10.53823,-58.38126,-0.09268,0.13090,-0.00578,-0.04338,-0.00437,-0.01967,0.01095,-0.35925,-0.10059,0.22034
-552.00000,0.00000,10.48702,-57.85766,-0.08796,0.26180,-0.00652,-0.01892,-0.00483,-0.01822,-0.01095,-0.62151,0.16406,-0.31974
-552.00000,0.00000,10.43534,-55.63237,-0.08325,0.26180,-0.00752,-0.04133,-0.00525,-0.01745,-0.00000,-0.68019,-0.03952,0.25028
-552.00000,0.00000,10.39429,-56.41777,-0.07697,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
-552.00000,0.00000,10.34355,-56.41777,-0.07226,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
236.00000,0.00000,10.28860,-56.41777,-0.06754,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
236.00000,0.00000,10.25450,-56.41777,-0.06440,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
236.00000,0.00000,10.25234,-56.41777,-0.06283,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
236.00000,0.00000,10.25275,-56.41777,-0.06283,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
236.00000,0.00000,10.25275,-56.41777,-0.06283,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
236.00000,0.00000,10.25275,-56.41777,-0.06283,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
630.00000,0.00000,10.26086,-56.41777,-0.06283,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
630.00000,0.00000,10.29923,-56.41777,-0.06440,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
630.00000,0.00000,10.35330,-56.41777,-0.06597,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
630.00000,0.00000,10.41280,-56.41777,-0.06912,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
630.00000,0.00000,10.46968,-56.41777,-0.07540,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
-198.00000,0.00000,10.51628,-56.41777,-0.08011,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
-198.00000,0.00000,10.51137,-56.41777,-0.08168,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
-198.00000,0.00000,10.48977,-56.41777,-0.08168,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
-198.00000,0.00000,10.45549,-56.41777,-0.08011,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
-198.00000,0.00000,10.41286,-56.41777,-0.07697,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
414.00000,0.00000,10.36416,-56.41777,-0.07383,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
414.00000,0.00000,10.35003,-56.41777,-0.07226,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
414.00000,0.00000,10.36580,-56.41777,-0.07226,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
414.00000,0.00000,10.39342,-56.41777,-0.07226,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
414.00000,0.00000,10.42454,-56.41777,-0.07383,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
414.00000,0.00000,10.45380,-56.41777,-0.07540,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
-306.00000,0.00000,10.45455,-56.41777,-0.07697,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
-306.00000,0.00000,10.43009,-56.41777,-0.07540,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
-306.00000,0.00000,10.38974,-56.41777,-0.07383,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
-306.00000,0.00000,10.34162,-56.41777,-0.07226,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
-306.00000,0.00000,10.28486,-56.41777,-0.06754,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
359.00000,0.00000,10.24223,-56.41777,-0.06283,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
359.00000,0.00000,10.24638,-56.41777,-0.06126,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
359.00000,0.00000,10.26653,-56.41777,-0.06126,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
359.00000,0.00000,10.28819,-56.41777,-0.06283,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
359.00000,0.00000,10.30588,-56.41777,-0.06283,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
692.00000,0.00000,10.31301,-56.41777,-0.06440,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
692.00000,0.00000,10.32807,-56.41777,-0.06440,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
692.00000,0.00000,10.35861,-56.41777,-0.06597,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
692.00000,0.00000,10.40545,-56.41777,-0.06912,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
692.00000,0.00000,10.46296,-56.41777,-0.07383,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
-167.00000,0.00000,10.50553,-56.41777,-0.07854,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
-167.00000,0.00000,10.50658,-56.41777,-0.08011,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
-167.00000,0.00000,10.48825,-56.41777,-0.08011,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
-167.00000,0.00000,10.45736,-56.41777,-0.07854,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
-167.00000,0.00000,10.41362,-56.41777,-0.07697,0.13090,-0.00809,-0.01861,-0.00552,-0.01784,-0.01095,-0.49098,-0.04431,0.26585
-167.00000,0.00000,10.35920,-0.99406,-0.07383,0.00625,-0.00896,-0.00087,-0.00583,-0.00030,0.00000,-0.49098,-0.04431,0.26585
429.00000,0.00000,10.34425,-13.42317,-0.07069,0.00000,-0.00937,-0.00019,-0.00609,-0.00019,0.00000,-0.43230,-0.04191,0.20358
429.00000,0.00000,10.37088,35.39528,-0.07226,-0.10472,-0.00913,0.03507,-0.00585,0.01125,0.01095,0.58917,0.11616,-0.02754
429.00000,0.00000,10.40872,44.11320,-0.07383,-0.13090,-0.00866,0.03745,-0.00554,0.01357,0.01095,0.29339,0.04910,0.04551
429.00000,0.00000,10.44346,42.67330,-0.07540,0.00000,-0.00842,0.01258,-0.00531,0.01209,0.00000,0.15927,0.06467,-0.00838
429.00000,0.00000,10.47026,32.72492,-0.07697,0.00000,-0.00787,0.03303,-0.00506,0.00939,0.01095,0.21914,0.07425,-0.08023
727.00000,0.00000,10.49345,23.95464,-0.07854,-0.13090,-0.00752,0.01004,-0.00485,0.00968,-0.01095,0.10179,-0.01317,-0.12334
727.00000,0.00000,10.52393,35.60472,-0.08011,-0.13090,-0.00708,0.01403,-0.00456,0.01357,0.00000,0.08862,-0.16645,-0.01796
727.00000,0.00000,10.55925,43.72050,-0.08325,-0.13090,-0.00654,0.03824,-0.00431,0.01455,0.01095,0.15328,-0.09580,-0.09341
727.00000,0.00000,10.59978,45.81489,-0.08639,-0.13090,-0.00588,0.03973,-0.00394,0.01607,0.01095,0.23950,-0.00240,-0.04910
727.00000,0.00000,10.64270,45.29129,-0.09111,-0.13090,-0.00498,0.04043,-0.00346,0.01686,0.01095,0.31375,-0.00479,0.06586
-149.00000,0.00000,10.65531,-11.51917,-0.09582,-0.13090,-0.00443,-0.00640,-0.00333,-0.00624,-0.01095,-0.12933,0.12215,-0.14131
-149.00000,0.00000,10.62851,-28.40523,-0.09582,0.00000,-0.00463,-0.01255,-0.00353,-0.01222,0.00000,-0.89454,0.00719,-0.09221
-149.00000,0.00000,10.58974,-45.55309,-0.09425,0.13090,-0.00516,-0.01794,-0.00391,-0.01742,0.00000,-0.56043,-0.06227,0.01078
-149.00000,0.00000,10.54180,-55.76327,-0.09111,0.00000,-0.00590,-0.04296,-0.00436,-0.01924,0.01095,-0.25866,0.01198,-0.10418
-149.00000,0.00000,10.49368,-59.03576,-0.08796,0.26180,-0.00654,-0.04338,-0.00471,-0.01956,-0.00000,-0.31974,-0.02635,0.05389
438.00000,0.00000,10.46098,-39.26991,-0.08482,0.13090,-0.00723,-0.00261,-0.00510,-0.00251,-0.01095,-0.47062,-0.01557,0.06467
438.00000,0.00000,10.47838,19.89675,-0.08325,0.00000,-0.00722,0.00850,-0.00496,0.00819,0.00000,0.27902,0.03353,0.08622
438.00000,0.00000,10.50769,35.86652,-0.08482,-0.13090,-0.00687,0.03540,-0.00476,0.01179,0.01095,0.99992,0.07784,0.08622
438.00000,0.00000,10.54168,41.62610,-0.08639,-0.13090,-0.00639,0.03775,-0.00443,0.01410,0.01095,0.13053,0.12334,-0.11376
438.00000,0.00000,10.57163,35.86652,-0.08796,-0.13090,-0.00594,0.03475,-0.00413,0.01124,0.01095,0.25507,0.00000,0.07185
-294.00000,0.00000,10.58728,7.98488,-0.08954,-0.13090,-0.00563,-0.00120,-0.00397,-0.00116,-0.01095,0.06946,0.01796,-0.08143
-294.00000,0.00000,10.56550,-29.45243,-0.08796,0.13090,-0.00598,-0.03428,-0.00417,-0.01081,0.01095,-0.29339,-0.05748,-0.15807
-294.00000,0.00000,10.52871,-39.79351,-0.08639,0.00000,-0.00624,-0.01530,-0.00441,-0.01479,0.00000,-0.08742,-0.17364,-0.06107
-294.00000,0.00000,10.48387,-51.31268,-0.08482,0.00000,-0.00693,-0.04116,-0.00482,-0.01737,0.01095,-0.14490,-0.05269,-0.15328
-294.00000,0.00000,10.43382,-55.76327,-0.08168,0.13090,-0.00766,-0.04170,-0.00525,-0.01780,0.01095,-0.15927,-0.00599,0.02275
-660.00000,0.00000,10.39172,-57.98856,-0.07854,0.13090,-0.00834,-0.04201,-0.00563,-0.01801,0.01095,-0.39278,0.00000,0.12095
-660.00000,0.00000,10.34279,-59.69026,-0.07383,0.13090,-0.00921,-0.04215,-0.00607,-0.01804,-0.00000,-0.85143,0.02754,-0.00240
-660.00000,0.00000,10.29251,-61.78466,-0.06754,0.26180,-0.00997,-0.04187,-0.00639,-0.01770,-0.00000,-0.70294,-0.01317,0.07784
-660.00000,0.00000,10.24112,-62.96275,-0.06283,0.26180,-0.01097,-0.04163,-0.00681,-0.01736,0.00000,0.03233,0.07425,0.05748
-660.00000,0.00000,10.18898,-64.00995,-0.05812,0.26180,-0.01182,-0.04102,-0.00721,-0.01671,-0.00000,0.59277,0.22393,-0.08023
-660.00000,0.00000,10.14022,-65.71165,-0.05341,0.13090,-0.01237,-0.04105,-0.00748,-0.01669,0.01095,0.47182,0.17124,-0.06347
182.00000,0.00000,10.09859,-57.72677,-0.05027,0.13090,-0.01313,-0.03324,-0.00780,-0.00925,-0.00000,-0.04670,0.00479,0.13652
182.00000,0.00000,10.08486,-20.02765,-0.04712,0.13090,-0.01353,-0.02436,-0.00790,-0.00084,0.01095,0.04191,-0.00838,0.10897
182.00000,0.00000,10.08603,1.70170,-0.04712,0.00000,-0.01352,0.00007,-0.00789,0.00006,0.00000,0.89334,0.08981,-0.05389
182.00000,0.00000,10.08603,0.00000,-0.04712,0.00000,-0.01352,0.00000,-0.00789,0.00000,0.00000,0.41194,-0.02754,-0.08383
182.00000,0.00000,10.08603,0.00000,-0.04712,0.00000,-0.01352,0.00000,-0.00789,0.00000,0.00000,0.18442,-0.19519,-0.08862
604.00000,0.00000,10.09724,14.26807,-0.04712,0.00000,-0.01348,0.00534,-0.00785,0.00505,0.00000,0.09700,-0.11257,-0.11376
604.00000,0.00000,10.14028,54.32337,-0.04869,-0.13090,-0.01307,0.03790,-0.00760,0.01363,0.01095,0.09101,-0.08023,0.06467
604.00000,0.00000,10.20737,73.82743,-0.05184,-0.26180,-0.01234,0.04395,-0.00718,0.01941,-0.00000,0.22872,-0.00838,0.10778
604.00000,0.00000,10.27464,79.06342,-0.05655,-0.13090,-0.01153,0.02285,-0.00667,0.02179,-0.01095,0.61792,0.16526,-0.12813
604.00000,0.00000,10.33590,73.43473,-0.06126,-0.26180,-0.01043,0.04560,-0.00616,0.02118,0.00000,0.74964,0.12933,-0.04431
814.00000,0.00000,10.39651,71.34033,-0.06754,-0.26180,-0.00933,0.04637,-0.00565,0.02205,0.00000,0.26465,-0.00958,0.08862
814.00000,0.00000,10.45742,76.31452,-0.07383,-0.26180,-0.00851,0.04084,-0.00526,0.01682,0.00000,-0.08383,-0.07784,0.13053
814.00000,0.00000,10.52591,82.46681,-0.08011,-0.26180,-0.00729,0.05190,-0.00462,0.02765,-0.00000,0.10299,-0.01078,-0.10778
814.00000,0.00000,10.59809,87.83369,-0.08639,-0.39270,-0.00586,0.05450,-0.00391,0.03041,0.00000,-0.01317,-0.07185,-0.21435
814.00000,0.00000,10.66950,89.53539,-0.09425,-0.39270,-0.00445,0.04728,-0.00321,0.02362,-0.01095,0.13053,-0.11496,0.03473
919.00000,0.00000,10.75505,95.68768,-0.10210,-0.39270,-0.00292,0.05894,-0.00240,0.03534,-0.01095,0.21555,0.02515,0.04191
919.00000,0.00000,10.85730,104.98155,-0.11153,-0.26180,-0.00130,0.06351,-0.00148,0.04025,-0.00000,-0.26106,0.06107,-0.16645
919.00000,0.00000,10.95733,115.58443,-0.11938,-0.26180,0.00051,0.08975,-0.00049,0.04429,0.01095,-0.10658,-0.02275,0.08383
919.00000,0.00000,11.06372,128.67440,-0.12881,-0.52360,0.00246,0.07199,0.00066,0.04996,-0.01095,0.34009,-0.04910,0.30177
919.00000,0.00000,11.24153,159.30493,-0.14137,-0.39270,0.00513,0.07982,0.00229,0.05917,-0.01095,0.02156,0.32333,-0.56403
972.00000,0.00000,11.40421,185.22307,-0.15080,-0.26180,0.00726,0.08480,0.00381,0.06571,-0.00000,-0.63708,-0.38680,0.48140
972.00000,0.00000,11.59487,219.91149,-0.15865,-0.26180,0.00948,0.08781,0.00547,0.07086,0.00000,-0.35446,-0.10658,0.08023
972.00000,0.00000,11.81268,262.19209,-0.16336,-0.13090,0.01156,0.08564,0.00718,0.07139,0.01095,-0.52451,0.63468,-0.82269
972.00000,0.00000,12.10535,311.80307,-0.16493,0.00000,0.01331,0.04430,0.00908,0.05416,0.00000,-1.44779,0.02156,-0.14370
972.00000,0.00000,12.43312,322.27505,-0.15708,0.26180,0.01340,-0.00919,0.00989,0.01553,0.02189,-1.43581,0.32213,-0.52930
-27.00000,0.00000,0.35317,314.42106,-0.13666,0.65450,0.01102,-0.08041,0.00944,-0.03352,-0.01095,-2.44412,-0.25507,-0.14490
-27.00000,0.00000,0.56776,212.71200,-0.11310,0.91630,0.00832,-0.10201,0.00856,-0.03726,-0.01095,-2.90636,-0.38919,0.56163
-27.00000,0.00000,0.69997,155.11614,-0.09739,0.65450,0.00605,-0.07844,0.00770,-0.03545,-0.01095,-0.70653,-0.27543,0.70414
-27.00000,0.00000,0.81950,137.70648,-0.08482,0.52360,0.00404,-0.07883,0.00684,-0.03612,0.00000,2.95905,0.69216,-0.22513
-27.00000,0.00000,0.92648,129.72160,-0.07854,0.26180,0.00301,-0.05561,0.00620,-0.03422,-0.00000,3.29794,0.89095,-0.56882
-526.00000,0.00000,1.01973,117.28613,-0.07383,0.13090,0.00165,-0.05560,0.00535,-0.03434,-0.00000,1.40827,-0.00120,0.55804
-526.00000,0.00000,1.10137,101.18546,-0.06754,0.26180,0.00036,-0.05291,0.00457,-0.03168,-0.00000,-0.85861,-0.24190,-0.19160
-526.00000,0.00000,1.17979,85.60840,-0.05812,0.39270,-0.00094,-0.04929,0.00391,-0.02802,-0.00000,-0.80952,-0.51493,-0.18681
-526.00000,0.00000,1.24689,82.07411,-0.05184,0.39270,-0.00227,-0.04990,0.00322,-0.02856,0.00000,0.46344,-0.22872,0.30057
-526.00000,0.00000,1.31077,78.14712,-0.04712,0.26180,-0.00302,-0.04922,0.00272,-0.02784,0.00000,0.92089,0.32453,-0.48978
-776.00000,0.00000,1.36840,76.57632,-0.04241,0.13090,-0.00403,-0.01912,0.00210,-0.01919,-0.01095,0.77958,0.11017,-0.07185
-776.00000,0.00000,1.42674,72.13580,-0.03927,0.24166,-0.00506,-0.04345,0.00146,-0.02732,-0.00369,0.33890,-0.01677,0.30656
-776.00000,0.00000,1.49167,75.62262,-0.03456,0.11220,-0.00587,-0.04823,0.00091,-0.02663,0.00365,-0.38919,0.06946,0.02156
-776.00000,0.00000,1.54907,70.55494,-0.02985,0.26180,-0.00702,-0.04760,0.00028,-0.02587,0.00000,-0.19280,0.09820,-0.01796
-776.00000,0.00000,1.59888,67.93694,-0.02670,0.26180,-0.00783,-0.02452,-0.00027,-0.02452,-0.01095,0.35087,0.02874,0.21795
-901.00000,0.00000,1.65418,65.18805,-0.02356,0.13090,-0.00853,-0.04599,-0.00071,-0.02409,0.01095,0.42871,0.17963,-0.22393
-901.00000,0.00000,1.70335,59.69026,-0.02042,0.13090,-0.00933,-0.02181,-0.00125,-0.02174,-0.01095,0.24070,0.05509,0.02994
-901.00000,0.00000,1.74796,56.41777,-0.01728,0.13090,-0.00984,-0.01837,-0.00163,-0.01829,-0.00938,26.99786,-36.58273,25.68658
-901.00000,0.00000,1.79398,51.31268,-0.01414,0.13090,-0.01059,-0.01747,-0.00211,-0.01737,-0.00985,0.02635,-0.02515,-0.06107
-901.00000,0.00000,1.82510,45.55309,-0.01257,0.13090,-0.01126,-0.01549,-0.00251,-0.01537,-0.01095,0.26944,-0.18921,0.02395
-901.00000,0.00000,1.85920,40.97160,-0.01100,0.13090,-0.01166,-0.01454,-0.00278,-0.01442,-0.01095,0.18681,-0.09101,-0.00359
62.00000,0.00000,1.89290,39.79351,-0.00942,0.13090,-0.01214,-0.01431,-0.00312,-0.01417,-0.01095,0.10658,0.04311,-0.10059
62.00000,0.00000,1.92501,39.00811,-0.00785,0.00000,-0.01261,-0.01370,-0.00345,-0.01354,0.00000,0.06586,-0.01198,0.07664
62.00000,0.00000,1.95684,39.40081,-0.00628,0.13090,-0.01299,-0.01321,-0.00369,-0.01305,-0.01095,-0.00120,0.02036,-0.03473
62.00000,0.00000,1.98709,36.78281,-0.00471,0.13090,-0.01343,-0.01305,-0.00400,-0.01287,-0.01095,-0.00838,0.04790,-0.02275
62.00000,0.00000,2.01704,34.95022,-0.00314,0.13090,-0.01385,-0.01091,-0.00428,-0.01075,-0.01095,0.03233,0.00000,0.07425
-482.00000,0.00000,2.04104,30.89233,-0.00157,0.00000,-0.01423,-0.03110,-0.00452,-0.00861,0.01095,0.07904,0.05149,-0.04431
-482.00000,0.00000,2.05412,23.69284,-0.00157,0.00000,-0.01432,0.00123,-0.00461,0.00121,0.00000,0.11376,0.02395,-0.01078
-482.00000,0.00000,2.07094,17.40966,0.00000,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
-482.00000,0.00000,2.07567,17.40966,0.00000,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
-482.00000,0.00000,2.07567,17.40966,0.00000,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
271.00000,0.00000,2.08116,17.40966,0.00000,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
271.00000,0.00000,2.12233,17.40966,0.00157,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
271.00000,0.00000,2.18049,17.40966,0.00314,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
271.00000,0.00000,2.25541,17.40966,0.00471,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
271.00000,0.00000,2.33500,17.40966,0.00628,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
648.00000,0.00000,2.45435,17.40966,0.00628,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
648.00000,0.00000,2.59573,17.40966,0.00785,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
648.00000,0.00000,2.84046,17.40966,0.00628,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
648.00000,0.00000,3.09856,17.40966,0.00314,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
648.00000,0.00000,3.38276,17.40966,-0.00785,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
836.00000,0.00000,3.64489,17.40966,-0.01571,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
836.00000,0.00000,3.84349,17.40966,-0.02513,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
836.00000,0.00000,4.07216,17.40966,-0.04084,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
836.00000,0.00000,4.25703,17.40966,-0.05655,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
930.00000,0.00000,4.41020,17.40966,-0.07069,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
930.00000,0.00000,4.58632,17.40966,-0.08954,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
930.00000,0.00000,4.74748,17.40966,-0.10838,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
930.00000,0.00000,4.93983,17.40966,-0.13038,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
930.00000,0.00000,5.14684,17.40966,-0.14923,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
978.00000,0.00000,5.40237,17.40966,-0.16336,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
978.00000,0.00000,5.76120,17.40966,-0.16808,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
978.00000,0.00000,6.15957,17.40966,-0.15708,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
978.00000,0.00000,6.92458,17.40966,-0.09425,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
1001.00000,0.00000,7.77994,17.40966,-0.01100,0.00000,-0.01443,-0.00533,-0.00471,-0.00524,0.00000,0.12813,-0.01317,0.06347
